AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
C22orf29 ENSG00000215012.4 0.069846 0.060419 ENSG00000215012
IFRD1 ENSG00000006652.9 0.171109 0.073564 ENSG00000006652
DNAJC18 ENSG00000170464.5 0.053868 0.050508 ENSG00000170464
FAM35A ENSG00000122376.7 0.076105 0.056661 ENSG00000122376
NUP85 ENSG00000125450.6 0.313135 0.081213 ENSG00000125450
TMEM213 ENSG00000214128.6 0.128866 0.072807 ENSG00000214128
CGNL1 ENSG00000128849.9 0.06726 0.061629 ENSG00000128849
GOT2 ENSG00000125166.8 0.177543 0.074321 ENSG00000125166
SIGLEC7 ENSG00000168995.9 0.096139 0.084149 ENSG00000168995
SLC7A8 ENSG00000092068.14 0.145131 0.085933 ENSG00000092068
PMCH ENSG00000183395.4 0.08161 0.06058 ENSG00000183395
COPG2 ENSG00000158623.10 0.339839 0.08381 ENSG00000158623
INO80E ENSG00000169592.10 0.162007 0.069347 ENSG00000169592
FAM57A ENSG00000167695.10 0.075703 0.067585 ENSG00000167695
EBPL ENSG00000123179.9 0.236541 0.073152 ENSG00000123179
DARS ENSG00000115866.6 0.140051 0.067204 ENSG00000115866
VILL ENSG00000136059.10 0.107117 0.069321 ENSG00000136059
LHX2 ENSG00000106689.6 0.086399 0.059821 ENSG00000106689
C3orf17 ENSG00000163608.10 0.145786 0.078855 ENSG00000163608
ZNF367 ENSG00000165244.6 0.0722 0.069355 ENSG00000165244
SYS1 ENSG00000204070.5 0.0837 0.076722 ENSG00000204070
FASTKD1 ENSG00000138399.13 0.153312 0.075359 ENSG00000138399
THBS4 ENSG00000113296.10 0.189766 0.067158 ENSG00000113296
TBC1D3 ENSG00000197681.8 0.113979 0.078583 ENSG00000197681
CYP4B1 ENSG00000142973.8 0.404532 0.082693 ENSG00000142973
USP45 ENSG00000123552.12 0.073037 0.055275 ENSG00000123552
PRRT4 ENSG00000224940.4 0.097675 0.058701 ENSG00000224940
SCNN1G ENSG00000166828.2 0.068977 0.05341 ENSG00000166828
FN3K ENSG00000167363.9 0.079979 0.072685 ENSG00000167363
LY75 ENSG00000054219.9 0.33546 0.078689 ENSG00000054219
CEP41 ENSG00000106477.13 0.061508 0.05978 ENSG00000106477
IL1RN ENSG00000136689.14 0.193063 0.081208 ENSG00000136689
NOXA1 ENSG00000188747.4 0.199045 0.084752 ENSG00000188747
DCAF17 ENSG00000115827.9 0.085667 0.062462 ENSG00000115827
GXYLT2 ENSG00000172986.8 0.165013 0.078617 ENSG00000172986
CD5 ENSG00000110448.6 0.089823 0.06081 ENSG00000110448
FMO4 ENSG00000076258.5 0.097295 0.062344 ENSG00000076258
DLG5 ENSG00000151208.12 0.451132 0.076712 ENSG00000151208
FCN2 ENSG00000160339.11 0.090726 0.075164 ENSG00000160339
TMEM19 ENSG00000139291.9 0.056548 0.050005 ENSG00000139291
PACRGL ENSG00000163138.14 0.287958 0.087752 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.298791 0.078817 ENSG00000163281
VPS13A ENSG00000197969.7 0.192257 0.071646 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.13042 0.068717 ENSG00000085491
CHST10 ENSG00000115526.6 0.074545 0.053602 ENSG00000115526
ARHGEF4 ENSG00000136002.12 0.091767 0.065263 ENSG00000136002
NSUN6 ENSG00000241058.1 0.295056 0.080588 ENSG00000241058
IL1RL1 ENSG00000115602.12 0.288721 0.070898 ENSG00000115602
MAP3K11 ENSG00000173327.3 0.106165 0.054545 ENSG00000173327
RNF14 ENSG00000013561.13 0.184896 0.0756 ENSG00000013561
PIH1D1 ENSG00000104872.6 0.132122 0.082535 ENSG00000104872
TMX4 ENSG00000125827.4 0.053445 0.063433 ENSG00000125827
SUSD4 ENSG00000143502.9 0.056997 0.056441 ENSG00000143502
AP003774.4 ENSG00000181908.4 0.059507 0.058943 ENSG00000181908
MAATS1 ENSG00000183833.12 0.191683 0.069208 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.102049 0.077837 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.170711 0.06798 ENSG00000171763
RAD23B ENSG00000119318.8 0.060037 0.063606 ENSG00000119318
KIAA0100 ENSG00000007202.10 0.138465 0.083651 ENSG00000007202
POC1B ENSG00000139323.9 0.080009 0.061683 ENSG00000139323
ITGA6 ENSG00000091409.10 0.089126 0.068752 ENSG00000091409
EVI5 ENSG00000067208.10 0.134648 0.062273 ENSG00000067208
ROM1 ENSG00000149489.4 0.221728 0.076074 ENSG00000149489
HSD17B13 ENSG00000170509.7 0.159706 0.069718 ENSG00000170509
TONSL ENSG00000160949.12 0.140551 0.071293 ENSG00000160949
DTX4 ENSG00000110042.3 0.095357 0.063082 ENSG00000110042
C20orf194 ENSG00000088854.11 0.118388 0.075432 ENSG00000088854
APOE ENSG00000130203.5 0.118109 0.0711 ENSG00000130203
SGCD ENSG00000170624.9 0.072069 0.052414 ENSG00000170624
H1FNT ENSG00000187166.1 0.129846 0.062631 ENSG00000187166
ASB13 ENSG00000196372.8 0.238871 0.091947 ENSG00000196372
DBNDD1 ENSG00000003249.9 0.190356 0.081532 ENSG00000003249
FAM111A ENSG00000166801.11 0.052678 0.054785 ENSG00000166801
TAPT1 ENSG00000169762.12 0.053107 0.059444 ENSG00000169762
RSBN1L ENSG00000187257.9 0.069012 0.059424 ENSG00000187257
ATP8B3 ENSG00000130270.11 0.194714 0.082709 ENSG00000130270
BRI3 ENSG00000164713.5 0.051784 0.054848 ENSG00000164713
DESI1 ENSG00000100418.7 0.151039 0.079415 ENSG00000100418
AMICA1 ENSG00000160593.13 0.050713 0.066645 ENSG00000160593
DSG2 ENSG00000046604.8 0.055207 0.05825 ENSG00000046604
CRYBA2 ENSG00000163499.7 0.070952 0.057727 ENSG00000163499
CARD8 ENSG00000105483.12 0.079409 0.069429 ENSG00000105483
RPS9 ENSG00000170889.9 0.316938 0.095952 ENSG00000170889
CNRIP1 ENSG00000119865.4 0.080397 0.070414 ENSG00000119865
KCNJ2 ENSG00000123700.4 0.082337 0.061521 ENSG00000123700
THEM6 ENSG00000130193.7 0.401511 0.088487 ENSG00000130193
NUP155 ENSG00000113569.11 0.101203 0.069215 ENSG00000113569
TOMM20 ENSG00000173726.6 0.057008 0.066684 ENSG00000173726
ANKLE2 ENSG00000176915.10 0.1846 0.072818 ENSG00000176915
C1orf112 ENSG00000000460.12 0.050617 0.050259 ENSG00000000460
PLXNA4 ENSG00000221866.5 0.051035 0.0646 ENSG00000221866
GPR155 ENSG00000163328.9 0.084548 0.057777 ENSG00000163328
SLC25A41 ENSG00000181240.9 0.600485 0.069429 ENSG00000181240
MED12L ENSG00000144893.8 0.081242 0.074674 ENSG00000144893
SPTLC3 ENSG00000172296.8 0.090668 0.071952 ENSG00000172296
DAB1 ENSG00000173406.11 0.094601 0.080786 ENSG00000173406
GPR161 ENSG00000143147.10 0.073255 0.066648 ENSG00000143147
AHSG ENSG00000145192.8 0.07973 0.070489 ENSG00000145192
SIRPB2 ENSG00000196209.7 0.388614 0.09811 ENSG00000196209
SNAPC2 ENSG00000104976.7 0.10459 0.082497 ENSG00000104976
PMFBP1 ENSG00000118557.11 0.123455 0.076941 ENSG00000118557
MGST3 ENSG00000143198.7 0.082786 0.069793 ENSG00000143198
TRAT1 ENSG00000163519.9 0.122877 0.069119 ENSG00000163519
APOBEC3A ENSG00000128383.8 0.055671 0.063731 ENSG00000128383
POU3F2 ENSG00000184486.7 0.188092 0.081998 ENSG00000184486
AGAP8 ENSG00000174194.11 0.649028 0.077178 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.408943 0.080575 ENSG00000198945
DYNLL2 ENSG00000121083.6 0.124718 0.077488 ENSG00000121083
XYLB ENSG00000093217.5 0.058316 0.054416 ENSG00000093217
ILKAP ENSG00000132323.4 0.099405 0.078022 ENSG00000132323
WDR38 ENSG00000136918.3 0.231573 0.093264 ENSG00000136918
RNASEL ENSG00000135828.7 0.115563 0.070466 ENSG00000135828
PAN3 ENSG00000152520.9 0.066148 0.058958 ENSG00000152520
AL590708.2 ENSG00000232850.1 0.101861 0.06323 ENSG00000232850
AGAP9 ENSG00000198035.9 0.202266 0.076855 ENSG00000198035
AHCYL1 ENSG00000168710.13 0.061534 0.064327 ENSG00000168710
FAM21A ENSG00000099290.11 0.477808 0.081701 ENSG00000099290
HSD17B4 ENSG00000133835.10 0.159826 0.07858 ENSG00000133835
CBX7 ENSG00000100307.8 0.075159 0.063559 ENSG00000100307
BANP ENSG00000172530.15 0.196449 0.086953 ENSG00000172530
TASP1 ENSG00000089123.11 0.306792 0.081196 ENSG00000089123
SPG11 ENSG00000104133.10 0.128335 0.069469 ENSG00000104133
AC005609.1 ENSG00000249034.1 0.139275 0.073376 ENSG00000249034
RPS27L ENSG00000185088.8 0.239701 0.077505 ENSG00000185088
ZNF468 ENSG00000204604.5 0.259594 0.093355 ENSG00000204604
ZFHX3 ENSG00000140836.10 0.092849 0.072653 ENSG00000140836
GORAB ENSG00000120370.8 0.201965 0.075534 ENSG00000120370
HNRNPK ENSG00000165119.14 0.051533 0.048523 ENSG00000165119
PXT1 ENSG00000179165.9 0.08493 0.067466 ENSG00000179165
SUCLA2 ENSG00000136143.9 0.093892 0.058999 ENSG00000136143
TRPT1 ENSG00000149743.9 0.075324 0.057747 ENSG00000149743
TSPAN15 ENSG00000099282.5 0.08725 0.074456 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.094445 0.061469 ENSG00000097033
GTF3C2 ENSG00000115207.9 0.051496 0.058029 ENSG00000115207
ZCWPW1 ENSG00000078487.13 0.054749 0.04499 ENSG00000078487
DLGAP3 ENSG00000116544.7 0.138546 0.088445 ENSG00000116544
MCM6 ENSG00000076003.4 0.058084 0.04634 ENSG00000076003
EP400NL ENSG00000185684.8 0.410632 0.083064 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.109507 0.065319 ENSG00000163320
CLEC18A ENSG00000157322.12 0.518242 0.080923 ENSG00000157322
ACTR8 ENSG00000113812.9 0.204 0.076648 ENSG00000113812
CDYL2 ENSG00000166446.9 0.062877 0.067536 ENSG00000166446
GALNT3 ENSG00000115339.9 0.086899 0.05737 ENSG00000115339
MTMR9 ENSG00000104643.5 0.055083 0.066846 ENSG00000104643
BLVRA ENSG00000106605.6 0.05625 0.054727 ENSG00000106605
HDAC5 ENSG00000108840.11 0.055796 0.056446 ENSG00000108840
CHPF ENSG00000123989.9 0.077788 0.05956 ENSG00000123989
SDR42E1 ENSG00000184860.5 0.07678 0.075282 ENSG00000184860
NBPF15 ENSG00000243452.3 0.170138 0.094571 ENSG00000243452
EHF ENSG00000135373.8 0.090416 0.062669 ENSG00000135373
ULK4 ENSG00000168038.6 0.12233 0.057844 ENSG00000168038
SLC27A2 ENSG00000140284.6 0.223751 0.092172 ENSG00000140284
SLC52A3 ENSG00000101276.10 0.287955 0.096136 ENSG00000101276
BACH1 ENSG00000156273.11 0.055365 0.057377 ENSG00000156273
PSTPIP1 ENSG00000140368.8 0.055401 0.05097 ENSG00000140368
ADAM33 ENSG00000149451.13 0.130414 0.076008 ENSG00000149451
ANKRD61 ENSG00000157999.5 0.118418 0.07199 ENSG00000157999
TSC22D4 ENSG00000166925.4 0.093783 0.055955 ENSG00000166925
AP1S1 ENSG00000106367.9 0.11422 0.061896 ENSG00000106367
RABGAP1L ENSG00000152061.17 0.101649 0.067283 ENSG00000152061
TMEM60 ENSG00000135211.5 0.071782 0.061434 ENSG00000135211
REPS1 ENSG00000135597.14 0.111682 0.073819 ENSG00000135597
AP5B1 ENSG00000254470.2 0.066284 0.050674 ENSG00000254470
POLR3GL ENSG00000121851.8 0.124665 0.070627 ENSG00000121851
ATP1B1 ENSG00000143153.7 0.186833 0.077155 ENSG00000143153
NBEA ENSG00000172915.14 0.158698 0.081706 ENSG00000172915
ATP10A ENSG00000206190.7 0.111293 0.072539 ENSG00000206190
HEXA ENSG00000213614.5 0.054267 0.047536 ENSG00000213614
HIST2H2BF ENSG00000203814.5 0.132301 0.076103 ENSG00000203814
GPR12 ENSG00000132975.6 0.148296 0.076416 ENSG00000132975
RAB36 ENSG00000100228.8 0.063328 0.05815 ENSG00000100228
GTF2F1 ENSG00000125651.9 0.082168 0.080973 ENSG00000125651
SEC61A2 ENSG00000065665.16 0.068262 0.072101 ENSG00000065665
GPD1L ENSG00000152642.6 0.065981 0.06362 ENSG00000152642
DECR2 ENSG00000242612.2 0.069905 0.06952 ENSG00000242612
ZNF304 ENSG00000131845.10 0.276182 0.081204 ENSG00000131845
LIN7C ENSG00000148943.7 0.112306 0.062243 ENSG00000148943
HOXD3 ENSG00000128652.7 0.076248 0.070187 ENSG00000128652
RECQL ENSG00000004700.11 0.068525 0.057268 ENSG00000004700
UBA52 ENSG00000221983.3 0.144451 0.070297 ENSG00000221983
STMN4 ENSG00000015592.12 0.065117 0.076967 ENSG00000015592
AKR1C2 ENSG00000151632.12 0.13596 0.077651 ENSG00000151632
HAUS6 ENSG00000147874.6 0.185865 0.085462 ENSG00000147874
EPS15 ENSG00000085832.12 0.076045 0.057463 ENSG00000085832
EPN3 ENSG00000049283.13 0.34353 0.078715 ENSG00000049283
OLR1 ENSG00000173391.4 0.07975 0.070542 ENSG00000173391
TEX264 ENSG00000164081.8 0.124693 0.075828 ENSG00000164081
LRRC8C ENSG00000171488.10 0.083546 0.055595 ENSG00000171488
ZNF7 ENSG00000147789.11 0.179862 0.068462 ENSG00000147789
ZNF772 ENSG00000197128.7 0.190654 0.07637 ENSG00000197128
FASLG ENSG00000117560.6 0.122146 0.071704 ENSG00000117560
SMIM2 ENSG00000139656.5 0.341613 0.084217 ENSG00000139656
FSIP2 ENSG00000188738.9 0.075267 0.046698 ENSG00000188738
VPS9D1 ENSG00000075399.8 0.115128 0.059821 ENSG00000075399
ADRM1 ENSG00000130706.8 0.051941 0.058461 ENSG00000130706
ANAPC4 ENSG00000053900.6 0.302941 0.078588 ENSG00000053900
SMDT1 ENSG00000183172.7 0.486547 0.078154 ENSG00000183172
ODF2 ENSG00000136811.11 0.087846 0.0657 ENSG00000136811
BRICD5 ENSG00000182685.3 0.061073 0.054137 ENSG00000182685
TYRO3 ENSG00000092445.7 0.437591 0.085045 ENSG00000092445
PDE4C ENSG00000105650.16 0.061709 0.060711 ENSG00000105650
ADCY5 ENSG00000173175.10 0.155749 0.075614 ENSG00000173175
EVI5L ENSG00000142459.4 0.259774 0.094184 ENSG00000142459
NAT2 ENSG00000156006.4 0.071861 0.057416 ENSG00000156006
IYD ENSG00000009765.10 0.172708 0.077555 ENSG00000009765
KIAA1683 ENSG00000130518.11 0.219428 0.07635 ENSG00000130518
TMEM101 ENSG00000091947.5 0.094366 0.061679 ENSG00000091947
PHYH ENSG00000107537.9 0.253181 0.098752 ENSG00000107537
OR4N4 ENSG00000183706.4 0.100655 0.063393 ENSG00000183706
TRIM38 ENSG00000112343.8 0.058211 0.047381 ENSG00000112343
SEPT9 ENSG00000184640.13 0.05104 0.056651 ENSG00000184640
ARG1 ENSG00000118520.8 0.122808 0.077485 ENSG00000118520
RABL2A ENSG00000144134.14 0.142976 0.077813 ENSG00000144134
MGP ENSG00000111341.5 0.091078 0.05634 ENSG00000111341
TXNL4B ENSG00000140830.4 0.070026 0.054183 ENSG00000140830
TEPP ENSG00000159648.7 0.318713 0.07958 ENSG00000159648
ALS2CL ENSG00000178038.12 0.112253 0.065594 ENSG00000178038
PPDPF ENSG00000125534.5 0.058402 0.064832 ENSG00000125534
TMEM87B ENSG00000153214.5 0.091649 0.061179 ENSG00000153214
GTPBP3 ENSG00000130299.12 0.066705 0.059835 ENSG00000130299
CAPN8 ENSG00000203697.7 0.138486 0.066777 ENSG00000203697
MACROD2 ENSG00000172264.12 0.290306 0.093673 ENSG00000172264
FKRP ENSG00000181027.6 0.184574 0.09623 ENSG00000181027
CRYL1 ENSG00000165475.9 0.093891 0.071363 ENSG00000165475
FAM153B ENSG00000182230.7 0.197951 0.07223 ENSG00000182230
CCNDBP1 ENSG00000166946.9 0.08886 0.062328 ENSG00000166946
DDX59 ENSG00000118197.9 0.270114 0.079918 ENSG00000118197
RRBP1 ENSG00000125844.10 0.054383 0.065495 ENSG00000125844
SUCO ENSG00000094975.8 0.158005 0.068654 ENSG00000094975
PDSS2 ENSG00000164494.7 0.239784 0.088055 ENSG00000164494
HNF4A ENSG00000101076.11 0.052151 0.052732 ENSG00000101076
SPG7 ENSG00000197912.9 0.060503 0.061442 ENSG00000197912
CCDC107 ENSG00000159884.7 0.073592 0.050577 ENSG00000159884
BDH1 ENSG00000161267.7 0.06529 0.072192 ENSG00000161267
MTMR11 ENSG00000014914.15 0.091593 0.077014 ENSG00000014914
MCAM ENSG00000076706.10 0.062677 0.062395 ENSG00000076706
SBK2 ENSG00000187550.4 0.102337 0.091985 ENSG00000187550
OR7A5 ENSG00000188269.4 0.078151 0.0648 ENSG00000188269
S100P ENSG00000163993.6 0.174786 0.101319 ENSG00000163993
PCDHGB7 ENSG00000254122.1 0.073407 0.059802 ENSG00000254122
ZFYVE16 ENSG00000039319.12 0.111005 0.069572 ENSG00000039319
SMIM15 ENSG00000188725.3 0.099968 0.073029 ENSG00000188725
AK9 ENSG00000155085.11 0.131421 0.062422 ENSG00000155085
SIGLEC11 ENSG00000161640.11 0.21322 0.08089 ENSG00000161640
WDR75 ENSG00000115368.5 0.111875 0.06142 ENSG00000115368
TRAM2 ENSG00000065308.4 0.054013 0.058072 ENSG00000065308
TARS2 ENSG00000143374.10 0.054196 0.055567 ENSG00000143374
NPAS2 ENSG00000170485.12 0.061562 0.058443 ENSG00000170485
BSCL2 ENSG00000168000.10 0.051239 0.060473 ENSG00000168000
ZNF251 ENSG00000198169.4 0.114508 0.070385 ENSG00000198169
RAD17 ENSG00000152942.14 0.054117 0.051865 ENSG00000152942
TIMM10 ENSG00000134809.4 0.374497 0.087328 ENSG00000134809
DOCK6 ENSG00000130158.9 0.081783 0.059842 ENSG00000130158
HRCT1 ENSG00000196196.2 0.064354 0.058045 ENSG00000196196
RD3 ENSG00000198570.5 0.12529 0.068677 ENSG00000198570
H2AFV ENSG00000105968.14 0.067177 0.074052 ENSG00000105968
CNTN1 ENSG00000018236.10 0.063629 0.062703 ENSG00000018236
VSTM4 ENSG00000165633.7 0.11261 0.063995 ENSG00000165633
ADH4 ENSG00000198099.4 0.085202 0.053118 ENSG00000198099
DHODH ENSG00000102967.7 0.098343 0.060003 ENSG00000102967
MAST2 ENSG00000086015.15 0.087424 0.047831 ENSG00000086015
PYCARD ENSG00000103490.13 0.12841 0.087739 ENSG00000103490
NAGLU ENSG00000108784.5 0.151354 0.079859 ENSG00000108784
SAMHD1 ENSG00000101347.7 0.060631 0.070714 ENSG00000101347
CIAPIN1 ENSG00000005194.10 0.086353 0.06719 ENSG00000005194
STIP1 ENSG00000168439.12 0.112852 0.068072 ENSG00000168439
EFTUD2 ENSG00000108883.8 0.06157 0.04984 ENSG00000108883
COQ5 ENSG00000110871.10 0.358849 0.077429 ENSG00000110871
TUSC5 ENSG00000184811.3 0.088327 0.08553 ENSG00000184811
SHOC2 ENSG00000108061.7 0.068127 0.063496 ENSG00000108061
SMAD7 ENSG00000101665.4 0.091942 0.062662 ENSG00000101665
SYPL2 ENSG00000143028.7 0.383984 0.082422 ENSG00000143028
IER3 ENSG00000137331.11 0.050313 0.048914 ENSG00000137331
CATSPER2 ENSG00000166762.12 0.376136 0.092266 ENSG00000166762
AGAP6 ENSG00000204149.5 0.256074 0.077371 ENSG00000204149
GALT ENSG00000213930.7 0.051218 0.044899 ENSG00000213930
TMEM231 ENSG00000205084.5 0.054026 0.054195 ENSG00000205084
NADK ENSG00000008130.11 0.102255 0.065153 ENSG00000008130
PXK ENSG00000168297.11 0.10085 0.061166 ENSG00000168297
RAD51D ENSG00000185379.16 0.098284 0.065962 ENSG00000185379
NMT1 ENSG00000136448.7 0.114177 0.063665 ENSG00000136448
GSTA3 ENSG00000174156.8 0.05518 0.063226 ENSG00000174156
UPB1 ENSG00000100024.10 0.06064 0.059926 ENSG00000100024
TDRD5 ENSG00000162782.11 0.24898 0.07186 ENSG00000162782
ZFAND2A ENSG00000178381.7 0.061917 0.059369 ENSG00000178381
CST1 ENSG00000170373.4 0.092472 0.075924 ENSG00000170373
FARSA ENSG00000179115.6 0.068018 0.05982 ENSG00000179115
CHDH ENSG00000016391.5 0.127889 0.073021 ENSG00000016391
PRMT7 ENSG00000132600.12 0.233 0.075544 ENSG00000132600
PDHB ENSG00000168291.8 0.12532 0.063699 ENSG00000168291
FAM117A ENSG00000121104.3 0.151986 0.080632 ENSG00000121104
TUBG2 ENSG00000037042.8 0.165103 0.073601 ENSG00000037042
FUNDC1 ENSG00000069509.5 0.080097 0.058534 ENSG00000069509
HSD11B1L ENSG00000167733.9 0.130699 0.091909 ENSG00000167733
GGH ENSG00000137563.7 0.159979 0.072892 ENSG00000137563
APTX ENSG00000137074.14 0.172636 0.072696 ENSG00000137074
ZCCHC9 ENSG00000131732.7 0.100404 0.065595 ENSG00000131732
GPATCH2L ENSG00000089916.13 0.062789 0.059912 ENSG00000089916
PSMC5 ENSG00000087191.8 0.066431 0.046646 ENSG00000087191
ATXN10 ENSG00000130638.11 0.066196 0.069116 ENSG00000130638
KRT39 ENSG00000196859.3 0.065181 0.060031 ENSG00000196859
GPR17 ENSG00000144230.12 0.436604 0.079056 ENSG00000144230
PRRC2C ENSG00000117523.11 0.072155 0.060525 ENSG00000117523
C16orf96 ENSG00000205832.7 0.062425 0.080667 ENSG00000205832
ALDH16A1 ENSG00000161618.5 0.449917 0.083845 ENSG00000161618
ARHGDIB ENSG00000111348.4 0.053304 0.053742 ENSG00000111348
RHBDD2 ENSG00000005486.12 0.109193 0.068144 ENSG00000005486
SPATC1L ENSG00000160284.10 0.068905 0.072178 ENSG00000160284
TMED6 ENSG00000157315.4 0.20058 0.078159 ENSG00000157315
RALY ENSG00000125970.7 0.082465 0.059768 ENSG00000125970
ARHGEF39 ENSG00000137135.13 0.065346 0.058979 ENSG00000137135
NCLN ENSG00000125912.6 0.249472 0.089627 ENSG00000125912
MAP1S ENSG00000130479.6 0.060057 0.068439 ENSG00000130479
GIMAP8 ENSG00000171115.3 0.212331 0.084705 ENSG00000171115
DDRGK1 ENSG00000198171.8 0.075343 0.063089 ENSG00000198171
SPIRE2 ENSG00000204991.6 0.079753 0.055197 ENSG00000204991
TMEM170A ENSG00000166822.8 0.052919 0.049195 ENSG00000166822
DLX5 ENSG00000105880.4 0.090408 0.057926 ENSG00000105880
ZFP36L1 ENSG00000185650.8 0.128616 0.079721 ENSG00000185650
FAXC ENSG00000146267.11 0.075341 0.057904 ENSG00000146267
PARP10 ENSG00000178685.9 0.078028 0.054797 ENSG00000178685
SPATA17 ENSG00000162814.6 0.058038 0.062524 ENSG00000162814
NUDT12 ENSG00000112874.5 0.116382 0.080696 ENSG00000112874
RP11-826N14.2 ENSG00000248469.1 0.062536 0.062749 ENSG00000248469
UQCRFS1 ENSG00000169021.4 0.092944 0.087674 ENSG00000169021
BEND6 ENSG00000151917.13 0.155284 0.059414 ENSG00000151917
STX5 ENSG00000162236.7 0.057242 0.057827 ENSG00000162236
DNA2 ENSG00000138346.10 0.385953 0.084762 ENSG00000138346
DOCK7 ENSG00000116641.11 0.149361 0.074255 ENSG00000116641
C6orf89 ENSG00000198663.12 0.069182 0.063486 ENSG00000198663
CDK5RAP3 ENSG00000108465.10 0.054457 0.046646 ENSG00000108465
MMP23B ENSG00000189409.8 0.109202 0.068172 ENSG00000189409
PI4K2B ENSG00000038210.9 0.120504 0.084077 ENSG00000038210
ANO5 ENSG00000171714.10 0.398883 0.076748 ENSG00000171714
ARHGEF37 ENSG00000183111.7 0.107657 0.07736 ENSG00000183111
ASB16 ENSG00000161664.2 0.20608 0.075676 ENSG00000161664
XPO1 ENSG00000082898.12 0.062601 0.064661 ENSG00000082898
BEST3 ENSG00000127325.14 0.099316 0.068818 ENSG00000127325
NPNT ENSG00000168743.8 0.066669 0.050456 ENSG00000168743
FAM171A2 ENSG00000161682.10 0.074005 0.054006 ENSG00000161682
B3GALTL ENSG00000187676.7 0.17394 0.068377 ENSG00000187676
FMNL1 ENSG00000184922.9 0.051476 0.047532 ENSG00000184922
ZNHIT6 ENSG00000117174.6 0.303361 0.078923 ENSG00000117174
OBSCN ENSG00000154358.15 0.053169 0.056253 ENSG00000154358
TTC4 ENSG00000243725.2 0.066277 0.064362 ENSG00000243725
FAM149B1 ENSG00000138286.9 0.055619 0.042929 ENSG00000138286
NAA15 ENSG00000164134.8 0.055582 0.066655 ENSG00000164134
MED28 ENSG00000118579.6 0.109489 0.066834 ENSG00000118579
GTSF1L ENSG00000124196.5 0.101096 0.084313 ENSG00000124196
CD164L2 ENSG00000174950.6 0.052555 0.056347 ENSG00000174950
OPN3 ENSG00000054277.8 0.064342 0.077149 ENSG00000054277
UGT2B4 ENSG00000156096.8 0.442261 0.076947 ENSG00000156096
NICN1 ENSG00000145029.7 0.077523 0.052832 ENSG00000145029
AQP3 ENSG00000165272.10 0.231114 0.082491 ENSG00000165272
ASCC1 ENSG00000138303.13 0.104793 0.078876 ENSG00000138303
APH1B ENSG00000138613.9 0.067835 0.060693 ENSG00000138613
CPOX ENSG00000080819.2 0.064609 0.052318 ENSG00000080819
CORO1B ENSG00000172725.9 0.081181 0.064658 ENSG00000172725
PCSK1 ENSG00000175426.6 0.101396 0.066223 ENSG00000175426
USH1C ENSG00000006611.11 0.414534 0.083141 ENSG00000006611
SLC22A18AS ENSG00000254827.1 0.060571 0.052345 ENSG00000254827
SMCO2 ENSG00000165935.5 0.055593 0.05512 ENSG00000165935
PPA1 ENSG00000180817.6 0.102508 0.077256 ENSG00000180817
ANGPTL6 ENSG00000130812.6 0.079651 0.071337 ENSG00000130812
LAMA5 ENSG00000130702.9 0.066506 0.064001 ENSG00000130702
MRPS23 ENSG00000181610.8 0.080807 0.067445 ENSG00000181610
NHLH1 ENSG00000171786.5 0.055292 0.060406 ENSG00000171786
FLT3 ENSG00000122025.10 0.107428 0.075477 ENSG00000122025
RPL8 ENSG00000161016.11 0.137578 0.060937 ENSG00000161016
RAB11FIP5 ENSG00000135631.11 0.087847 0.064556 ENSG00000135631
WDR52 ENSG00000206530.4 0.082556 0.060525 ENSG00000206530
GSN ENSG00000148180.12 0.106095 0.08014 ENSG00000148180
TRIP4 ENSG00000103671.5 0.148653 0.066517 ENSG00000103671
PMS1 ENSG00000064933.12 0.114804 0.070357 ENSG00000064933
MRPS16 ENSG00000182180.9 0.138454 0.07344 ENSG00000182180
KYNU ENSG00000115919.10 0.070397 0.058862 ENSG00000115919
CCDC13 ENSG00000244607.1 0.087641 0.064238 ENSG00000244607
NKPD1 ENSG00000179846.7 0.086639 0.081714 ENSG00000179846
MRAP2 ENSG00000135324.5 0.110665 0.06279 ENSG00000135324
EPB41L4A ENSG00000129595.8 0.147333 0.064299 ENSG00000129595
MXD3 ENSG00000213347.6 0.093899 0.060861 ENSG00000213347
PCDHGA11 ENSG00000253873.1 0.07165 0.064518 ENSG00000253873
COLEC10 ENSG00000184374.2 0.178265 0.072454 ENSG00000184374
GALNTL6 ENSG00000174473.11 0.050258 0.054971 ENSG00000174473
YIPF3 ENSG00000137207.7 0.107146 0.070323 ENSG00000137207
RGS2 ENSG00000116741.6 0.062606 0.054403 ENSG00000116741
CSTF3 ENSG00000176102.7 0.066312 0.053281 ENSG00000176102
EIF2D ENSG00000143486.11 0.068137 0.063342 ENSG00000143486
ERCC3 ENSG00000163161.8 0.148626 0.064568 ENSG00000163161
NXPE3 ENSG00000144815.9 0.111978 0.065173 ENSG00000144815
GSTA4 ENSG00000170899.6 0.170398 0.078468 ENSG00000170899
