AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
MAPK9 ENSG00000050748.12 0.104496 0.058883 ENSG00000050748
NODAL ENSG00000156574.5 0.102488 0.077261 ENSG00000156574
CTNS ENSG00000040531.10 0.58295 0.072872 ENSG00000040531
S1PR5 ENSG00000180739.12 0.143112 0.072221 ENSG00000180739
LDOC1L ENSG00000188636.3 0.268163 0.086359 ENSG00000188636
POGLUT1 ENSG00000163389.6 0.34902 0.075947 ENSG00000163389
PSCA ENSG00000167653.4 0.235306 0.07079 ENSG00000167653
CCDC114 ENSG00000105479.10 0.165332 0.065555 ENSG00000105479
TGIF2 ENSG00000118707.5 0.121823 0.077272 ENSG00000118707
RET ENSG00000165731.13 0.101306 0.062159 ENSG00000165731
ANKRD22 ENSG00000152766.5 0.228744 0.081663 ENSG00000152766
CKAP2 ENSG00000136108.10 0.180126 0.069661 ENSG00000136108
RRP12 ENSG00000052749.9 0.252296 0.072321 ENSG00000052749
SFTPD ENSG00000133661.11 0.36031 0.081577 ENSG00000133661
PPA2 ENSG00000138777.15 0.186958 0.073196 ENSG00000138777
TSNARE1 ENSG00000171045.10 0.148118 0.074722 ENSG00000171045
CCSAP ENSG00000154429.6 0.128933 0.074365 ENSG00000154429
NDUFS2 ENSG00000158864.8 0.168261 0.073533 ENSG00000158864
BDH2 ENSG00000164039.10 0.283542 0.072326 ENSG00000164039
ZNF14 ENSG00000105708.8 0.19346 0.076101 ENSG00000105708
SNX11 ENSG00000002919.10 0.274306 0.073545 ENSG00000002919
NUTM2D ENSG00000214562.9 0.133147 0.064683 ENSG00000214562
ZNF660 ENSG00000144792.5 0.144991 0.066121 ENSG00000144792
LGALS8 ENSG00000116977.14 0.128124 0.076754 ENSG00000116977
ARHGAP27 ENSG00000159314.7 0.174458 0.069808 ENSG00000159314
GPR20 ENSG00000204882.3 0.131584 0.070167 ENSG00000204882
NUCB2 ENSG00000070081.11 0.137943 0.074216 ENSG00000070081
GUCA1B ENSG00000112599.8 0.186023 0.067681 ENSG00000112599
OSGEP ENSG00000092094.6 0.241343 0.085981 ENSG00000092094
C1QTNF4 ENSG00000172247.3 0.343441 0.081419 ENSG00000172247
RAD21 ENSG00000164754.8 0.124967 0.068369 ENSG00000164754
ADAT2 ENSG00000189007.11 0.142963 0.064109 ENSG00000189007
IL2RB ENSG00000100385.9 0.445275 0.08794 ENSG00000100385
PCDHB10 ENSG00000120324.4 0.134297 0.064139 ENSG00000120324
SLC2A6 ENSG00000160326.9 0.168084 0.081544 ENSG00000160326
ZFP1 ENSG00000184517.7 0.16504 0.078747 ENSG00000184517
PDIA4 ENSG00000155660.6 0.196477 0.076455 ENSG00000155660
LIMD1 ENSG00000144791.5 0.262862 0.074757 ENSG00000144791
OGDHL ENSG00000197444.5 0.103438 0.066586 ENSG00000197444
ECHDC3 ENSG00000134463.10 0.490472 0.08642 ENSG00000134463
GSR ENSG00000104687.8 0.144617 0.078 ENSG00000104687
GIPC3 ENSG00000179855.5 0.192106 0.086049 ENSG00000179855
TSKS ENSG00000126467.6 0.338717 0.090114 ENSG00000126467
C1orf115 ENSG00000162817.6 0.159077 0.069858 ENSG00000162817
L3MBTL2 ENSG00000100395.10 0.132623 0.064996 ENSG00000100395
BABAM1 ENSG00000105393.11 0.127881 0.069783 ENSG00000105393
IPO8 ENSG00000133704.5 0.284324 0.073558 ENSG00000133704
SLC5A9 ENSG00000117834.8 0.250521 0.075024 ENSG00000117834
RBBP5 ENSG00000117222.9 0.129724 0.074554 ENSG00000117222
FCGR3B ENSG00000162747.5 0.323991 0.085379 ENSG00000162747
NCR3LG1 ENSG00000188211.4 0.110096 0.059694 ENSG00000188211
MX1 ENSG00000157601.9 0.139881 0.083068 ENSG00000157601
ACTR3 ENSG00000115091.7 0.267317 0.072439 ENSG00000115091
NUTM2A ENSG00000184923.8 0.157626 0.075449 ENSG00000184923
TAS2R5 ENSG00000127366.4 0.116214 0.061749 ENSG00000127366
POLA2 ENSG00000014138.4 0.100398 0.060012 ENSG00000014138
ACP2 ENSG00000134575.5 0.150314 0.062233 ENSG00000134575
MRC1L1 ENSG00000183748.4 0.151892 0.071629 ENSG00000183748
INSM1 ENSG00000173404.3 0.12007 0.065127 ENSG00000173404
FRA10AC1 ENSG00000148690.10 0.133105 0.065804 ENSG00000148690
GSDMD ENSG00000104518.6 0.192567 0.068478 ENSG00000104518
MAN2C1 ENSG00000140400.10 0.350179 0.072088 ENSG00000140400
PRICKLE4 ENSG00000124593.10 0.226501 0.07244 ENSG00000124593
SENP7 ENSG00000138468.11 0.119918 0.054935 ENSG00000138468
SNTB2 ENSG00000168807.12 0.101652 0.051653 ENSG00000168807
TMEM259 ENSG00000182087.8 0.168216 0.079556 ENSG00000182087
SSTR2 ENSG00000180616.4 0.179351 0.089162 ENSG00000180616
CACHD1 ENSG00000158966.9 0.190905 0.083957 ENSG00000158966
ADAM10 ENSG00000137845.10 0.142215 0.065624 ENSG00000137845
NELL1 ENSG00000165973.13 0.555074 0.077231 ENSG00000165973
NMRK1 ENSG00000106733.16 0.666358 0.058743 ENSG00000106733
TGFB2 ENSG00000092969.7 0.123615 0.070259 ENSG00000092969
SFI1 ENSG00000198089.10 0.121749 0.064452 ENSG00000198089
PLCG2 ENSG00000197943.5 0.156401 0.091697 ENSG00000197943
AACS ENSG00000081760.12 0.177903 0.083554 ENSG00000081760
TIPIN ENSG00000075131.5 0.384773 0.07436 ENSG00000075131
UMPS ENSG00000114491.9 0.116555 0.061098 ENSG00000114491
GTF2H1 ENSG00000110768.7 0.200315 0.069798 ENSG00000110768
RAB7L1 ENSG00000117280.8 0.341912 0.07946 ENSG00000117280
USP24 ENSG00000162402.8 0.227678 0.07757 ENSG00000162402
TOR4A ENSG00000198113.2 0.175976 0.074358 ENSG00000198113
DNAJC17 ENSG00000104129.5 0.107113 0.061939 ENSG00000104129
GPC2 ENSG00000213420.3 0.147318 0.064331 ENSG00000213420
LDHC ENSG00000166796.7 0.492289 0.077629 ENSG00000166796
R3HCC1 ENSG00000104679.6 0.134194 0.069773 ENSG00000104679
ZNF417 ENSG00000173480.6 0.159945 0.0661 ENSG00000173480
RNASEH2B ENSG00000136104.13 0.171589 0.074162 ENSG00000136104
NAA35 ENSG00000135040.11 0.183318 0.066773 ENSG00000135040
RPS23 ENSG00000186468.8 0.123792 0.063321 ENSG00000186468
NT5DC2 ENSG00000168268.6 0.280761 0.088946 ENSG00000168268
AP001816.1 ENSG00000254531.1 0.187026 0.071028 ENSG00000254531
LRRC19 ENSG00000184434.7 0.112722 0.069514 ENSG00000184434
AHI1 ENSG00000135541.16 0.523901 0.077235 ENSG00000135541
ARHGAP19 ENSG00000213390.6 0.157053 0.061208 ENSG00000213390
STEAP2 ENSG00000157214.9 0.180192 0.059798 ENSG00000157214
WNT9A ENSG00000143816.6 0.123303 0.068458 ENSG00000143816
CNTNAP1 ENSG00000108797.7 0.119342 0.06912 ENSG00000108797
MRPS9 ENSG00000135972.4 0.172526 0.069058 ENSG00000135972
MARVELD3 ENSG00000140832.5 0.180622 0.068723 ENSG00000140832
XYLT2 ENSG00000015532.5 0.224406 0.08049 ENSG00000015532
CROT ENSG00000005469.7 0.210339 0.06806 ENSG00000005469
PNPLA8 ENSG00000135241.12 0.237321 0.080838 ENSG00000135241
PRAM1 ENSG00000133246.7 0.249927 0.089965 ENSG00000133246
DNM3 ENSG00000197959.9 0.148809 0.068904 ENSG00000197959
GPR108 ENSG00000125734.9 0.304043 0.093433 ENSG00000125734
LRP5L ENSG00000100068.7 0.207627 0.079393 ENSG00000100068
ITGB6 ENSG00000115221.6 0.125989 0.056154 ENSG00000115221
ATG10 ENSG00000152348.11 0.536551 0.06776 ENSG00000152348
FBN2 ENSG00000138829.6 0.127338 0.067628 ENSG00000138829
GALNS ENSG00000141012.8 0.204031 0.081888 ENSG00000141012
TOMM22 ENSG00000100216.4 0.105979 0.053497 ENSG00000100216
AP1M1 ENSG00000072958.4 0.136842 0.077554 ENSG00000072958
CUL7 ENSG00000044090.4 0.259694 0.083497 ENSG00000044090
CLPP ENSG00000125656.4 0.104424 0.083907 ENSG00000125656
ZNF160 ENSG00000170949.13 0.172147 0.077772 ENSG00000170949
NDUFAF4 ENSG00000123545.5 0.133594 0.063234 ENSG00000123545
STEAP4 ENSG00000127954.8 0.134048 0.066869 ENSG00000127954
FBXW8 ENSG00000174989.8 0.118831 0.068046 ENSG00000174989
GNAO1 ENSG00000087258.9 0.115733 0.072135 ENSG00000087258
CAMSAP2 ENSG00000118200.10 0.144978 0.066845 ENSG00000118200
PCSK2 ENSG00000125851.5 0.132405 0.071097 ENSG00000125851
SYNRG ENSG00000006114.11 0.409167 0.072752 ENSG00000006114
GPR180 ENSG00000152749.7 0.514859 0.071735 ENSG00000152749
MAEL ENSG00000143194.8 0.112573 0.060907 ENSG00000143194
ARMC7 ENSG00000125449.2 0.241438 0.082489 ENSG00000125449
IZUMO1 ENSG00000182264.4 0.328546 0.085072 ENSG00000182264
LRGUK ENSG00000155530.2 0.450537 0.095411 ENSG00000155530
MGST2 ENSG00000085871.4 0.10766 0.070681 ENSG00000085871
ZDHHC12 ENSG00000160446.14 0.160675 0.086447 ENSG00000160446
TMEFF2 ENSG00000144339.7 0.105214 0.071879 ENSG00000144339
P2RX2 ENSG00000187848.8 0.169277 0.061453 ENSG00000187848
CYBRD1 ENSG00000071967.7 0.23464 0.08662 ENSG00000071967
MARC2 ENSG00000117791.11 0.140518 0.073109 ENSG00000117791
DNAJC15 ENSG00000120675.4 0.5908 0.066638 ENSG00000120675
DKFZP667F0711 ENSG00000212743.1 0.110357 0.078248 ENSG00000212743
MYO6 ENSG00000196586.9 0.103824 0.061308 ENSG00000196586
RPS6KA5 ENSG00000100784.5 0.142832 0.067068 ENSG00000100784
DOPEY1 ENSG00000083097.10 0.189243 0.069233 ENSG00000083097
METTL2B ENSG00000165055.10 0.35242 0.080472 ENSG00000165055
KANSL2 ENSG00000139620.8 0.14156 0.065793 ENSG00000139620
EML3 ENSG00000149499.7 0.268891 0.074609 ENSG00000149499
RNF19A ENSG00000034677.7 0.186016 0.083707 ENSG00000034677
CX3CR1 ENSG00000168329.9 0.294117 0.073404 ENSG00000168329
PPM1K ENSG00000163644.9 0.112116 0.066475 ENSG00000163644
DNAJC18 ENSG00000170464.5 0.175615 0.073565 ENSG00000170464
NUP85 ENSG00000125450.6 0.278049 0.080998 ENSG00000125450
GOT2 ENSG00000125166.8 0.265356 0.073521 ENSG00000125166
C17orf67 ENSG00000214226.4 0.218092 0.083137 ENSG00000214226
FCGRT ENSG00000104870.8 0.152026 0.084647 ENSG00000104870
COPG2 ENSG00000158623.10 0.364982 0.081304 ENSG00000158623
INO80E ENSG00000169592.10 0.182513 0.077315 ENSG00000169592
ZFP41 ENSG00000181638.13 0.173325 0.06536 ENSG00000181638
EBPL ENSG00000123179.9 0.300763 0.074185 ENSG00000123179
DARS ENSG00000115866.6 0.118924 0.061349 ENSG00000115866
RALGPS2 ENSG00000116191.12 0.123363 0.063852 ENSG00000116191
C3orf17 ENSG00000163608.10 0.112762 0.061908 ENSG00000163608
THBS4 ENSG00000113296.10 0.107167 0.064769 ENSG00000113296
CYP4B1 ENSG00000142973.8 0.276934 0.083263 ENSG00000142973
PRRT4 ENSG00000224940.4 0.185352 0.070087 ENSG00000224940
TIMM50 ENSG00000105197.6 0.133553 0.065146 ENSG00000105197
GUCY2C ENSG00000070019.3 0.22496 0.072567 ENSG00000070019
LY75 ENSG00000054219.9 0.309442 0.077221 ENSG00000054219
DKK3 ENSG00000050165.13 0.149118 0.083226 ENSG00000050165
NOXA1 ENSG00000188747.4 0.136103 0.07613 ENSG00000188747
BAI1 ENSG00000181790.6 0.20207 0.079623 ENSG00000181790
CD5 ENSG00000110448.6 0.166823 0.065903 ENSG00000110448
DLG5 ENSG00000151208.12 0.203111 0.074643 ENSG00000151208
RGL4 ENSG00000159496.10 0.28574 0.076639 ENSG00000159496
PACRGL ENSG00000163138.14 0.129878 0.067439 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.434421 0.074538 ENSG00000163281
VPS13A ENSG00000197969.7 0.289858 0.079719 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.253915 0.077429 ENSG00000085491
NSUN6 ENSG00000241058.1 0.19164 0.066038 ENSG00000241058
CFDP1 ENSG00000153774.4 0.166091 0.06606 ENSG00000153774
SFXN1 ENSG00000164466.8 0.140191 0.074043 ENSG00000164466
MAP3K11 ENSG00000173327.3 0.124901 0.066233 ENSG00000173327
RNF14 ENSG00000013561.13 0.349331 0.076771 ENSG00000013561
EIF1AD ENSG00000175376.4 0.11289 0.053922 ENSG00000175376
MAATS1 ENSG00000183833.12 0.262965 0.07989 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.154933 0.076693 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.105317 0.055599 ENSG00000171763
CPB2 ENSG00000080618.9 0.15287 0.072341 ENSG00000080618
SAMD1 ENSG00000141858.7 0.17403 0.076561 ENSG00000141858
SCGB2A1 ENSG00000124939.4 0.226852 0.071733 ENSG00000124939
C20orf196 ENSG00000171984.10 0.194588 0.089886 ENSG00000171984
HSD17B13 ENSG00000170509.7 0.263453 0.073393 ENSG00000170509
TONSL ENSG00000160949.12 0.155105 0.064586 ENSG00000160949
CGB7 ENSG00000196337.6 0.375154 0.094252 ENSG00000196337
GRINA ENSG00000178719.12 0.100944 0.060355 ENSG00000178719
CYP4F22 ENSG00000171954.7 0.155637 0.07218 ENSG00000171954
DGKD ENSG00000077044.5 0.220884 0.07889 ENSG00000077044
H1FNT ENSG00000187166.1 0.151118 0.064467 ENSG00000187166
DBNDD1 ENSG00000003249.9 0.259688 0.083435 ENSG00000003249
SLCO1B3 ENSG00000111700.8 0.136387 0.067304 ENSG00000111700
RANBP17 ENSG00000204764.7 0.113155 0.064204 ENSG00000204764
ATP8B3 ENSG00000130270.11 0.131527 0.077123 ENSG00000130270
DESI1 ENSG00000100418.7 0.118317 0.06328 ENSG00000100418
CARD8 ENSG00000105483.12 0.136868 0.068274 ENSG00000105483
RPS9 ENSG00000170889.9 0.112635 0.075676 ENSG00000170889
MYO3B ENSG00000071909.14 0.103974 0.062333 ENSG00000071909
THEM6 ENSG00000130193.7 0.134233 0.061361 ENSG00000130193
ANKLE2 ENSG00000176915.10 0.36482 0.097591 ENSG00000176915
DNAJB6 ENSG00000105993.10 0.115931 0.07081 ENSG00000105993
SLC25A41 ENSG00000181240.9 0.731547 0.052013 ENSG00000181240
LIF ENSG00000128342.4 0.137933 0.070139 ENSG00000128342
SIRPB2 ENSG00000196209.7 0.107654 0.084956 ENSG00000196209
CERKL ENSG00000188452.9 0.109686 0.061068 ENSG00000188452
MGST3 ENSG00000143198.7 0.301074 0.08983 ENSG00000143198
AGAP8 ENSG00000174194.11 0.678006 0.066966 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.243322 0.072257 ENSG00000198945
POLE3 ENSG00000148229.8 0.190496 0.090143 ENSG00000148229
DYNLL2 ENSG00000121083.6 0.12187 0.076987 ENSG00000121083
ZNF350 ENSG00000256683.2 0.174648 0.078862 ENSG00000256683
ILKAP ENSG00000132323.4 0.12758 0.077745 ENSG00000132323
AHCYL2 ENSG00000158467.12 0.112816 0.060219 ENSG00000158467
AGAP9 ENSG00000198035.9 0.366308 0.082789 ENSG00000198035
AHCYL1 ENSG00000168710.13 0.125018 0.066146 ENSG00000168710
FAM21A ENSG00000099290.11 0.665154 0.059624 ENSG00000099290
ZNF841 ENSG00000197608.7 0.132545 0.074156 ENSG00000197608
RPS27L ENSG00000185088.8 0.284314 0.076595 ENSG00000185088
FAM115A ENSG00000198420.5 0.108611 0.068974 ENSG00000198420
NKX3-2 ENSG00000109705.7 0.133612 0.066576 ENSG00000109705
PXT1 ENSG00000179165.9 0.150502 0.072214 ENSG00000179165
ZNF746 ENSG00000181220.11 0.108651 0.063995 ENSG00000181220
TSPAN15 ENSG00000099282.5 0.18983 0.079955 ENSG00000099282
DCUN1D2 ENSG00000150401.10 0.242354 0.085423 ENSG00000150401
ADH5 ENSG00000197894.6 0.179302 0.076312 ENSG00000197894
EP400NL ENSG00000185684.8 0.413325 0.080553 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.226561 0.074502 ENSG00000163320
CLEC18A ENSG00000157322.12 0.566249 0.070216 ENSG00000157322
ACTR8 ENSG00000113812.9 0.138449 0.072853 ENSG00000113812
GALNT3 ENSG00000115339.9 0.172916 0.065338 ENSG00000115339
ANKLE1 ENSG00000160117.10 0.203036 0.080793 ENSG00000160117
CDKL1 ENSG00000100490.5 0.159019 0.07195 ENSG00000100490
C9orf142 ENSG00000148362.6 0.166726 0.078284 ENSG00000148362
KCNK1 ENSG00000135750.10 0.23334 0.082482 ENSG00000135750
ULK4 ENSG00000168038.6 0.214613 0.067363 ENSG00000168038
SLC27A2 ENSG00000140284.6 0.109789 0.064734 ENSG00000140284
PXMP2 ENSG00000176894.5 0.132208 0.066106 ENSG00000176894
SLC52A3 ENSG00000101276.10 0.121096 0.090071 ENSG00000101276
AP1S1 ENSG00000106367.9 0.401119 0.077886 ENSG00000106367
RABGAP1L ENSG00000152061.17 0.219805 0.070353 ENSG00000152061
TMEM60 ENSG00000135211.5 0.207374 0.070023 ENSG00000135211
ANKRD16 ENSG00000134461.11 0.206085 0.078912 ENSG00000134461
RAB36 ENSG00000100228.8 0.125629 0.070262 ENSG00000100228
CHI3L1 ENSG00000133048.8 0.153005 0.077766 ENSG00000133048
GNPDA1 ENSG00000113552.11 0.114399 0.064333 ENSG00000113552
DECR2 ENSG00000242612.2 0.144314 0.079403 ENSG00000242612
ZNF304 ENSG00000131845.10 0.112959 0.065055 ENSG00000131845
RECQL ENSG00000004700.11 0.221613 0.085673 ENSG00000004700
AKR1C2 ENSG00000151632.12 0.332689 0.082857 ENSG00000151632
PKHD1 ENSG00000170927.10 0.221945 0.066472 ENSG00000170927
EPS15 ENSG00000085832.12 0.470754 0.090575 ENSG00000085832
NPIPB7 ENSG00000233232.2 0.12187 0.055857 ENSG00000233232
SLC44A2 ENSG00000129353.10 0.241424 0.079214 ENSG00000129353
PLA2G15 ENSG00000103066.8 0.140255 0.062796 ENSG00000103066
ZNF7 ENSG00000147789.11 0.314025 0.07765 ENSG00000147789
SMIM2 ENSG00000139656.5 0.346259 0.083401 ENSG00000139656
VPS9D1 ENSG00000075399.8 0.298355 0.078684 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.472251 0.075402 ENSG00000053900
SMDT1 ENSG00000183172.7 0.603911 0.065399 ENSG00000183172
FER ENSG00000151422.8 0.102921 0.059576 ENSG00000151422
OSBPL6 ENSG00000079156.12 0.314401 0.078575 ENSG00000079156
NAALADL1 ENSG00000168060.10 0.117684 0.062504 ENSG00000168060
KIDINS220 ENSG00000134313.10 0.124372 0.072682 ENSG00000134313
KIAA1683 ENSG00000130518.11 0.227872 0.07264 ENSG00000130518
PHYH ENSG00000107537.9 0.208896 0.090935 ENSG00000107537
ARG1 ENSG00000118520.8 0.455327 0.081338 ENSG00000118520
RABL2A ENSG00000144134.14 0.158879 0.072555 ENSG00000144134
TXNL4B ENSG00000140830.4 0.14609 0.071628 ENSG00000140830
TEPP ENSG00000159648.7 0.210689 0.070405 ENSG00000159648
CAPN8 ENSG00000203697.7 0.117801 0.061765 ENSG00000203697
CRYL1 ENSG00000165475.9 0.254884 0.086779 ENSG00000165475
FAM153B ENSG00000182230.7 0.458784 0.072719 ENSG00000182230
SCPEP1 ENSG00000121064.8 0.161079 0.082471 ENSG00000121064
RRBP1 ENSG00000125844.10 0.176062 0.071714 ENSG00000125844
MRPL37 ENSG00000116221.11 0.239407 0.087221 ENSG00000116221
UBE2T ENSG00000077152.5 0.106973 0.070671 ENSG00000077152
IP6K2 ENSG00000068745.10 0.173481 0.083143 ENSG00000068745
CCDC39 ENSG00000145075.7 0.135211 0.076329 ENSG00000145075
FTSJD2 ENSG00000137200.8 0.116192 0.069735 ENSG00000137200
OR7A5 ENSG00000188269.4 0.231364 0.076122 ENSG00000188269
WDR26 ENSG00000162923.10 0.142618 0.06894 ENSG00000162923
DDIT4 ENSG00000168209.4 0.184086 0.084943 ENSG00000168209
TRMT112 ENSG00000173113.2 0.106306 0.057397 ENSG00000173113
FIGN ENSG00000182263.9 0.232404 0.084591 ENSG00000182263
FAM213A ENSG00000122378.9 0.122364 0.05783 ENSG00000122378
AK9 ENSG00000155085.11 0.17587 0.069305 ENSG00000155085
WDR75 ENSG00000115368.5 0.257872 0.076886 ENSG00000115368
BSCL2 ENSG00000168000.10 0.110903 0.06494 ENSG00000168000
ARL4D ENSG00000175906.4 0.406651 0.084089 ENSG00000175906
TIMM10 ENSG00000134809.4 0.386031 0.08621 ENSG00000134809
GLT1D1 ENSG00000151948.7 0.163003 0.094608 ENSG00000151948
HRCT1 ENSG00000196196.2 0.285782 0.082223 ENSG00000196196
C12orf54 ENSG00000177627.5 0.168646 0.068541 ENSG00000177627
CNTN1 ENSG00000018236.10 0.725584 0.048028 ENSG00000018236
VSTM4 ENSG00000165633.7 0.13182 0.063864 ENSG00000165633
DMRTA1 ENSG00000176399.2 0.379797 0.081622 ENSG00000176399
ADH4 ENSG00000198099.4 0.177215 0.076367 ENSG00000198099
DHODH ENSG00000102967.7 0.131963 0.055668 ENSG00000102967
PYCARD ENSG00000103490.13 0.10195 0.067542 ENSG00000103490
NAGLU ENSG00000108784.5 0.148229 0.074777 ENSG00000108784
CIAPIN1 ENSG00000005194.10 0.248955 0.084147 ENSG00000005194
UPK1B ENSG00000114638.3 0.126643 0.065532 ENSG00000114638
MED21 ENSG00000152944.4 0.130392 0.061205 ENSG00000152944
ESPL1 ENSG00000135476.7 0.226475 0.080141 ENSG00000135476
COQ5 ENSG00000110871.10 0.380054 0.07875 ENSG00000110871
ADCK5 ENSG00000173137.7 0.10918 0.061897 ENSG00000173137
CATSPER2 ENSG00000166762.12 0.314683 0.099251 ENSG00000166762
AGAP6 ENSG00000204149.5 0.470134 0.075332 ENSG00000204149
MOB4 ENSG00000115540.10 0.16583 0.073973 ENSG00000115540
TMEM231 ENSG00000205084.5 0.212169 0.076063 ENSG00000205084
EXOSC5 ENSG00000077348.4 0.201011 0.079437 ENSG00000077348
QRICH2 ENSG00000129646.9 0.109522 0.069448 ENSG00000129646
TDRD5 ENSG00000162782.11 0.272295 0.075803 ENSG00000162782
ASL ENSG00000126522.12 0.11172 0.064493 ENSG00000126522
PRMT7 ENSG00000132600.12 0.207441 0.07005 ENSG00000132600
CDC42EP4 ENSG00000179604.8 0.173736 0.085922 ENSG00000179604
PDHB ENSG00000168291.8 0.181381 0.069159 ENSG00000168291
TUBG2 ENSG00000037042.8 0.168728 0.066592 ENSG00000037042
APTX ENSG00000137074.14 0.319027 0.080718 ENSG00000137074
MPP2 ENSG00000108852.10 0.519599 0.073348 ENSG00000108852
GBX1 ENSG00000164900.4 0.107047 0.071482 ENSG00000164900
ASAH1 ENSG00000104763.13 0.164499 0.076007 ENSG00000104763
MUT ENSG00000146085.7 0.226656 0.074832 ENSG00000146085
DOC2B ENSG00000262359.1 0.100164 0.068567 ENSG00000262359
AHRR ENSG00000063438.12 0.119142 0.073222 ENSG00000063438
PSMC5 ENSG00000087191.8 0.166747 0.07319 ENSG00000087191
ATXN10 ENSG00000130638.11 0.26897 0.080308 ENSG00000130638
GPR17 ENSG00000144230.12 0.358681 0.080353 ENSG00000144230
DHTKD1 ENSG00000181192.7 0.105749 0.08111 ENSG00000181192
ALDH16A1 ENSG00000161618.5 0.179511 0.076569 ENSG00000161618
IMPDH1 ENSG00000106348.12 0.150741 0.069563 ENSG00000106348
LMO1 ENSG00000166407.9 0.134919 0.076059 ENSG00000166407
RTCB ENSG00000100220.7 0.165851 0.076646 ENSG00000100220
GRAMD4 ENSG00000075240.12 0.235143 0.085124 ENSG00000075240
TBC1D20 ENSG00000125875.9 0.275184 0.084793 ENSG00000125875
CLCA2 ENSG00000137975.7 0.275603 0.075316 ENSG00000137975
NCLN ENSG00000125912.6 0.259412 0.079999 ENSG00000125912
GIMAP8 ENSG00000171115.3 0.443863 0.081331 ENSG00000171115
SEL1L3 ENSG00000091490.6 0.107468 0.071365 ENSG00000091490
SPIRE2 ENSG00000204991.6 0.253116 0.072014 ENSG00000204991
TECPR1 ENSG00000205356.5 0.172847 0.063741 ENSG00000205356
TMEM170A ENSG00000166822.8 0.136102 0.064205 ENSG00000166822
P2RY11 ENSG00000244165.1 0.103624 0.065245 ENSG00000244165
FAXC ENSG00000146267.11 0.107327 0.059555 ENSG00000146267
NUDT12 ENSG00000112874.5 0.460768 0.077084 ENSG00000112874
LMO4 ENSG00000143013.8 0.139438 0.072893 ENSG00000143013
BEND6 ENSG00000151917.13 0.181835 0.065088 ENSG00000151917
DNA2 ENSG00000138346.10 0.19547 0.070164 ENSG00000138346
DOCK7 ENSG00000116641.11 0.163043 0.065979 ENSG00000116641
ANO5 ENSG00000171714.10 0.22903 0.073344 ENSG00000171714
ASB16 ENSG00000161664.2 0.204128 0.077154 ENSG00000161664
SLURP1 ENSG00000126233.1 0.227978 0.070557 ENSG00000126233
B3GALTL ENSG00000187676.7 0.122853 0.065286 ENSG00000187676
ZNHIT6 ENSG00000117174.6 0.196039 0.065751 ENSG00000117174
OBSCN ENSG00000154358.15 0.428957 0.076507 ENSG00000154358
NAA15 ENSG00000164134.8 0.100822 0.061017 ENSG00000164134
MED28 ENSG00000118579.6 0.194017 0.065398 ENSG00000118579
DALRD3 ENSG00000178149.12 0.116246 0.06579 ENSG00000178149
RAB11A ENSG00000103769.5 0.119686 0.068721 ENSG00000103769
CASC1 ENSG00000118307.14 0.191473 0.079857 ENSG00000118307
FAM101B ENSG00000183688.4 0.230641 0.078524 ENSG00000183688
CTU2 ENSG00000174177.8 0.111962 0.070057 ENSG00000174177
AQP3 ENSG00000165272.10 0.135131 0.069248 ENSG00000165272
ASCC1 ENSG00000138303.13 0.301963 0.088265 ENSG00000138303
AC092811.1 ENSG00000203691.2 0.121592 0.072993 ENSG00000203691
DMRT1 ENSG00000137090.7 0.225928 0.084713 ENSG00000137090
ADSS ENSG00000035687.9 0.159494 0.074162 ENSG00000035687
CCDC40 ENSG00000141519.10 0.106133 0.079226 ENSG00000141519
SMCO2 ENSG00000165935.5 0.149243 0.075813 ENSG00000165935
PPA1 ENSG00000180817.6 0.272675 0.08637 ENSG00000180817
ACOT8 ENSG00000101473.12 0.113119 0.090859 ENSG00000101473
TGM4 ENSG00000163810.7 0.222088 0.077608 ENSG00000163810
VIMP ENSG00000131871.10 0.108368 0.075837 ENSG00000131871
RPL8 ENSG00000161016.11 0.101071 0.054449 ENSG00000161016
TXNDC15 ENSG00000113621.10 0.399406 0.087963 ENSG00000113621
PMS1 ENSG00000064933.12 0.235 0.081177 ENSG00000064933
CCDC13 ENSG00000244607.1 0.150115 0.068946 ENSG00000244607
EPB41L4A ENSG00000129595.8 0.396066 0.075511 ENSG00000129595
IFT27 ENSG00000100360.10 0.127797 0.078314 ENSG00000100360
MXD3 ENSG00000213347.6 0.223607 0.069419 ENSG00000213347
FAM182B ENSG00000175170.10 0.106874 0.068176 ENSG00000175170
PNMT ENSG00000141744.3 0.153218 0.078491 ENSG00000141744
ERCC3 ENSG00000163161.8 0.196273 0.069031 ENSG00000163161
NXPE3 ENSG00000144815.9 0.127372 0.062644 ENSG00000144815
GSTA4 ENSG00000170899.6 0.138188 0.076584 ENSG00000170899
GJA4 ENSG00000187513.8 0.108889 0.061731 ENSG00000187513
IVD ENSG00000128928.4 0.21152 0.082377 ENSG00000128928
KIR3DL1 ENSG00000167633.12 0.11362 0.079743 ENSG00000167633
