AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
CCT5 ENSG00000150753.7 0.067099 0.073643 ENSG00000150753
BANP ENSG00000172530.15 0.255624 0.120483 ENSG00000172530
VEGFB ENSG00000173511.5 0.055477 0.075834 ENSG00000173511
TASP1 ENSG00000089123.11 0.081576 0.086316 ENSG00000089123
SLC10A7 ENSG00000120519.10 0.097063 0.095477 ENSG00000120519
ZNF841 ENSG00000197608.7 0.05502 0.067604 ENSG00000197608
NVL ENSG00000143748.13 0.059974 0.059845 ENSG00000143748
RPS27L ENSG00000185088.8 0.063522 0.065349 ENSG00000185088
NRXN3 ENSG00000021645.13 0.09453 0.093207 ENSG00000021645
ZDHHC17 ENSG00000186908.10 0.149939 0.100417 ENSG00000186908
WDR18 ENSG00000065268.6 0.052338 0.076803 ENSG00000065268
ZNF396 ENSG00000186496.6 0.062742 0.067402 ENSG00000186496
TRPT1 ENSG00000149743.9 0.096587 0.077548 ENSG00000149743
TSPAN15 ENSG00000099282.5 0.464949 0.111516 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.176655 0.094945 ENSG00000097033
SURF1 ENSG00000148290.5 0.089079 0.106568 ENSG00000148290
CDC42BPG ENSG00000171219.8 0.155305 0.10449 ENSG00000171219
SNX33 ENSG00000173548.8 0.136933 0.085177 ENSG00000173548
CSRP3 ENSG00000129170.4 0.124501 0.094097 ENSG00000129170
DLGAP3 ENSG00000116544.7 0.079429 0.081177 ENSG00000116544
MCM6 ENSG00000076003.4 0.198331 0.093135 ENSG00000076003
PDLIM1 ENSG00000107438.4 0.122914 0.063714 ENSG00000107438
CGGBP1 ENSG00000163320.6 0.085105 0.061686 ENSG00000163320
ACTR8 ENSG00000113812.9 0.171183 0.094404 ENSG00000113812
GALNT3 ENSG00000115339.9 0.193795 0.086601 ENSG00000115339
IGFALS ENSG00000099769.5 0.099547 0.090142 ENSG00000099769
CEP85L ENSG00000111860.9 0.1116 0.076648 ENSG00000111860
VSTM2L ENSG00000132821.7 0.118102 0.089234 ENSG00000132821
CDPF1 ENSG00000205643.6 0.130744 0.088908 ENSG00000205643
CDKL1 ENSG00000100490.5 0.069859 0.071298 ENSG00000100490
RNF31 ENSG00000092098.12 0.054503 0.069704 ENSG00000092098
AHCY ENSG00000101444.8 0.090457 0.095824 ENSG00000101444
C9orf142 ENSG00000148362.6 0.124827 0.095616 ENSG00000148362
PTTG2 ENSG00000250254.1 0.142084 0.115769 ENSG00000250254
SIGLEC8 ENSG00000105366.10 0.111706 0.110523 ENSG00000105366
KCNK1 ENSG00000135750.10 0.088857 0.099814 ENSG00000135750
SDR42E1 ENSG00000184860.5 0.091107 0.091389 ENSG00000184860
SPICE1 ENSG00000163611.7 0.118415 0.085258 ENSG00000163611
PLN ENSG00000198523.5 0.064059 0.071219 ENSG00000198523
MOCS2 ENSG00000164172.14 0.069501 0.08291 ENSG00000164172
NREP ENSG00000134986.9 0.135075 0.105858 ENSG00000134986
AGO3 ENSG00000126070.14 0.057926 0.075648 ENSG00000126070
ULK4 ENSG00000168038.6 0.082098 0.076798 ENSG00000168038
SLC27A2 ENSG00000140284.6 0.069998 0.076738 ENSG00000140284
TNKS1BP1 ENSG00000149115.9 0.180884 0.089289 ENSG00000149115
APCDD1L ENSG00000198768.6 0.054633 0.070362 ENSG00000198768
BACH1 ENSG00000156273.11 0.161303 0.108405 ENSG00000156273
PSTPIP1 ENSG00000140368.8 0.054421 0.052108 ENSG00000140368
PTS ENSG00000150787.3 0.05102 0.081614 ENSG00000150787
TSC22D4 ENSG00000166925.4 0.117143 0.079198 ENSG00000166925
AP1S1 ENSG00000106367.9 0.07642 0.079169 ENSG00000106367
SOD2 ENSG00000112096.11 0.089219 0.079106 ENSG00000112096
ZNF473 ENSG00000142528.11 0.050103 0.088585 ENSG00000142528
MOB3B ENSG00000120162.9 0.106839 0.088359 ENSG00000120162
TMEM60 ENSG00000135211.5 0.104241 0.084394 ENSG00000135211
CREG1 ENSG00000143162.7 0.079846 0.081066 ENSG00000143162
CCNA2 ENSG00000145386.5 0.094423 0.081734 ENSG00000145386
REPS1 ENSG00000135597.14 0.124211 0.1035 ENSG00000135597
ATP1B1 ENSG00000143153.7 0.082783 0.068445 ENSG00000143153
AATF ENSG00000108270.6 0.361659 0.11357 ENSG00000108270
HEXA ENSG00000213614.5 0.078007 0.070268 ENSG00000213614
GPR12 ENSG00000132975.6 0.254121 0.112229 ENSG00000132975
RNF25 ENSG00000163481.3 0.069038 0.062017 ENSG00000163481
NUAK2 ENSG00000163545.7 0.075307 0.087097 ENSG00000163545
LRRC42 ENSG00000116212.10 0.179765 0.116536 ENSG00000116212
RAB36 ENSG00000100228.8 0.051703 0.072597 ENSG00000100228
CLASP1 ENSG00000074054.13 0.051238 0.054868 ENSG00000074054
CAV2 ENSG00000105971.9 0.05989 0.071573 ENSG00000105971
SRL ENSG00000185739.9 0.067724 0.072191 ENSG00000185739
CHI3L1 ENSG00000133048.8 0.050412 0.094633 ENSG00000133048
DECR2 ENSG00000242612.2 0.053719 0.079391 ENSG00000242612
LIN28A ENSG00000131914.6 0.108793 0.094981 ENSG00000131914
HOXD3 ENSG00000128652.7 0.328768 0.107393 ENSG00000128652
SF3B1 ENSG00000115524.10 0.10729 0.089565 ENSG00000115524
RECQL ENSG00000004700.11 0.102108 0.066553 ENSG00000004700
DDOST ENSG00000244038.5 0.155718 0.103057 ENSG00000244038
UBA52 ENSG00000221983.3 0.078805 0.085704 ENSG00000221983
SERGEF ENSG00000129158.6 0.170019 0.096929 ENSG00000129158
TYW3 ENSG00000162623.10 0.091799 0.074825 ENSG00000162623
AKR1C2 ENSG00000151632.12 0.084194 0.083214 ENSG00000151632
ADAD1 ENSG00000164113.6 0.067413 0.075055 ENSG00000164113
PKHD1 ENSG00000170927.10 0.073461 0.081293 ENSG00000170927
SLC12A8 ENSG00000221955.6 0.059592 0.066803 ENSG00000221955
ZNF208 ENSG00000160321.10 0.218648 0.103771 ENSG00000160321
MDM2 ENSG00000135679.17 0.086228 0.085555 ENSG00000135679
NPIPB7 ENSG00000233232.2 0.116325 0.077696 ENSG00000233232
MFSD3 ENSG00000167700.4 0.059412 0.05398 ENSG00000167700
PATZ1 ENSG00000100105.13 0.087564 0.080797 ENSG00000100105
AFAP1L2 ENSG00000169129.10 0.084277 0.076036 ENSG00000169129
ZNF7 ENSG00000147789.11 0.054716 0.047608 ENSG00000147789
ZNF772 ENSG00000197128.7 0.154115 0.096548 ENSG00000197128
FASLG ENSG00000117560.6 0.06576 0.063354 ENSG00000117560
FSIP2 ENSG00000188738.9 0.106682 0.068066 ENSG00000188738
ANAPC4 ENSG00000053900.6 0.234104 0.109725 ENSG00000053900
CNIH3 ENSG00000143786.3 0.052865 0.070848 ENSG00000143786
SMDT1 ENSG00000183172.7 0.271574 0.100847 ENSG00000183172
SLC6A1 ENSG00000157103.6 0.055358 0.079386 ENSG00000157103
BRICD5 ENSG00000182685.3 0.093448 0.073446 ENSG00000182685
NEMF ENSG00000165525.13 0.105075 0.070705 ENSG00000165525
ADCY5 ENSG00000173175.10 0.058721 0.067511 ENSG00000173175
MRO ENSG00000134042.8 0.054849 0.079629 ENSG00000134042
MYOM2 ENSG00000036448.5 0.112525 0.088466 ENSG00000036448
OVGP1 ENSG00000085465.11 0.130132 0.081719 ENSG00000085465
FER ENSG00000151422.8 0.076907 0.069947 ENSG00000151422
EVI5L ENSG00000142459.4 0.134488 0.095523 ENSG00000142459
OSBPL6 ENSG00000079156.12 0.227 0.104684 ENSG00000079156
NAALADL1 ENSG00000168060.10 0.087967 0.075044 ENSG00000168060
PPAP2B ENSG00000162407.8 0.07064 0.090953 ENSG00000162407
GJC1 ENSG00000182963.5 0.123413 0.070331 ENSG00000182963
KIAA1683 ENSG00000130518.11 0.108775 0.083696 ENSG00000130518
PHYH ENSG00000107537.9 0.138609 0.106953 ENSG00000107537
ICOS ENSG00000163600.8 0.12332 0.085058 ENSG00000163600
OR4N4 ENSG00000183706.4 0.052875 0.06907 ENSG00000183706
HAPLN3 ENSG00000140511.7 0.06578 0.066842 ENSG00000140511
IRF1 ENSG00000125347.9 0.092605 0.078707 ENSG00000125347
IDUA ENSG00000127415.8 0.081037 0.08113 ENSG00000127415
RAPGEF1 ENSG00000107263.14 0.102626 0.0727 ENSG00000107263
ALS2CL ENSG00000178038.12 0.123633 0.078735 ENSG00000178038
TMEM63B ENSG00000137216.14 0.149162 0.095602 ENSG00000137216
ELMSAN1 ENSG00000156030.8 0.05889 0.054049 ENSG00000156030
VASH2 ENSG00000143494.11 0.073735 0.064294 ENSG00000143494
CDH13 ENSG00000140945.11 0.187015 0.135328 ENSG00000140945
LRRC32 ENSG00000137507.7 0.05659 0.069908 ENSG00000137507
QKI ENSG00000112531.12 0.053763 0.076371 ENSG00000112531
ALOX5AP ENSG00000132965.5 0.12828 0.105747 ENSG00000132965
FKRP ENSG00000181027.6 0.074289 0.103493 ENSG00000181027
CRYL1 ENSG00000165475.9 0.061581 0.076423 ENSG00000165475
FAM153B ENSG00000182230.7 0.382399 0.117185 ENSG00000182230
KRTAP1-1 ENSG00000188581.8 0.152506 0.093285 ENSG00000188581
KRTAP3-1 ENSG00000212901.2 0.089589 0.077865 ENSG00000212901
DDX59 ENSG00000118197.9 0.059447 0.073165 ENSG00000118197
RRBP1 ENSG00000125844.10 0.072281 0.086834 ENSG00000125844
UBE2T ENSG00000077152.5 0.071457 0.087983 ENSG00000077152
SLFN13 ENSG00000154760.9 0.082578 0.077254 ENSG00000154760
RP11-762I7.5 ENSG00000257390.1 0.081966 0.093929 ENSG00000257390
TMEM119 ENSG00000183160.8 0.100212 0.08665 ENSG00000183160
TENM4 ENSG00000149256.10 0.142521 0.097846 ENSG00000149256
FRY ENSG00000073910.15 0.066185 0.073613 ENSG00000073910
ALYREF ENSG00000183684.6 0.117294 0.088905 ENSG00000183684
INHA ENSG00000123999.4 0.051027 0.073283 ENSG00000123999
MCAM ENSG00000076706.10 0.129067 0.110539 ENSG00000076706
TNFAIP2 ENSG00000185215.4 0.103163 0.102774 ENSG00000185215
EFR3A ENSG00000132294.9 0.147164 0.096663 ENSG00000132294
WDR26 ENSG00000162923.10 0.061516 0.059841 ENSG00000162923
SOX6 ENSG00000110693.11 0.050164 0.065931 ENSG00000110693
TRMT112 ENSG00000173113.2 0.140123 0.089326 ENSG00000173113
RP11-1407O15.2 ENSG00000174093.6 0.13128 0.101714 ENSG00000174093
ZFYVE16 ENSG00000039319.12 0.116476 0.091261 ENSG00000039319
FAM213A ENSG00000122378.9 0.069133 0.065748 ENSG00000122378
EDARADD ENSG00000186197.8 0.154781 0.099584 ENSG00000186197
AAR2 ENSG00000131043.7 0.085509 0.086567 ENSG00000131043
FBXL2 ENSG00000153558.9 0.071371 0.086001 ENSG00000153558
GEMIN8 ENSG00000046647.9 0.069096 0.098235 ENSG00000046647
TRIM11 ENSG00000154370.9 0.070923 0.059372 ENSG00000154370
TRAM2 ENSG00000065308.4 0.085232 0.07186 ENSG00000065308
TARS2 ENSG00000143374.10 0.071577 0.072587 ENSG00000143374
FNDC5 ENSG00000160097.10 0.09124 0.084431 ENSG00000160097
HRH2 ENSG00000113749.5 0.107537 0.098633 ENSG00000113749
LBX1 ENSG00000138136.5 0.070731 0.078125 ENSG00000138136
PPP1R13L ENSG00000104881.10 0.09251 0.085867 ENSG00000104881
HS3ST2 ENSG00000122254.6 0.098912 0.097755 ENSG00000122254
RD3 ENSG00000198570.5 0.052967 0.079125 ENSG00000198570
H2AFV ENSG00000105968.14 0.090726 0.094142 ENSG00000105968
VSTM4 ENSG00000165633.7 0.13656 0.083581 ENSG00000165633
GTF2E2 ENSG00000197265.4 0.062805 0.06405 ENSG00000197265
GINS3 ENSG00000181938.9 0.088321 0.094691 ENSG00000181938
DMRTA1 ENSG00000176399.2 0.057083 0.081456 ENSG00000176399
TSPO ENSG00000100300.13 0.167242 0.093393 ENSG00000100300
PYCARD ENSG00000103490.13 0.081218 0.070726 ENSG00000103490
CCDC101 ENSG00000176476.4 0.08386 0.068999 ENSG00000176476
SNCAIP ENSG00000064692.14 0.070866 0.086429 ENSG00000064692
UPK1B ENSG00000114638.3 0.091985 0.077049 ENSG00000114638
LMBRD1 ENSG00000168216.6 0.113802 0.086102 ENSG00000168216
CDCA3 ENSG00000111665.7 0.068303 0.073586 ENSG00000111665
SYCE2 ENSG00000161860.7 0.056567 0.077 ENSG00000161860
CLDN16 ENSG00000113946.3 0.088579 0.07777 ENSG00000113946
RP11-321C1.1 ENSG00000269964.2 0.08016 0.069934 ENSG00000269964
ESPL1 ENSG00000135476.7 0.076727 0.082611 ENSG00000135476
HECA ENSG00000112406.4 0.070124 0.077767 ENSG00000112406
ZNF418 ENSG00000196724.8 0.084758 0.080634 ENSG00000196724
COQ5 ENSG00000110871.10 0.052998 0.065109 ENSG00000110871
TUSC5 ENSG00000184811.3 0.216063 0.098257 ENSG00000184811
ARHGAP17 ENSG00000140750.12 0.073896 0.091388 ENSG00000140750
RAP1B ENSG00000127314.13 0.068386 0.062151 ENSG00000127314
SHOC2 ENSG00000108061.7 0.065221 0.074612 ENSG00000108061
RNF38 ENSG00000137075.13 0.058045 0.064787 ENSG00000137075
SEMA6C ENSG00000143434.11 0.053331 0.064786 ENSG00000143434
NLRP6 ENSG00000174885.8 0.266333 0.107271 ENSG00000174885
CTSZ ENSG00000101160.9 0.085391 0.071495 ENSG00000101160
GPR141 ENSG00000187037.4 0.058247 0.075658 ENSG00000187037
NADK ENSG00000008130.11 0.092248 0.069503 ENSG00000008130
PXK ENSG00000168297.11 0.053392 0.059644 ENSG00000168297
RNF148 ENSG00000235631.1 0.163645 0.086109 ENSG00000235631
PPP2CB ENSG00000104695.8 0.112979 0.097955 ENSG00000104695
KIAA0930 ENSG00000100364.13 0.094142 0.105868 ENSG00000100364
HSPA13 ENSG00000155304.4 0.078003 0.079944 ENSG00000155304
SERINC5 ENSG00000164300.11 0.094527 0.094306 ENSG00000164300
TDRD5 ENSG00000162782.11 0.143134 0.078374 ENSG00000162782
CLTCL1 ENSG00000070371.11 0.063245 0.053245 ENSG00000070371
OTUD4 ENSG00000164164.11 0.05878 0.072667 ENSG00000164164
NOTUM ENSG00000185269.7 0.092609 0.082272 ENSG00000185269
NR4A2 ENSG00000153234.9 0.121432 0.088729 ENSG00000153234
APOC1 ENSG00000130208.5 0.092233 0.090625 ENSG00000130208
C12orf45 ENSG00000151131.5 0.070562 0.08323 ENSG00000151131
F7 ENSG00000057593.9 0.06552 0.08259 ENSG00000057593
ASL ENSG00000126522.12 0.111653 0.097915 ENSG00000126522
TMA7 ENSG00000232112.3 0.14965 0.080092 ENSG00000232112
FAM117A ENSG00000121104.3 0.070585 0.079458 ENSG00000121104
ERBB3 ENSG00000065361.10 0.065555 0.059976 ENSG00000065361
TUBG2 ENSG00000037042.8 0.105673 0.084753 ENSG00000037042
COX19 ENSG00000240230.1 0.095929 0.090843 ENSG00000240230
TMC6 ENSG00000141524.11 0.050964 0.084372 ENSG00000141524
DPYSL3 ENSG00000113657.8 0.058037 0.069484 ENSG00000113657
HSD11B1L ENSG00000167733.9 0.108324 0.095359 ENSG00000167733
AP1B1 ENSG00000100280.12 0.068355 0.071357 ENSG00000100280
TRIM41 ENSG00000146063.14 0.093112 0.078563 ENSG00000146063
INADL ENSG00000132849.14 0.164904 0.102 ENSG00000132849
TFCP2L1 ENSG00000115112.7 0.064592 0.074951 ENSG00000115112
ZMIZ1 ENSG00000108175.12 0.17504 0.098204 ENSG00000108175
SPAG5 ENSG00000076382.11 0.101949 0.105746 ENSG00000076382
BCS1L ENSG00000074582.8 0.123249 0.08249 ENSG00000074582
DOC2B ENSG00000262359.1 0.215704 0.106516 ENSG00000262359
DKK2 ENSG00000155011.4 0.082585 0.077448 ENSG00000155011
GPRC5D ENSG00000111291.4 0.277022 0.115396 ENSG00000111291
STARD3NL ENSG00000010270.9 0.248147 0.121196 ENSG00000010270
LPPR3 ENSG00000129951.14 0.088111 0.080851 ENSG00000129951
NLRP4 ENSG00000160505.11 0.100029 0.093176 ENSG00000160505
GPR17 ENSG00000144230.12 0.099818 0.07921 ENSG00000144230
LEF1 ENSG00000138795.5 0.116066 0.090499 ENSG00000138795
ACTL7A ENSG00000187003.5 0.241068 0.115027 ENSG00000187003
COASY ENSG00000068120.10 0.098877 0.069191 ENSG00000068120
FAM43A ENSG00000185112.4 0.071388 0.082381 ENSG00000185112
CYYR1 ENSG00000166265.7 0.055778 0.066969 ENSG00000166265
LEMD2 ENSG00000161904.7 0.081853 0.075482 ENSG00000161904
ZNF696 ENSG00000185730.3 0.088214 0.085814 ENSG00000185730
ZNF727 ENSG00000257482.3 0.068447 0.100925 ENSG00000257482
FASN ENSG00000169710.6 0.071717 0.07984 ENSG00000169710
IMPDH1 ENSG00000106348.12 0.092443 0.071945 ENSG00000106348
DKK1 ENSG00000107984.5 0.167316 0.102527 ENSG00000107984
TBC1D20 ENSG00000125875.9 0.194191 0.123257 ENSG00000125875
CHEK2 ENSG00000183765.16 0.055562 0.070656 ENSG00000183765
IDH3G ENSG00000067829.13 0.10052 0.068076 ENSG00000067829
CDK9 ENSG00000136807.7 0.073208 0.06959 ENSG00000136807
LRP10 ENSG00000197324.4 0.051833 0.095587 ENSG00000197324
EP300 ENSG00000100393.9 0.0665 0.064548 ENSG00000100393
ANXA3 ENSG00000138772.8 0.074562 0.066828 ENSG00000138772
RTN1 ENSG00000139970.12 0.084521 0.09328 ENSG00000139970
CLCA2 ENSG00000137975.7 0.11779 0.097532 ENSG00000137975
GRAP2 ENSG00000100351.12 0.103886 0.075372 ENSG00000100351
GIMAP8 ENSG00000171115.3 0.076646 0.069476 ENSG00000171115
RASSF6 ENSG00000169435.9 0.053578 0.066104 ENSG00000169435
EFR3B ENSG00000084710.9 0.077131 0.08173 ENSG00000084710
SEL1L3 ENSG00000091490.6 0.201211 0.102575 ENSG00000091490
TBC1D8 ENSG00000204634.8 0.121576 0.078739 ENSG00000204634
UHMK1 ENSG00000152332.11 0.140228 0.092528 ENSG00000152332
ZFP36L1 ENSG00000185650.8 0.114696 0.106336 ENSG00000185650
NUDT12 ENSG00000112874.5 0.175736 0.098609 ENSG00000112874
PVR ENSG00000073008.10 0.151841 0.082778 ENSG00000073008
ANLN ENSG00000011426.6 0.112169 0.085903 ENSG00000011426
RP11-826N14.2 ENSG00000248469.1 0.112063 0.093625 ENSG00000248469
UQCRFS1 ENSG00000169021.4 0.06414 0.089357 ENSG00000169021
TMEM255B ENSG00000184497.8 0.063642 0.063393 ENSG00000184497
LMO4 ENSG00000143013.8 0.07503 0.064051 ENSG00000143013
BEND6 ENSG00000151917.13 0.113912 0.066911 ENSG00000151917
C18orf54 ENSG00000166845.9 0.063407 0.078702 ENSG00000166845
HDAC1 ENSG00000116478.7 0.064149 0.092977 ENSG00000116478
SAT2 ENSG00000141504.7 0.05595 0.082138 ENSG00000141504
DNA2 ENSG00000138346.10 0.126769 0.085099 ENSG00000138346
EGLN1 ENSG00000135766.8 0.077913 0.088753 ENSG00000135766
CABIN1 ENSG00000099991.12 0.050395 0.073136 ENSG00000099991
KCNMB1 ENSG00000145936.4 0.100416 0.092482 ENSG00000145936
WDHD1 ENSG00000198554.7 0.128687 0.09956 ENSG00000198554
ANO5 ENSG00000171714.10 0.117541 0.090222 ENSG00000171714
ISYNA1 ENSG00000105655.13 0.057456 0.071856 ENSG00000105655
PKNOX2 ENSG00000165495.11 0.063256 0.085184 ENSG00000165495
PVRL3 ENSG00000177707.6 0.056975 0.061621 ENSG00000177707
NMRAL1 ENSG00000153406.9 0.123638 0.079262 ENSG00000153406
ARHGEF37 ENSG00000183111.7 0.078245 0.114089 ENSG00000183111
ADAMTSL5 ENSG00000185761.6 0.052505 0.096228 ENSG00000185761
TMEM155 ENSG00000164112.8 0.315734 0.095894 ENSG00000164112
WRB ENSG00000182093.9 0.129864 0.095318 ENSG00000182093
ASB16 ENSG00000161664.2 0.066759 0.061209 ENSG00000161664
KCNG2 ENSG00000178342.4 0.088858 0.073888 ENSG00000178342
NKAIN2 ENSG00000188580.9 0.050061 0.055774 ENSG00000188580
XPO1 ENSG00000082898.12 0.121648 0.104043 ENSG00000082898
FAM103A1 ENSG00000169612.3 0.063838 0.079703 ENSG00000169612
OBSCN ENSG00000154358.15 0.069172 0.079711 ENSG00000154358
RNF24 ENSG00000101236.11 0.082721 0.099873 ENSG00000101236
FAM149B1 ENSG00000138286.9 0.055343 0.059531 ENSG00000138286
GTSF1L ENSG00000124196.5 0.059926 0.073346 ENSG00000124196
SUPT5H ENSG00000196235.9 0.200265 0.096884 ENSG00000196235
GGT5 ENSG00000099998.13 0.10285 0.092393 ENSG00000099998
GCC1 ENSG00000179562.2 0.054027 0.060887 ENSG00000179562
ADD3 ENSG00000148700.9 0.062307 0.077411 ENSG00000148700
ANKRD34A ENSG00000181039.7 0.141019 0.095809 ENSG00000181039
ARX ENSG00000004848.6 0.08782 0.113334 ENSG00000004848
UGT2B4 ENSG00000156096.8 0.401292 0.089736 ENSG00000156096
RBM25 ENSG00000119707.9 0.102225 0.084983 ENSG00000119707
RCOR2 ENSG00000167771.5 0.079474 0.069557 ENSG00000167771
AQP3 ENSG00000165272.10 0.095193 0.079608 ENSG00000165272
ASCC1 ENSG00000138303.13 0.095255 0.068549 ENSG00000138303
APH1B ENSG00000138613.9 0.054635 0.069078 ENSG00000138613
C1orf159 ENSG00000131591.13 0.109383 0.084203 ENSG00000131591
OXCT2 ENSG00000198754.5 0.094672 0.071099 ENSG00000198754
SH3BGRL3 ENSG00000142669.9 0.085909 0.061911 ENSG00000142669
PCSK1 ENSG00000175426.6 0.059643 0.065133 ENSG00000175426
KLKB1 ENSG00000164344.11 0.080481 0.074478 ENSG00000164344
KIAA1109 ENSG00000138688.11 0.054751 0.059895 ENSG00000138688
PPA1 ENSG00000180817.6 0.130709 0.108915 ENSG00000180817
FKBP2 ENSG00000173486.8 0.086278 0.074526 ENSG00000173486
SMC6 ENSG00000163029.11 0.061612 0.07626 ENSG00000163029
ACOT8 ENSG00000101473.12 0.085681 0.089522 ENSG00000101473
DRD4 ENSG00000069696.6 0.093441 0.076104 ENSG00000069696
LCE1D ENSG00000172155.7 0.130137 0.093441 ENSG00000172155
NTM ENSG00000182667.10 0.181216 0.095019 ENSG00000182667
CCDC38 ENSG00000165972.8 0.094316 0.086578 ENSG00000165972
ARNTL2 ENSG00000029153.10 0.077556 0.077931 ENSG00000029153
CCDC169 ENSG00000242715.3 0.249097 0.093405 ENSG00000242715
WDR52 ENSG00000206530.4 0.071541 0.067547 ENSG00000206530
TAF3 ENSG00000165632.7 0.073864 0.09124 ENSG00000165632
TRIP4 ENSG00000103671.5 0.120879 0.073676 ENSG00000103671
GMPPA ENSG00000144591.13 0.086198 0.094609 ENSG00000144591
TWIST2 ENSG00000233608.2 0.103883 0.079712 ENSG00000233608
IKBIP ENSG00000166130.10 0.193533 0.100042 ENSG00000166130
NKPD1 ENSG00000179846.7 0.14737 0.124159 ENSG00000179846
EPB41L4A ENSG00000129595.8 0.111258 0.089757 ENSG00000129595
C3orf83 ENSG00000225526.4 0.070849 0.065833 ENSG00000225526
KIF14 ENSG00000118193.7 0.127258 0.094617 ENSG00000118193
PCDHGA11 ENSG00000253873.1 0.115831 0.082725 ENSG00000253873
COLEC10 ENSG00000184374.2 0.171558 0.090561 ENSG00000184374
IQUB ENSG00000164675.6 0.070725 0.068529 ENSG00000164675
MKX ENSG00000150051.9 0.055522 0.063418 ENSG00000150051
CLDN8 ENSG00000156284.4 0.055006 0.088767 ENSG00000156284
ITGA3 ENSG00000005884.13 0.077636 0.095428 ENSG00000005884
COMMD7 ENSG00000149600.6 0.14057 0.08846 ENSG00000149600
STC1 ENSG00000159167.7 0.051199 0.068072 ENSG00000159167
PGM2L1 ENSG00000165434.6 0.072895 0.098179 ENSG00000165434
ALOX12B ENSG00000179477.5 0.061718 0.067485 ENSG00000179477
RRNAD1 ENSG00000143303.7 0.119267 0.083698 ENSG00000143303
TRIM66 ENSG00000166436.11 0.136486 0.080737 ENSG00000166436
EVA1A ENSG00000115363.9 0.069753 0.065181 ENSG00000115363
TRIM27 ENSG00000204713.6 0.092886 0.075339 ENSG00000204713
BCL10 ENSG00000142867.8 0.070992 0.074542 ENSG00000142867
STON1-GTF2A1L ENSG00000068781.16 0.096822 0.075388 ENSG00000068781
APPL1 ENSG00000157500.6 0.076157 0.068727 ENSG00000157500
PRSS22 ENSG00000005001.5 0.093899 0.101175 ENSG00000005001
TAF8 ENSG00000137413.11 0.077992 0.080299 ENSG00000137413
KALRN ENSG00000160145.10 0.071436 0.072489 ENSG00000160145
C7orf62 ENSG00000164645.2 0.060834 0.073466 ENSG00000164645
C10orf112 ENSG00000204740.5 0.142234 0.083306 ENSG00000204740
RASA3 ENSG00000185989.9 0.236954 0.100165 ENSG00000185989
EFNB3 ENSG00000108947.4 0.178119 0.099126 ENSG00000108947
MAPKAPK2 ENSG00000162889.6 0.080535 0.072196 ENSG00000162889
SH3GL3 ENSG00000140600.12 0.0503 0.077613 ENSG00000140600
ZNF738 ENSG00000172687.9 0.139383 0.10337 ENSG00000172687
ATP5B ENSG00000110955.4 0.053171 0.0599 ENSG00000110955
LRCH1 ENSG00000136141.10 0.199451 0.099727 ENSG00000136141
MMP2 ENSG00000087245.8 0.087043 0.082641 ENSG00000087245
PKHD1L1 ENSG00000205038.7 0.087881 0.074658 ENSG00000205038
ZNF506 ENSG00000081665.9 0.059728 0.077716 ENSG00000081665
IMMP2L ENSG00000184903.5 0.097179 0.089378 ENSG00000184903
FNBP1 ENSG00000187239.12 0.112034 0.091112 ENSG00000187239
MRPL20 ENSG00000242485.1 0.081165 0.076398 ENSG00000242485
ACVR2A ENSG00000121989.10 0.065396 0.065931 ENSG00000121989
ITGAD ENSG00000156886.11 0.084058 0.077501 ENSG00000156886
CABYR ENSG00000154040.16 0.150014 0.119367 ENSG00000154040
TBC1D16 ENSG00000167291.11 0.114333 0.098356 ENSG00000167291
SDR39U1 ENSG00000100445.12 0.096402 0.075926 ENSG00000100445
IL17D ENSG00000172458.4 0.056486 0.065143 ENSG00000172458
CLDN15 ENSG00000106404.9 0.059075 0.070504 ENSG00000106404
SFSWAP ENSG00000061936.5 0.082844 0.096436 ENSG00000061936
EPM2A ENSG00000112425.9 0.300723 0.107175 ENSG00000112425
DR1 ENSG00000117505.7 0.132162 0.09944 ENSG00000117505
RSPO3 ENSG00000146374.9 0.101724 0.075783 ENSG00000146374
STX1A ENSG00000106089.7 0.11305 0.096666 ENSG00000106089
ST3GAL1 ENSG00000008513.10 0.136888 0.104819 ENSG00000008513
VDR ENSG00000111424.6 0.146618 0.081095 ENSG00000111424
KLHL26 ENSG00000167487.7 0.051237 0.069289 ENSG00000167487
SRRD ENSG00000100104.7 0.201111 0.125229 ENSG00000100104
C19orf68 ENSG00000185453.8 0.069855 0.089978 ENSG00000185453
NRARP ENSG00000198435.2 0.099211 0.083527 ENSG00000198435
AZI1 ENSG00000141577.9 0.064347 0.072377 ENSG00000141577
SLCO2A1 ENSG00000174640.8 0.080437 0.07823 ENSG00000174640
LEPR ENSG00000116678.14 0.103822 0.08437 ENSG00000116678
PKNOX1 ENSG00000160199.10 0.074211 0.084398 ENSG00000160199
RAB42 ENSG00000188060.6 0.059019 0.094254 ENSG00000188060
TMEM175 ENSG00000127419.12 0.101584 0.092108 ENSG00000127419
MAL2 ENSG00000147676.9 0.097441 0.079419 ENSG00000147676
SLC36A2 ENSG00000186335.4 0.08751 0.097281 ENSG00000186335
MEOX1 ENSG00000005102.8 0.050354 0.063488 ENSG00000005102
