AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
ATP8B3 ENSG00000130270.11 0.106039 0.080996 ENSG00000130270
ARL2BP ENSG00000102931.3 0.105097 0.069949 ENSG00000102931
RNF149 ENSG00000163162.4 0.050827 0.054847 ENSG00000163162
SELENBP1 ENSG00000143416.16 0.118088 0.056036 ENSG00000143416
CARD8 ENSG00000105483.12 0.080677 0.06402 ENSG00000105483
CNRIP1 ENSG00000119865.4 0.052578 0.062347 ENSG00000119865
SLC37A1 ENSG00000160190.8 0.083 0.069989 ENSG00000160190
GPM6B ENSG00000046653.10 0.060688 0.072464 ENSG00000046653
ATG4C ENSG00000125703.10 0.409715 0.081674 ENSG00000125703
PXN ENSG00000089159.11 0.051045 0.048653 ENSG00000089159
THEM6 ENSG00000130193.7 0.11003 0.069019 ENSG00000130193
C1orf112 ENSG00000000460.12 0.134538 0.066622 ENSG00000000460
SDPR ENSG00000168497.4 0.131164 0.07602 ENSG00000168497
GPR155 ENSG00000163328.9 0.159866 0.071625 ENSG00000163328
WDR46 ENSG00000227057.3 0.067447 0.064175 ENSG00000227057
SLC25A41 ENSG00000181240.9 0.383921 0.091027 ENSG00000181240
HHEX ENSG00000152804.6 0.085964 0.055193 ENSG00000152804
TINAG ENSG00000137251.11 0.065555 0.052351 ENSG00000137251
COMP ENSG00000105664.6 0.130456 0.079154 ENSG00000105664
CHST5 ENSG00000135702.10 0.099257 0.060857 ENSG00000135702
NARF ENSG00000141562.12 0.090145 0.070357 ENSG00000141562
TBC1D12 ENSG00000108239.8 0.086249 0.061327 ENSG00000108239
ZNF57 ENSG00000171970.8 0.090061 0.074814 ENSG00000171970
ING2 ENSG00000168556.5 0.07676 0.057626 ENSG00000168556
HTATIP2 ENSG00000109854.9 0.139105 0.085928 ENSG00000109854
FNDC3B ENSG00000075420.8 0.10984 0.067868 ENSG00000075420
FGFR1OP ENSG00000213066.6 0.066326 0.063514 ENSG00000213066
PMFBP1 ENSG00000118557.11 0.055345 0.050052 ENSG00000118557
HOGA1 ENSG00000241935.4 0.210665 0.081328 ENSG00000241935
ACAD8 ENSG00000151498.7 0.083351 0.066662 ENSG00000151498
CCL4 ENSG00000129277.9 0.079846 0.054464 ENSG00000129277
L3MBTL3 ENSG00000198945.3 0.136353 0.067783 ENSG00000198945
DYNLL2 ENSG00000121083.6 0.078177 0.059132 ENSG00000121083
ZNF350 ENSG00000256683.2 0.077513 0.072507 ENSG00000256683
PSRC1 ENSG00000134222.12 0.124799 0.073954 ENSG00000134222
HTR1F ENSG00000179097.4 0.172253 0.071471 ENSG00000179097
AHCYL2 ENSG00000158467.12 0.061548 0.051504 ENSG00000158467
HSPA12A ENSG00000165868.8 0.05395 0.050891 ENSG00000165868
NXN ENSG00000167693.12 0.059168 0.060204 ENSG00000167693
ARID1A ENSG00000117713.13 0.0979 0.071774 ENSG00000117713
AHCYL1 ENSG00000168710.13 0.091215 0.068781 ENSG00000168710
CCT5 ENSG00000150753.7 0.070154 0.068627 ENSG00000150753
AC005609.1 ENSG00000249034.1 0.091299 0.067015 ENSG00000249034
GORAB ENSG00000120370.8 0.070818 0.051499 ENSG00000120370
CKS1B ENSG00000268942.1 0.055618 0.057405 ENSG00000268942
SUCLA2 ENSG00000136143.9 0.156539 0.068583 ENSG00000136143
SCGB3A1 ENSG00000161055.3 0.089443 0.06345 ENSG00000161055
RNH1 ENSG00000023191.12 0.052214 0.050509 ENSG00000023191
SH3GLB1 ENSG00000097033.10 0.056388 0.053658 ENSG00000097033
KIAA1958 ENSG00000165185.10 0.148245 0.092016 ENSG00000165185
AKNAD1 ENSG00000162641.14 0.141184 0.080377 ENSG00000162641
SNX33 ENSG00000173548.8 0.072943 0.051615 ENSG00000173548
ZCWPW1 ENSG00000078487.13 0.089017 0.055485 ENSG00000078487
FSTL3 ENSG00000070404.5 0.054597 0.069948 ENSG00000070404
MCM6 ENSG00000076003.4 0.064277 0.050878 ENSG00000076003
AAED1 ENSG00000158122.7 0.087524 0.068729 ENSG00000158122
EP400NL ENSG00000185684.8 0.221337 0.069543 ENSG00000185684
CLEC18A ENSG00000157322.12 0.123944 0.061749 ENSG00000157322
ACTR8 ENSG00000113812.9 0.098106 0.058006 ENSG00000113812
VIM ENSG00000026025.9 0.068568 0.058548 ENSG00000026025
MTMR9 ENSG00000104643.5 0.110901 0.070524 ENSG00000104643
SPP1 ENSG00000118785.9 0.165939 0.080398 ENSG00000118785
ANKLE1 ENSG00000160117.10 0.077367 0.068748 ENSG00000160117
CDPF1 ENSG00000205643.6 0.092279 0.058961 ENSG00000205643
CDKL1 ENSG00000100490.5 0.113065 0.069899 ENSG00000100490
ELOVL1 ENSG00000066322.8 0.069046 0.060234 ENSG00000066322
AHCY ENSG00000101444.8 0.061622 0.059722 ENSG00000101444
PTTG2 ENSG00000250254.1 0.133002 0.075739 ENSG00000250254
TBC1D9 ENSG00000109436.7 0.052431 0.052045 ENSG00000109436
SCGB1A1 ENSG00000149021.2 0.138614 0.077624 ENSG00000149021
SDR42E1 ENSG00000184860.5 0.075524 0.063102 ENSG00000184860
PLIN3 ENSG00000105355.4 0.098244 0.073861 ENSG00000105355
TTLL10 ENSG00000162571.9 0.070326 0.050088 ENSG00000162571
C2orf44 ENSG00000163026.7 0.070607 0.052366 ENSG00000163026
C3orf14 ENSG00000114405.6 0.053957 0.053159 ENSG00000114405
TXNL1 ENSG00000091164.8 0.071311 0.045552 ENSG00000091164
NBPF15 ENSG00000243452.3 0.055177 0.049026 ENSG00000243452
BACH1 ENSG00000156273.11 0.053542 0.058761 ENSG00000156273
RASSF4 ENSG00000107551.15 0.124837 0.069306 ENSG00000107551
ZNF565 ENSG00000196357.7 0.063044 0.060084 ENSG00000196357
RABGAP1L ENSG00000152061.17 0.064727 0.044372 ENSG00000152061
ACTC1 ENSG00000159251.6 0.055564 0.057906 ENSG00000159251
ZNF473 ENSG00000142528.11 0.078365 0.080614 ENSG00000142528
MOB3B ENSG00000120162.9 0.055351 0.059109 ENSG00000120162
EVPL ENSG00000167880.3 0.100451 0.066964 ENSG00000167880
TRIM8 ENSG00000171206.8 0.053933 0.055927 ENSG00000171206
ZNF446 ENSG00000083838.11 0.077899 0.055637 ENSG00000083838
SPCS3 ENSG00000129128.8 0.093386 0.067617 ENSG00000129128
CCL25 ENSG00000131142.9 0.057681 0.066537 ENSG00000131142
CHI3L1 ENSG00000133048.8 0.083193 0.06658 ENSG00000133048
GNPDA1 ENSG00000113552.11 0.061507 0.058597 ENSG00000113552
GPD1L ENSG00000152642.6 0.361647 0.085509 ENSG00000152642
ZNF304 ENSG00000131845.10 0.093749 0.0635 ENSG00000131845
CCNT1 ENSG00000129315.5 0.080056 0.055524 ENSG00000129315
PRKG2 ENSG00000138669.5 0.067265 0.055564 ENSG00000138669
TNFRSF18 ENSG00000186891.9 0.170163 0.079364 ENSG00000186891
SLC12A8 ENSG00000221955.6 0.102506 0.07078 ENSG00000221955
TMEM214 ENSG00000119777.14 0.054729 0.057925 ENSG00000119777
EPS15 ENSG00000085832.12 0.066876 0.044134 ENSG00000085832
NPIPB7 ENSG00000233232.2 0.131907 0.06079 ENSG00000233232
MFSD3 ENSG00000167700.4 0.050521 0.048677 ENSG00000167700
ZNF7 ENSG00000147789.11 0.097675 0.05437 ENSG00000147789
ZNF772 ENSG00000197128.7 0.114007 0.070278 ENSG00000197128
C22orf26 ENSG00000182257.5 0.158495 0.083151 ENSG00000182257
ADRM1 ENSG00000130706.8 0.072374 0.068238 ENSG00000130706
CCNB2 ENSG00000157456.3 0.078339 0.058286 ENSG00000157456
TYRO3 ENSG00000092445.7 0.116061 0.063896 ENSG00000092445
ADCY5 ENSG00000173175.10 0.115372 0.070468 ENSG00000173175
MRO ENSG00000134042.8 0.071276 0.06689 ENSG00000134042
OSBPL6 ENSG00000079156.12 0.061858 0.052988 ENSG00000079156
PPAP2B ENSG00000162407.8 0.062629 0.046556 ENSG00000162407
KIAA1683 ENSG00000130518.11 0.084311 0.053536 ENSG00000130518
PHYH ENSG00000107537.9 0.325721 0.093335 ENSG00000107537
TRIM38 ENSG00000112343.8 0.142647 0.065155 ENSG00000112343
NDRG2 ENSG00000165795.16 0.124279 0.086442 ENSG00000165795
CPEB1 ENSG00000214575.5 0.054809 0.064311 ENSG00000214575
IDUA ENSG00000127415.8 0.068723 0.054414 ENSG00000127415
FOXN4 ENSG00000139445.13 0.052371 0.04937 ENSG00000139445
MFSD4 ENSG00000174514.8 0.162483 0.069145 ENSG00000174514
TMEM63B ENSG00000137216.14 0.071518 0.056493 ENSG00000137216
C17orf85 ENSG00000074356.12 0.100331 0.076394 ENSG00000074356
LRRC32 ENSG00000137507.7 0.066745 0.059804 ENSG00000137507
FAM153B ENSG00000182230.7 0.191873 0.076537 ENSG00000182230
NMI ENSG00000123609.6 0.084603 0.058041 ENSG00000123609
DHRS12 ENSG00000102796.6 0.05766 0.057754 ENSG00000102796
CACNA2D3 ENSG00000157445.10 0.334509 0.088697 ENSG00000157445
DDX59 ENSG00000118197.9 0.128586 0.076559 ENSG00000118197
UBE2T ENSG00000077152.5 0.132248 0.078075 ENSG00000077152
SUCO ENSG00000094975.8 0.104398 0.062863 ENSG00000094975
MAGI1 ENSG00000151276.18 0.075474 0.074227 ENSG00000151276
TMEM119 ENSG00000183160.8 0.112463 0.072173 ENSG00000183160
FRY ENSG00000073910.15 0.061882 0.064638 ENSG00000073910
ALYREF ENSG00000183684.6 0.069495 0.042885 ENSG00000183684
KIT ENSG00000157404.11 0.106255 0.05984 ENSG00000157404
SCT ENSG00000070031.3 0.055851 0.050889 ENSG00000070031
EFR3A ENSG00000132294.9 0.131693 0.074886 ENSG00000132294
NOL11 ENSG00000130935.5 0.052906 0.059731 ENSG00000130935
OR7A5 ENSG00000188269.4 0.106597 0.071434 ENSG00000188269
U2AF1 ENSG00000160201.7 0.06508 0.064436 ENSG00000160201
S100P ENSG00000163993.6 0.145075 0.101595 ENSG00000163993
TRMT112 ENSG00000173113.2 0.066238 0.053177 ENSG00000173113
LHX6 ENSG00000106852.11 0.059791 0.057205 ENSG00000106852
EIF1B ENSG00000114784.3 0.085896 0.067398 ENSG00000114784
ZFYVE16 ENSG00000039319.12 0.095339 0.070593 ENSG00000039319
FAM213A ENSG00000122378.9 0.092887 0.053967 ENSG00000122378
TMEM87A ENSG00000103978.11 0.09018 0.070746 ENSG00000103978
EDARADD ENSG00000186197.8 0.357789 0.083455 ENSG00000186197
SCAF8 ENSG00000213079.5 0.063528 0.051398 ENSG00000213079
SIGLEC11 ENSG00000161640.11 0.13711 0.075707 ENSG00000161640
TARS2 ENSG00000143374.10 0.061944 0.054557 ENSG00000143374
FNDC5 ENSG00000160097.10 0.050442 0.055775 ENSG00000160097
DOCK6 ENSG00000130158.9 0.092326 0.056922 ENSG00000130158
GLT1D1 ENSG00000151948.7 0.140115 0.090601 ENSG00000151948
SMAD3 ENSG00000166949.11 0.134202 0.069493 ENSG00000166949
ST6GALNAC2 ENSG00000070731.5 0.061229 0.074788 ENSG00000070731
HRCT1 ENSG00000196196.2 0.055641 0.058508 ENSG00000196196
AGMAT ENSG00000116771.5 0.104976 0.070926 ENSG00000116771
GINS3 ENSG00000181938.9 0.101889 0.069235 ENSG00000181938
ADH4 ENSG00000198099.4 0.055587 0.047027 ENSG00000198099
DHODH ENSG00000102967.7 0.057378 0.047475 ENSG00000102967
MAST2 ENSG00000086015.15 0.242957 0.083399 ENSG00000086015
CCDC101 ENSG00000176476.4 0.071125 0.060087 ENSG00000176476
TAF7 ENSG00000178913.5 0.060654 0.057332 ENSG00000178913
NUDT19 ENSG00000213965.3 0.056769 0.0694 ENSG00000213965
LMBRD1 ENSG00000168216.6 0.057726 0.046388 ENSG00000168216
COQ5 ENSG00000110871.10 0.058221 0.045968 ENSG00000110871
HYAL4 ENSG00000106302.5 0.138543 0.062322 ENSG00000106302
AGAP6 ENSG00000204149.5 0.135063 0.072574 ENSG00000204149
VWA3A ENSG00000175267.10 0.061252 0.061488 ENSG00000175267
RAD51D ENSG00000185379.16 0.055983 0.067101 ENSG00000185379
KIAA0930 ENSG00000100364.13 0.104827 0.082527 ENSG00000100364
SERINC5 ENSG00000164300.11 0.076327 0.060503 ENSG00000164300
UPB1 ENSG00000100024.10 0.055676 0.048107 ENSG00000100024
FARSA ENSG00000179115.6 0.131434 0.071773 ENSG00000179115
TMC5 ENSG00000103534.12 0.118789 0.071526 ENSG00000103534
SCUBE1 ENSG00000159307.13 0.178282 0.085138 ENSG00000159307
PRMT7 ENSG00000132600.12 0.065634 0.046835 ENSG00000132600
EML4 ENSG00000143924.14 0.056228 0.051503 ENSG00000143924
IFT81 ENSG00000122970.11 0.067324 0.06418 ENSG00000122970
KIAA1009 ENSG00000135315.7 0.070652 0.046875 ENSG00000135315
TRIM41 ENSG00000146063.14 0.150617 0.075949 ENSG00000146063
GLCCI1 ENSG00000106415.8 0.083294 0.069359 ENSG00000106415
GGH ENSG00000137563.7 0.063923 0.062059 ENSG00000137563
ZMIZ1 ENSG00000108175.12 0.065838 0.059905 ENSG00000108175
APTX ENSG00000137074.14 0.158041 0.065716 ENSG00000137074
ZCCHC9 ENSG00000131732.7 0.066795 0.061135 ENSG00000131732
MAGI3 ENSG00000081026.14 0.079485 0.061164 ENSG00000081026
SPTB ENSG00000070182.13 0.050898 0.048238 ENSG00000070182
MED27 ENSG00000160563.8 0.051838 0.072926 ENSG00000160563
GPRC5D ENSG00000111291.4 0.071483 0.069628 ENSG00000111291
GPR17 ENSG00000144230.12 0.080474 0.066562 ENSG00000144230
CYTH4 ENSG00000100055.16 0.086268 0.068293 ENSG00000100055
ZNF696 ENSG00000185730.3 0.05185 0.057813 ENSG00000185730
IFI27 ENSG00000165949.8 0.099018 0.071727 ENSG00000165949
LZTS2 ENSG00000107816.13 0.050339 0.045604 ENSG00000107816
F2RL3 ENSG00000127533.3 0.064736 0.054071 ENSG00000127533
SYNJ2BP ENSG00000213463.3 0.082929 0.059347 ENSG00000213463
AC007390.5 ENSG00000218739.5 0.078995 0.065687 ENSG00000218739
GRAMD4 ENSG00000075240.12 0.251833 0.087271 ENSG00000075240
DKK1 ENSG00000107984.5 0.068189 0.057307 ENSG00000107984
RHBDD2 ENSG00000005486.12 0.093142 0.062037 ENSG00000005486
SEMA6D ENSG00000137872.11 0.121238 0.063911 ENSG00000137872
ANXA3 ENSG00000138772.8 0.057766 0.049019 ENSG00000138772
RALY ENSG00000125970.7 0.061488 0.053831 ENSG00000125970
ARHGEF39 ENSG00000137135.13 0.068981 0.056937 ENSG00000137135
CRNKL1 ENSG00000101343.10 0.098146 0.070683 ENSG00000101343
SEL1L3 ENSG00000091490.6 0.064894 0.051175 ENSG00000091490
SPIRE2 ENSG00000204991.6 0.141002 0.062168 ENSG00000204991
TMEM170A ENSG00000166822.8 0.091001 0.058253 ENSG00000166822
ZFP36L1 ENSG00000185650.8 0.075784 0.069516 ENSG00000185650
PARP10 ENSG00000178685.9 0.178768 0.071331 ENSG00000178685
ERCC6 ENSG00000225830.6 0.061187 0.053321 ENSG00000225830
ALS2CR11 ENSG00000155754.10 0.070659 0.054674 ENSG00000155754
PTCH1 ENSG00000185920.11 0.150846 0.075446 ENSG00000185920
RP11-826N14.2 ENSG00000248469.1 0.072526 0.05991 ENSG00000248469
KLK14 ENSG00000129437.5 0.067778 0.0692 ENSG00000129437
BEND6 ENSG00000151917.13 0.188985 0.066035 ENSG00000151917
EAPP ENSG00000129518.4 0.099592 0.062451 ENSG00000129518
ST6GALNAC1 ENSG00000070526.10 0.115316 0.08029 ENSG00000070526
HDAC1 ENSG00000116478.7 0.054899 0.053721 ENSG00000116478
DOCK7 ENSG00000116641.11 0.230955 0.075946 ENSG00000116641
C6orf89 ENSG00000198663.12 0.155646 0.074237 ENSG00000198663
CDK5RAP3 ENSG00000108465.10 0.053064 0.05029 ENSG00000108465
FAM32A ENSG00000105058.7 0.086478 0.065498 ENSG00000105058
PKNOX2 ENSG00000165495.11 0.074847 0.062465 ENSG00000165495
NMRAL1 ENSG00000153406.9 0.113887 0.070618 ENSG00000153406
KCND3 ENSG00000171385.5 0.125473 0.077432 ENSG00000171385
ARHGEF37 ENSG00000183111.7 0.151944 0.086065 ENSG00000183111
XPO1 ENSG00000082898.12 0.072743 0.068019 ENSG00000082898
B3GALTL ENSG00000187676.7 0.071064 0.051864 ENSG00000187676
FAM103A1 ENSG00000169612.3 0.055443 0.05207 ENSG00000169612
ZNHIT6 ENSG00000117174.6 0.109955 0.064323 ENSG00000117174
RNF24 ENSG00000101236.11 0.050832 0.061493 ENSG00000101236
AKT3 ENSG00000117020.12 0.055184 0.058147 ENSG00000117020
RNF170 ENSG00000120925.9 0.056617 0.053604 ENSG00000120925
ZNF66 ENSG00000160229.7 0.060014 0.060047 ENSG00000160229
CAMK2D ENSG00000145349.12 0.151611 0.074273 ENSG00000145349
POC1A ENSG00000164087.3 0.052744 0.041838 ENSG00000164087
CASC1 ENSG00000118307.14 0.068862 0.067926 ENSG00000118307
ANKRD26 ENSG00000107890.12 0.126943 0.068201 ENSG00000107890
EPX ENSG00000121053.5 0.067121 0.068973 ENSG00000121053
FAM101B ENSG00000183688.4 0.0745 0.049268 ENSG00000183688
HIST2H2AC ENSG00000184260.4 0.077788 0.057986 ENSG00000184260
NICN1 ENSG00000145029.7 0.11763 0.060011 ENSG00000145029
APH1B ENSG00000138613.9 0.137163 0.070832 ENSG00000138613
DMRT1 ENSG00000137090.7 0.12722 0.081376 ENSG00000137090
LIG1 ENSG00000105486.9 0.085807 0.067122 ENSG00000105486
USH1C ENSG00000006611.11 0.438345 0.080486 ENSG00000006611
CNGA4 ENSG00000132259.8 0.085645 0.060981 ENSG00000132259
PPA1 ENSG00000180817.6 0.094901 0.0685 ENSG00000180817
CUL2 ENSG00000108094.10 0.052678 0.049968 ENSG00000108094
SERPIND1 ENSG00000099937.6 0.141685 0.080364 ENSG00000099937
DRD4 ENSG00000069696.6 0.105567 0.066367 ENSG00000069696
PPP1R3F ENSG00000049769.8 0.121442 0.077602 ENSG00000049769
MS4A12 ENSG00000071203.5 0.175202 0.07305 ENSG00000071203
DPYSL2 ENSG00000092964.12 0.086995 0.070695 ENSG00000092964
ADAM22 ENSG00000008277.10 0.112326 0.069025 ENSG00000008277
CCDC169 ENSG00000242715.3 0.104905 0.055667 ENSG00000242715
SCYL1 ENSG00000142186.11 0.097558 0.060557 ENSG00000142186
TXNDC15 ENSG00000113621.10 0.18199 0.076094 ENSG00000113621
RAB11FIP5 ENSG00000135631.11 0.078575 0.067941 ENSG00000135631
ZNF608 ENSG00000168916.11 0.092375 0.059064 ENSG00000168916
CCDC13 ENSG00000244607.1 0.13607 0.069448 ENSG00000244607
CRLF1 ENSG00000006016.6 0.051505 0.051926 ENSG00000006016
STON2 ENSG00000140022.5 0.069865 0.059104 ENSG00000140022
PPID ENSG00000171497.4 0.090911 0.058912 ENSG00000171497
COLEC10 ENSG00000184374.2 0.225638 0.083128 ENSG00000184374
GALNTL6 ENSG00000174473.11 0.088959 0.052359 ENSG00000174473
CARD17 ENSG00000255221.2 0.099724 0.068759 ENSG00000255221
MKX ENSG00000150051.9 0.131982 0.065652 ENSG00000150051
FAM163A ENSG00000143340.6 0.080297 0.05188 ENSG00000143340
ERCC3 ENSG00000163161.8 0.099861 0.060292 ENSG00000163161
GJA4 ENSG00000187513.8 0.063023 0.051722 ENSG00000187513
KIR3DL1 ENSG00000167633.12 0.079583 0.089374 ENSG00000167633
MICAL2 ENSG00000133816.9 0.100351 0.086306 ENSG00000133816
RRNAD1 ENSG00000143303.7 0.052155 0.048884 ENSG00000143303
FSCN2 ENSG00000186765.7 0.085297 0.058529 ENSG00000186765
ZNF613 ENSG00000176024.12 0.12371 0.083048 ENSG00000176024
NBPF11 ENSG00000152042.13 0.108003 0.068462 ENSG00000152042
TRIM66 ENSG00000166436.11 0.083528 0.055001 ENSG00000166436
VPS41 ENSG00000006715.11 0.051469 0.044716 ENSG00000006715
BCL10 ENSG00000142867.8 0.125589 0.068988 ENSG00000142867
KALRN ENSG00000160145.10 0.117735 0.077486 ENSG00000160145
DCAF6 ENSG00000143164.11 0.086227 0.069444 ENSG00000143164
ARF1 ENSG00000143761.9 0.091845 0.054716 ENSG00000143761
C10orf112 ENSG00000204740.5 0.354922 0.07605 ENSG00000204740
RASA3 ENSG00000185989.9 0.229527 0.07121 ENSG00000185989
MARCH7 ENSG00000136536.9 0.067873 0.046777 ENSG00000136536
LRCH1 ENSG00000136141.10 0.050808 0.054952 ENSG00000136141
SLC41A2 ENSG00000136052.5 0.111228 0.078287 ENSG00000136052
DTNBP1 ENSG00000047579.15 0.083135 0.071119 ENSG00000047579
LINGO1 ENSG00000169783.8 0.089372 0.059136 ENSG00000169783
ARHGAP5 ENSG00000100852.8 0.069635 0.061407 ENSG00000100852
PKHD1L1 ENSG00000205038.7 0.446436 0.078395 ENSG00000205038
YTHDF3 ENSG00000185728.12 0.051117 0.049904 ENSG00000185728
RINT1 ENSG00000135249.3 0.053516 0.058496 ENSG00000135249
MRPL20 ENSG00000242485.1 0.09468 0.062549 ENSG00000242485
ALKBH6 ENSG00000239382.6 0.074147 0.066251 ENSG00000239382
MMS22L ENSG00000146263.7 0.071594 0.049163 ENSG00000146263
FAM98C ENSG00000130244.8 0.102257 0.070338 ENSG00000130244
BOP1 ENSG00000170727.7 0.13028 0.069623 ENSG00000170727
AEBP2 ENSG00000139154.10 0.068333 0.065942 ENSG00000139154
ITGAD ENSG00000156886.11 0.061481 0.055897 ENSG00000156886
KIF20A ENSG00000112984.7 0.057922 0.053106 ENSG00000112984
CABYR ENSG00000154040.16 0.070692 0.074796 ENSG00000154040
TBC1D16 ENSG00000167291.11 0.050025 0.06095 ENSG00000167291
SDR39U1 ENSG00000100445.12 0.133909 0.060785 ENSG00000100445
CLDN15 ENSG00000106404.9 0.08014 0.054615 ENSG00000106404
PRSS53 ENSG00000151006.7 0.053732 0.04984 ENSG00000151006
RSPO3 ENSG00000146374.9 0.078009 0.063677 ENSG00000146374
SLC19A2 ENSG00000117479.7 0.07687 0.05631 ENSG00000117479
CAPN7 ENSG00000131375.5 0.07705 0.057916 ENSG00000131375
KREMEN2 ENSG00000131650.9 0.068898 0.060307 ENSG00000131650
VDR ENSG00000111424.6 0.054066 0.053177 ENSG00000111424
PCDHB15 ENSG00000113248.3 0.062185 0.056566 ENSG00000113248
UNC50 ENSG00000115446.7 0.083679 0.058277 ENSG00000115446
SLC36A2 ENSG00000186335.4 0.070139 0.067837 ENSG00000186335
MED25 ENSG00000104973.10 0.147197 0.087263 ENSG00000104973
MEOX1 ENSG00000005102.8 0.140743 0.067502 ENSG00000005102
AK4 ENSG00000162433.10 0.067845 0.04929 ENSG00000162433
SLC48A1 ENSG00000211584.9 0.098683 0.060654 ENSG00000211584
NMNAT2 ENSG00000157064.6 0.061932 0.052156 ENSG00000157064
UBAP1L ENSG00000246922.4 0.058629 0.052269 ENSG00000246922
SPTY2D1 ENSG00000179119.10 0.077822 0.065215 ENSG00000179119
TEX2 ENSG00000136478.3 0.103297 0.061761 ENSG00000136478
ERGIC2 ENSG00000087502.13 0.135668 0.068079 ENSG00000087502
FBXL4 ENSG00000112234.4 0.085892 0.059376 ENSG00000112234
FUK ENSG00000157353.12 0.107053 0.061835 ENSG00000157353
C16orf3 ENSG00000221819.2 0.053088 0.04255 ENSG00000221819
MAP3K2 ENSG00000169967.12 0.067153 0.060274 ENSG00000169967
ZNF442 ENSG00000198342.5 0.093357 0.065175 ENSG00000198342
SEMA5B ENSG00000082684.10 0.089752 0.06248 ENSG00000082684
POP5 ENSG00000167272.6 0.15198 0.066105 ENSG00000167272
PDS5A ENSG00000121892.10 0.141581 0.074255 ENSG00000121892
NAPEPLD ENSG00000161048.7 0.107635 0.064737 ENSG00000161048
ST6GALNAC5 ENSG00000117069.10 0.073579 0.052657 ENSG00000117069
NEDD1 ENSG00000139350.7 0.063571 0.055585 ENSG00000139350
PRRT3 ENSG00000163704.7 0.052705 0.056079 ENSG00000163704
TMEM156 ENSG00000121895.7 0.133747 0.070487 ENSG00000121895
TSNAX ENSG00000116918.9 0.068675 0.059921 ENSG00000116918
COMMD9 ENSG00000110442.7 0.050622 0.053545 ENSG00000110442
TRPA1 ENSG00000104321.6 0.056076 0.053354 ENSG00000104321
INCENP ENSG00000149503.8 0.370904 0.081859 ENSG00000149503
CCNI2 ENSG00000205089.3 0.102178 0.061321 ENSG00000205089
NRGN ENSG00000154146.7 0.136803 0.084658 ENSG00000154146
MEGF11 ENSG00000157890.13 0.088823 0.065822 ENSG00000157890
GSDMC ENSG00000147697.4 0.061327 0.05114 ENSG00000147697
SYT3 ENSG00000213023.5 0.050806 0.088735 ENSG00000213023
ZBTB7B ENSG00000160685.9 0.061916 0.053074 ENSG00000160685
KLHL35 ENSG00000149243.11 0.066902 0.059227 ENSG00000149243
TOMM5 ENSG00000175768.8 0.110196 0.069362 ENSG00000175768
IL17RB ENSG00000056736.5 0.093829 0.058671 ENSG00000056736
STXBP3 ENSG00000116266.6 0.066376 0.055741 ENSG00000116266
SMCO3 ENSG00000179256.2 0.115961 0.071554 ENSG00000179256
BTG4 ENSG00000137707.9 0.053901 0.067687 ENSG00000137707
PLCD3 ENSG00000161714.7 0.073427 0.054055 ENSG00000161714
PDHX ENSG00000110435.7 0.105647 0.060662 ENSG00000110435
MTERFD2 ENSG00000122085.11 0.070569 0.054162 ENSG00000122085
SCRIB ENSG00000180900.12 0.072863 0.065496 ENSG00000180900
DKFZP779L1853 ENSG00000269514.1 0.134903 0.060031 ENSG00000269514
FRS3 ENSG00000137218.6 0.091005 0.062253 ENSG00000137218
LSM5 ENSG00000106355.5 0.066279 0.053066 ENSG00000106355
SNX8 ENSG00000106266.4 0.053246 0.050382 ENSG00000106266
STT3B ENSG00000163527.5 0.063413 0.066198 ENSG00000163527
HKDC1 ENSG00000156510.11 0.092953 0.070516 ENSG00000156510
ZNF414 ENSG00000133250.9 0.051484 0.042354 ENSG00000133250
HS3ST4 ENSG00000182601.6 0.057583 0.064266 ENSG00000182601
GRN ENSG00000030582.12 0.068143 0.052553 ENSG00000030582
RNF214 ENSG00000167257.6 0.075743 0.0717 ENSG00000167257
MTERFD1 ENSG00000156469.4 0.090498 0.06867 ENSG00000156469
CCDC7 ENSG00000216937.7 0.055551 0.048096 ENSG00000216937
NDUFB7 ENSG00000099795.2 0.058281 0.063499 ENSG00000099795
LGALS4 ENSG00000171747.4 0.098553 0.070168 ENSG00000171747
SMYD2 ENSG00000143499.9 0.057499 0.062477 ENSG00000143499
BAHD1 ENSG00000140320.7 0.125196 0.069495 ENSG00000140320
TSPAN12 ENSG00000106025.4 0.122635 0.062594 ENSG00000106025
NAT16 ENSG00000167011.4 0.217077 0.072337 ENSG00000167011
PPP6R2 ENSG00000100239.11 0.061494 0.061214 ENSG00000100239
CD300E ENSG00000186407.4 0.077751 0.075876 ENSG00000186407
PPRC1 ENSG00000148840.6 0.079646 0.06476 ENSG00000148840
SLMO1 ENSG00000141391.9 0.058788 0.051306 ENSG00000141391
PAMR1 ENSG00000149090.7 0.053227 0.0583 ENSG00000149090
RFPL2 ENSG00000128253.9 0.233982 0.083876 ENSG00000128253
DPP7 ENSG00000176978.9 0.062036 0.048645 ENSG00000176978
LRRN1 ENSG00000175928.5 0.1035 0.05715 ENSG00000175928
NHLRC1 ENSG00000187566.3 0.066867 0.057105 ENSG00000187566
FUZ ENSG00000010361.9 0.057923 0.060607 ENSG00000010361
CBFA2T3 ENSG00000129993.10 0.086408 0.064677 ENSG00000129993
SDC2 ENSG00000169439.7 0.069037 0.054849 ENSG00000169439
