AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
GGA1 ENSG00000100083.14 0.162862 0.08479 ENSG00000100083
IGSF23 ENSG00000216588.4 0.095677 0.074272 ENSG00000216588
TAF2 ENSG00000064313.7 0.226198 0.080643 ENSG00000064313
GPR180 ENSG00000152749.7 0.463431 0.079512 ENSG00000152749
CH25H ENSG00000138135.5 0.130428 0.073633 ENSG00000138135
TAF6 ENSG00000106290.10 0.095222 0.050728 ENSG00000106290
ARMC7 ENSG00000125449.2 0.082848 0.073352 ENSG00000125449
RBM4B ENSG00000173914.7 0.065447 0.068413 ENSG00000173914
IZUMO1 ENSG00000182264.4 0.310849 0.088717 ENSG00000182264
PCBD1 ENSG00000166228.4 0.062812 0.069165 ENSG00000166228
LRGUK ENSG00000155530.2 0.201111 0.085626 ENSG00000155530
PRKCE ENSG00000171132.9 0.150297 0.085224 ENSG00000171132
C4orf3 ENSG00000164096.10 0.068785 0.053221 ENSG00000164096
FAM219B ENSG00000178761.10 0.078916 0.050091 ENSG00000178761
LILRB3 ENSG00000204577.7 0.396152 0.095917 ENSG00000204577
C19orf77 ENSG00000095932.5 0.059623 0.069293 ENSG00000095932
BAZ2B ENSG00000123636.13 0.059955 0.054914 ENSG00000123636
PCDHGB6 ENSG00000253305.1 0.054385 0.04725 ENSG00000253305
EXOSC9 ENSG00000123737.8 0.058253 0.051125 ENSG00000123737
TMEFF2 ENSG00000144339.7 0.198869 0.07184 ENSG00000144339
P2RX2 ENSG00000187848.8 0.09336 0.054078 ENSG00000187848
CYBRD1 ENSG00000071967.7 0.359565 0.08086 ENSG00000071967
DAPP1 ENSG00000070190.8 0.075448 0.048923 ENSG00000070190
NT5C ENSG00000125458.2 0.075199 0.066103 ENSG00000125458
PRSS45 ENSG00000188086.8 0.111614 0.070439 ENSG00000188086
DNAJC15 ENSG00000120675.4 0.57962 0.070882 ENSG00000120675
STX1B ENSG00000099365.5 0.110193 0.058081 ENSG00000099365
DKFZP667F0711 ENSG00000212743.1 0.060891 0.062552 ENSG00000212743
DOPEY1 ENSG00000083097.10 0.227516 0.072031 ENSG00000083097
METTL2B ENSG00000165055.10 0.169377 0.069294 ENSG00000165055
KANSL2 ENSG00000139620.8 0.287004 0.081655 ENSG00000139620
TMED2 ENSG00000086598.6 0.150771 0.074998 ENSG00000086598
RNF19A ENSG00000034677.7 0.078342 0.059072 ENSG00000034677
CX3CR1 ENSG00000168329.9 0.131853 0.068782 ENSG00000168329
POGK ENSG00000143157.7 0.077661 0.056299 ENSG00000143157
IFRD1 ENSG00000006652.9 0.215352 0.077459 ENSG00000006652
GIN1 ENSG00000145723.12 0.088457 0.061015 ENSG00000145723
NUFIP2 ENSG00000108256.4 0.053617 0.063406 ENSG00000108256
ZNF552 ENSG00000178935.5 0.111761 0.070643 ENSG00000178935
ANGEL1 ENSG00000013523.5 0.178186 0.084663 ENSG00000013523
NUP85 ENSG00000125450.6 0.397149 0.086419 ENSG00000125450
TMEM213 ENSG00000214128.6 0.105181 0.071171 ENSG00000214128
GOT2 ENSG00000125166.8 0.146097 0.060534 ENSG00000125166
AQP4 ENSG00000171885.9 0.124955 0.085868 ENSG00000171885
PPM1M ENSG00000164088.13 0.111812 0.064762 ENSG00000164088
NDUFA4 ENSG00000189043.5 0.063493 0.0706 ENSG00000189043
KRT34 ENSG00000131737.5 0.248777 0.084229 ENSG00000131737
HEPACAM ENSG00000165478.6 0.110972 0.076405 ENSG00000165478
C17orf67 ENSG00000214226.4 0.240045 0.091963 ENSG00000214226
FCGRT ENSG00000104870.8 0.091544 0.067254 ENSG00000104870
COPG2 ENSG00000158623.10 0.26358 0.076569 ENSG00000158623
INO80E ENSG00000169592.10 0.158715 0.06227 ENSG00000169592
FAM57A ENSG00000167695.10 0.091604 0.063019 ENSG00000167695
ZFP41 ENSG00000181638.13 0.076277 0.053208 ENSG00000181638
P4HB ENSG00000185624.10 0.135643 0.072746 ENSG00000185624
CALM2 ENSG00000143933.11 0.065039 0.061809 ENSG00000143933
EBPL ENSG00000123179.9 0.375031 0.073943 ENSG00000123179
DARS ENSG00000115866.6 0.141067 0.06693 ENSG00000115866
ZNF84 ENSG00000198040.6 0.086382 0.06108 ENSG00000198040
RALGPS2 ENSG00000116191.12 0.302122 0.080605 ENSG00000116191
ZNF367 ENSG00000165244.6 0.05498 0.061807 ENSG00000165244
LARGE ENSG00000133424.15 0.159259 0.07797 ENSG00000133424
RFX2 ENSG00000087903.8 0.089938 0.078711 ENSG00000087903
FASTKD1 ENSG00000138399.13 0.129181 0.062393 ENSG00000138399
THBS4 ENSG00000113296.10 0.071467 0.050921 ENSG00000113296
TBC1D3 ENSG00000197681.8 0.087147 0.061525 ENSG00000197681
CYP4B1 ENSG00000142973.8 0.098434 0.068167 ENSG00000142973
CYP4F3 ENSG00000186529.9 0.080653 0.060292 ENSG00000186529
SLC4A3 ENSG00000114923.12 0.091895 0.060972 ENSG00000114923
FAM89A ENSG00000182118.5 0.144899 0.071166 ENSG00000182118
RCHY1 ENSG00000163743.9 0.078419 0.056333 ENSG00000163743
MTIF3 ENSG00000122033.10 0.35038 0.077135 ENSG00000122033
CHEK1 ENSG00000149554.8 0.082767 0.066955 ENSG00000149554
LY75 ENSG00000054219.9 0.352345 0.074938 ENSG00000054219
CEP41 ENSG00000106477.13 0.113058 0.065451 ENSG00000106477
DKK3 ENSG00000050165.13 0.156527 0.08442 ENSG00000050165
CD79B ENSG00000007312.8 0.212201 0.071028 ENSG00000007312
IL1RN ENSG00000136689.14 0.051067 0.044904 ENSG00000136689
NOXA1 ENSG00000188747.4 0.1955 0.082313 ENSG00000188747
GXYLT2 ENSG00000172986.8 0.315326 0.083951 ENSG00000172986
CD5 ENSG00000110448.6 0.102384 0.061547 ENSG00000110448
FMO4 ENSG00000076258.5 0.094815 0.057097 ENSG00000076258
DLG5 ENSG00000151208.12 0.464357 0.072535 ENSG00000151208
IL8 ENSG00000169429.6 0.05814 0.049801 ENSG00000169429
ANKRD45 ENSG00000183831.6 0.054813 0.051308 ENSG00000183831
RGL4 ENSG00000159496.10 0.203306 0.072913 ENSG00000159496
PACRGL ENSG00000163138.14 0.287493 0.083044 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.368797 0.080948 ENSG00000163281
VPS13A ENSG00000197969.7 0.24797 0.077601 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.069034 0.055672 ENSG00000085491
CHST10 ENSG00000115526.6 0.086359 0.057212 ENSG00000115526
RECQL5 ENSG00000108469.10 0.078076 0.061334 ENSG00000108469
CRLS1 ENSG00000088766.6 0.094293 0.072955 ENSG00000088766
NSUN6 ENSG00000241058.1 0.308112 0.073747 ENSG00000241058
THEGL ENSG00000249693.2 0.069863 0.06009 ENSG00000249693
ADAM17 ENSG00000151694.8 0.052834 0.04684 ENSG00000151694
CFDP1 ENSG00000153774.4 0.156109 0.065906 ENSG00000153774
SFXN1 ENSG00000164466.8 0.07674 0.068126 ENSG00000164466
TLCD2 ENSG00000185561.8 0.066717 0.072679 ENSG00000185561
REG1B ENSG00000172023.3 0.056111 0.058252 ENSG00000172023
ZBTB7A ENSG00000178951.4 0.053757 0.073887 ENSG00000178951
MAP3K11 ENSG00000173327.3 0.136717 0.060363 ENSG00000173327
TIA1 ENSG00000116001.11 0.055304 0.056466 ENSG00000116001
RNF14 ENSG00000013561.13 0.176125 0.067794 ENSG00000013561
ZMYM2 ENSG00000121741.11 0.057563 0.054815 ENSG00000121741
CD274 ENSG00000120217.9 0.135223 0.077715 ENSG00000120217
ACTRT3 ENSG00000184378.2 0.064657 0.05025 ENSG00000184378
MAATS1 ENSG00000183833.12 0.090297 0.05983 ENSG00000183833
SPATA5L1 ENSG00000171763.13 0.199243 0.063467 ENSG00000171763
CCDC125 ENSG00000183323.8 0.059609 0.057253 ENSG00000183323
GON4L ENSG00000116580.13 0.068368 0.052476 ENSG00000116580
EVI5 ENSG00000067208.10 0.089891 0.051726 ENSG00000067208
SF3A1 ENSG00000099995.13 0.050656 0.047896 ENSG00000099995
TRAF5 ENSG00000082512.10 0.122613 0.066289 ENSG00000082512
ROM1 ENSG00000149489.4 0.235538 0.073216 ENSG00000149489
HSD17B13 ENSG00000170509.7 0.216128 0.078754 ENSG00000170509
TONSL ENSG00000160949.12 0.163816 0.065962 ENSG00000160949
C17orf80 ENSG00000141219.11 0.069521 0.070398 ENSG00000141219
HECTD2 ENSG00000165338.11 0.064256 0.048006 ENSG00000165338
RORB ENSG00000198963.5 0.062699 0.05489 ENSG00000198963
H1FNT ENSG00000187166.1 0.094598 0.055546 ENSG00000187166
ZHX1 ENSG00000165156.10 0.123164 0.075769 ENSG00000165156
ASB13 ENSG00000196372.8 0.290273 0.100746 ENSG00000196372
DBNDD1 ENSG00000003249.9 0.253048 0.099763 ENSG00000003249
AGPS ENSG00000018510.8 0.068992 0.056692 ENSG00000018510
SLCO1B3 ENSG00000111700.8 0.062665 0.054397 ENSG00000111700
TAPT1 ENSG00000169762.12 0.070397 0.059127 ENSG00000169762
RANBP17 ENSG00000204764.7 0.066948 0.066456 ENSG00000204764
ATP8B3 ENSG00000130270.11 0.107156 0.068742 ENSG00000130270
BRI3 ENSG00000164713.5 0.058079 0.053522 ENSG00000164713
DESI1 ENSG00000100418.7 0.080863 0.055534 ENSG00000100418
NPIPA2 ENSG00000254852.4 0.072842 0.063349 ENSG00000254852
TBCK ENSG00000145348.11 0.072406 0.059074 ENSG00000145348
CARD8 ENSG00000105483.12 0.148683 0.075604 ENSG00000105483
RPS9 ENSG00000170889.9 0.435628 0.08559 ENSG00000170889
SH3PXD2B ENSG00000174705.7 0.111557 0.068214 ENSG00000174705
SLC37A1 ENSG00000160190.8 0.053856 0.068236 ENSG00000160190
MYO3B ENSG00000071909.14 0.084862 0.068925 ENSG00000071909
THEM6 ENSG00000130193.7 0.170485 0.071826 ENSG00000130193
TOMM20 ENSG00000173726.6 0.059846 0.060314 ENSG00000173726
ANKLE2 ENSG00000176915.10 0.142795 0.067715 ENSG00000176915
SDPR ENSG00000168497.4 0.053699 0.055142 ENSG00000168497
ASIC1 ENSG00000110881.7 0.083901 0.056714 ENSG00000110881
EIF3B ENSG00000106263.13 0.064066 0.055085 ENSG00000106263
GPR155 ENSG00000163328.9 0.067043 0.05187 ENSG00000163328
AREGB ENSG00000205595.3 0.06945 0.052891 ENSG00000205595
HTR6 ENSG00000158748.3 0.080643 0.063198 ENSG00000158748
SLC25A41 ENSG00000181240.9 0.598827 0.06934 ENSG00000181240
MLEC ENSG00000110917.3 0.051035 0.043822 ENSG00000110917
TBC1D12 ENSG00000108239.8 0.088667 0.061553 ENSG00000108239
NAB1 ENSG00000138386.12 0.070197 0.054591 ENSG00000138386
HTATIP2 ENSG00000109854.9 0.713521 0.064919 ENSG00000109854
CERKL ENSG00000188452.9 0.092689 0.061225 ENSG00000188452
SLC16A4 ENSG00000168679.13 0.126447 0.063713 ENSG00000168679
POU3F2 ENSG00000184486.7 0.053198 0.044637 ENSG00000184486
AGAP8 ENSG00000174194.11 0.578101 0.079674 ENSG00000174194
GLUL ENSG00000135821.11 0.073313 0.065859 ENSG00000135821
CBX6 ENSG00000183741.7 0.084168 0.058698 ENSG00000183741
L3MBTL3 ENSG00000198945.3 0.269748 0.089511 ENSG00000198945
UBTD2 ENSG00000168246.5 0.16124 0.074189 ENSG00000168246
LPAR6 ENSG00000139679.11 0.078551 0.061028 ENSG00000139679
PSRC1 ENSG00000134222.12 0.092928 0.066994 ENSG00000134222
SYCP1 ENSG00000198765.7 0.08847 0.059137 ENSG00000198765
PAN3 ENSG00000152520.9 0.109806 0.067773 ENSG00000152520
SKA2 ENSG00000182628.8 0.06877 0.046292 ENSG00000182628
AGAP9 ENSG00000198035.9 0.188701 0.073486 ENSG00000198035
NXN ENSG00000167693.12 0.079585 0.073891 ENSG00000167693
FAM21A ENSG00000099290.11 0.585436 0.069179 ENSG00000099290
HSD17B4 ENSG00000133835.10 0.087066 0.054092 ENSG00000133835
AC005609.1 ENSG00000249034.1 0.086691 0.058488 ENSG00000249034
LPO ENSG00000167419.6 0.064621 0.052957 ENSG00000167419
ZNF841 ENSG00000197608.7 0.095525 0.07467 ENSG00000197608
RPS27L ENSG00000185088.8 0.263246 0.074056 ENSG00000185088
ZNF468 ENSG00000204604.5 0.310873 0.092976 ENSG00000204604
GORAB ENSG00000120370.8 0.080858 0.062176 ENSG00000120370
TRPT1 ENSG00000149743.9 0.252976 0.0794 ENSG00000149743
TSPAN15 ENSG00000099282.5 0.10859 0.073568 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.135574 0.066931 ENSG00000097033
MCM6 ENSG00000076003.4 0.050135 0.050401 ENSG00000076003
PDLIM1 ENSG00000107438.4 0.100286 0.057488 ENSG00000107438
ADH5 ENSG00000197894.6 0.059463 0.054531 ENSG00000197894
EP400NL ENSG00000185684.8 0.379663 0.081351 ENSG00000185684
C9orf123 ENSG00000137038.7 0.078926 0.075388 ENSG00000137038
CGGBP1 ENSG00000163320.6 0.270455 0.077539 ENSG00000163320
CLEC18A ENSG00000157322.12 0.417661 0.074697 ENSG00000157322
ACTR8 ENSG00000113812.9 0.152837 0.062326 ENSG00000113812
GALNT3 ENSG00000115339.9 0.281756 0.072036 ENSG00000115339
SRSF4 ENSG00000116350.11 0.057943 0.053135 ENSG00000116350
ANKLE1 ENSG00000160117.10 0.053266 0.060053 ENSG00000160117
C9orf142 ENSG00000148362.6 0.122789 0.076239 ENSG00000148362
PTTG2 ENSG00000250254.1 0.050175 0.057865 ENSG00000250254
KCNK1 ENSG00000135750.10 0.367699 0.087136 ENSG00000135750
SPICE1 ENSG00000163611.7 0.141821 0.071318 ENSG00000163611
PLN ENSG00000198523.5 0.053323 0.044767 ENSG00000198523
ZNF76 ENSG00000065029.10 0.054947 0.069397 ENSG00000065029
METTL15 ENSG00000169519.15 0.064305 0.045546 ENSG00000169519
NREP ENSG00000134986.9 0.090635 0.062679 ENSG00000134986
ULK4 ENSG00000168038.6 0.218667 0.069005 ENSG00000168038
MFSD6 ENSG00000151690.10 0.100342 0.057708 ENSG00000151690
APCDD1L ENSG00000198768.6 0.075562 0.067606 ENSG00000198768
SLC52A3 ENSG00000101276.10 0.17132 0.083902 ENSG00000101276
RASSF4 ENSG00000107551.15 0.052411 0.054793 ENSG00000107551
PSTPIP1 ENSG00000140368.8 0.078591 0.052625 ENSG00000140368
TSC22D4 ENSG00000166925.4 0.092118 0.062196 ENSG00000166925
AP1S1 ENSG00000106367.9 0.156014 0.07232 ENSG00000106367
RABGAP1L ENSG00000152061.17 0.204631 0.076851 ENSG00000152061
DNAJB14 ENSG00000164031.12 0.144468 0.067375 ENSG00000164031
ZNF473 ENSG00000142528.11 0.12078 0.065826 ENSG00000142528
TMEM60 ENSG00000135211.5 0.130373 0.062421 ENSG00000135211
CREG1 ENSG00000143162.7 0.198845 0.082887 ENSG00000143162
LRPAP1 ENSG00000163956.6 0.07165 0.055508 ENSG00000163956
IL27RA ENSG00000104998.2 0.255842 0.086835 ENSG00000104998
FZD8 ENSG00000177283.4 0.050178 0.052304 ENSG00000177283
SIVA1 ENSG00000184990.8 0.051555 0.057802 ENSG00000184990
GPR97 ENSG00000182885.12 0.081565 0.076097 ENSG00000182885
NBEA ENSG00000172915.14 0.052391 0.055819 ENSG00000172915
GPR12 ENSG00000132975.6 0.086329 0.059073 ENSG00000132975
RACGAP1 ENSG00000161800.8 0.067207 0.055655 ENSG00000161800
NUAK2 ENSG00000163545.7 0.139875 0.066742 ENSG00000163545
LRRC42 ENSG00000116212.10 0.109009 0.067173 ENSG00000116212
VIPR2 ENSG00000106018.9 0.056664 0.053084 ENSG00000106018
GTF2F1 ENSG00000125651.9 0.166795 0.086345 ENSG00000125651
CCL25 ENSG00000131142.9 0.061681 0.059097 ENSG00000131142
CDC42SE1 ENSG00000197622.8 0.084349 0.061732 ENSG00000197622
GPD1L ENSG00000152642.6 0.053316 0.062758 ENSG00000152642
ZNF304 ENSG00000131845.10 0.27261 0.078409 ENSG00000131845
LIN7C ENSG00000148943.7 0.051368 0.047459 ENSG00000148943
CENPW ENSG00000203760.4 0.122522 0.064098 ENSG00000203760
HOXD3 ENSG00000128652.7 0.232564 0.088507 ENSG00000128652
RECQL ENSG00000004700.11 0.061316 0.065229 ENSG00000004700
UBA52 ENSG00000221983.3 0.127551 0.072366 ENSG00000221983
SERGEF ENSG00000129158.6 0.241154 0.073939 ENSG00000129158
GDE1 ENSG00000006007.7 0.065024 0.057842 ENSG00000006007
PRKG2 ENSG00000138669.5 0.094328 0.065418 ENSG00000138669
C9orf43 ENSG00000157653.7 0.077893 0.074189 ENSG00000157653
HAUS6 ENSG00000147874.6 0.235024 0.074836 ENSG00000147874
EPS15 ENSG00000085832.12 0.350217 0.102803 ENSG00000085832
GPD2 ENSG00000115159.11 0.190764 0.071861 ENSG00000115159
EPN3 ENSG00000049283.13 0.124137 0.068809 ENSG00000049283
OLR1 ENSG00000173391.4 0.055609 0.06503 ENSG00000173391
TEX264 ENSG00000164081.8 0.202616 0.092828 ENSG00000164081
ZNF7 ENSG00000147789.11 0.256268 0.073663 ENSG00000147789
ZNF772 ENSG00000197128.7 0.14704 0.069761 ENSG00000197128
SMIM2 ENSG00000139656.5 0.347182 0.083258 ENSG00000139656
VPS9D1 ENSG00000075399.8 0.221911 0.075107 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.434245 0.071185 ENSG00000053900
SMDT1 ENSG00000183172.7 0.586815 0.067715 ENSG00000183172
ODF2 ENSG00000136811.11 0.084055 0.056853 ENSG00000136811
BRICD5 ENSG00000182685.3 0.056654 0.049547 ENSG00000182685
PDE4C ENSG00000105650.16 0.156033 0.072829 ENSG00000105650
EVI5L ENSG00000142459.4 0.096964 0.069707 ENSG00000142459
OSBPL6 ENSG00000079156.12 0.115878 0.064642 ENSG00000079156
KIAA1683 ENSG00000130518.11 0.275041 0.078128 ENSG00000130518
TMEM101 ENSG00000091947.5 0.071781 0.060283 ENSG00000091947
PHYH ENSG00000107537.9 0.248548 0.090871 ENSG00000107537
TRIM38 ENSG00000112343.8 0.082108 0.053424 ENSG00000112343
ARG1 ENSG00000118520.8 0.059043 0.056443 ENSG00000118520
RABL2A ENSG00000144134.14 0.123267 0.060464 ENSG00000144134
CFHR1 ENSG00000244414.1 0.156611 0.064346 ENSG00000244414
TXNL4B ENSG00000140830.4 0.168405 0.07637 ENSG00000140830
CITED2 ENSG00000164442.8 0.097142 0.072022 ENSG00000164442
TEPP ENSG00000159648.7 0.124686 0.071275 ENSG00000159648
PPDPF ENSG00000125534.5 0.302918 0.09453 ENSG00000125534
MFSD4 ENSG00000174514.8 0.200646 0.07066 ENSG00000174514
TMEM63B ENSG00000137216.14 0.144996 0.085967 ENSG00000137216
CIR1 ENSG00000138433.11 0.133862 0.067395 ENSG00000138433
CAPN8 ENSG00000203697.7 0.086398 0.060872 ENSG00000203697
LRRC32 ENSG00000137507.7 0.05336 0.052264 ENSG00000137507
CRYL1 ENSG00000165475.9 0.385102 0.085468 ENSG00000165475
FAM153B ENSG00000182230.7 0.101582 0.066229 ENSG00000182230
DHRS12 ENSG00000102796.6 0.073329 0.061435 ENSG00000102796
SCPEP1 ENSG00000121064.8 0.185865 0.084858 ENSG00000121064
CACNA2D3 ENSG00000157445.10 0.135371 0.076627 ENSG00000157445
DDX59 ENSG00000118197.9 0.184361 0.074126 ENSG00000118197
RRBP1 ENSG00000125844.10 0.133349 0.071991 ENSG00000125844
MYL9 ENSG00000101335.5 0.093188 0.078947 ENSG00000101335
SUCO ENSG00000094975.8 0.114611 0.060701 ENSG00000094975
SPG7 ENSG00000197912.9 0.112247 0.067213 ENSG00000197912
TENM4 ENSG00000149256.10 0.122809 0.077126 ENSG00000149256
ELK3 ENSG00000111145.3 0.082887 0.064109 ENSG00000111145
SLC22A1 ENSG00000175003.8 0.058104 0.048412 ENSG00000175003
ADCY7 ENSG00000121281.8 0.081994 0.069854 ENSG00000121281
DDIT4 ENSG00000168209.4 0.051347 0.053228 ENSG00000168209
SOX6 ENSG00000110693.11 0.088211 0.061545 ENSG00000110693
TRMT112 ENSG00000173113.2 0.114339 0.06036 ENSG00000173113
SEPT10 ENSG00000186522.10 0.114069 0.058171 ENSG00000186522
MAP1LC3B2 ENSG00000171471.5 0.053929 0.057373 ENSG00000171471
FAM213A ENSG00000122378.9 0.107472 0.060209 ENSG00000122378
AK9 ENSG00000155085.11 0.144378 0.060465 ENSG00000155085
NUDT1 ENSG00000106268.11 0.094426 0.078536 ENSG00000106268
SCAF8 ENSG00000213079.5 0.196932 0.078284 ENSG00000213079
MBLAC2 ENSG00000176055.9 0.051043 0.051065 ENSG00000176055
TRIM11 ENSG00000154370.9 0.063699 0.051722 ENSG00000154370
WDR75 ENSG00000115368.5 0.12565 0.061754 ENSG00000115368
ZNF251 ENSG00000198169.4 0.225603 0.08356 ENSG00000198169
LRRC3DN ENSG00000269430.1 0.206295 0.08971 ENSG00000269430
TIMM10 ENSG00000134809.4 0.293586 0.083082 ENSG00000134809
PPP1R13L ENSG00000104881.10 0.067821 0.053664 ENSG00000104881
ADAMTS13 ENSG00000160323.14 0.056702 0.059932 ENSG00000160323
DOCK6 ENSG00000130158.9 0.07271 0.055931 ENSG00000130158
CACNB3 ENSG00000167535.3 0.057988 0.050902 ENSG00000167535
HRCT1 ENSG00000196196.2 0.24291 0.077028 ENSG00000196196
AGMAT ENSG00000116771.5 0.091832 0.063795 ENSG00000116771
TIMM44 ENSG00000104980.3 0.069436 0.065386 ENSG00000104980
TSPO ENSG00000100300.13 0.323367 0.084127 ENSG00000100300
ADH4 ENSG00000198099.4 0.100222 0.055232 ENSG00000198099
DHODH ENSG00000102967.7 0.242633 0.078802 ENSG00000102967
MAST2 ENSG00000086015.15 0.110566 0.060713 ENSG00000086015
NAGLU ENSG00000108784.5 0.24074 0.081969 ENSG00000108784
CCDC101 ENSG00000176476.4 0.147517 0.077626 ENSG00000176476
CIAPIN1 ENSG00000005194.10 0.175258 0.077253 ENSG00000005194
SNCAIP ENSG00000064692.14 0.074655 0.06341 ENSG00000064692
LPGAT1 ENSG00000123684.8 0.064068 0.05776 ENSG00000123684
SYCE2 ENSG00000161860.7 0.092659 0.069122 ENSG00000161860
MED21 ENSG00000152944.4 0.110767 0.057052 ENSG00000152944
EFTUD2 ENSG00000108883.8 0.115647 0.058203 ENSG00000108883
COQ5 ENSG00000110871.10 0.422957 0.078701 ENSG00000110871
SYPL2 ENSG00000143028.7 0.108803 0.062959 ENSG00000143028
C11orf30 ENSG00000158636.12 0.119349 0.078904 ENSG00000158636
CATSPER2 ENSG00000166762.12 0.10962 0.065608 ENSG00000166762
AGAP6 ENSG00000204149.5 0.464711 0.071915 ENSG00000204149
GALT ENSG00000213930.7 0.120131 0.063816 ENSG00000213930
TMEM231 ENSG00000205084.5 0.113404 0.062358 ENSG00000205084
APOL1 ENSG00000100342.16 0.125898 0.076636 ENSG00000100342
NADK ENSG00000008130.11 0.103055 0.058657 ENSG00000008130
PXK ENSG00000168297.11 0.115956 0.055477 ENSG00000168297
NMT1 ENSG00000136448.7 0.115335 0.057525 ENSG00000136448
CILP ENSG00000138615.4 0.084914 0.054628 ENSG00000138615
CAPN10 ENSG00000142330.15 0.054847 0.049859 ENSG00000142330
KIAA0930 ENSG00000100364.13 0.127531 0.075899 ENSG00000100364
SERINC5 ENSG00000164300.11 0.069841 0.060392 ENSG00000164300
UPB1 ENSG00000100024.10 0.198345 0.072482 ENSG00000100024
TDRD5 ENSG00000162782.11 0.392925 0.075365 ENSG00000162782
OTUD4 ENSG00000164164.11 0.079056 0.058162 ENSG00000164164
FARSA ENSG00000179115.6 0.099836 0.061221 ENSG00000179115
CHDH ENSG00000016391.5 0.197336 0.070057 ENSG00000016391
DNAH1 ENSG00000114841.13 0.109446 0.07506 ENSG00000114841
EFCAB11 ENSG00000140025.11 0.070733 0.066925 ENSG00000140025
FAM208A ENSG00000163946.9 0.096829 0.058973 ENSG00000163946
GBP2 ENSG00000162645.8 0.118632 0.074191 ENSG00000162645
CSPP1 ENSG00000104218.9 0.057434 0.056719 ENSG00000104218
PRMT7 ENSG00000132600.12 0.32632 0.082009 ENSG00000132600
TUBG2 ENSG00000037042.8 0.20484 0.068992 ENSG00000037042
DPYSL3 ENSG00000113657.8 0.058059 0.065384 ENSG00000113657
C16orf52 ENSG00000185716.7 0.057517 0.045823 ENSG00000185716
GGH ENSG00000137563.7 0.065504 0.046581 ENSG00000137563
APTX ENSG00000137074.14 0.262491 0.075825 ENSG00000137074
MPP2 ENSG00000108852.10 0.059275 0.050276 ENSG00000108852
GSK3A ENSG00000105723.7 0.11755 0.069705 ENSG00000105723
MAGI3 ENSG00000081026.14 0.095476 0.065134 ENSG00000081026
BCS1L ENSG00000074582.8 0.186709 0.071166 ENSG00000074582
DOC2B ENSG00000262359.1 0.199205 0.080158 ENSG00000262359
DRD2 ENSG00000149295.9 0.069027 0.060547 ENSG00000149295
PSMC5 ENSG00000087191.8 0.096574 0.05177 ENSG00000087191
ATXN10 ENSG00000130638.11 0.074878 0.07627 ENSG00000130638
NLRP4 ENSG00000160505.11 0.061884 0.069831 ENSG00000160505
GPR17 ENSG00000144230.12 0.4187 0.079957 ENSG00000144230
PRRC2C ENSG00000117523.11 0.108198 0.06185 ENSG00000117523
ZNF696 ENSG00000185730.3 0.069992 0.050818 ENSG00000185730
LZTS2 ENSG00000107816.13 0.06825 0.050744 ENSG00000107816
CDC123 ENSG00000151465.9 0.12524 0.084493 ENSG00000151465
ALDH16A1 ENSG00000161618.5 0.092889 0.064671 ENSG00000161618
C2orf49 ENSG00000135974.5 0.055148 0.05092 ENSG00000135974
IMPDH1 ENSG00000106348.12 0.311414 0.079848 ENSG00000106348
C20orf27 ENSG00000101220.13 0.079932 0.06815 ENSG00000101220
GRAMD4 ENSG00000075240.12 0.129299 0.07171 ENSG00000075240
ARHGDIB ENSG00000111348.4 0.112185 0.059934 ENSG00000111348
RARRES2 ENSG00000106538.5 0.111488 0.065388 ENSG00000106538
TMED6 ENSG00000157315.4 0.061165 0.042867 ENSG00000157315
ANXA3 ENSG00000138772.8 0.059422 0.049631 ENSG00000138772
PELI3 ENSG00000174516.10 0.06534 0.0661 ENSG00000174516
CLCA2 ENSG00000137975.7 0.07738 0.056634 ENSG00000137975
ARHGEF39 ENSG00000137135.13 0.189974 0.07906 ENSG00000137135
NCLN ENSG00000125912.6 0.236042 0.087023 ENSG00000125912
GRAP2 ENSG00000100351.12 0.081468 0.054981 ENSG00000100351
GIMAP8 ENSG00000171115.3 0.297738 0.083138 ENSG00000171115
SEL1L3 ENSG00000091490.6 0.0971 0.06792 ENSG00000091490
DDRGK1 ENSG00000198171.8 0.147032 0.072758 ENSG00000198171
SPIRE2 ENSG00000204991.6 0.11115 0.058528 ENSG00000204991
TMEM170A ENSG00000166822.8 0.076342 0.053132 ENSG00000166822
DLX5 ENSG00000105880.4 0.062021 0.046848 ENSG00000105880
P2RY11 ENSG00000244165.1 0.093713 0.06529 ENSG00000244165
PARP10 ENSG00000178685.9 0.056252 0.049784 ENSG00000178685
ERCC6 ENSG00000225830.6 0.135673 0.071304 ENSG00000225830
NUDT12 ENSG00000112874.5 0.309374 0.081773 ENSG00000112874
BEND6 ENSG00000151917.13 0.129313 0.058675 ENSG00000151917
DNA2 ENSG00000138346.10 0.354178 0.078285 ENSG00000138346
DOCK7 ENSG00000116641.11 0.063228 0.056368 ENSG00000116641
CDK5RAP3 ENSG00000108465.10 0.155298 0.057688 ENSG00000108465
ATP1B3 ENSG00000069849.6 0.086778 0.060482 ENSG00000069849
