AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
MGST3 ENSG00000143198.7 0.143417 0.089012 ENSG00000143198
APOBEC3A ENSG00000128383.8 0.131157 0.091546 ENSG00000128383
ZNF350 ENSG00000256683.2 0.157809 0.093415 ENSG00000256683
KLHDC3 ENSG00000124702.13 0.10956 0.090132 ENSG00000124702
XYLB ENSG00000093217.5 0.171933 0.097514 ENSG00000093217
COL4A2 ENSG00000134871.13 0.338069 0.144907 ENSG00000134871
SKA2 ENSG00000182628.8 0.205983 0.102966 ENSG00000182628
BANP ENSG00000172530.15 0.255624 0.120483 ENSG00000172530
ZDHHC17 ENSG00000186908.10 0.149939 0.100417 ENSG00000186908
TSPAN15 ENSG00000099282.5 0.464949 0.111516 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.176655 0.094945 ENSG00000097033
CDC42BPG ENSG00000171219.8 0.155305 0.10449 ENSG00000171219
SNX33 ENSG00000173548.8 0.136933 0.085177 ENSG00000173548
CSRP3 ENSG00000129170.4 0.124501 0.094097 ENSG00000129170
MCM6 ENSG00000076003.4 0.198331 0.093135 ENSG00000076003
PDLIM1 ENSG00000107438.4 0.122914 0.063714 ENSG00000107438
ACTR8 ENSG00000113812.9 0.171183 0.094404 ENSG00000113812
GALNT3 ENSG00000115339.9 0.193795 0.086601 ENSG00000115339
CEP85L ENSG00000111860.9 0.1116 0.076648 ENSG00000111860
VSTM2L ENSG00000132821.7 0.118102 0.089234 ENSG00000132821
CDPF1 ENSG00000205643.6 0.130744 0.088908 ENSG00000205643
C9orf142 ENSG00000148362.6 0.124827 0.095616 ENSG00000148362
PTTG2 ENSG00000250254.1 0.142084 0.115769 ENSG00000250254
SIGLEC8 ENSG00000105366.10 0.111706 0.110523 ENSG00000105366
SPICE1 ENSG00000163611.7 0.118415 0.085258 ENSG00000163611
NREP ENSG00000134986.9 0.135075 0.105858 ENSG00000134986
TNKS1BP1 ENSG00000149115.9 0.180884 0.089289 ENSG00000149115
BACH1 ENSG00000156273.11 0.161303 0.108405 ENSG00000156273
TSC22D4 ENSG00000166925.4 0.117143 0.079198 ENSG00000166925
MOB3B ENSG00000120162.9 0.106839 0.088359 ENSG00000120162
TMEM60 ENSG00000135211.5 0.104241 0.084394 ENSG00000135211
REPS1 ENSG00000135597.14 0.124211 0.1035 ENSG00000135597
AATF ENSG00000108270.6 0.361659 0.11357 ENSG00000108270
GPR12 ENSG00000132975.6 0.254121 0.112229 ENSG00000132975
LRRC42 ENSG00000116212.10 0.179765 0.116536 ENSG00000116212
LIN28A ENSG00000131914.6 0.108793 0.094981 ENSG00000131914
HOXD3 ENSG00000128652.7 0.328768 0.107393 ENSG00000128652
SF3B1 ENSG00000115524.10 0.10729 0.089565 ENSG00000115524
RECQL ENSG00000004700.11 0.102108 0.066553 ENSG00000004700
DDOST ENSG00000244038.5 0.155718 0.103057 ENSG00000244038
SERGEF ENSG00000129158.6 0.170019 0.096929 ENSG00000129158
ZNF208 ENSG00000160321.10 0.218648 0.103771 ENSG00000160321
NPIPB7 ENSG00000233232.2 0.116325 0.077696 ENSG00000233232
ZNF772 ENSG00000197128.7 0.154115 0.096548 ENSG00000197128
FSIP2 ENSG00000188738.9 0.106682 0.068066 ENSG00000188738
ANAPC4 ENSG00000053900.6 0.234104 0.109725 ENSG00000053900
SMDT1 ENSG00000183172.7 0.271574 0.100847 ENSG00000183172
NEMF ENSG00000165525.13 0.105075 0.070705 ENSG00000165525
MYOM2 ENSG00000036448.5 0.112525 0.088466 ENSG00000036448
OVGP1 ENSG00000085465.11 0.130132 0.081719 ENSG00000085465
EVI5L ENSG00000142459.4 0.134488 0.095523 ENSG00000142459
OSBPL6 ENSG00000079156.12 0.227 0.104684 ENSG00000079156
GJC1 ENSG00000182963.5 0.123413 0.070331 ENSG00000182963
KIAA1683 ENSG00000130518.11 0.108775 0.083696 ENSG00000130518
PHYH ENSG00000107537.9 0.138609 0.106953 ENSG00000107537
ICOS ENSG00000163600.8 0.12332 0.085058 ENSG00000163600
RAPGEF1 ENSG00000107263.14 0.102626 0.0727 ENSG00000107263
ALS2CL ENSG00000178038.12 0.123633 0.078735 ENSG00000178038
TMEM63B ENSG00000137216.14 0.149162 0.095602 ENSG00000137216
CDH13 ENSG00000140945.11 0.187015 0.135328 ENSG00000140945
ALOX5AP ENSG00000132965.5 0.12828 0.105747 ENSG00000132965
FAM153B ENSG00000182230.7 0.382399 0.117185 ENSG00000182230
KRTAP1-1 ENSG00000188581.8 0.152506 0.093285 ENSG00000188581
TMEM119 ENSG00000183160.8 0.100212 0.08665 ENSG00000183160
TENM4 ENSG00000149256.10 0.142521 0.097846 ENSG00000149256
ALYREF ENSG00000183684.6 0.117294 0.088905 ENSG00000183684
MCAM ENSG00000076706.10 0.129067 0.110539 ENSG00000076706
TNFAIP2 ENSG00000185215.4 0.103163 0.102774 ENSG00000185215
EFR3A ENSG00000132294.9 0.147164 0.096663 ENSG00000132294
TRMT112 ENSG00000173113.2 0.140123 0.089326 ENSG00000173113
RP11-1407O15.2 ENSG00000174093.6 0.13128 0.101714 ENSG00000174093
ZFYVE16 ENSG00000039319.12 0.116476 0.091261 ENSG00000039319
EDARADD ENSG00000186197.8 0.154781 0.099584 ENSG00000186197
HRH2 ENSG00000113749.5 0.107537 0.098633 ENSG00000113749
VSTM4 ENSG00000165633.7 0.13656 0.083581 ENSG00000165633
TSPO ENSG00000100300.13 0.167242 0.093393 ENSG00000100300
LMBRD1 ENSG00000168216.6 0.113802 0.086102 ENSG00000168216
TUSC5 ENSG00000184811.3 0.216063 0.098257 ENSG00000184811
NLRP6 ENSG00000174885.8 0.266333 0.107271 ENSG00000174885
RNF148 ENSG00000235631.1 0.163645 0.086109 ENSG00000235631
PPP2CB ENSG00000104695.8 0.112979 0.097955 ENSG00000104695
TDRD5 ENSG00000162782.11 0.143134 0.078374 ENSG00000162782
NR4A2 ENSG00000153234.9 0.121432 0.088729 ENSG00000153234
ASL ENSG00000126522.12 0.111653 0.097915 ENSG00000126522
TMA7 ENSG00000232112.3 0.14965 0.080092 ENSG00000232112
TUBG2 ENSG00000037042.8 0.105673 0.084753 ENSG00000037042
HSD11B1L ENSG00000167733.9 0.108324 0.095359 ENSG00000167733
INADL ENSG00000132849.14 0.164904 0.102 ENSG00000132849
ZMIZ1 ENSG00000108175.12 0.17504 0.098204 ENSG00000108175
SPAG5 ENSG00000076382.11 0.101949 0.105746 ENSG00000076382
BCS1L ENSG00000074582.8 0.123249 0.08249 ENSG00000074582
DOC2B ENSG00000262359.1 0.215704 0.106516 ENSG00000262359
GPRC5D ENSG00000111291.4 0.277022 0.115396 ENSG00000111291
STARD3NL ENSG00000010270.9 0.248147 0.121196 ENSG00000010270
NLRP4 ENSG00000160505.11 0.100029 0.093176 ENSG00000160505
LEF1 ENSG00000138795.5 0.116066 0.090499 ENSG00000138795
ACTL7A ENSG00000187003.5 0.241068 0.115027 ENSG00000187003
DKK1 ENSG00000107984.5 0.167316 0.102527 ENSG00000107984
TBC1D20 ENSG00000125875.9 0.194191 0.123257 ENSG00000125875
IDH3G ENSG00000067829.13 0.10052 0.068076 ENSG00000067829
CLCA2 ENSG00000137975.7 0.11779 0.097532 ENSG00000137975
GRAP2 ENSG00000100351.12 0.103886 0.075372 ENSG00000100351
SEL1L3 ENSG00000091490.6 0.201211 0.102575 ENSG00000091490
TBC1D8 ENSG00000204634.8 0.121576 0.078739 ENSG00000204634
UHMK1 ENSG00000152332.11 0.140228 0.092528 ENSG00000152332
ZFP36L1 ENSG00000185650.8 0.114696 0.106336 ENSG00000185650
NUDT12 ENSG00000112874.5 0.175736 0.098609 ENSG00000112874
PVR ENSG00000073008.10 0.151841 0.082778 ENSG00000073008
ANLN ENSG00000011426.6 0.112169 0.085903 ENSG00000011426
RP11-826N14.2 ENSG00000248469.1 0.112063 0.093625 ENSG00000248469
BEND6 ENSG00000151917.13 0.113912 0.066911 ENSG00000151917
DNA2 ENSG00000138346.10 0.126769 0.085099 ENSG00000138346
KCNMB1 ENSG00000145936.4 0.100416 0.092482 ENSG00000145936
WDHD1 ENSG00000198554.7 0.128687 0.09956 ENSG00000198554
ANO5 ENSG00000171714.10 0.117541 0.090222 ENSG00000171714
NMRAL1 ENSG00000153406.9 0.123638 0.079262 ENSG00000153406
TMEM155 ENSG00000164112.8 0.315734 0.095894 ENSG00000164112
WRB ENSG00000182093.9 0.129864 0.095318 ENSG00000182093
XPO1 ENSG00000082898.12 0.121648 0.104043 ENSG00000082898
SUPT5H ENSG00000196235.9 0.200265 0.096884 ENSG00000196235
GGT5 ENSG00000099998.13 0.10285 0.092393 ENSG00000099998
ANKRD34A ENSG00000181039.7 0.141019 0.095809 ENSG00000181039
UGT2B4 ENSG00000156096.8 0.401292 0.089736 ENSG00000156096
RBM25 ENSG00000119707.9 0.102225 0.084983 ENSG00000119707
C1orf159 ENSG00000131591.13 0.109383 0.084203 ENSG00000131591
PPA1 ENSG00000180817.6 0.130709 0.108915 ENSG00000180817
LCE1D ENSG00000172155.7 0.130137 0.093441 ENSG00000172155
NTM ENSG00000182667.10 0.181216 0.095019 ENSG00000182667
CCDC169 ENSG00000242715.3 0.249097 0.093405 ENSG00000242715
TRIP4 ENSG00000103671.5 0.120879 0.073676 ENSG00000103671
TWIST2 ENSG00000233608.2 0.103883 0.079712 ENSG00000233608
IKBIP ENSG00000166130.10 0.193533 0.100042 ENSG00000166130
NKPD1 ENSG00000179846.7 0.14737 0.124159 ENSG00000179846
EPB41L4A ENSG00000129595.8 0.111258 0.089757 ENSG00000129595
KIF14 ENSG00000118193.7 0.127258 0.094617 ENSG00000118193
PCDHGA11 ENSG00000253873.1 0.115831 0.082725 ENSG00000253873
COLEC10 ENSG00000184374.2 0.171558 0.090561 ENSG00000184374
COMMD7 ENSG00000149600.6 0.14057 0.08846 ENSG00000149600
RRNAD1 ENSG00000143303.7 0.119267 0.083698 ENSG00000143303
TRIM66 ENSG00000166436.11 0.136486 0.080737 ENSG00000166436
C10orf112 ENSG00000204740.5 0.142234 0.083306 ENSG00000204740
RASA3 ENSG00000185989.9 0.236954 0.100165 ENSG00000185989
EFNB3 ENSG00000108947.4 0.178119 0.099126 ENSG00000108947
ZNF738 ENSG00000172687.9 0.139383 0.10337 ENSG00000172687
LRCH1 ENSG00000136141.10 0.199451 0.099727 ENSG00000136141
FNBP1 ENSG00000187239.12 0.112034 0.091112 ENSG00000187239
CABYR ENSG00000154040.16 0.150014 0.119367 ENSG00000154040
TBC1D16 ENSG00000167291.11 0.114333 0.098356 ENSG00000167291
EPM2A ENSG00000112425.9 0.300723 0.107175 ENSG00000112425
DR1 ENSG00000117505.7 0.132162 0.09944 ENSG00000117505
RSPO3 ENSG00000146374.9 0.101724 0.075783 ENSG00000146374
STX1A ENSG00000106089.7 0.11305 0.096666 ENSG00000106089
ST3GAL1 ENSG00000008513.10 0.136888 0.104819 ENSG00000008513
VDR ENSG00000111424.6 0.146618 0.081095 ENSG00000111424
SRRD ENSG00000100104.7 0.201111 0.125229 ENSG00000100104
LEPR ENSG00000116678.14 0.103822 0.08437 ENSG00000116678
TMEM175 ENSG00000127419.12 0.101584 0.092108 ENSG00000127419
TP53I11 ENSG00000175274.14 0.229385 0.105926 ENSG00000175274
CHAD ENSG00000136457.5 0.159286 0.101726 ENSG00000136457
FBXL4 ENSG00000112234.4 0.10511 0.080368 ENSG00000112234
NOC3L ENSG00000173145.7 0.103418 0.076279 ENSG00000173145
SP5 ENSG00000204335.3 0.149888 0.10048 ENSG00000204335
AC105020.1 ENSG00000203392.2 0.151132 0.089367 ENSG00000203392
PPP1R1B ENSG00000131771.9 0.120555 0.076604 ENSG00000131771
MCM4 ENSG00000104738.12 0.129412 0.093685 ENSG00000104738
TPD52L1 ENSG00000111907.16 0.106782 0.086902 ENSG00000111907
TUBGCP3 ENSG00000126216.8 0.222243 0.110899 ENSG00000126216
GSDMC ENSG00000147697.4 0.144915 0.097306 ENSG00000147697
ENOX1 ENSG00000120658.8 0.141283 0.10587 ENSG00000120658
VSIG10 ENSG00000176834.9 0.113729 0.092718 ENSG00000176834
STXBP3 ENSG00000116266.6 0.10047 0.078036 ENSG00000116266
NAA30 ENSG00000139977.9 0.265189 0.12667 ENSG00000139977
SLC22A3 ENSG00000146477.4 0.116646 0.099423 ENSG00000146477
ICA1 ENSG00000003147.13 0.218297 0.102812 ENSG00000003147
SEMG1 ENSG00000124233.10 0.221956 0.106709 ENSG00000124233
ORM2 ENSG00000228278.2 0.148055 0.096115 ENSG00000228278
USP20 ENSG00000136878.8 0.139745 0.105271 ENSG00000136878
HS3ST4 ENSG00000182601.6 0.149228 0.108163 ENSG00000182601
RFNG ENSG00000169733.7 0.295407 0.119519 ENSG00000169733
SLC6A16 ENSG00000063127.11 0.111258 0.093871 ENSG00000063127
SLC37A4 ENSG00000137700.12 0.135531 0.100747 ENSG00000137700
FAH ENSG00000103876.7 0.327225 0.109346 ENSG00000103876
SH3TC1 ENSG00000125089.12 0.110695 0.094301 ENSG00000125089
TSPAN12 ENSG00000106025.4 0.143471 0.086165 ENSG00000106025
ACPT ENSG00000142513.4 0.180752 0.127276 ENSG00000142513
POLR2H ENSG00000163882.5 0.165439 0.109355 ENSG00000163882
HOXD8 ENSG00000175879.7 0.255936 0.106746 ENSG00000175879
PAPSS2 ENSG00000198682.8 0.260762 0.103684 ENSG00000198682
HINT1 ENSG00000169567.7 0.214747 0.111975 ENSG00000169567
BAIAP2L2 ENSG00000128298.12 0.116432 0.091022 ENSG00000128298
RNF167 ENSG00000108523.11 0.10445 0.083675 ENSG00000108523
CCDC70 ENSG00000123171.5 0.140599 0.097119 ENSG00000123171
MAD2L2 ENSG00000116670.10 0.21609 0.115613 ENSG00000116670
LYPLAL1 ENSG00000143353.7 0.119729 0.086064 ENSG00000143353
GSTM3 ENSG00000134202.6 0.142092 0.106365 ENSG00000134202
HAUS2 ENSG00000137814.5 0.119006 0.079819 ENSG00000137814
SEMA6B ENSG00000167680.11 0.12315 0.097947 ENSG00000167680
SBF2 ENSG00000133812.10 0.164891 0.102632 ENSG00000133812
TRIP11 ENSG00000100815.8 0.137446 0.097006 ENSG00000100815
CADM2 ENSG00000175161.9 0.165948 0.086248 ENSG00000175161
SLC27A6 ENSG00000113396.8 0.329903 0.092978 ENSG00000113396
PRRX1 ENSG00000116132.7 0.169504 0.083693 ENSG00000116132
CYP8B1 ENSG00000180432.4 0.105672 0.088485 ENSG00000180432
NUDT2 ENSG00000164978.13 0.318041 0.101708 ENSG00000164978
NME7 ENSG00000143156.9 0.3753 0.091872 ENSG00000143156
LILRA2 ENSG00000239998.1 0.153611 0.129676 ENSG00000239998
SGPL1 ENSG00000166224.12 0.399721 0.130306 ENSG00000166224
RAC2 ENSG00000128340.10 0.121606 0.102422 ENSG00000128340
TCN1 ENSG00000134827.3 0.116517 0.081241 ENSG00000134827
GLP1R ENSG00000112164.5 0.285574 0.108915 ENSG00000112164
AC006465.3 ENSG00000219545.5 0.130188 0.079188 ENSG00000219545
FMN1 ENSG00000248905.4 0.147091 0.083101 ENSG00000248905
C9orf78 ENSG00000136819.10 0.168247 0.094748 ENSG00000136819
CBLN1 ENSG00000102924.7 0.255046 0.117374 ENSG00000102924
LDB3 ENSG00000122367.15 0.355267 0.105242 ENSG00000122367
ASTN1 ENSG00000152092.10 0.267189 0.108329 ENSG00000152092
FXR1 ENSG00000114416.13 0.138731 0.087847 ENSG00000114416
DYNC1LI2 ENSG00000135720.8 0.105536 0.080723 ENSG00000135720
ZADH2 ENSG00000180011.6 0.196988 0.102994 ENSG00000180011
EBNA1BP2 ENSG00000117395.6 0.203599 0.094802 ENSG00000117395
MN1 ENSG00000169184.5 0.133093 0.099958 ENSG00000169184
ROBO3 ENSG00000154134.10 0.142953 0.10357 ENSG00000154134
GCNT4 ENSG00000176928.4 0.104067 0.076834 ENSG00000176928
DSC2 ENSG00000134755.10 0.146158 0.098492 ENSG00000134755
NFATC2 ENSG00000101096.14 0.129197 0.092405 ENSG00000101096
WDR59 ENSG00000103091.10 0.205138 0.089129 ENSG00000103091
ALG11 ENSG00000253710.1 0.17461 0.105004 ENSG00000253710
LMF1 ENSG00000103227.14 0.129915 0.073665 ENSG00000103227
CSK ENSG00000103653.12 0.184351 0.102295 ENSG00000103653
WDR1 ENSG00000071127.12 0.111963 0.076464 ENSG00000071127
DMC1 ENSG00000100206.5 0.127433 0.08954 ENSG00000100206
TADA2A ENSG00000108264.12 0.197057 0.11849 ENSG00000108264
TBCEL ENSG00000154114.8 0.136806 0.10464 ENSG00000154114
HS3ST1 ENSG00000002587.5 0.186053 0.09242 ENSG00000002587
PRPSAP1 ENSG00000161542.12 0.122339 0.089963 ENSG00000161542
MUM1 ENSG00000160953.10 0.124406 0.119382 ENSG00000160953
MOB1A ENSG00000114978.12 0.118499 0.090789 ENSG00000114978
C4orf19 ENSG00000154274.10 0.182895 0.105102 ENSG00000154274
ZNF445 ENSG00000185219.11 0.112305 0.092571 ENSG00000185219
ARV1 ENSG00000173409.9 0.121578 0.101439 ENSG00000173409
GPX3 ENSG00000211445.7 0.101408 0.087733 ENSG00000211445
SAMD10 ENSG00000130590.9 0.110451 0.09639 ENSG00000130590
NINJ2 ENSG00000171840.7 0.102438 0.092334 ENSG00000171840
PCDHB2 ENSG00000112852.4 0.102211 0.0874 ENSG00000112852
ARFIP1 ENSG00000164144.10 0.180344 0.098879 ENSG00000164144
UST ENSG00000111962.7 0.103493 0.089695 ENSG00000111962
NBPF16 ENSG00000203827.7 0.117658 0.086715 ENSG00000203827
SLC38A10 ENSG00000157637.8 0.127657 0.090116 ENSG00000157637
TMEM108 ENSG00000144868.9 0.208105 0.098655 ENSG00000144868
FAXDC2 ENSG00000170271.6 0.100624 0.080735 ENSG00000170271
MZT2A ENSG00000173272.9 0.10016 0.072564 ENSG00000173272
H1FX ENSG00000184897.4 0.133459 0.088264 ENSG00000184897
MEI1 ENSG00000167077.8 0.172418 0.082936 ENSG00000167077
GABRP ENSG00000094755.12 0.140011 0.114389 ENSG00000094755
FAM126B ENSG00000155744.4 0.161111 0.090414 ENSG00000155744
UBALD2 ENSG00000185262.7 0.115433 0.088602 ENSG00000185262
ARHGAP9 ENSG00000123329.13 0.118931 0.085071 ENSG00000123329
SH3RF3 ENSG00000172985.8 0.117348 0.073767 ENSG00000172985
RIBC2 ENSG00000128408.7 0.150088 0.107189 ENSG00000128408
FRMD4A ENSG00000151474.15 0.264856 0.127022 ENSG00000151474
CCDC93 ENSG00000125633.6 0.326147 0.102784 ENSG00000125633
LOR ENSG00000203782.5 0.168299 0.10938 ENSG00000203782
UBR2 ENSG00000024048.6 0.105445 0.091656 ENSG00000024048
PARVG ENSG00000138964.11 0.146971 0.11735 ENSG00000138964
OTOGL ENSG00000165899.6 0.121186 0.109162 ENSG00000165899
PLA2G16 ENSG00000176485.6 0.149879 0.082929 ENSG00000176485
ARAP3 ENSG00000120318.11 0.12192 0.087572 ENSG00000120318
LAMB2 ENSG00000172037.9 0.197928 0.1184 ENSG00000172037
DPH7 ENSG00000148399.7 0.116417 0.090745 ENSG00000148399
SAMD5 ENSG00000203727.3 0.119772 0.090409 ENSG00000203727
TES ENSG00000135269.13 0.100673 0.071938 ENSG00000135269
SPN ENSG00000197471.6 0.130458 0.083933 ENSG00000197471
TBC1D3B ENSG00000224226.4 0.109943 0.100961 ENSG00000224226
TESC ENSG00000088992.13 0.14154 0.096637 ENSG00000088992
WDR91 ENSG00000105875.9 0.171454 0.10105 ENSG00000105875
C1orf105 ENSG00000180999.6 0.175511 0.087164 ENSG00000180999
AP2M1 ENSG00000161203.9 0.122164 0.104382 ENSG00000161203
CNTN2 ENSG00000184144.5 0.117516 0.090498 ENSG00000184144
FOXQ1 ENSG00000164379.4 0.121366 0.107383 ENSG00000164379
EFCAB1 ENSG00000034239.6 0.115667 0.079365 ENSG00000034239
TNS1 ENSG00000079308.12 0.150262 0.080233 ENSG00000079308
DNM1L ENSG00000087470.13 0.154199 0.088792 ENSG00000087470
MDH2 ENSG00000146701.7 0.20055 0.096604 ENSG00000146701
STX11 ENSG00000135604.9 0.109597 0.073264 ENSG00000135604
C9orf3 ENSG00000148120.10 0.154431 0.114388 ENSG00000148120
ADAM12 ENSG00000148848.10 0.192478 0.096812 ENSG00000148848
ABHD13 ENSG00000139826.5 0.25199 0.122285 ENSG00000139826
DSG1 ENSG00000134760.5 0.234884 0.108782 ENSG00000134760
HOXC4 ENSG00000198353.5 0.216459 0.112363 ENSG00000198353
MGAT3 ENSG00000128268.11 0.162053 0.095164 ENSG00000128268
KLK13 ENSG00000167759.8 0.101787 0.09281 ENSG00000167759
NCKAP1 ENSG00000061676.9 0.113549 0.07897 ENSG00000061676
ZFAND4 ENSG00000172671.15 0.127419 0.070936 ENSG00000172671
IRF5 ENSG00000128604.14 0.204187 0.105192 ENSG00000128604
ZNF281 ENSG00000162702.6 0.120652 0.092584 ENSG00000162702
RPL35 ENSG00000136942.10 0.100919 0.090146 ENSG00000136942
FAM13C ENSG00000148541.8 0.159828 0.090726 ENSG00000148541
GPN3 ENSG00000111231.3 0.213691 0.105352 ENSG00000111231
SYNDIG1L ENSG00000183379.4 0.144213 0.103358 ENSG00000183379
HACL1 ENSG00000131373.10 0.160546 0.106193 ENSG00000131373
ABCC4 ENSG00000125257.9 0.125938 0.099793 ENSG00000125257
DAZAP1 ENSG00000071626.12 0.154778 0.121154 ENSG00000071626
POLR3D ENSG00000168495.8 0.158798 0.113719 ENSG00000168495
GPC5 ENSG00000179399.9 0.159086 0.101995 ENSG00000179399
THEMIS2 ENSG00000130775.11 0.113861 0.097768 ENSG00000130775
ZNF540 ENSG00000171817.12 0.167823 0.119935 ENSG00000171817
HGSNAT ENSG00000165102.10 0.140456 0.097262 ENSG00000165102
TXK ENSG00000074966.6 0.147713 0.094773 ENSG00000074966
POLR3G ENSG00000113356.6 0.159514 0.089641 ENSG00000113356
ERVW-1 ENSG00000242950.2 0.185507 0.106849 ENSG00000242950
CHN1 ENSG00000128656.9 0.169304 0.09179 ENSG00000128656
SLC10A4 ENSG00000145248.6 0.150058 0.08465 ENSG00000145248
MPHOSPH8 ENSG00000196199.9 0.133651 0.090234 ENSG00000196199
MNS1 ENSG00000138587.5 0.200595 0.107407 ENSG00000138587
ZFR ENSG00000056097.11 0.15658 0.09046 ENSG00000056097
CD36 ENSG00000135218.13 0.219836 0.101724 ENSG00000135218
LPHN1 ENSG00000072071.12 0.181116 0.123486 ENSG00000072071
SETDB2 ENSG00000136169.12 0.108164 0.074547 ENSG00000136169
ASPRV1 ENSG00000244617.1 0.125198 0.091217 ENSG00000244617
SLC35F2 ENSG00000110660.10 0.120159 0.092112 ENSG00000110660
ACSM5 ENSG00000183549.6 0.226754 0.098319 ENSG00000183549
NCL ENSG00000115053.11 0.223528 0.101786 ENSG00000115053
FAHD2A ENSG00000115042.5 0.113223 0.096656 ENSG00000115042
SAMD3 ENSG00000164483.12 0.138695 0.096426 ENSG00000164483
EIF3C ENSG00000184110.10 0.120693 0.08519 ENSG00000184110
EXOSC6 ENSG00000223496.1 0.159248 0.086846 ENSG00000223496
NXPE4 ENSG00000137634.5 0.141128 0.104596 ENSG00000137634
FANCE ENSG00000112039.3 0.124526 0.096874 ENSG00000112039
SLC2A9 ENSG00000109667.7 0.198819 0.097936 ENSG00000109667
ATP8B2 ENSG00000143515.12 0.122556 0.091417 ENSG00000143515
C2CD4C ENSG00000183186.6 0.131411 0.080203 ENSG00000183186
PLEKHA6 ENSG00000143850.8 0.218526 0.119073 ENSG00000143850
PRSS50 ENSG00000206549.8 0.188326 0.089471 ENSG00000206549
PCTP ENSG00000141179.9 0.11302 0.091825 ENSG00000141179
MKKS ENSG00000125863.12 0.13181 0.107606 ENSG00000125863
ZNF639 ENSG00000121864.5 0.102744 0.09308 ENSG00000121864
MPHOSPH6 ENSG00000135698.5 0.193592 0.115042 ENSG00000135698
TPM3 ENSG00000143549.15 0.131405 0.099306 ENSG00000143549
LONP1 ENSG00000196365.7 0.205184 0.116817 ENSG00000196365
ADCY1 ENSG00000164742.10 0.102189 0.082606 ENSG00000164742
METTL17 ENSG00000165792.13 0.126881 0.108706 ENSG00000165792
CDK11A ENSG00000008128.18 0.199032 0.109355 ENSG00000008128
MOCOS ENSG00000075643.5 0.110314 0.091908 ENSG00000075643
ETV2 ENSG00000105672.10 0.117077 0.084695 ENSG00000105672
MYO9B ENSG00000099331.9 0.115798 0.099498 ENSG00000099331
SAMD14 ENSG00000167100.10 0.189881 0.108138 ENSG00000167100
TLR1 ENSG00000174125.3 0.124425 0.09076 ENSG00000174125
UCK2 ENSG00000143179.7 0.136091 0.085955 ENSG00000143179
FGFR4 ENSG00000160867.10 0.12338 0.092149 ENSG00000160867
FAM19A5 ENSG00000219438.4 0.122423 0.129434 ENSG00000219438
KIAA0141 ENSG00000081791.4 0.102644 0.079945 ENSG00000081791
UBE2V2 ENSG00000169139.7 0.122745 0.081972 ENSG00000169139
SLC20A2 ENSG00000168575.5 0.120423 0.098846 ENSG00000168575
MFI2 ENSG00000163975.7 0.130773 0.085506 ENSG00000163975
CDKN2AIPNL ENSG00000237190.3 0.135348 0.092518 ENSG00000237190
MYH1 ENSG00000109061.9 0.10521 0.081602 ENSG00000109061
CAMKK1 ENSG00000004660.10 0.195881 0.116095 ENSG00000004660
TMEM61 ENSG00000143001.4 0.147526 0.095807 ENSG00000143001
POP4 ENSG00000105171.5 0.222212 0.105836 ENSG00000105171
F2RL1 ENSG00000164251.4 0.126986 0.086226 ENSG00000164251
SERPINB8 ENSG00000166401.9 0.116606 0.098407 ENSG00000166401
FKBP9 ENSG00000122642.6 0.107579 0.086975 ENSG00000122642
DUSP23 ENSG00000158716.4 0.120002 0.100707 ENSG00000158716
YEATS4 ENSG00000127337.2 0.113838 0.097169 ENSG00000127337
CERK ENSG00000100422.9 0.113296 0.101222 ENSG00000100422
LGALS1 ENSG00000100097.7 0.139738 0.093049 ENSG00000100097
ARHGEF40 ENSG00000165801.5 0.113357 0.100656 ENSG00000165801
IDH3A ENSG00000166411.9 0.314376 0.105589 ENSG00000166411
DHRS3 ENSG00000162496.4 0.191067 0.091501 ENSG00000162496
DTWD1 ENSG00000104047.10 0.136851 0.076897 ENSG00000104047
GPR115 ENSG00000153294.7 0.31631 0.102805 ENSG00000153294
SIRT3 ENSG00000142082.10 0.283586 0.102451 ENSG00000142082
CDK18 ENSG00000117266.11 0.334334 0.115302 ENSG00000117266
TMEM161A ENSG00000064545.10 0.53885 0.108373 ENSG00000064545
RBFOX1 ENSG00000078328.15 0.154631 0.095732 ENSG00000078328
TRIM6 ENSG00000121236.15 0.207789 0.096592 ENSG00000121236
ZNHIT3 ENSG00000108278.7 0.121549 0.105073 ENSG00000108278
HAP1 ENSG00000173805.11 0.117369 0.086858 ENSG00000173805
ZEB1 ENSG00000148516.17 0.113602 0.075345 ENSG00000148516
SLC5A6 ENSG00000138074.10 0.168262 0.088526 ENSG00000138074
MLXIP ENSG00000175727.8 0.152332 0.083635 ENSG00000175727
SPOCK2 ENSG00000107742.8 0.112973 0.079887 ENSG00000107742
TDRD10 ENSG00000163239.8 0.171752 0.09722 ENSG00000163239
PODXL ENSG00000128567.12 0.199786 0.115084 ENSG00000128567
TRABD2A ENSG00000186854.6 0.198403 0.094659 ENSG00000186854
OMA1 ENSG00000162600.7 0.155718 0.094938 ENSG00000162600
TBC1D23 ENSG00000036054.8 0.153668 0.079804 ENSG00000036054
ZNF507 ENSG00000168813.11 0.122439 0.09791 ENSG00000168813
HFM1 ENSG00000162669.11 0.109335 0.085542 ENSG00000162669
ADPRH ENSG00000144843.7 0.140998 0.088827 ENSG00000144843
