AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
PDE11A ENSG00000128655.11 0.148641 0.066828 ENSG00000128655
B3GNT3 ENSG00000179913.6 0.364377 0.087351 ENSG00000179913
ALG1L ENSG00000189366.5 0.361927 0.078887 ENSG00000189366
QRFPR ENSG00000186867.6 0.227298 0.085171 ENSG00000186867
NBPF20 ENSG00000203832.6 0.153149 0.082373 ENSG00000203832
RBL2 ENSG00000103479.10 0.462282 0.076523 ENSG00000103479
OLFM2 ENSG00000105088.4 0.140762 0.076457 ENSG00000105088
SLC35G1 ENSG00000176273.10 0.205475 0.071808 ENSG00000176273
SPG21 ENSG00000090487.6 0.352533 0.078433 ENSG00000090487
NDUFAF1 ENSG00000137806.4 0.17034 0.073724 ENSG00000137806
WDR86 ENSG00000187260.11 0.286779 0.084237 ENSG00000187260
BMPR1A ENSG00000107779.6 0.226391 0.069621 ENSG00000107779
SULT1A2 ENSG00000197165.6 0.218946 0.065263 ENSG00000197165
PFDN1 ENSG00000113068.5 0.178279 0.06703 ENSG00000113068
MCM8 ENSG00000125885.9 0.267935 0.088138 ENSG00000125885
TMEM167B ENSG00000215717.4 0.111242 0.065993 ENSG00000215717
GINM1 ENSG00000055211.8 0.126107 0.057387 ENSG00000055211
SERHL2 ENSG00000183569.13 0.206439 0.079577 ENSG00000183569
CEBPB ENSG00000172216.4 0.132258 0.070193 ENSG00000172216
CTNS ENSG00000040531.10 0.519209 0.077905 ENSG00000040531
LDOC1L ENSG00000188636.3 0.219417 0.080896 ENSG00000188636
POGLUT1 ENSG00000163389.6 0.412184 0.073601 ENSG00000163389
MGME1 ENSG00000125871.9 0.323459 0.09008 ENSG00000125871
CCDC114 ENSG00000105479.10 0.175576 0.07231 ENSG00000105479
CKAP2 ENSG00000136108.10 0.364394 0.077186 ENSG00000136108
BANF1 ENSG00000175334.3 0.116475 0.060217 ENSG00000175334
B4GALT4 ENSG00000121578.8 0.105349 0.062682 ENSG00000121578
KREMEN1 ENSG00000183762.8 0.162859 0.069222 ENSG00000183762
PCDHB7 ENSG00000113212.4 0.20475 0.083037 ENSG00000113212
SFTPD ENSG00000133661.11 0.432004 0.077497 ENSG00000133661
PPA2 ENSG00000138777.15 0.136015 0.064862 ENSG00000138777
PRND ENSG00000171864.4 0.159133 0.076335 ENSG00000171864
LACTB ENSG00000103642.7 0.165222 0.06773 ENSG00000103642
TSNARE1 ENSG00000171045.10 0.207829 0.074769 ENSG00000171045
NDUFS2 ENSG00000158864.8 0.107869 0.07177 ENSG00000158864
BDH2 ENSG00000164039.10 0.365154 0.074475 ENSG00000164039
SNX11 ENSG00000002919.10 0.16686 0.060863 ENSG00000002919
NUTM2D ENSG00000214562.9 0.222644 0.077913 ENSG00000214562
ZNF660 ENSG00000144792.5 0.216745 0.068107 ENSG00000144792
LGALS8 ENSG00000116977.14 0.109702 0.074347 ENSG00000116977
ODF3B ENSG00000177989.9 0.118904 0.067124 ENSG00000177989
LMX1A ENSG00000162761.10 0.158584 0.085396 ENSG00000162761
TSPYL1 ENSG00000189241.6 0.126637 0.064921 ENSG00000189241
NUCB2 ENSG00000070081.11 0.126076 0.072821 ENSG00000070081
KXD1 ENSG00000105700.6 0.244974 0.088281 ENSG00000105700
OSGEP ENSG00000092094.6 0.481263 0.085366 ENSG00000092094
TNFRSF10A ENSG00000104689.5 0.110089 0.077417 ENSG00000104689
C1QTNF4 ENSG00000172247.3 0.2432 0.073542 ENSG00000172247
RAD21 ENSG00000164754.8 0.130321 0.072426 ENSG00000164754
C12orf68 ENSG00000177875.3 0.115959 0.067192 ENSG00000177875
ADAT2 ENSG00000189007.11 0.106727 0.062098 ENSG00000189007
NECAB2 ENSG00000103154.5 0.14598 0.086589 ENSG00000103154
CDC25A ENSG00000164045.7 0.266879 0.089718 ENSG00000164045
TMEM59 ENSG00000116209.7 0.142342 0.075648 ENSG00000116209
PCDHB10 ENSG00000120324.4 0.27997 0.079284 ENSG00000120324
ZFP1 ENSG00000184517.7 0.362127 0.08336 ENSG00000184517
DNAH10 ENSG00000197653.10 0.237892 0.081777 ENSG00000197653
PRDX5 ENSG00000126432.9 0.121331 0.062295 ENSG00000126432
LIMD1 ENSG00000144791.5 0.278458 0.075564 ENSG00000144791
ECHDC3 ENSG00000134463.10 0.344529 0.08959 ENSG00000134463
LRRC57 ENSG00000180979.5 0.158899 0.069966 ENSG00000180979
CCDC124 ENSG00000007080.6 0.114453 0.072819 ENSG00000007080
L3MBTL2 ENSG00000100395.10 0.105645 0.068663 ENSG00000100395
ZDHHC20 ENSG00000180776.11 0.109465 0.074117 ENSG00000180776
SMAD5 ENSG00000113658.12 0.133918 0.068593 ENSG00000113658
RASA4B ENSG00000170667.9 0.142114 0.07009 ENSG00000170667
IPO8 ENSG00000133704.5 0.147257 0.063475 ENSG00000133704
SLC5A9 ENSG00000117834.8 0.282541 0.076579 ENSG00000117834
SRCRB4D ENSG00000146700.8 0.127644 0.060736 ENSG00000146700
ZNF273 ENSG00000198039.7 0.151889 0.076983 ENSG00000198039
C2CD2 ENSG00000157617.12 0.125845 0.088944 ENSG00000157617
GNAQ ENSG00000156052.6 0.113733 0.073744 ENSG00000156052
NOC4L ENSG00000184967.2 0.116232 0.072443 ENSG00000184967
NCR3LG1 ENSG00000188211.4 0.100109 0.067944 ENSG00000188211
NUTM2A ENSG00000184923.8 0.353648 0.089164 ENSG00000184923
SNW1 ENSG00000100603.9 0.11219 0.066267 ENSG00000100603
MRC1L1 ENSG00000183748.4 0.271486 0.083028 ENSG00000183748
FRA10AC1 ENSG00000148690.10 0.177101 0.072194 ENSG00000148690
GSDMD ENSG00000104518.6 0.160722 0.07336 ENSG00000104518
MAN2C1 ENSG00000140400.10 0.501037 0.069471 ENSG00000140400
PRICKLE4 ENSG00000124593.10 0.201973 0.075926 ENSG00000124593
MED20 ENSG00000124641.10 0.176177 0.075824 ENSG00000124641
CLEC4M ENSG00000104938.12 0.116946 0.073659 ENSG00000104938
ALAD ENSG00000148218.11 0.123718 0.080571 ENSG00000148218
PNKP ENSG00000039650.5 0.21349 0.089605 ENSG00000039650
TRPM4 ENSG00000130529.11 0.19503 0.078462 ENSG00000130529
HSF2 ENSG00000025156.7 0.180765 0.069642 ENSG00000025156
ERRFI1 ENSG00000116285.8 0.109399 0.066916 ENSG00000116285
NMRK1 ENSG00000106733.16 0.657023 0.059225 ENSG00000106733
SFI1 ENSG00000198089.10 0.184297 0.071565 ENSG00000198089
TMEM99 ENSG00000167920.4 0.195309 0.074573 ENSG00000167920
MYOF ENSG00000138119.12 0.170267 0.071781 ENSG00000138119
JAK3 ENSG00000105639.14 0.191726 0.086297 ENSG00000105639
TIPIN ENSG00000075131.5 0.405243 0.078334 ENSG00000075131
GTF2H1 ENSG00000110768.7 0.285155 0.084301 ENSG00000110768
RAB7L1 ENSG00000117280.8 0.337948 0.076287 ENSG00000117280
GPR111 ENSG00000164393.4 0.12436 0.057191 ENSG00000164393
LDHC ENSG00000166796.7 0.555089 0.074924 ENSG00000166796
RNASEH2B ENSG00000136104.13 0.13375 0.070234 ENSG00000136104
ATXN2L ENSG00000168488.14 0.103276 0.059497 ENSG00000168488
RPS23 ENSG00000186468.8 0.132891 0.065717 ENSG00000186468
AP001816.1 ENSG00000254531.1 0.266057 0.073894 ENSG00000254531
PARVB ENSG00000188677.9 0.177213 0.09883 ENSG00000188677
LRRC19 ENSG00000184434.7 0.243987 0.076397 ENSG00000184434
AHI1 ENSG00000135541.16 0.534674 0.078753 ENSG00000135541
ARHGAP19 ENSG00000213390.6 0.100697 0.064941 ENSG00000213390
RNF40 ENSG00000103549.17 0.207604 0.075778 ENSG00000103549
MRPS9 ENSG00000135972.4 0.294673 0.075723 ENSG00000135972
HTR2B ENSG00000135914.5 0.113509 0.077813 ENSG00000135914
FAM19A1 ENSG00000183662.6 0.114798 0.063113 ENSG00000183662
PRAM1 ENSG00000133246.7 0.113118 0.074368 ENSG00000133246
TADA2B ENSG00000173011.11 0.105171 0.081811 ENSG00000173011
DNM3 ENSG00000197959.9 0.104388 0.067402 ENSG00000197959
USF2 ENSG00000105698.10 0.107381 0.070217 ENSG00000105698
GPR108 ENSG00000125734.9 0.337575 0.094096 ENSG00000125734
LRP5L ENSG00000100068.7 0.307791 0.0825 ENSG00000100068
ITGB6 ENSG00000115221.6 0.405776 0.075033 ENSG00000115221
ATG10 ENSG00000152348.11 0.59713 0.071474 ENSG00000152348
FBN2 ENSG00000138829.6 0.358638 0.071818 ENSG00000138829
ARSG ENSG00000141337.8 0.211538 0.087018 ENSG00000141337
SLC15A2 ENSG00000163406.6 0.110638 0.057759 ENSG00000163406
GALNS ENSG00000141012.8 0.150451 0.070934 ENSG00000141012
IFT52 ENSG00000101052.8 0.11074 0.065439 ENSG00000101052
E2F8 ENSG00000129173.8 0.104701 0.07059 ENSG00000129173
AC010536.1 ENSG00000226180.2 0.27025 0.08766 ENSG00000226180
SLC23A2 ENSG00000089057.10 0.261487 0.092307 ENSG00000089057
AP1M1 ENSG00000072958.4 0.128325 0.065557 ENSG00000072958
CUL7 ENSG00000044090.4 0.191745 0.079963 ENSG00000044090
ZNF160 ENSG00000170949.13 0.355348 0.084012 ENSG00000170949
NDUFAF4 ENSG00000123545.5 0.25431 0.079578 ENSG00000123545
CCDC159 ENSG00000183401.7 0.114019 0.069262 ENSG00000183401
C21orf33 ENSG00000160221.12 0.101229 0.063313 ENSG00000160221
AOC3 ENSG00000131471.2 0.157818 0.07262 ENSG00000131471
API5 ENSG00000166181.8 0.111757 0.065069 ENSG00000166181
FBXW8 ENSG00000174989.8 0.102002 0.065684 ENSG00000174989
PCSK2 ENSG00000125851.5 0.143924 0.073247 ENSG00000125851
SYNRG ENSG00000006114.11 0.348106 0.079413 ENSG00000006114
GGA1 ENSG00000100083.14 0.162862 0.08479 ENSG00000100083
TAF2 ENSG00000064313.7 0.226198 0.080643 ENSG00000064313
GPR180 ENSG00000152749.7 0.463431 0.079512 ENSG00000152749
CH25H ENSG00000138135.5 0.130428 0.073633 ENSG00000138135
IZUMO1 ENSG00000182264.4 0.310849 0.088717 ENSG00000182264
LRGUK ENSG00000155530.2 0.201111 0.085626 ENSG00000155530
PRKCE ENSG00000171132.9 0.150297 0.085224 ENSG00000171132
LILRB3 ENSG00000204577.7 0.396152 0.095917 ENSG00000204577
TMEFF2 ENSG00000144339.7 0.198869 0.07184 ENSG00000144339
CYBRD1 ENSG00000071967.7 0.359565 0.08086 ENSG00000071967
PRSS45 ENSG00000188086.8 0.111614 0.070439 ENSG00000188086
DNAJC15 ENSG00000120675.4 0.57962 0.070882 ENSG00000120675
STX1B ENSG00000099365.5 0.110193 0.058081 ENSG00000099365
DOPEY1 ENSG00000083097.10 0.227516 0.072031 ENSG00000083097
METTL2B ENSG00000165055.10 0.169377 0.069294 ENSG00000165055
KANSL2 ENSG00000139620.8 0.287004 0.081655 ENSG00000139620
TMED2 ENSG00000086598.6 0.150771 0.074998 ENSG00000086598
CX3CR1 ENSG00000168329.9 0.131853 0.068782 ENSG00000168329
IFRD1 ENSG00000006652.9 0.215352 0.077459 ENSG00000006652
ZNF552 ENSG00000178935.5 0.111761 0.070643 ENSG00000178935
ANGEL1 ENSG00000013523.5 0.178186 0.084663 ENSG00000013523
NUP85 ENSG00000125450.6 0.397149 0.086419 ENSG00000125450
TMEM213 ENSG00000214128.6 0.105181 0.071171 ENSG00000214128
GOT2 ENSG00000125166.8 0.146097 0.060534 ENSG00000125166
AQP4 ENSG00000171885.9 0.124955 0.085868 ENSG00000171885
PPM1M ENSG00000164088.13 0.111812 0.064762 ENSG00000164088
KRT34 ENSG00000131737.5 0.248777 0.084229 ENSG00000131737
HEPACAM ENSG00000165478.6 0.110972 0.076405 ENSG00000165478
C17orf67 ENSG00000214226.4 0.240045 0.091963 ENSG00000214226
COPG2 ENSG00000158623.10 0.26358 0.076569 ENSG00000158623
INO80E ENSG00000169592.10 0.158715 0.06227 ENSG00000169592
P4HB ENSG00000185624.10 0.135643 0.072746 ENSG00000185624
EBPL ENSG00000123179.9 0.375031 0.073943 ENSG00000123179
DARS ENSG00000115866.6 0.141067 0.06693 ENSG00000115866
RALGPS2 ENSG00000116191.12 0.302122 0.080605 ENSG00000116191
LARGE ENSG00000133424.15 0.159259 0.07797 ENSG00000133424
FASTKD1 ENSG00000138399.13 0.129181 0.062393 ENSG00000138399
FAM89A ENSG00000182118.5 0.144899 0.071166 ENSG00000182118
MTIF3 ENSG00000122033.10 0.35038 0.077135 ENSG00000122033
LY75 ENSG00000054219.9 0.352345 0.074938 ENSG00000054219
CEP41 ENSG00000106477.13 0.113058 0.065451 ENSG00000106477
DKK3 ENSG00000050165.13 0.156527 0.08442 ENSG00000050165
CD79B ENSG00000007312.8 0.212201 0.071028 ENSG00000007312
NOXA1 ENSG00000188747.4 0.1955 0.082313 ENSG00000188747
GXYLT2 ENSG00000172986.8 0.315326 0.083951 ENSG00000172986
CD5 ENSG00000110448.6 0.102384 0.061547 ENSG00000110448
DLG5 ENSG00000151208.12 0.464357 0.072535 ENSG00000151208
RGL4 ENSG00000159496.10 0.203306 0.072913 ENSG00000159496
PACRGL ENSG00000163138.14 0.287493 0.083044 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.368797 0.080948 ENSG00000163281
VPS13A ENSG00000197969.7 0.24797 0.077601 ENSG00000197969
NSUN6 ENSG00000241058.1 0.308112 0.073747 ENSG00000241058
CFDP1 ENSG00000153774.4 0.156109 0.065906 ENSG00000153774
MAP3K11 ENSG00000173327.3 0.136717 0.060363 ENSG00000173327
RNF14 ENSG00000013561.13 0.176125 0.067794 ENSG00000013561
CD274 ENSG00000120217.9 0.135223 0.077715 ENSG00000120217
SPATA5L1 ENSG00000171763.13 0.199243 0.063467 ENSG00000171763
TRAF5 ENSG00000082512.10 0.122613 0.066289 ENSG00000082512
ROM1 ENSG00000149489.4 0.235538 0.073216 ENSG00000149489
HSD17B13 ENSG00000170509.7 0.216128 0.078754 ENSG00000170509
TONSL ENSG00000160949.12 0.163816 0.065962 ENSG00000160949
ZHX1 ENSG00000165156.10 0.123164 0.075769 ENSG00000165156
ASB13 ENSG00000196372.8 0.290273 0.100746 ENSG00000196372
DBNDD1 ENSG00000003249.9 0.253048 0.099763 ENSG00000003249
ATP8B3 ENSG00000130270.11 0.107156 0.068742 ENSG00000130270
CARD8 ENSG00000105483.12 0.148683 0.075604 ENSG00000105483
RPS9 ENSG00000170889.9 0.435628 0.08559 ENSG00000170889
SH3PXD2B ENSG00000174705.7 0.111557 0.068214 ENSG00000174705
THEM6 ENSG00000130193.7 0.170485 0.071826 ENSG00000130193
ANKLE2 ENSG00000176915.10 0.142795 0.067715 ENSG00000176915
SLC25A41 ENSG00000181240.9 0.598827 0.06934 ENSG00000181240
HTATIP2 ENSG00000109854.9 0.713521 0.064919 ENSG00000109854
SLC16A4 ENSG00000168679.13 0.126447 0.063713 ENSG00000168679
AGAP8 ENSG00000174194.11 0.578101 0.079674 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.269748 0.089511 ENSG00000198945
UBTD2 ENSG00000168246.5 0.16124 0.074189 ENSG00000168246
PAN3 ENSG00000152520.9 0.109806 0.067773 ENSG00000152520
AGAP9 ENSG00000198035.9 0.188701 0.073486 ENSG00000198035
FAM21A ENSG00000099290.11 0.585436 0.069179 ENSG00000099290
RPS27L ENSG00000185088.8 0.263246 0.074056 ENSG00000185088
ZNF468 ENSG00000204604.5 0.310873 0.092976 ENSG00000204604
TRPT1 ENSG00000149743.9 0.252976 0.0794 ENSG00000149743
TSPAN15 ENSG00000099282.5 0.10859 0.073568 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.135574 0.066931 ENSG00000097033
PDLIM1 ENSG00000107438.4 0.100286 0.057488 ENSG00000107438
EP400NL ENSG00000185684.8 0.379663 0.081351 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.270455 0.077539 ENSG00000163320
CLEC18A ENSG00000157322.12 0.417661 0.074697 ENSG00000157322
ACTR8 ENSG00000113812.9 0.152837 0.062326 ENSG00000113812
GALNT3 ENSG00000115339.9 0.281756 0.072036 ENSG00000115339
C9orf142 ENSG00000148362.6 0.122789 0.076239 ENSG00000148362
KCNK1 ENSG00000135750.10 0.367699 0.087136 ENSG00000135750
SPICE1 ENSG00000163611.7 0.141821 0.071318 ENSG00000163611
ULK4 ENSG00000168038.6 0.218667 0.069005 ENSG00000168038
MFSD6 ENSG00000151690.10 0.100342 0.057708 ENSG00000151690
SLC52A3 ENSG00000101276.10 0.17132 0.083902 ENSG00000101276
AP1S1 ENSG00000106367.9 0.156014 0.07232 ENSG00000106367
RABGAP1L ENSG00000152061.17 0.204631 0.076851 ENSG00000152061
DNAJB14 ENSG00000164031.12 0.144468 0.067375 ENSG00000164031
ZNF473 ENSG00000142528.11 0.12078 0.065826 ENSG00000142528
TMEM60 ENSG00000135211.5 0.130373 0.062421 ENSG00000135211
CREG1 ENSG00000143162.7 0.198845 0.082887 ENSG00000143162
IL27RA ENSG00000104998.2 0.255842 0.086835 ENSG00000104998
NUAK2 ENSG00000163545.7 0.139875 0.066742 ENSG00000163545
LRRC42 ENSG00000116212.10 0.109009 0.067173 ENSG00000116212
GTF2F1 ENSG00000125651.9 0.166795 0.086345 ENSG00000125651
ZNF304 ENSG00000131845.10 0.27261 0.078409 ENSG00000131845
CENPW ENSG00000203760.4 0.122522 0.064098 ENSG00000203760
HOXD3 ENSG00000128652.7 0.232564 0.088507 ENSG00000128652
UBA52 ENSG00000221983.3 0.127551 0.072366 ENSG00000221983
SERGEF ENSG00000129158.6 0.241154 0.073939 ENSG00000129158
HAUS6 ENSG00000147874.6 0.235024 0.074836 ENSG00000147874
EPS15 ENSG00000085832.12 0.350217 0.102803 ENSG00000085832
GPD2 ENSG00000115159.11 0.190764 0.071861 ENSG00000115159
EPN3 ENSG00000049283.13 0.124137 0.068809 ENSG00000049283
TEX264 ENSG00000164081.8 0.202616 0.092828 ENSG00000164081
ZNF7 ENSG00000147789.11 0.256268 0.073663 ENSG00000147789
ZNF772 ENSG00000197128.7 0.14704 0.069761 ENSG00000197128
SMIM2 ENSG00000139656.5 0.347182 0.083258 ENSG00000139656
VPS9D1 ENSG00000075399.8 0.221911 0.075107 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.434245 0.071185 ENSG00000053900
SMDT1 ENSG00000183172.7 0.586815 0.067715 ENSG00000183172
PDE4C ENSG00000105650.16 0.156033 0.072829 ENSG00000105650
OSBPL6 ENSG00000079156.12 0.115878 0.064642 ENSG00000079156
KIAA1683 ENSG00000130518.11 0.275041 0.078128 ENSG00000130518
PHYH ENSG00000107537.9 0.248548 0.090871 ENSG00000107537
RABL2A ENSG00000144134.14 0.123267 0.060464 ENSG00000144134
CFHR1 ENSG00000244414.1 0.156611 0.064346 ENSG00000244414
TXNL4B ENSG00000140830.4 0.168405 0.07637 ENSG00000140830
TEPP ENSG00000159648.7 0.124686 0.071275 ENSG00000159648
PPDPF ENSG00000125534.5 0.302918 0.09453 ENSG00000125534
MFSD4 ENSG00000174514.8 0.200646 0.07066 ENSG00000174514
TMEM63B ENSG00000137216.14 0.144996 0.085967 ENSG00000137216
CIR1 ENSG00000138433.11 0.133862 0.067395 ENSG00000138433
CRYL1 ENSG00000165475.9 0.385102 0.085468 ENSG00000165475
FAM153B ENSG00000182230.7 0.101582 0.066229 ENSG00000182230
SCPEP1 ENSG00000121064.8 0.185865 0.084858 ENSG00000121064
CACNA2D3 ENSG00000157445.10 0.135371 0.076627 ENSG00000157445
DDX59 ENSG00000118197.9 0.184361 0.074126 ENSG00000118197
RRBP1 ENSG00000125844.10 0.133349 0.071991 ENSG00000125844
SUCO ENSG00000094975.8 0.114611 0.060701 ENSG00000094975
SPG7 ENSG00000197912.9 0.112247 0.067213 ENSG00000197912
TENM4 ENSG00000149256.10 0.122809 0.077126 ENSG00000149256
TRMT112 ENSG00000173113.2 0.114339 0.06036 ENSG00000173113
SEPT10 ENSG00000186522.10 0.114069 0.058171 ENSG00000186522
FAM213A ENSG00000122378.9 0.107472 0.060209 ENSG00000122378
AK9 ENSG00000155085.11 0.144378 0.060465 ENSG00000155085
SCAF8 ENSG00000213079.5 0.196932 0.078284 ENSG00000213079
WDR75 ENSG00000115368.5 0.12565 0.061754 ENSG00000115368
ZNF251 ENSG00000198169.4 0.225603 0.08356 ENSG00000198169
LRRC3DN ENSG00000269430.1 0.206295 0.08971 ENSG00000269430
TIMM10 ENSG00000134809.4 0.293586 0.083082 ENSG00000134809
HRCT1 ENSG00000196196.2 0.24291 0.077028 ENSG00000196196
TSPO ENSG00000100300.13 0.323367 0.084127 ENSG00000100300
ADH4 ENSG00000198099.4 0.100222 0.055232 ENSG00000198099
DHODH ENSG00000102967.7 0.242633 0.078802 ENSG00000102967
MAST2 ENSG00000086015.15 0.110566 0.060713 ENSG00000086015
NAGLU ENSG00000108784.5 0.24074 0.081969 ENSG00000108784
CCDC101 ENSG00000176476.4 0.147517 0.077626 ENSG00000176476
CIAPIN1 ENSG00000005194.10 0.175258 0.077253 ENSG00000005194
MED21 ENSG00000152944.4 0.110767 0.057052 ENSG00000152944
EFTUD2 ENSG00000108883.8 0.115647 0.058203 ENSG00000108883
COQ5 ENSG00000110871.10 0.422957 0.078701 ENSG00000110871
SYPL2 ENSG00000143028.7 0.108803 0.062959 ENSG00000143028
C11orf30 ENSG00000158636.12 0.119349 0.078904 ENSG00000158636
CATSPER2 ENSG00000166762.12 0.10962 0.065608 ENSG00000166762
AGAP6 ENSG00000204149.5 0.464711 0.071915 ENSG00000204149
GALT ENSG00000213930.7 0.120131 0.063816 ENSG00000213930
TMEM231 ENSG00000205084.5 0.113404 0.062358 ENSG00000205084
APOL1 ENSG00000100342.16 0.125898 0.076636 ENSG00000100342
NADK ENSG00000008130.11 0.103055 0.058657 ENSG00000008130
PXK ENSG00000168297.11 0.115956 0.055477 ENSG00000168297
NMT1 ENSG00000136448.7 0.115335 0.057525 ENSG00000136448
KIAA0930 ENSG00000100364.13 0.127531 0.075899 ENSG00000100364
UPB1 ENSG00000100024.10 0.198345 0.072482 ENSG00000100024
TDRD5 ENSG00000162782.11 0.392925 0.075365 ENSG00000162782
CHDH ENSG00000016391.5 0.197336 0.070057 ENSG00000016391
DNAH1 ENSG00000114841.13 0.109446 0.07506 ENSG00000114841
GBP2 ENSG00000162645.8 0.118632 0.074191 ENSG00000162645
PRMT7 ENSG00000132600.12 0.32632 0.082009 ENSG00000132600
TUBG2 ENSG00000037042.8 0.20484 0.068992 ENSG00000037042
APTX ENSG00000137074.14 0.262491 0.075825 ENSG00000137074
GSK3A ENSG00000105723.7 0.11755 0.069705 ENSG00000105723
BCS1L ENSG00000074582.8 0.186709 0.071166 ENSG00000074582
DOC2B ENSG00000262359.1 0.199205 0.080158 ENSG00000262359
GPR17 ENSG00000144230.12 0.4187 0.079957 ENSG00000144230
PRRC2C ENSG00000117523.11 0.108198 0.06185 ENSG00000117523
CDC123 ENSG00000151465.9 0.12524 0.084493 ENSG00000151465
IMPDH1 ENSG00000106348.12 0.311414 0.079848 ENSG00000106348
GRAMD4 ENSG00000075240.12 0.129299 0.07171 ENSG00000075240
ARHGDIB ENSG00000111348.4 0.112185 0.059934 ENSG00000111348
RARRES2 ENSG00000106538.5 0.111488 0.065388 ENSG00000106538
ARHGEF39 ENSG00000137135.13 0.189974 0.07906 ENSG00000137135
NCLN ENSG00000125912.6 0.236042 0.087023 ENSG00000125912
GIMAP8 ENSG00000171115.3 0.297738 0.083138 ENSG00000171115
DDRGK1 ENSG00000198171.8 0.147032 0.072758 ENSG00000198171
SPIRE2 ENSG00000204991.6 0.11115 0.058528 ENSG00000204991
ERCC6 ENSG00000225830.6 0.135673 0.071304 ENSG00000225830
NUDT12 ENSG00000112874.5 0.309374 0.081773 ENSG00000112874
BEND6 ENSG00000151917.13 0.129313 0.058675 ENSG00000151917
DNA2 ENSG00000138346.10 0.354178 0.078285 ENSG00000138346
CDK5RAP3 ENSG00000108465.10 0.155298 0.057688 ENSG00000108465
ANO5 ENSG00000171714.10 0.210361 0.074709 ENSG00000171714
PVRL3 ENSG00000177707.6 0.107133 0.060645 ENSG00000177707
CDKN2D ENSG00000129355.6 0.141257 0.073728 ENSG00000129355
B3GALTL ENSG00000187676.7 0.156498 0.068556 ENSG00000187676
ZNHIT6 ENSG00000117174.6 0.204936 0.066102 ENSG00000117174
RNF24 ENSG00000101236.11 0.262024 0.085153 ENSG00000101236
FAM149B1 ENSG00000138286.9 0.109031 0.063858 ENSG00000138286
MED28 ENSG00000118579.6 0.120422 0.062001 ENSG00000118579
OPN3 ENSG00000054277.8 0.119936 0.067623 ENSG00000054277
UGT2B4 ENSG00000156096.8 0.158095 0.064789 ENSG00000156096
NICN1 ENSG00000145029.7 0.145668 0.07057 ENSG00000145029
AQP3 ENSG00000165272.10 0.12017 0.06193 ENSG00000165272
ASCC1 ENSG00000138303.13 0.137501 0.080819 ENSG00000138303
RPL8 ENSG00000161016.11 0.197334 0.069937 ENSG00000161016
CBX1 ENSG00000108468.10 0.104874 0.06338 ENSG00000108468
WDR52 ENSG00000206530.4 0.140522 0.059476 ENSG00000206530
ZWINT ENSG00000122952.12 0.127834 0.065853 ENSG00000122952
MRPS16 ENSG00000182180.9 0.174868 0.077896 ENSG00000182180
CCDC13 ENSG00000244607.1 0.194532 0.074024 ENSG00000244607
GYG1 ENSG00000163754.13 0.10736 0.063227 ENSG00000163754
EPB41L4A ENSG00000129595.8 0.253257 0.072683 ENSG00000129595
MXD3 ENSG00000213347.6 0.297296 0.080841 ENSG00000213347
PCDHGA11 ENSG00000253873.1 0.181046 0.072669 ENSG00000253873
LIMK1 ENSG00000106683.10 0.119644 0.065257 ENSG00000106683
YIPF3 ENSG00000137207.7 0.121971 0.078412 ENSG00000137207
EIF2D ENSG00000143486.11 0.103898 0.067332 ENSG00000143486
ERCC3 ENSG00000163161.8 0.315381 0.073568 ENSG00000163161
IVD ENSG00000128928.4 0.163847 0.074517 ENSG00000128928
TRIM66 ENSG00000166436.11 0.356055 0.084599 ENSG00000166436
SPDYA ENSG00000163806.11 0.130328 0.073042 ENSG00000163806
DNAJB12 ENSG00000148719.9 0.164418 0.071222 ENSG00000148719
RNF123 ENSG00000164068.11 0.110074 0.05772 ENSG00000164068
C2CD5 ENSG00000111731.8 0.22675 0.076705 ENSG00000111731
C10orf112 ENSG00000204740.5 0.523117 0.082578 ENSG00000204740
RASA3 ENSG00000185989.9 0.186593 0.066326 ENSG00000185989
CLIP4 ENSG00000115295.15 0.110897 0.069523 ENSG00000115295
SLC22A16 ENSG00000004809.9 0.186585 0.081965 ENSG00000004809
ZNF250 ENSG00000196150.9 0.1192 0.06377 ENSG00000196150
ZNF738 ENSG00000172687.9 0.11873 0.072235 ENSG00000172687
LRCH1 ENSG00000136141.10 0.129484 0.065076 ENSG00000136141
KRT7 ENSG00000135480.10 0.327323 0.090899 ENSG00000135480
RNGTT ENSG00000111880.11 0.122846 0.069272 ENSG00000111880
POLR1C ENSG00000171453.13 0.158754 0.074744 ENSG00000171453
CLDN15 ENSG00000106404.9 0.111092 0.058649 ENSG00000106404
DR1 ENSG00000117505.7 0.13485 0.058464 ENSG00000117505
SMIM8 ENSG00000111850.5 0.259077 0.083033 ENSG00000111850
ZNF577 ENSG00000161551.8 0.319769 0.077702 ENSG00000161551
SNED1 ENSG00000162804.9 0.10266 0.072833 ENSG00000162804
PCDHB15 ENSG00000113248.3 0.292122 0.084048 ENSG00000113248
CNOT8 ENSG00000155508.9 0.271364 0.081759 ENSG00000155508
MAL2 ENSG00000147676.9 0.299359 0.080446 ENSG00000147676
