AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
THAP2 ENSG00000173451.2 0.060352 0.062932 ENSG00000173451
NVL ENSG00000143748.13 0.016101 0.039054 ENSG00000143748
RPS27L ENSG00000185088.8 0.250293 0.079697 ENSG00000185088
GORAB ENSG00000120370.8 0.059184 0.054246 ENSG00000120370
FAM115A ENSG00000198420.5 0.03077 0.045655 ENSG00000198420
SUCLA2 ENSG00000136143.9 0.21132 0.072564 ENSG00000136143
UBTD1 ENSG00000165886.4 0.043067 0.05156 ENSG00000165886
TRPT1 ENSG00000149743.9 0.083292 0.065825 ENSG00000149743
SH3GLB1 ENSG00000097033.10 0.014709 0.039619 ENSG00000097033
TMEM11 ENSG00000178307.5 0.048591 0.050922 ENSG00000178307
AKNAD1 ENSG00000162641.14 0.176784 0.085569 ENSG00000162641
SNX33 ENSG00000173548.8 0.099744 0.061492 ENSG00000173548
GPIHBP1 ENSG00000182851.2 0.235494 0.086754 ENSG00000182851
CSRP3 ENSG00000129170.4 0.014049 0.057482 ENSG00000129170
RBM22 ENSG00000086589.7 0.086597 0.07384 ENSG00000086589
DCUN1D2 ENSG00000150401.10 0.058245 0.062763 ENSG00000150401
C11orf94 ENSG00000234776.1 0.03211 0.039363 ENSG00000234776
GTF3C2 ENSG00000115207.9 0.069406 0.055768 ENSG00000115207
ZCWPW1 ENSG00000078487.13 0.070247 0.061292 ENSG00000078487
PITHD1 ENSG00000057757.5 0.102287 0.062176 ENSG00000057757
FSTL3 ENSG00000070404.5 0.125887 0.083572 ENSG00000070404
LRP3 ENSG00000130881.9 0.03369 0.050909 ENSG00000130881
MCM6 ENSG00000076003.4 0.050672 0.041126 ENSG00000076003
PDLIM1 ENSG00000107438.4 0.028978 0.04106 ENSG00000107438
AAED1 ENSG00000158122.7 0.09086 0.081706 ENSG00000158122
EP400NL ENSG00000185684.8 0.553359 0.07266 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.233101 0.084707 ENSG00000163320
CLEC18A ENSG00000157322.12 0.579776 0.071734 ENSG00000157322
ACTR8 ENSG00000113812.9 0.339406 0.078812 ENSG00000113812
GALNT3 ENSG00000115339.9 0.021729 0.042331 ENSG00000115339
XRN2 ENSG00000088930.6 0.016342 0.044705 ENSG00000088930
VIM ENSG00000026025.9 0.121824 0.070477 ENSG00000026025
SPP1 ENSG00000118785.9 0.183065 0.082607 ENSG00000118785
SRSF4 ENSG00000116350.11 0.068951 0.072752 ENSG00000116350
TJP3 ENSG00000105289.10 0.072653 0.067427 ENSG00000105289
ANKLE1 ENSG00000160117.10 0.104712 0.071294 ENSG00000160117
CEP85L ENSG00000111860.9 0.056509 0.05062 ENSG00000111860
VSTM2L ENSG00000132821.7 0.02524 0.052266 ENSG00000132821
MICB ENSG00000204516.5 0.02016 0.034441 ENSG00000204516
CASC5 ENSG00000137812.15 0.019484 0.034112 ENSG00000137812
CDKL1 ENSG00000100490.5 0.194841 0.079161 ENSG00000100490
JOSD1 ENSG00000100221.6 0.117874 0.065877 ENSG00000100221
PTTG2 ENSG00000250254.1 0.147304 0.078996 ENSG00000250254
RTDR1 ENSG00000100218.7 0.020963 0.048899 ENSG00000100218
TBC1D9 ENSG00000109436.7 0.014412 0.053373 ENSG00000109436
SCGB1A1 ENSG00000149021.2 0.079741 0.06491 ENSG00000149021
KCNK1 ENSG00000135750.10 0.240521 0.088758 ENSG00000135750
TEAD1 ENSG00000187079.10 0.047857 0.061823 ENSG00000187079
PLIN3 ENSG00000105355.4 0.089519 0.076743 ENSG00000105355
VWA5A ENSG00000110002.11 0.048948 0.051544 ENSG00000110002
SPICE1 ENSG00000163611.7 0.048416 0.060983 ENSG00000163611
TTLL10 ENSG00000162571.9 0.011714 0.037644 ENSG00000162571
METTL15 ENSG00000169519.15 0.064711 0.046723 ENSG00000169519
AGO3 ENSG00000126070.14 0.072595 0.065548 ENSG00000126070
C3orf14 ENSG00000114405.6 0.035324 0.059836 ENSG00000114405
ULK4 ENSG00000168038.6 0.353767 0.07447 ENSG00000168038
SLC27A2 ENSG00000140284.6 0.071511 0.056741 ENSG00000140284
MFSD6 ENSG00000151690.10 0.031209 0.038924 ENSG00000151690
RASSF4 ENSG00000107551.15 0.141633 0.075789 ENSG00000107551
ADAM33 ENSG00000149451.13 0.036076 0.049362 ENSG00000149451
HSPA4L ENSG00000164070.6 0.107492 0.061663 ENSG00000164070
ANKRD61 ENSG00000157999.5 0.058133 0.053983 ENSG00000157999
SMARCA5 ENSG00000153147.5 0.024371 0.044375 ENSG00000153147
TIPARP ENSG00000163659.8 0.011838 0.041475 ENSG00000163659
TSC22D4 ENSG00000166925.4 0.039853 0.045542 ENSG00000166925
ABHD6 ENSG00000163686.9 0.083348 0.060924 ENSG00000163686
AP1S1 ENSG00000106367.9 0.272195 0.079821 ENSG00000106367
RABGAP1L ENSG00000152061.17 0.180778 0.073397 ENSG00000152061
DNAJB14 ENSG00000164031.12 0.1397 0.064027 ENSG00000164031
SOD2 ENSG00000112096.11 0.013259 0.044723 ENSG00000112096
TMEM60 ENSG00000135211.5 0.086164 0.060094 ENSG00000135211
TRIT1 ENSG00000043514.11 0.011161 0.03447 ENSG00000043514
LGI3 ENSG00000168481.4 0.078676 0.065233 ENSG00000168481
FZD8 ENSG00000177283.4 0.033238 0.050206 ENSG00000177283
GPR97 ENSG00000182885.12 0.037984 0.074985 ENSG00000182885
CDON ENSG00000064309.10 0.031075 0.044541 ENSG00000064309
NBEA ENSG00000172915.14 0.024629 0.052948 ENSG00000172915
HEXA ENSG00000213614.5 0.137554 0.068073 ENSG00000213614
CREM ENSG00000095794.15 0.014164 0.035299 ENSG00000095794
CHTF18 ENSG00000127586.12 0.089591 0.075514 ENSG00000127586
VIPR2 ENSG00000106018.9 0.027896 0.040557 ENSG00000106018
GTF2F1 ENSG00000125651.9 0.049619 0.068439 ENSG00000125651
CLASP1 ENSG00000074054.13 0.022949 0.046027 ENSG00000074054
CCL25 ENSG00000131142.9 0.103573 0.072737 ENSG00000131142
SEC61A2 ENSG00000065665.16 0.117486 0.081704 ENSG00000065665
CAV2 ENSG00000105971.9 0.066504 0.05443 ENSG00000105971
CHI3L1 ENSG00000133048.8 0.038817 0.061395 ENSG00000133048
GNPDA1 ENSG00000113552.11 0.035618 0.059244 ENSG00000113552
GPD1L ENSG00000152642.6 0.604944 0.072656 ENSG00000152642
DECR2 ENSG00000242612.2 0.014437 0.062757 ENSG00000242612
ZNF304 ENSG00000131845.10 0.269886 0.077674 ENSG00000131845
LIN28A ENSG00000131914.6 0.05892 0.059643 ENSG00000131914
IL20 ENSG00000162891.6 0.023945 0.036495 ENSG00000162891
LIN7C ENSG00000148943.7 0.153273 0.067643 ENSG00000148943
HOXD3 ENSG00000128652.7 0.01139 0.046356 ENSG00000128652
SF3B1 ENSG00000115524.10 0.048048 0.053479 ENSG00000115524
RECQL ENSG00000004700.11 0.066531 0.055389 ENSG00000004700
CLPTM1L ENSG00000049656.9 0.065515 0.052569 ENSG00000049656
UBA52 ENSG00000221983.3 0.038417 0.05387 ENSG00000221983
KAT2A ENSG00000108773.6 0.019908 0.033488 ENSG00000108773
PTGDR2 ENSG00000183134.4 0.02359 0.050181 ENSG00000183134
AKR1C2 ENSG00000151632.12 0.187261 0.079087 ENSG00000151632
PRKG2 ENSG00000138669.5 0.018277 0.039257 ENSG00000138669
TNFRSF18 ENSG00000186891.9 0.142871 0.075097 ENSG00000186891
SLC12A8 ENSG00000221955.6 0.089607 0.071454 ENSG00000221955
TMEM214 ENSG00000119777.14 0.041264 0.05415 ENSG00000119777
ALAS1 ENSG00000023330.10 0.030111 0.039243 ENSG00000023330
RNF113B ENSG00000139797.7 0.03703 0.054959 ENSG00000139797
AMIGO2 ENSG00000139211.5 0.091917 0.070066 ENSG00000139211
SLC7A1 ENSG00000139514.8 0.05292 0.067401 ENSG00000139514
MRVI1 ENSG00000072952.14 0.084939 0.065105 ENSG00000072952
HAUS6 ENSG00000147874.6 0.086272 0.062874 ENSG00000147874
EPS15 ENSG00000085832.12 0.089586 0.057715 ENSG00000085832
BCL6B ENSG00000161940.6 0.023222 0.043761 ENSG00000161940
EPN3 ENSG00000049283.13 0.575257 0.076983 ENSG00000049283
NPIPB7 ENSG00000233232.2 0.15389 0.064761 ENSG00000233232
PATZ1 ENSG00000100105.13 0.059138 0.055928 ENSG00000100105
AFAP1L2 ENSG00000169129.10 0.020353 0.060288 ENSG00000169129
SLCO4C1 ENSG00000173930.8 0.131262 0.068899 ENSG00000173930
PLA2G15 ENSG00000103066.8 0.13408 0.068052 ENSG00000103066
TEX264 ENSG00000164081.8 0.069602 0.050721 ENSG00000164081
LRRC8C ENSG00000171488.10 0.053234 0.052832 ENSG00000171488
ZNF7 ENSG00000147789.11 0.272972 0.075445 ENSG00000147789
C1orf94 ENSG00000142698.10 0.011345 0.034909 ENSG00000142698
SMIM2 ENSG00000139656.5 0.420062 0.086543 ENSG00000139656
C22orf26 ENSG00000182257.5 0.067572 0.070431 ENSG00000182257
FSIP2 ENSG00000188738.9 0.074261 0.048612 ENSG00000188738
VPS9D1 ENSG00000075399.8 0.145867 0.06647 ENSG00000075399
ADRM1 ENSG00000130706.8 0.022154 0.045746 ENSG00000130706
ANAPC4 ENSG00000053900.6 0.331596 0.072859 ENSG00000053900
CCNB2 ENSG00000157456.3 0.05205 0.058542 ENSG00000157456
CACNB1 ENSG00000067191.11 0.088609 0.064375 ENSG00000067191
SMDT1 ENSG00000183172.7 0.448544 0.073284 ENSG00000183172
ODF2 ENSG00000136811.11 0.02289 0.04625 ENSG00000136811
DGUOK ENSG00000114956.15 0.027863 0.059174 ENSG00000114956
SLC6A1 ENSG00000157103.6 0.04326 0.06408 ENSG00000157103
TYRO3 ENSG00000092445.7 0.105296 0.064393 ENSG00000092445
ADCY5 ENSG00000173175.10 0.179111 0.076582 ENSG00000173175
FER ENSG00000151422.8 0.022739 0.039437 ENSG00000151422
EVI5L ENSG00000142459.4 0.303924 0.088675 ENSG00000142459
OSBPL6 ENSG00000079156.12 0.114782 0.074262 ENSG00000079156
TEAD4 ENSG00000197905.4 0.037363 0.05169 ENSG00000197905
IYD ENSG00000009765.10 0.042327 0.071826 ENSG00000009765
KIAA1683 ENSG00000130518.11 0.223209 0.0718 ENSG00000130518
TMEM101 ENSG00000091947.5 0.019687 0.039075 ENSG00000091947
PHYH ENSG00000107537.9 0.46217 0.089028 ENSG00000107537
TRIM38 ENSG00000112343.8 0.205766 0.070782 ENSG00000112343
NDRG2 ENSG00000165795.16 0.164142 0.092289 ENSG00000165795
DPM2 ENSG00000136908.13 0.062737 0.070678 ENSG00000136908
RABL2A ENSG00000144134.14 0.246187 0.084017 ENSG00000144134
IDUA ENSG00000127415.8 0.02633 0.054594 ENSG00000127415
CDK5 ENSG00000164885.8 0.029457 0.061389 ENSG00000164885
CFHR1 ENSG00000244414.1 0.021966 0.034117 ENSG00000244414
FOXN4 ENSG00000139445.13 0.028511 0.045934 ENSG00000139445
MGP ENSG00000111341.5 0.158317 0.078344 ENSG00000111341
PAG1 ENSG00000076641.4 0.077995 0.066903 ENSG00000076641
KDM6B ENSG00000132510.6 0.047559 0.055839 ENSG00000132510
TXNL4B ENSG00000140830.4 0.072467 0.054367 ENSG00000140830
TEPP ENSG00000159648.7 0.30537 0.089022 ENSG00000159648
ALS2CL ENSG00000178038.12 0.098206 0.063059 ENSG00000178038
NECAP2 ENSG00000157191.15 0.063031 0.061136 ENSG00000157191
PPDPF ENSG00000125534.5 0.27572 0.088548 ENSG00000125534
MFSD4 ENSG00000174514.8 0.147384 0.068573 ENSG00000174514
TMEM87B ENSG00000153214.5 0.063133 0.052352 ENSG00000153214
TMEM63B ENSG00000137216.14 0.247125 0.085257 ENSG00000137216
RHPN2 ENSG00000131941.3 0.052506 0.061971 ENSG00000131941
C17orf85 ENSG00000074356.12 0.104219 0.084685 ENSG00000074356
GTPBP3 ENSG00000130299.12 0.258875 0.096503 ENSG00000130299
CAPN8 ENSG00000203697.7 0.137092 0.067706 ENSG00000203697
ACSM2A ENSG00000183747.7 0.010126 0.032204 ENSG00000183747
MGAT4B ENSG00000161013.12 0.050305 0.062703 ENSG00000161013
CRYL1 ENSG00000165475.9 0.201505 0.081604 ENSG00000165475
FAM153B ENSG00000182230.7 0.32403 0.085304 ENSG00000182230
NMI ENSG00000123609.6 0.142922 0.073902 ENSG00000123609
DHRS12 ENSG00000102796.6 0.045969 0.053933 ENSG00000102796
SCPEP1 ENSG00000121064.8 0.019752 0.055873 ENSG00000121064
CCNDBP1 ENSG00000166946.9 0.056176 0.052315 ENSG00000166946
MPPED2 ENSG00000066382.12 0.054856 0.05245 ENSG00000066382
CACNA2D3 ENSG00000157445.10 0.401208 0.087662 ENSG00000157445
DDX59 ENSG00000118197.9 0.377353 0.082406 ENSG00000118197
RRBP1 ENSG00000125844.10 0.109013 0.072811 ENSG00000125844
MRPL37 ENSG00000116221.11 0.020189 0.05433 ENSG00000116221
UBE2T ENSG00000077152.5 0.037813 0.06003 ENSG00000077152
SUCO ENSG00000094975.8 0.192282 0.07201 ENSG00000094975
PDE7B ENSG00000171408.9 0.071348 0.064191 ENSG00000171408
SLFN13 ENSG00000154760.9 0.011955 0.037409 ENSG00000154760
PDSS2 ENSG00000164494.7 0.069085 0.066696 ENSG00000164494
EXOC1 ENSG00000090989.13 0.196609 0.081275 ENSG00000090989
SPG7 ENSG00000197912.9 0.175777 0.090875 ENSG00000197912
CCDC107 ENSG00000159884.7 0.042793 0.051092 ENSG00000159884
MAGI1 ENSG00000151276.18 0.167469 0.094873 ENSG00000151276
BDH1 ENSG00000161267.7 0.028254 0.075053 ENSG00000161267
TTC22 ENSG00000006555.6 0.149375 0.076046 ENSG00000006555
TMEM119 ENSG00000183160.8 0.079488 0.068003 ENSG00000183160
IP6K2 ENSG00000068745.10 0.250029 0.099387 ENSG00000068745
ANAPC13 ENSG00000129055.8 0.120641 0.076926 ENSG00000129055
TENM4 ENSG00000149256.10 0.125405 0.076644 ENSG00000149256
FRY ENSG00000073910.15 0.137852 0.075696 ENSG00000073910
KIT ENSG00000157404.11 0.056054 0.053245 ENSG00000157404
INHA ENSG00000123999.4 0.086344 0.056198 ENSG00000123999
ADCY7 ENSG00000121281.8 0.18107 0.080796 ENSG00000121281
WNT1 ENSG00000125084.7 0.055662 0.04919 ENSG00000125084
NOL11 ENSG00000130935.5 0.023979 0.059722 ENSG00000130935
S100P ENSG00000163993.6 0.077927 0.092784 ENSG00000163993
SOX6 ENSG00000110693.11 0.021932 0.052901 ENSG00000110693
C1orf63 ENSG00000117616.13 0.054631 0.066353 ENSG00000117616
TRMT112 ENSG00000173113.2 0.231933 0.079322 ENSG00000173113
LHX6 ENSG00000106852.11 0.08083 0.062338 ENSG00000106852
SEPT10 ENSG00000186522.10 0.220823 0.079628 ENSG00000186522
TOP2A ENSG00000131747.10 0.034734 0.048583 ENSG00000131747
RNF44 ENSG00000146083.7 0.035864 0.056944 ENSG00000146083
LIMCH1 ENSG00000064042.13 0.012221 0.042373 ENSG00000064042
FIGN ENSG00000182263.9 0.040102 0.048518 ENSG00000182263
ZFYVE16 ENSG00000039319.12 0.232473 0.08329 ENSG00000039319
FAM213A ENSG00000122378.9 0.088092 0.056731 ENSG00000122378
C1orf189 ENSG00000163263.6 0.018513 0.042493 ENSG00000163263
AK9 ENSG00000155085.11 0.123174 0.055759 ENSG00000155085
ATP6V1H ENSG00000047249.12 0.136862 0.074223 ENSG00000047249
EDARADD ENSG00000186197.8 0.469162 0.082197 ENSG00000186197
SCAF8 ENSG00000213079.5 0.03093 0.051103 ENSG00000213079
FBXL2 ENSG00000153558.9 0.032965 0.045491 ENSG00000153558
ALDH1L2 ENSG00000136010.9 0.01342 0.041682 ENSG00000136010
SIGLEC11 ENSG00000161640.11 0.253375 0.078086 ENSG00000161640
WDR75 ENSG00000115368.5 0.124166 0.066152 ENSG00000115368
PGK2 ENSG00000170950.3 0.020828 0.032571 ENSG00000170950
BSCL2 ENSG00000168000.10 0.042163 0.054541 ENSG00000168000
ZNF251 ENSG00000198169.4 0.064946 0.047162 ENSG00000198169
ARL4D ENSG00000175906.4 0.053678 0.045073 ENSG00000175906
HRH2 ENSG00000113749.5 0.038275 0.067576 ENSG00000113749
SNX24 ENSG00000064652.6 0.084058 0.060121 ENSG00000064652
TIMM10 ENSG00000134809.4 0.477765 0.085648 ENSG00000134809
CCNYL1 ENSG00000163249.5 0.04898 0.052325 ENSG00000163249
TRIQK ENSG00000205133.7 0.031715 0.054329 ENSG00000205133
TWIST1 ENSG00000122691.8 0.038094 0.056095 ENSG00000122691
DOCK6 ENSG00000130158.9 0.22138 0.080508 ENSG00000130158
GLT1D1 ENSG00000151948.7 0.154316 0.090105 ENSG00000151948
SMAD3 ENSG00000166949.11 0.223903 0.089893 ENSG00000166949
ST6GALNAC2 ENSG00000070731.5 0.079154 0.083139 ENSG00000070731
HRCT1 ENSG00000196196.2 0.388021 0.085141 ENSG00000196196
TIMM44 ENSG00000104980.3 0.07308 0.069811 ENSG00000104980
TMEM129 ENSG00000168936.6 0.021948 0.045696 ENSG00000168936
C12orf54 ENSG00000177627.5 0.034754 0.039869 ENSG00000177627
CNTN1 ENSG00000018236.10 0.117361 0.069834 ENSG00000018236
AES ENSG00000104964.10 0.162801 0.087801 ENSG00000104964
DOCK4 ENSG00000128512.15 0.040317 0.047966 ENSG00000128512
VSTM4 ENSG00000165633.7 0.028045 0.048036 ENSG00000165633
GTF2E2 ENSG00000197265.4 0.032317 0.046433 ENSG00000197265
DMRTA1 ENSG00000176399.2 0.06003 0.056606 ENSG00000176399
TSPO ENSG00000100300.13 0.108488 0.074328 ENSG00000100300
ADH4 ENSG00000198099.4 0.098339 0.057054 ENSG00000198099
CBX4 ENSG00000141582.10 0.038285 0.071769 ENSG00000141582
LIMA1 ENSG00000050405.9 0.117835 0.063418 ENSG00000050405
MAST2 ENSG00000086015.15 0.095236 0.055752 ENSG00000086015
NAGLU ENSG00000108784.5 0.151107 0.078508 ENSG00000108784
CCDC101 ENSG00000176476.4 0.064831 0.058617 ENSG00000176476
CD302 ENSG00000241399.2 0.012472 0.035117 ENSG00000241399
CIAPIN1 ENSG00000005194.10 0.124542 0.08083 ENSG00000005194
SRGN ENSG00000122862.4 0.029944 0.066853 ENSG00000122862
TAF7 ENSG00000178913.5 0.016029 0.041582 ENSG00000178913
NUDT19 ENSG00000213965.3 0.093182 0.074399 ENSG00000213965
LMBRD1 ENSG00000168216.6 0.020877 0.04302 ENSG00000168216
LPGAT1 ENSG00000123684.8 0.195748 0.069937 ENSG00000123684
DGKB ENSG00000136267.9 0.028772 0.048087 ENSG00000136267
SYCE2 ENSG00000161860.7 0.02832 0.051814 ENSG00000161860
FAM171A1 ENSG00000148468.12 0.010526 0.056497 ENSG00000148468
MED21 ENSG00000152944.4 0.15305 0.069467 ENSG00000152944
MMD ENSG00000108960.3 0.068206 0.065813 ENSG00000108960
LYG2 ENSG00000185674.5 0.013737 0.031932 ENSG00000185674
ZNF418 ENSG00000196724.8 0.161865 0.076588 ENSG00000196724
COQ5 ENSG00000110871.10 0.24448 0.075867 ENSG00000110871
SYPL2 ENSG00000143028.7 0.085359 0.0587 ENSG00000143028
HYAL4 ENSG00000106302.5 0.225839 0.070109 ENSG00000106302
GLOD4 ENSG00000167699.9 0.032018 0.054952 ENSG00000167699
IER3 ENSG00000137331.11 0.044663 0.047153 ENSG00000137331
CATSPER2 ENSG00000166762.12 0.258905 0.096409 ENSG00000166762
KARS ENSG00000065427.10 0.031198 0.041375 ENSG00000065427
AGAP6 ENSG00000204149.5 0.497749 0.072217 ENSG00000204149
DCTD ENSG00000129187.10 0.023948 0.050226 ENSG00000129187
TMEM231 ENSG00000205084.5 0.178624 0.078631 ENSG00000205084
TDRD1 ENSG00000095627.5 0.013833 0.029309 ENSG00000095627
EPHA8 ENSG00000070886.6 0.033287 0.056649 ENSG00000070886
HS3ST5 ENSG00000249853.3 0.079679 0.05797 ENSG00000249853
PXK ENSG00000168297.11 0.14127 0.059304 ENSG00000168297
COLQ ENSG00000206561.8 0.023622 0.044552 ENSG00000206561
NMT1 ENSG00000136448.7 0.096642 0.057897 ENSG00000136448
TNRC6C ENSG00000078687.12 0.033556 0.059941 ENSG00000078687
CAPN10 ENSG00000142330.15 0.04226 0.048683 ENSG00000142330
MICA ENSG00000204520.8 0.041156 0.04718 ENSG00000204520
PPP2CB ENSG00000104695.8 0.128428 0.079055 ENSG00000104695
KIAA0930 ENSG00000100364.13 0.308472 0.099824 ENSG00000100364
HSPA13 ENSG00000155304.4 0.013425 0.042813 ENSG00000155304
SERINC5 ENSG00000164300.11 0.095078 0.070543 ENSG00000164300
UPB1 ENSG00000100024.10 0.138134 0.063716 ENSG00000100024
TDRD5 ENSG00000162782.11 0.470293 0.077963 ENSG00000162782
CST1 ENSG00000170373.4 0.02389 0.061178 ENSG00000170373
APOC1 ENSG00000130208.5 0.059612 0.061259 ENSG00000130208
IGSF21 ENSG00000117154.7 0.02251 0.050364 ENSG00000117154
C12orf45 ENSG00000151131.5 0.015437 0.052944 ENSG00000151131
MED9 ENSG00000141026.4 0.018412 0.063141 ENSG00000141026
SCUBE1 ENSG00000159307.13 0.115998 0.081436 ENSG00000159307
F7 ENSG00000057593.9 0.03149 0.055107 ENSG00000057593
FAM208A ENSG00000163946.9 0.018892 0.03707 ENSG00000163946
GBP2 ENSG00000162645.8 0.049332 0.046042 ENSG00000162645
LSM10 ENSG00000181817.5 0.010475 0.044507 ENSG00000181817
ASL ENSG00000126522.12 0.019974 0.055358 ENSG00000126522
PRMT7 ENSG00000132600.12 0.359791 0.081785 ENSG00000132600
CDC42EP4 ENSG00000179604.8 0.123695 0.081357 ENSG00000179604
COPS4 ENSG00000138663.4 0.012133 0.044532 ENSG00000138663
TUBG2 ENSG00000037042.8 0.240453 0.079286 ENSG00000037042
DPYSL3 ENSG00000113657.8 0.067107 0.059238 ENSG00000113657
CAPRIN1 ENSG00000135387.15 0.139982 0.076504 ENSG00000135387
AP1B1 ENSG00000100280.12 0.02522 0.040053 ENSG00000100280
TLE3 ENSG00000140332.11 0.10008 0.07189 ENSG00000140332
TRIM41 ENSG00000146063.14 0.05061 0.057567 ENSG00000146063
GLCCI1 ENSG00000106415.8 0.013674 0.059416 ENSG00000106415
OCLN ENSG00000197822.6 0.021739 0.052933 ENSG00000197822
SP2 ENSG00000167182.11 0.024194 0.038032 ENSG00000167182
SHMT1 ENSG00000176974.13 0.016131 0.033731 ENSG00000176974
INADL ENSG00000132849.14 0.151353 0.084341 ENSG00000132849
GGH ENSG00000137563.7 0.12261 0.07451 ENSG00000137563
ZMIZ1 ENSG00000108175.12 0.162896 0.084446 ENSG00000108175
APTX ENSG00000137074.14 0.399126 0.078402 ENSG00000137074
MPP2 ENSG00000108852.10 0.032258 0.038358 ENSG00000108852
MAGI3 ENSG00000081026.14 0.159474 0.074681 ENSG00000081026
SPTB ENSG00000070182.13 0.046963 0.04476 ENSG00000070182
MUT ENSG00000146085.7 0.094493 0.0599 ENSG00000146085
BCS1L ENSG00000074582.8 0.048189 0.057285 ENSG00000074582
DOC2B ENSG00000262359.1 0.01904 0.052693 ENSG00000262359
GPRC5D ENSG00000111291.4 0.088355 0.067666 ENSG00000111291
POLQ ENSG00000051341.9 0.039052 0.041374 ENSG00000051341
PSMC5 ENSG00000087191.8 0.047025 0.040131 ENSG00000087191
GPR17 ENSG00000144230.12 0.445297 0.085292 ENSG00000144230
ACTL7A ENSG00000187003.5 0.017069 0.058717 ENSG00000187003
PRRC2C ENSG00000117523.11 0.014662 0.045786 ENSG00000117523
DDX17 ENSG00000100201.14 0.087978 0.063128 ENSG00000100201
CYTH4 ENSG00000100055.16 0.043232 0.069869 ENSG00000100055
EPHX4 ENSG00000172031.6 0.043943 0.042521 ENSG00000172031
FAM43A ENSG00000185112.4 0.010579 0.039508 ENSG00000185112
C5AR1 ENSG00000197405.3 0.033732 0.05258 ENSG00000197405
ZNF696 ENSG00000185730.3 0.165042 0.074542 ENSG00000185730
HIST1H2BG ENSG00000187990.4 0.041407 0.052172 ENSG00000187990
IL17RE ENSG00000163701.14 0.059753 0.053112 ENSG00000163701
LZTS2 ENSG00000107816.13 0.05919 0.051774 ENSG00000107816
SYNJ2BP ENSG00000213463.3 0.042116 0.052632 ENSG00000213463
SSRP1 ENSG00000149136.3 0.053895 0.046742 ENSG00000149136
C16orf96 ENSG00000205832.7 0.093897 0.078734 ENSG00000205832
PDZD9 ENSG00000155714.9 0.018989 0.053368 ENSG00000155714
ALDH16A1 ENSG00000161618.5 0.463799 0.082083 ENSG00000161618
LMO1 ENSG00000166407.9 0.041381 0.058742 ENSG00000166407
HID1 ENSG00000167861.11 0.015765 0.054057 ENSG00000167861
GRAMD4 ENSG00000075240.12 0.333606 0.086284 ENSG00000075240
DKK1 ENSG00000107984.5 0.031688 0.053441 ENSG00000107984
ARHGDIB ENSG00000111348.4 0.06734 0.055952 ENSG00000111348
TBC1D20 ENSG00000125875.9 0.083757 0.079322 ENSG00000125875
CDK9 ENSG00000136807.7 0.046984 0.052791 ENSG00000136807
HMGCR ENSG00000113161.11 0.091767 0.075548 ENSG00000113161
SPATC1L ENSG00000160284.10 0.015334 0.05023 ENSG00000160284
TMED6 ENSG00000157315.4 0.049925 0.051475 ENSG00000157315
EP300 ENSG00000100393.9 0.023057 0.032734 ENSG00000100393
ANXA3 ENSG00000138772.8 0.134757 0.06616 ENSG00000138772
RALY ENSG00000125970.7 0.075009 0.061486 ENSG00000125970
GLI3 ENSG00000106571.8 0.030008 0.048339 ENSG00000106571
ARHGEF39 ENSG00000137135.13 0.267249 0.083991 ENSG00000137135
NCLN ENSG00000125912.6 0.319628 0.088304 ENSG00000125912
GRAP2 ENSG00000100351.12 0.020764 0.042175 ENSG00000100351
MAP1S ENSG00000130479.6 0.033568 0.065345 ENSG00000130479
PPP3CB ENSG00000107758.11 0.01662 0.03072 ENSG00000107758
GIMAP8 ENSG00000171115.3 0.093723 0.06617 ENSG00000171115
CRNKL1 ENSG00000101343.10 0.018967 0.0513 ENSG00000101343
KLK3 ENSG00000142515.10 0.104784 0.086132 ENSG00000142515
DDRGK1 ENSG00000198171.8 0.095341 0.069985 ENSG00000198171
SPIRE2 ENSG00000204991.6 0.171385 0.076835 ENSG00000204991
TECPR1 ENSG00000205356.5 0.049228 0.05466 ENSG00000205356
TMEM170A ENSG00000166822.8 0.115322 0.066963 ENSG00000166822
IPO13 ENSG00000117408.6 0.028008 0.04484 ENSG00000117408
DLX5 ENSG00000105880.4 0.025784 0.043952 ENSG00000105880
ZFP36L1 ENSG00000185650.8 0.160029 0.086493 ENSG00000185650
P2RY11 ENSG00000244165.1 0.158363 0.07726 ENSG00000244165
FAXC ENSG00000146267.11 0.105791 0.063181 ENSG00000146267
PARP10 ENSG00000178685.9 0.17862 0.070907 ENSG00000178685
ERCC6 ENSG00000225830.6 0.075769 0.053797 ENSG00000225830
ALS2CR11 ENSG00000155754.10 0.016803 0.03987 ENSG00000155754
PTCH1 ENSG00000185920.11 0.084572 0.068236 ENSG00000185920
RP11-826N14.2 ENSG00000248469.1 0.027737 0.065684 ENSG00000248469
TMEM255B ENSG00000184497.8 0.017635 0.04844 ENSG00000184497
SCGB3A2 ENSG00000164265.4 0.033918 0.045836 ENSG00000164265
LMO4 ENSG00000143013.8 0.056394 0.063261 ENSG00000143013
KLK14 ENSG00000129437.5 0.016508 0.061183 ENSG00000129437
BEND6 ENSG00000151917.13 0.285694 0.076006 ENSG00000151917
NOP9 ENSG00000196943.8 0.058539 0.052616 ENSG00000196943
NUP62 ENSG00000213024.6 0.049517 0.071704 ENSG00000213024
