AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
TSNARE1 ENSG00000171045.10 0.074558 0.060756 ENSG00000171045
SCAF1 ENSG00000126461.10 0.11181 0.083151 ENSG00000126461
NDUFS2 ENSG00000158864.8 0.050211 0.052214 ENSG00000158864
ZNF862 ENSG00000106479.6 0.11246 0.067788 ENSG00000106479
CCL7 ENSG00000108688.7 0.056427 0.059033 ENSG00000108688
ZNF14 ENSG00000105708.8 0.086731 0.057474 ENSG00000105708
SNX11 ENSG00000002919.10 0.114467 0.059745 ENSG00000002919
ZNF660 ENSG00000144792.5 0.118636 0.065026 ENSG00000144792
ODF3B ENSG00000177989.9 0.131923 0.070415 ENSG00000177989
TNFRSF19 ENSG00000127863.11 0.06146 0.064614 ENSG00000127863
PCNA ENSG00000132646.6 0.094929 0.074694 ENSG00000132646
LMX1A ENSG00000162761.10 0.087198 0.064439 ENSG00000162761
GUCA1B ENSG00000112599.8 0.11222 0.070122 ENSG00000112599
PIP5K1C ENSG00000186111.4 0.058639 0.05378 ENSG00000186111
GNAT2 ENSG00000134183.7 0.054878 0.060024 ENSG00000134183
SYT5 ENSG00000129990.10 0.054004 0.070494 ENSG00000129990
XPA ENSG00000136936.6 0.078015 0.06411 ENSG00000136936
GLB1L3 ENSG00000166105.11 0.096058 0.077009 ENSG00000166105
BTBD17 ENSG00000204347.3 0.114638 0.078331 ENSG00000204347
LILRB2 ENSG00000131042.9 0.125351 0.086132 ENSG00000131042
RPRD1B ENSG00000101413.7 0.109347 0.065715 ENSG00000101413
C12orf68 ENSG00000177875.3 0.093642 0.060447 ENSG00000177875
RIMBP2 ENSG00000060709.9 0.099794 0.077457 ENSG00000060709
CDC25A ENSG00000164045.7 0.076739 0.052801 ENSG00000164045
TMEM59 ENSG00000116209.7 0.052128 0.053727 ENSG00000116209
C5AR2 ENSG00000134830.3 0.07225 0.064845 ENSG00000134830
CLEC11A ENSG00000105472.8 0.13515 0.083416 ENSG00000105472
SULT2A1 ENSG00000105398.3 0.10365 0.071792 ENSG00000105398
PRDX5 ENSG00000126432.9 0.052778 0.049647 ENSG00000126432
CA2 ENSG00000104267.5 0.05185 0.055327 ENSG00000104267
CSNK1G1 ENSG00000169118.11 0.109951 0.059284 ENSG00000169118
CLMN ENSG00000165959.7 0.130994 0.077175 ENSG00000165959
YBX2 ENSG00000006047.8 0.109255 0.068888 ENSG00000006047
LIMD1 ENSG00000144791.5 0.05478 0.044328 ENSG00000144791
SH3RF1 ENSG00000154447.10 0.063148 0.051211 ENSG00000154447
GSR ENSG00000104687.8 0.074701 0.053937 ENSG00000104687
CCDC81 ENSG00000149201.5 0.061944 0.055271 ENSG00000149201
SACS ENSG00000151835.9 0.062743 0.061262 ENSG00000151835
SMAD5 ENSG00000113658.12 0.051139 0.050074 ENSG00000113658
PLCB1 ENSG00000182621.12 0.059448 0.06713 ENSG00000182621
TRIAP1 ENSG00000170855.3 0.087351 0.057185 ENSG00000170855
GNPTG ENSG00000090581.5 0.067259 0.058751 ENSG00000090581
BPI ENSG00000101425.8 0.09786 0.081552 ENSG00000101425
RASA4B ENSG00000170667.9 0.050204 0.037941 ENSG00000170667
ABCC10 ENSG00000124574.10 0.07356 0.064314 ENSG00000124574
GOLGA8S ENSG00000261739.2 0.052907 0.04529 ENSG00000261739
SLC5A9 ENSG00000117834.8 0.063533 0.047725 ENSG00000117834
SRCRB4D ENSG00000146700.8 0.114615 0.062404 ENSG00000146700
PLAGL2 ENSG00000126003.6 0.118549 0.066738 ENSG00000126003
NME8 ENSG00000086288.7 0.112667 0.067525 ENSG00000086288
NEDD9 ENSG00000111859.12 0.10731 0.061005 ENSG00000111859
C2CD2 ENSG00000157617.12 0.125843 0.083633 ENSG00000157617
GNAQ ENSG00000156052.6 0.137388 0.078824 ENSG00000156052
ITPR2 ENSG00000123104.7 0.101439 0.069306 ENSG00000123104
SLC16A9 ENSG00000165449.7 0.103437 0.064977 ENSG00000165449
POGZ ENSG00000143442.17 0.067724 0.059819 ENSG00000143442
MAP3K7CL ENSG00000156265.11 0.176733 0.08668 ENSG00000156265
SNW1 ENSG00000100603.9 0.082922 0.061436 ENSG00000100603
ZNF611 ENSG00000213020.4 0.05046 0.068645 ENSG00000213020
ABCB5 ENSG00000004846.12 0.062548 0.055289 ENSG00000004846
TAS2R5 ENSG00000127366.4 0.050913 0.047047 ENSG00000127366
GSDMD ENSG00000104518.6 0.097091 0.059874 ENSG00000104518
PRICKLE4 ENSG00000124593.10 0.06276 0.061955 ENSG00000124593
UBXN4 ENSG00000144224.12 0.052747 0.052229 ENSG00000144224
MED20 ENSG00000124641.10 0.054468 0.057327 ENSG00000124641
RP11-176H8.1 ENSG00000203546.3 0.062544 0.056568 ENSG00000203546
CLEC4M ENSG00000104938.12 0.077416 0.054001 ENSG00000104938
VSNL1 ENSG00000163032.7 0.095545 0.066 ENSG00000163032
KRTAP10-12 ENSG00000189169.6 0.061925 0.047298 ENSG00000189169
TRPM4 ENSG00000130529.11 0.097251 0.06291 ENSG00000130529
HSF2 ENSG00000025156.7 0.077659 0.053373 ENSG00000025156
SSTR2 ENSG00000180616.4 0.051907 0.067456 ENSG00000180616
ADAM10 ENSG00000137845.10 0.058201 0.053932 ENSG00000137845
ARNTL ENSG00000133794.13 0.058238 0.057203 ENSG00000133794
GOLGA8R ENSG00000186399.8 0.066083 0.056559 ENSG00000186399
INSRR ENSG00000027644.4 0.059377 0.061097 ENSG00000027644
CCNA1 ENSG00000133101.5 0.0655 0.046804 ENSG00000133101
SFI1 ENSG00000198089.10 0.073189 0.058063 ENSG00000198089
MYOF ENSG00000138119.12 0.116226 0.066663 ENSG00000138119
FNDC3A ENSG00000102531.12 0.080158 0.058719 ENSG00000102531
JAK3 ENSG00000105639.14 0.065028 0.06216 ENSG00000105639
AACS ENSG00000081760.12 0.108949 0.076164 ENSG00000081760
TIPIN ENSG00000075131.5 0.051101 0.057717 ENSG00000075131
LRRC26 ENSG00000184709.7 0.052691 0.052394 ENSG00000184709
STAB2 ENSG00000136011.10 0.080724 0.063091 ENSG00000136011
TPSAB1 ENSG00000172236.12 0.061262 0.056859 ENSG00000172236
SMAP1 ENSG00000112305.10 0.082276 0.05893 ENSG00000112305
RPS23 ENSG00000186468.8 0.053379 0.055011 ENSG00000186468
NT5DC2 ENSG00000168268.6 0.061613 0.053308 ENSG00000168268
CSTA ENSG00000121552.3 0.062742 0.057028 ENSG00000121552
PARVB ENSG00000188677.9 0.152901 0.089842 ENSG00000188677
LRRC19 ENSG00000184434.7 0.122194 0.069121 ENSG00000184434
CACYBP ENSG00000116161.13 0.076556 0.060455 ENSG00000116161
RAB37 ENSG00000172794.15 0.051354 0.052504 ENSG00000172794
MRPS9 ENSG00000135972.4 0.138129 0.063239 ENSG00000135972
MARVELD3 ENSG00000140832.5 0.099028 0.057398 ENSG00000140832
HTR2B ENSG00000135914.5 0.104926 0.078157 ENSG00000135914
FAM19A1 ENSG00000183662.6 0.097746 0.057816 ENSG00000183662
PNPLA8 ENSG00000135241.12 0.076344 0.057077 ENSG00000135241
ARFGAP2 ENSG00000149182.10 0.055291 0.044353 ENSG00000149182
HNRNPU ENSG00000153187.12 0.129304 0.078057 ENSG00000153187
MTX2 ENSG00000128654.9 0.056484 0.055296 ENSG00000128654
LRFN1 ENSG00000128011.4 0.051919 0.046563 ENSG00000128011
ZBTB20 ENSG00000181722.11 0.062591 0.066582 ENSG00000181722
METRN ENSG00000103260.4 0.067847 0.058892 ENSG00000103260
CD97 ENSG00000123146.15 0.07967 0.056823 ENSG00000123146
NDC1 ENSG00000058804.10 0.135108 0.070909 ENSG00000058804
METTL3 ENSG00000165819.7 0.119447 0.072505 ENSG00000165819
EXOG ENSG00000157036.8 0.070126 0.051188 ENSG00000157036
RPL38 ENSG00000172809.8 0.109791 0.076965 ENSG00000172809
HBG2 ENSG00000196565.8 0.05782 0.055108 ENSG00000196565
LRP5L ENSG00000100068.7 0.215947 0.085949 ENSG00000100068
USP44 ENSG00000136014.7 0.055257 0.057178 ENSG00000136014
RNF114 ENSG00000124226.7 0.084324 0.065823 ENSG00000124226
MAP4K2 ENSG00000168067.7 0.070696 0.059679 ENSG00000168067
SGCE ENSG00000127990.11 0.07892 0.05026 ENSG00000127990
ITGB6 ENSG00000115221.6 0.220623 0.068918 ENSG00000115221
FBN2 ENSG00000138829.6 0.269199 0.07016 ENSG00000138829
SLC15A2 ENSG00000163406.6 0.08849 0.056197 ENSG00000163406
FAM124B ENSG00000124019.9 0.068036 0.05789 ENSG00000124019
RAMP2 ENSG00000131477.6 0.081168 0.059378 ENSG00000131477
SLC35F3 ENSG00000183780.8 0.076308 0.063178 ENSG00000183780
AC010536.1 ENSG00000226180.2 0.076809 0.076405 ENSG00000226180
PARVA ENSG00000197702.7 0.066168 0.056782 ENSG00000197702
CUL7 ENSG00000044090.4 0.094379 0.074351 ENSG00000044090
CLPP ENSG00000125656.4 0.095391 0.065863 ENSG00000125656
ZNF160 ENSG00000170949.13 0.072988 0.065521 ENSG00000170949
GLTP ENSG00000139433.5 0.070974 0.054264 ENSG00000139433
CCDC159 ENSG00000183401.7 0.118472 0.067534 ENSG00000183401
C21orf33 ENSG00000160221.12 0.073411 0.054067 ENSG00000160221
CORT ENSG00000241563.2 0.053524 0.061586 ENSG00000241563
STEAP4 ENSG00000127954.8 0.12512 0.064151 ENSG00000127954
GNAO1 ENSG00000087258.9 0.083372 0.064933 ENSG00000087258
PCSK2 ENSG00000125851.5 0.086029 0.062535 ENSG00000125851
KCNE2 ENSG00000159197.2 0.059447 0.068683 ENSG00000159197
SYNRG ENSG00000006114.11 0.124864 0.074955 ENSG00000006114
IGSF23 ENSG00000216588.4 0.091612 0.064991 ENSG00000216588
CH25H ENSG00000138135.5 0.084138 0.068424 ENSG00000138135
MCM7 ENSG00000166508.13 0.091865 0.063721 ENSG00000166508
ARMC7 ENSG00000125449.2 0.063848 0.065483 ENSG00000125449
RBM4B ENSG00000173914.7 0.272906 0.091943 ENSG00000173914
COX4I1 ENSG00000131143.4 0.085727 0.08644 ENSG00000131143
PMF1 ENSG00000160783.14 0.057292 0.054095 ENSG00000160783
ULK2 ENSG00000083290.15 0.053211 0.062396 ENSG00000083290
C19orf77 ENSG00000095932.5 0.077628 0.07567 ENSG00000095932
LMNB1 ENSG00000113368.7 0.05639 0.048806 ENSG00000113368
RPAP3 ENSG00000005175.5 0.071773 0.05709 ENSG00000005175
PCDHGB6 ENSG00000253305.1 0.077102 0.056699 ENSG00000253305
EXOSC9 ENSG00000123737.8 0.073402 0.053061 ENSG00000123737
TMEFF2 ENSG00000144339.7 0.104712 0.064304 ENSG00000144339
CYBRD1 ENSG00000071967.7 0.126588 0.067188 ENSG00000071967
DAPP1 ENSG00000070190.8 0.101249 0.062748 ENSG00000070190
PRSS45 ENSG00000188086.8 0.060328 0.051837 ENSG00000188086
DNAJC15 ENSG00000120675.4 0.249425 0.075916 ENSG00000120675
CLPB ENSG00000162129.8 0.077534 0.061799 ENSG00000162129
UBL3 ENSG00000122042.9 0.071094 0.054056 ENSG00000122042
PTGIS ENSG00000124212.5 0.127362 0.073075 ENSG00000124212
FRMD4B ENSG00000114541.10 0.085269 0.063338 ENSG00000114541
IFRD1 ENSG00000006652.9 0.081328 0.062125 ENSG00000006652
ZNF552 ENSG00000178935.5 0.101887 0.068146 ENSG00000178935
NUP85 ENSG00000125450.6 0.203203 0.078644 ENSG00000125450
TMEM213 ENSG00000214128.6 0.112319 0.073594 ENSG00000214128
CGNL1 ENSG00000128849.9 0.050761 0.046358 ENSG00000128849
SIGLEC7 ENSG00000168995.9 0.100154 0.069602 ENSG00000168995
NDUFA4 ENSG00000189043.5 0.143792 0.076358 ENSG00000189043
KRT34 ENSG00000131737.5 0.103161 0.070037 ENSG00000131737
HEPACAM ENSG00000165478.6 0.07334 0.07433 ENSG00000165478
RAD51 ENSG00000051180.12 0.059998 0.053654 ENSG00000051180
C17orf67 ENSG00000214226.4 0.11621 0.078702 ENSG00000214226
SLC7A8 ENSG00000092068.14 0.077269 0.067964 ENSG00000092068
RASSF7 ENSG00000099849.10 0.091794 0.061415 ENSG00000099849
NIPSNAP3B ENSG00000165028.7 0.064443 0.056031 ENSG00000165028
HMGB3 ENSG00000029993.10 0.068312 0.059871 ENSG00000029993
ZFP41 ENSG00000181638.13 0.064058 0.04544 ENSG00000181638
P4HB ENSG00000185624.10 0.056843 0.053059 ENSG00000185624
CALM2 ENSG00000143933.11 0.120775 0.070976 ENSG00000143933
EBPL ENSG00000123179.9 0.083339 0.055031 ENSG00000123179
WDR70 ENSG00000082068.4 0.06553 0.057247 ENSG00000082068
RALGPS2 ENSG00000116191.12 0.161416 0.065613 ENSG00000116191
ARMC1 ENSG00000104442.5 0.051211 0.047823 ENSG00000104442
DOCK9 ENSG00000088387.13 0.098521 0.062623 ENSG00000088387
LSM14B ENSG00000149657.15 0.083745 0.055859 ENSG00000149657
THBS4 ENSG00000113296.10 0.079979 0.054305 ENSG00000113296
MGAT1 ENSG00000131446.11 0.068414 0.044519 ENSG00000131446
BAAT ENSG00000136881.7 0.070294 0.070109 ENSG00000136881
USP45 ENSG00000123552.12 0.077943 0.056621 ENSG00000123552
SLC4A3 ENSG00000114923.12 0.076178 0.05722 ENSG00000114923
RCHY1 ENSG00000163743.9 0.069213 0.05416 ENSG00000163743
MTIF3 ENSG00000122033.10 0.061823 0.063217 ENSG00000122033
SLC16A3 ENSG00000141526.10 0.061253 0.051323 ENSG00000141526
LY75 ENSG00000054219.9 0.136722 0.072173 ENSG00000054219
DKK3 ENSG00000050165.13 0.073008 0.061276 ENSG00000050165
CD79B ENSG00000007312.8 0.106481 0.053074 ENSG00000007312
GXYLT2 ENSG00000172986.8 0.183582 0.076797 ENSG00000172986
FMO4 ENSG00000076258.5 0.050551 0.052102 ENSG00000076258
NPTX1 ENSG00000171246.5 0.05791 0.067122 ENSG00000171246
NLRP7 ENSG00000167634.8 0.090414 0.073203 ENSG00000167634
IL8 ENSG00000169429.6 0.066982 0.050863 ENSG00000169429
ANKRD45 ENSG00000183831.6 0.083092 0.053531 ENSG00000183831
RPS6KA1 ENSG00000117676.9 0.073722 0.065253 ENSG00000117676
RGL4 ENSG00000159496.10 0.054474 0.053965 ENSG00000159496
FAM101A ENSG00000178882.8 0.11725 0.066388 ENSG00000178882
TMEM19 ENSG00000139291.9 0.050306 0.05189 ENSG00000139291
VPS13A ENSG00000197969.7 0.079872 0.065037 ENSG00000197969
CRLS1 ENSG00000088766.6 0.05229 0.059049 ENSG00000088766
THEGL ENSG00000249693.2 0.055966 0.055812 ENSG00000249693
DIRAS3 ENSG00000162595.4 0.108212 0.067464 ENSG00000162595
LDHA ENSG00000134333.9 0.052128 0.059527 ENSG00000134333
RRAS ENSG00000126458.3 0.051177 0.052586 ENSG00000126458
ADAM17 ENSG00000151694.8 0.053049 0.046884 ENSG00000151694
CEBPE ENSG00000092067.5 0.111929 0.068897 ENSG00000092067
SFXN1 ENSG00000164466.8 0.051215 0.065089 ENSG00000164466
TLCD2 ENSG00000185561.8 0.064939 0.064774 ENSG00000185561
INHBA ENSG00000122641.9 0.062494 0.062035 ENSG00000122641
ABCA12 ENSG00000144452.10 0.069836 0.061663 ENSG00000144452
CEP170 ENSG00000143702.11 0.05073 0.046066 ENSG00000143702
RAB33B ENSG00000172007.5 0.050093 0.050474 ENSG00000172007
ACTRT3 ENSG00000184378.2 0.053966 0.041753 ENSG00000184378
CCDC125 ENSG00000183323.8 0.068194 0.062895 ENSG00000183323
BGLAP ENSG00000242252.1 0.116159 0.071292 ENSG00000242252
SAMD1 ENSG00000141858.7 0.130152 0.075847 ENSG00000141858
ROM1 ENSG00000149489.4 0.124837 0.066779 ENSG00000149489
HSD17B13 ENSG00000170509.7 0.184981 0.077075 ENSG00000170509
TONSL ENSG00000160949.12 0.052427 0.046421 ENSG00000160949
SLC39A11 ENSG00000133195.7 0.141551 0.082325 ENSG00000133195
RORB ENSG00000198963.5 0.158948 0.074709 ENSG00000198963
RAB40B ENSG00000141542.6 0.06191 0.072467 ENSG00000141542
ATG12 ENSG00000145782.8 0.057201 0.051325 ENSG00000145782
ASB13 ENSG00000196372.8 0.074291 0.072236 ENSG00000196372
FAM111A ENSG00000166801.11 0.061054 0.05227 ENSG00000166801
CEP170B ENSG00000099814.11 0.095966 0.062639 ENSG00000099814
RANBP17 ENSG00000204764.7 0.09914 0.073429 ENSG00000204764
TBCK ENSG00000145348.11 0.058756 0.050246 ENSG00000145348
RPS9 ENSG00000170889.9 0.195232 0.094431 ENSG00000170889
GPM6B ENSG00000046653.10 0.093467 0.072549 ENSG00000046653
MYO3B ENSG00000071909.14 0.211863 0.087117 ENSG00000071909
THEM6 ENSG00000130193.7 0.050573 0.053019 ENSG00000130193
TOMM20 ENSG00000173726.6 0.05929 0.060853 ENSG00000173726
ISLR ENSG00000129009.8 0.084523 0.057145 ENSG00000129009
GPR155 ENSG00000163328.9 0.064965 0.053709 ENSG00000163328
HTR6 ENSG00000158748.3 0.095448 0.06185 ENSG00000158748
SLC25A41 ENSG00000181240.9 0.201165 0.08766 ENSG00000181240
NFKBIL1 ENSG00000204498.6 0.051022 0.044108 ENSG00000204498
SPTLC3 ENSG00000172296.8 0.050536 0.052244 ENSG00000172296
TBC1D12 ENSG00000108239.8 0.062135 0.052454 ENSG00000108239
NAB1 ENSG00000138386.12 0.075878 0.05788 ENSG00000138386
LUC7L3 ENSG00000108848.11 0.071243 0.061928 ENSG00000108848
LIF ENSG00000128342.4 0.078174 0.049068 ENSG00000128342
SIRPB2 ENSG00000196209.7 0.070074 0.076537 ENSG00000196209
MGEA5 ENSG00000198408.9 0.091669 0.061307 ENSG00000198408
ING2 ENSG00000168556.5 0.102031 0.067859 ENSG00000168556
HTATIP2 ENSG00000109854.9 0.350574 0.083856 ENSG00000109854
TRAT1 ENSG00000163519.9 0.085624 0.056267 ENSG00000163519
POU3F2 ENSG00000184486.7 0.056415 0.047611 ENSG00000184486
CBX6 ENSG00000183741.7 0.075705 0.056166 ENSG00000183741
UBTD2 ENSG00000168246.5 0.109611 0.069511 ENSG00000168246
LPAR6 ENSG00000139679.11 0.065312 0.057742 ENSG00000139679
FOCAD ENSG00000188352.8 0.184597 0.086042 ENSG00000188352
SYCP1 ENSG00000198765.7 0.067204 0.052261 ENSG00000198765
PAN3 ENSG00000152520.9 0.080543 0.061102 ENSG00000152520
HMBS ENSG00000256269.2 0.082328 0.060262 ENSG00000256269
AHCYL2 ENSG00000158467.12 0.06115 0.050791 ENSG00000158467
TMEM243 ENSG00000135185.7 0.057034 0.045161 ENSG00000135185
TASP1 ENSG00000089123.11 0.092344 0.062298 ENSG00000089123
LPO ENSG00000167419.6 0.146004 0.081519 ENSG00000167419
CASP4 ENSG00000196954.8 0.055593 0.054994 ENSG00000196954
NKX3-2 ENSG00000109705.7 0.06325 0.059275 ENSG00000109705
RNH1 ENSG00000023191.12 0.07344 0.054143 ENSG00000023191
ARHGAP32 ENSG00000134909.14 0.063422 0.054838 ENSG00000134909
ALKBH4 ENSG00000160993.3 0.055282 0.053858 ENSG00000160993
C9orf123 ENSG00000137038.7 0.086319 0.064119 ENSG00000137038
ALPI ENSG00000163295.4 0.07081 0.058964 ENSG00000163295
CLEC18A ENSG00000157322.12 0.129669 0.05712 ENSG00000157322
CDYL2 ENSG00000166446.9 0.057766 0.067156 ENSG00000166446
BLVRA ENSG00000106605.6 0.097142 0.063673 ENSG00000106605
SRSF4 ENSG00000116350.11 0.071275 0.058467 ENSG00000116350
RNF31 ENSG00000092098.12 0.06748 0.053574 ENSG00000092098
CHPF ENSG00000123989.9 0.104195 0.059725 ENSG00000123989
AHCY ENSG00000101444.8 0.082833 0.084289 ENSG00000101444
C9orf142 ENSG00000148362.6 0.109118 0.06706 ENSG00000148362
S100A10 ENSG00000197747.4 0.087186 0.056513 ENSG00000197747
TBC1D9 ENSG00000109436.7 0.06774 0.057289 ENSG00000109436
KCNK1 ENSG00000135750.10 0.171005 0.079323 ENSG00000135750
SPICE1 ENSG00000163611.7 0.070472 0.056399 ENSG00000163611
ZNF76 ENSG00000065029.10 0.072568 0.073824 ENSG00000065029
NREP ENSG00000134986.9 0.057535 0.054309 ENSG00000134986
EHF ENSG00000135373.8 0.067593 0.055819 ENSG00000135373
APCDD1L ENSG00000198768.6 0.163683 0.072338 ENSG00000198768
SLC52A3 ENSG00000101276.10 0.12726 0.07185 ENSG00000101276
PSTPIP1 ENSG00000140368.8 0.061769 0.042524 ENSG00000140368
LEFTY1 ENSG00000243709.1 0.082296 0.053749 ENSG00000243709
BMP8A ENSG00000183682.7 0.073228 0.059561 ENSG00000183682
OAF ENSG00000184232.4 0.073161 0.05461 ENSG00000184232
TPCN1 ENSG00000186815.8 0.16128 0.07995 ENSG00000186815
RABGAP1L ENSG00000152061.17 0.13738 0.068295 ENSG00000152061
CREG1 ENSG00000143162.7 0.06192 0.053066 ENSG00000143162
ELOVL5 ENSG00000012660.9 0.06914 0.057239 ENSG00000012660
EVPL ENSG00000167880.3 0.099297 0.065508 ENSG00000167880
GPR12 ENSG00000132975.6 0.109295 0.06323 ENSG00000132975
NUAK2 ENSG00000163545.7 0.090984 0.060546 ENSG00000163545
LRRC42 ENSG00000116212.10 0.081533 0.059555 ENSG00000116212
GTF2F1 ENSG00000125651.9 0.144493 0.07856 ENSG00000125651
CCL25 ENSG00000131142.9 0.056422 0.05922 ENSG00000131142
TAC3 ENSG00000166863.7 0.070766 0.060057 ENSG00000166863
CENPW ENSG00000203760.4 0.067688 0.052562 ENSG00000203760
HOXD3 ENSG00000128652.7 0.075454 0.063552 ENSG00000128652
DNAJC27 ENSG00000115137.7 0.059741 0.050443 ENSG00000115137
RECQL ENSG00000004700.11 0.051708 0.049856 ENSG00000004700
RAB7A ENSG00000075785.8 0.105833 0.064992 ENSG00000075785
SERGEF ENSG00000129158.6 0.114865 0.061534 ENSG00000129158
STMN4 ENSG00000015592.12 0.082336 0.070255 ENSG00000015592
PRKG2 ENSG00000138669.5 0.134434 0.072881 ENSG00000138669
C9orf43 ENSG00000157653.7 0.080628 0.06777 ENSG00000157653
HAUS6 ENSG00000147874.6 0.086891 0.063285 ENSG00000147874
GPD2 ENSG00000115159.11 0.117891 0.065611 ENSG00000115159
EPN3 ENSG00000049283.13 0.166608 0.07367 ENSG00000049283
LRRC8C ENSG00000171488.10 0.103725 0.066962 ENSG00000171488
ANAPC4 ENSG00000053900.6 0.073761 0.059331 ENSG00000053900
CCNB2 ENSG00000157456.3 0.099066 0.066085 ENSG00000157456
FLJ27365 ENSG00000197182.8 0.063148 0.063845 ENSG00000197182
SMDT1 ENSG00000183172.7 0.159425 0.064085 ENSG00000183172
ODF2 ENSG00000136811.11 0.063237 0.061741 ENSG00000136811
BRICD5 ENSG00000182685.3 0.103995 0.064541 ENSG00000182685
PDE4C ENSG00000105650.16 0.084354 0.059718 ENSG00000105650
EVI5L ENSG00000142459.4 0.170703 0.078976 ENSG00000142459
PPAP2B ENSG00000162407.8 0.096409 0.063573 ENSG00000162407
PHYH ENSG00000107537.9 0.092836 0.072654 ENSG00000107537
IRF1 ENSG00000125347.9 0.069806 0.058758 ENSG00000125347
ARG1 ENSG00000118520.8 0.073907 0.057409 ENSG00000118520
CPEB1 ENSG00000214575.5 0.061637 0.063787 ENSG00000214575
IGFBP2 ENSG00000115457.5 0.10135 0.062341 ENSG00000115457
CFHR1 ENSG00000244414.1 0.126403 0.060642 ENSG00000244414
TXNL4B ENSG00000140830.4 0.116421 0.065452 ENSG00000140830
CITED2 ENSG00000164442.8 0.093553 0.062134 ENSG00000164442
PPDPF ENSG00000125534.5 0.061903 0.054253 ENSG00000125534
RHPN2 ENSG00000131941.3 0.113418 0.063157 ENSG00000131941
CIR1 ENSG00000138433.11 0.092869 0.060783 ENSG00000138433
CST9L ENSG00000101435.4 0.095319 0.071973 ENSG00000101435
CDH13 ENSG00000140945.11 0.060451 0.076377 ENSG00000140945
CRYL1 ENSG00000165475.9 0.052899 0.046024 ENSG00000165475
FAM153B ENSG00000182230.7 0.060334 0.060745 ENSG00000182230
SCPEP1 ENSG00000121064.8 0.157082 0.080024 ENSG00000121064
CACNA2D3 ENSG00000157445.10 0.182913 0.082766 ENSG00000157445
RRBP1 ENSG00000125844.10 0.076566 0.06018 ENSG00000125844
MYL9 ENSG00000101335.5 0.057312 0.071904 ENSG00000101335
SUCO ENSG00000094975.8 0.071146 0.055264 ENSG00000094975
WSB1 ENSG00000109046.10 0.06046 0.053868 ENSG00000109046
RPS7 ENSG00000171863.8 0.071213 0.071379 ENSG00000171863
CCDC107 ENSG00000159884.7 0.061632 0.046714 ENSG00000159884
PTGER1 ENSG00000160951.3 0.08606 0.069704 ENSG00000160951
FRY ENSG00000073910.15 0.124661 0.064429 ENSG00000073910
FTSJD2 ENSG00000137200.8 0.0946 0.064015 ENSG00000137200
ELK3 ENSG00000111145.3 0.131178 0.06936 ENSG00000111145
SLC22A1 ENSG00000175003.8 0.055357 0.048707 ENSG00000175003
RPS3 ENSG00000149273.10 0.099859 0.064959 ENSG00000149273
ADCY7 ENSG00000121281.8 0.065748 0.066865 ENSG00000121281
S100P ENSG00000163993.6 0.073001 0.080374 ENSG00000163993
CAV3 ENSG00000182533.6 0.06412 0.055168 ENSG00000182533
FAM213A ENSG00000122378.9 0.084491 0.054371 ENSG00000122378
EDARADD ENSG00000186197.8 0.0752 0.062957 ENSG00000186197
SCAF8 ENSG00000213079.5 0.084613 0.052439 ENSG00000213079
TRIM11 ENSG00000154370.9 0.060317 0.05263 ENSG00000154370
TRAM2 ENSG00000065308.4 0.115159 0.071662 ENSG00000065308
ZNF251 ENSG00000198169.4 0.077225 0.061124 ENSG00000198169
FNDC5 ENSG00000160097.10 0.056988 0.050651 ENSG00000160097
LRRC3DN ENSG00000269430.1 0.060846 0.062474 ENSG00000269430
ADAMTS13 ENSG00000160323.14 0.079196 0.065043 ENSG00000160323
HRCT1 ENSG00000196196.2 0.116901 0.063689 ENSG00000196196
AES ENSG00000104964.10 0.054622 0.066417 ENSG00000104964
TSPO ENSG00000100300.13 0.351723 0.083554 ENSG00000100300
ADH4 ENSG00000198099.4 0.119602 0.063707 ENSG00000198099
CCDC101 ENSG00000176476.4 0.06211 0.053915 ENSG00000176476
CIAPIN1 ENSG00000005194.10 0.083239 0.068274 ENSG00000005194
COQ5 ENSG00000110871.10 0.051187 0.051104 ENSG00000110871
SPEM1 ENSG00000181323.7 0.053264 0.047323 ENSG00000181323
AGAP6 ENSG00000204149.5 0.099126 0.057342 ENSG00000204149
CCDC180 ENSG00000197816.9 0.050742 0.040922 ENSG00000197816
GPR141 ENSG00000187037.4 0.053654 0.054416 ENSG00000187037
APOL1 ENSG00000100342.16 0.170893 0.08217 ENSG00000100342
ATP1A2 ENSG00000018625.10 0.056285 0.064286 ENSG00000018625
NMT1 ENSG00000136448.7 0.100897 0.060423 ENSG00000136448
CILP ENSG00000138615.4 0.144213 0.073371 ENSG00000138615
UPB1 ENSG00000100024.10 0.108165 0.064285 ENSG00000100024
AARS ENSG00000090861.11 0.056092 0.044194 ENSG00000090861
TDRD5 ENSG00000162782.11 0.095636 0.053534 ENSG00000162782
FARSA ENSG00000179115.6 0.087494 0.060019 ENSG00000179115
TMC5 ENSG00000103534.12 0.053506 0.044824 ENSG00000103534
FAM208A ENSG00000163946.9 0.067329 0.052384 ENSG00000163946
CSPP1 ENSG00000104218.9 0.054092 0.050691 ENSG00000104218
CPEB2 ENSG00000137449.11 0.063701 0.059695 ENSG00000137449
TUBG2 ENSG00000037042.8 0.05469 0.044434 ENSG00000037042
