AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
MCM8 ENSG00000125885.9 0.478236 0.086765 ENSG00000125885
GINM1 ENSG00000055211.8 0.108274 0.064325 ENSG00000055211
SNRPA1 ENSG00000131876.12 0.154439 0.084185 ENSG00000131876
SERHL2 ENSG00000183569.13 0.286852 0.086044 ENSG00000183569
ACSM2B ENSG00000066813.10 0.162113 0.086292 ENSG00000066813
MAPK9 ENSG00000050748.12 0.103902 0.06757 ENSG00000050748
CTNS ENSG00000040531.10 0.366401 0.088904 ENSG00000040531
LDOC1L ENSG00000188636.3 0.19185 0.085508 ENSG00000188636
POGLUT1 ENSG00000163389.6 0.407525 0.079611 ENSG00000163389
MGME1 ENSG00000125871.9 0.14391 0.082041 ENSG00000125871
CCDC114 ENSG00000105479.10 0.328423 0.085721 ENSG00000105479
CKAP2 ENSG00000136108.10 0.156907 0.065945 ENSG00000136108
BANF1 ENSG00000175334.3 0.114189 0.054184 ENSG00000175334
B4GALT4 ENSG00000121578.8 0.12069 0.064976 ENSG00000121578
MLXIPL ENSG00000009950.11 0.101784 0.071089 ENSG00000009950
RRP12 ENSG00000052749.9 0.179039 0.07427 ENSG00000052749
SFTPD ENSG00000133661.11 0.15907 0.07571 ENSG00000133661
GAS2L3 ENSG00000139354.6 0.158335 0.074108 ENSG00000139354
VCP ENSG00000165280.11 0.101123 0.065646 ENSG00000165280
TSNARE1 ENSG00000171045.10 0.312982 0.089407 ENSG00000171045
CCSAP ENSG00000154429.6 0.182133 0.076341 ENSG00000154429
BDH2 ENSG00000164039.10 0.432009 0.086135 ENSG00000164039
SNX11 ENSG00000002919.10 0.182892 0.070194 ENSG00000002919
NUTM2D ENSG00000214562.9 0.108679 0.062788 ENSG00000214562
ZNF660 ENSG00000144792.5 0.148184 0.064415 ENSG00000144792
LGALS8 ENSG00000116977.14 0.119008 0.068247 ENSG00000116977
TRMT10B ENSG00000165275.5 0.148983 0.07503 ENSG00000165275
LMX1A ENSG00000162761.10 0.199736 0.093121 ENSG00000162761
GUCA1B ENSG00000112599.8 0.127738 0.07713 ENSG00000112599
OSGEP ENSG00000092094.6 0.405728 0.088003 ENSG00000092094
HDGFRP2 ENSG00000167674.10 0.136652 0.080783 ENSG00000167674
C1QTNF4 ENSG00000172247.3 0.213125 0.07202 ENSG00000172247
RAD21 ENSG00000164754.8 0.103247 0.063746 ENSG00000164754
LILRB2 ENSG00000131042.9 0.104882 0.089261 ENSG00000131042
ADAT2 ENSG00000189007.11 0.24618 0.087697 ENSG00000189007
PCDHB10 ENSG00000120324.4 0.152932 0.073659 ENSG00000120324
UPK3A ENSG00000100373.5 0.117457 0.089102 ENSG00000100373
ZFP1 ENSG00000184517.7 0.102412 0.067958 ENSG00000184517
LIMD1 ENSG00000144791.5 0.104814 0.060968 ENSG00000144791
OGDHL ENSG00000197444.5 0.106114 0.071079 ENSG00000197444
ECHDC3 ENSG00000134463.10 0.260875 0.093087 ENSG00000134463
GPR85 ENSG00000164604.7 0.102724 0.064215 ENSG00000164604
C1orf115 ENSG00000162817.6 0.118591 0.066336 ENSG00000162817
TRIAP1 ENSG00000170855.3 0.153368 0.066355 ENSG00000170855
RASA4B ENSG00000170667.9 0.165905 0.074619 ENSG00000170667
IPO8 ENSG00000133704.5 0.129037 0.062304 ENSG00000133704
SLC5A9 ENSG00000117834.8 0.425114 0.083324 ENSG00000117834
TERF2IP ENSG00000166848.4 0.109589 0.072666 ENSG00000166848
SRCRB4D ENSG00000146700.8 0.229874 0.075997 ENSG00000146700
ZNF720 ENSG00000197302.6 0.142365 0.084721 ENSG00000197302
MIA3 ENSG00000154305.12 0.139916 0.07805 ENSG00000154305
C2CD2 ENSG00000157617.12 0.261491 0.092561 ENSG00000157617
RBBP5 ENSG00000117222.9 0.161465 0.073404 ENSG00000117222
RNF215 ENSG00000099999.10 0.113374 0.066803 ENSG00000099999
NUTM2A ENSG00000184923.8 0.25328 0.083206 ENSG00000184923
ABCB5 ENSG00000004846.12 0.162476 0.078792 ENSG00000004846
POLA2 ENSG00000014138.4 0.113522 0.066761 ENSG00000014138
MRC1L1 ENSG00000183748.4 0.15714 0.081161 ENSG00000183748
FRA10AC1 ENSG00000148690.10 0.34219 0.083426 ENSG00000148690
FBN3 ENSG00000142449.8 0.532613 0.084546 ENSG00000142449
MAN2C1 ENSG00000140400.10 0.526716 0.073705 ENSG00000140400
ALAD ENSG00000148218.11 0.223713 0.092081 ENSG00000148218
SENP7 ENSG00000138468.11 0.124205 0.061199 ENSG00000138468
C1S ENSG00000182326.10 0.108649 0.067367 ENSG00000182326
ZER1 ENSG00000160445.6 0.196734 0.088933 ENSG00000160445
SLC35C1 ENSG00000181830.7 0.109514 0.062324 ENSG00000181830
HSF2 ENSG00000025156.7 0.141727 0.069287 ENSG00000025156
SNTB2 ENSG00000168807.12 0.135785 0.062232 ENSG00000168807
ADAM10 ENSG00000137845.10 0.105083 0.067687 ENSG00000137845
AGPAT9 ENSG00000138678.6 0.147631 0.080339 ENSG00000138678
NMRK1 ENSG00000106733.16 0.564789 0.069933 ENSG00000106733
FGD4 ENSG00000139132.10 0.113071 0.064043 ENSG00000139132
TMEM99 ENSG00000167920.4 0.310404 0.08432 ENSG00000167920
PHLDB3 ENSG00000176531.6 0.12679 0.088055 ENSG00000176531
TIPIN ENSG00000075131.5 0.279401 0.07478 ENSG00000075131
GTF2H1 ENSG00000110768.7 0.161706 0.071578 ENSG00000110768
RAB7L1 ENSG00000117280.8 0.393607 0.082441 ENSG00000117280
USP24 ENSG00000162402.8 0.187212 0.076694 ENSG00000162402
LDHC ENSG00000166796.7 0.647528 0.063686 ENSG00000166796
ZNF417 ENSG00000173480.6 0.189996 0.076488 ENSG00000173480
RNASEH2B ENSG00000136104.13 0.13059 0.077102 ENSG00000136104
AP001816.1 ENSG00000254531.1 0.264443 0.088781 ENSG00000254531
PARVB ENSG00000188677.9 0.108032 0.093306 ENSG00000188677
LRRC19 ENSG00000184434.7 0.184298 0.076224 ENSG00000184434
AHI1 ENSG00000135541.16 0.240339 0.083729 ENSG00000135541
ARHGAP19 ENSG00000213390.6 0.149882 0.080353 ENSG00000213390
STEAP2 ENSG00000157214.9 0.130357 0.064175 ENSG00000157214
TUBB2B ENSG00000137285.9 0.114165 0.067321 ENSG00000137285
CNTNAP1 ENSG00000108797.7 0.126624 0.063527 ENSG00000108797
MRPS9 ENSG00000135972.4 0.304973 0.079603 ENSG00000135972
XYLT2 ENSG00000015532.5 0.226464 0.088455 ENSG00000015532
FAM19A1 ENSG00000183662.6 0.148291 0.078304 ENSG00000183662
PRAM1 ENSG00000133246.7 0.150306 0.080456 ENSG00000133246
MC4R ENSG00000166603.3 0.126625 0.077746 ENSG00000166603
CD97 ENSG00000123146.15 0.109395 0.081796 ENSG00000123146
BHLHA15 ENSG00000180535.2 0.11039 0.064966 ENSG00000180535
ENPEP ENSG00000138792.5 0.702515 0.053723 ENSG00000138792
CSDC2 ENSG00000172346.10 0.123977 0.066029 ENSG00000172346
GPR108 ENSG00000125734.9 0.351426 0.096486 ENSG00000125734
LRP5L ENSG00000100068.7 0.145094 0.080421 ENSG00000100068
SDCBP2 ENSG00000125775.10 0.109277 0.086564 ENSG00000125775
SLITRK5 ENSG00000165300.6 0.12498 0.07058 ENSG00000165300
SGCE ENSG00000127990.11 0.223827 0.078466 ENSG00000127990
ATG10 ENSG00000152348.11 0.430875 0.078939 ENSG00000152348
FBN2 ENSG00000138829.6 0.281061 0.072535 ENSG00000138829
GALNS ENSG00000141012.8 0.286223 0.085965 ENSG00000141012
FTSJD1 ENSG00000180917.12 0.129915 0.064456 ENSG00000180917
LAMB3 ENSG00000196878.8 0.11255 0.069139 ENSG00000196878
CUL7 ENSG00000044090.4 0.13076 0.071643 ENSG00000044090
ZNF160 ENSG00000170949.13 0.387331 0.09868 ENSG00000170949
GNAO1 ENSG00000087258.9 0.144181 0.085093 ENSG00000087258
PCSK2 ENSG00000125851.5 0.133861 0.079615 ENSG00000125851
SYNRG ENSG00000006114.11 0.362318 0.077865 ENSG00000006114
GPR180 ENSG00000152749.7 0.416105 0.078006 ENSG00000152749
MAEL ENSG00000143194.8 0.197736 0.080928 ENSG00000143194
COX4I1 ENSG00000131143.4 0.116563 0.093702 ENSG00000131143
IZUMO1 ENSG00000182264.4 0.484152 0.082252 ENSG00000182264
TG ENSG00000042832.7 0.117946 0.069836 ENSG00000042832
P2RX2 ENSG00000187848.8 0.169916 0.064966 ENSG00000187848
MARC2 ENSG00000117791.11 0.123111 0.074449 ENSG00000117791
PRSS45 ENSG00000188086.8 0.125907 0.077605 ENSG00000188086
DNAJC15 ENSG00000120675.4 0.530276 0.071515 ENSG00000120675
STX1B ENSG00000099365.5 0.175743 0.07317 ENSG00000099365
MRPS7 ENSG00000125445.6 0.105211 0.059248 ENSG00000125445
DOPEY1 ENSG00000083097.10 0.219064 0.07992 ENSG00000083097
METTL2B ENSG00000165055.10 0.37404 0.089738 ENSG00000165055
KANSL2 ENSG00000139620.8 0.456339 0.076232 ENSG00000139620
UBL3 ENSG00000122042.9 0.121153 0.074894 ENSG00000122042
EML3 ENSG00000149499.7 0.131125 0.067668 ENSG00000149499
IFRD1 ENSG00000006652.9 0.171109 0.073564 ENSG00000006652
NUP85 ENSG00000125450.6 0.313135 0.081213 ENSG00000125450
TMEM213 ENSG00000214128.6 0.128866 0.072807 ENSG00000214128
GOT2 ENSG00000125166.8 0.177543 0.074321 ENSG00000125166
SLC7A8 ENSG00000092068.14 0.145131 0.085933 ENSG00000092068
COPG2 ENSG00000158623.10 0.339839 0.08381 ENSG00000158623
INO80E ENSG00000169592.10 0.162007 0.069347 ENSG00000169592
EBPL ENSG00000123179.9 0.236541 0.073152 ENSG00000123179
DARS ENSG00000115866.6 0.140051 0.067204 ENSG00000115866
VILL ENSG00000136059.10 0.107117 0.069321 ENSG00000136059
C3orf17 ENSG00000163608.10 0.145786 0.078855 ENSG00000163608
FASTKD1 ENSG00000138399.13 0.153312 0.075359 ENSG00000138399
THBS4 ENSG00000113296.10 0.189766 0.067158 ENSG00000113296
TBC1D3 ENSG00000197681.8 0.113979 0.078583 ENSG00000197681
CYP4B1 ENSG00000142973.8 0.404532 0.082693 ENSG00000142973
LY75 ENSG00000054219.9 0.33546 0.078689 ENSG00000054219
IL1RN ENSG00000136689.14 0.193063 0.081208 ENSG00000136689
NOXA1 ENSG00000188747.4 0.199045 0.084752 ENSG00000188747
GXYLT2 ENSG00000172986.8 0.165013 0.078617 ENSG00000172986
DLG5 ENSG00000151208.12 0.451132 0.076712 ENSG00000151208
PACRGL ENSG00000163138.14 0.287958 0.087752 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.298791 0.078817 ENSG00000163281
VPS13A ENSG00000197969.7 0.192257 0.071646 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.13042 0.068717 ENSG00000085491
NSUN6 ENSG00000241058.1 0.295056 0.080588 ENSG00000241058
IL1RL1 ENSG00000115602.12 0.288721 0.070898 ENSG00000115602
MAP3K11 ENSG00000173327.3 0.106165 0.054545 ENSG00000173327
RNF14 ENSG00000013561.13 0.184896 0.0756 ENSG00000013561
PIH1D1 ENSG00000104872.6 0.132122 0.082535 ENSG00000104872
MAATS1 ENSG00000183833.12 0.191683 0.069208 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.102049 0.077837 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.170711 0.06798 ENSG00000171763
KIAA0100 ENSG00000007202.10 0.138465 0.083651 ENSG00000007202
EVI5 ENSG00000067208.10 0.134648 0.062273 ENSG00000067208
ROM1 ENSG00000149489.4 0.221728 0.076074 ENSG00000149489
HSD17B13 ENSG00000170509.7 0.159706 0.069718 ENSG00000170509
TONSL ENSG00000160949.12 0.140551 0.071293 ENSG00000160949
C20orf194 ENSG00000088854.11 0.118388 0.075432 ENSG00000088854
APOE ENSG00000130203.5 0.118109 0.0711 ENSG00000130203
H1FNT ENSG00000187166.1 0.129846 0.062631 ENSG00000187166
ASB13 ENSG00000196372.8 0.238871 0.091947 ENSG00000196372
DBNDD1 ENSG00000003249.9 0.190356 0.081532 ENSG00000003249
ATP8B3 ENSG00000130270.11 0.194714 0.082709 ENSG00000130270
DESI1 ENSG00000100418.7 0.151039 0.079415 ENSG00000100418
RPS9 ENSG00000170889.9 0.316938 0.095952 ENSG00000170889
THEM6 ENSG00000130193.7 0.401511 0.088487 ENSG00000130193
NUP155 ENSG00000113569.11 0.101203 0.069215 ENSG00000113569
ANKLE2 ENSG00000176915.10 0.1846 0.072818 ENSG00000176915
SLC25A41 ENSG00000181240.9 0.600485 0.069429 ENSG00000181240
SIRPB2 ENSG00000196209.7 0.388614 0.09811 ENSG00000196209
SNAPC2 ENSG00000104976.7 0.10459 0.082497 ENSG00000104976
PMFBP1 ENSG00000118557.11 0.123455 0.076941 ENSG00000118557
TRAT1 ENSG00000163519.9 0.122877 0.069119 ENSG00000163519
POU3F2 ENSG00000184486.7 0.188092 0.081998 ENSG00000184486
AGAP8 ENSG00000174194.11 0.649028 0.077178 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.408943 0.080575 ENSG00000198945
DYNLL2 ENSG00000121083.6 0.124718 0.077488 ENSG00000121083
WDR38 ENSG00000136918.3 0.231573 0.093264 ENSG00000136918
RNASEL ENSG00000135828.7 0.115563 0.070466 ENSG00000135828
AL590708.2 ENSG00000232850.1 0.101861 0.06323 ENSG00000232850
AGAP9 ENSG00000198035.9 0.202266 0.076855 ENSG00000198035
FAM21A ENSG00000099290.11 0.477808 0.081701 ENSG00000099290
HSD17B4 ENSG00000133835.10 0.159826 0.07858 ENSG00000133835
BANP ENSG00000172530.15 0.196449 0.086953 ENSG00000172530
TASP1 ENSG00000089123.11 0.306792 0.081196 ENSG00000089123
SPG11 ENSG00000104133.10 0.128335 0.069469 ENSG00000104133
AC005609.1 ENSG00000249034.1 0.139275 0.073376 ENSG00000249034
RPS27L ENSG00000185088.8 0.239701 0.077505 ENSG00000185088
ZNF468 ENSG00000204604.5 0.259594 0.093355 ENSG00000204604
GORAB ENSG00000120370.8 0.201965 0.075534 ENSG00000120370
DLGAP3 ENSG00000116544.7 0.138546 0.088445 ENSG00000116544
EP400NL ENSG00000185684.8 0.410632 0.083064 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.109507 0.065319 ENSG00000163320
CLEC18A ENSG00000157322.12 0.518242 0.080923 ENSG00000157322
ACTR8 ENSG00000113812.9 0.204 0.076648 ENSG00000113812
NBPF15 ENSG00000243452.3 0.170138 0.094571 ENSG00000243452
ULK4 ENSG00000168038.6 0.12233 0.057844 ENSG00000168038
SLC27A2 ENSG00000140284.6 0.223751 0.092172 ENSG00000140284
SLC52A3 ENSG00000101276.10 0.287955 0.096136 ENSG00000101276
ADAM33 ENSG00000149451.13 0.130414 0.076008 ENSG00000149451
ANKRD61 ENSG00000157999.5 0.118418 0.07199 ENSG00000157999
AP1S1 ENSG00000106367.9 0.11422 0.061896 ENSG00000106367
RABGAP1L ENSG00000152061.17 0.101649 0.067283 ENSG00000152061
REPS1 ENSG00000135597.14 0.111682 0.073819 ENSG00000135597
POLR3GL ENSG00000121851.8 0.124665 0.070627 ENSG00000121851
ATP1B1 ENSG00000143153.7 0.186833 0.077155 ENSG00000143153
NBEA ENSG00000172915.14 0.158698 0.081706 ENSG00000172915
ATP10A ENSG00000206190.7 0.111293 0.072539 ENSG00000206190
HIST2H2BF ENSG00000203814.5 0.132301 0.076103 ENSG00000203814
GPR12 ENSG00000132975.6 0.148296 0.076416 ENSG00000132975
ZNF304 ENSG00000131845.10 0.276182 0.081204 ENSG00000131845
LIN7C ENSG00000148943.7 0.112306 0.062243 ENSG00000148943
UBA52 ENSG00000221983.3 0.144451 0.070297 ENSG00000221983
AKR1C2 ENSG00000151632.12 0.13596 0.077651 ENSG00000151632
HAUS6 ENSG00000147874.6 0.185865 0.085462 ENSG00000147874
EPN3 ENSG00000049283.13 0.34353 0.078715 ENSG00000049283
TEX264 ENSG00000164081.8 0.124693 0.075828 ENSG00000164081
ZNF7 ENSG00000147789.11 0.179862 0.068462 ENSG00000147789
ZNF772 ENSG00000197128.7 0.190654 0.07637 ENSG00000197128
FASLG ENSG00000117560.6 0.122146 0.071704 ENSG00000117560
SMIM2 ENSG00000139656.5 0.341613 0.084217 ENSG00000139656
VPS9D1 ENSG00000075399.8 0.115128 0.059821 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.302941 0.078588 ENSG00000053900
SMDT1 ENSG00000183172.7 0.486547 0.078154 ENSG00000183172
TYRO3 ENSG00000092445.7 0.437591 0.085045 ENSG00000092445
ADCY5 ENSG00000173175.10 0.155749 0.075614 ENSG00000173175
EVI5L ENSG00000142459.4 0.259774 0.094184 ENSG00000142459
IYD ENSG00000009765.10 0.172708 0.077555 ENSG00000009765
KIAA1683 ENSG00000130518.11 0.219428 0.07635 ENSG00000130518
PHYH ENSG00000107537.9 0.253181 0.098752 ENSG00000107537
OR4N4 ENSG00000183706.4 0.100655 0.063393 ENSG00000183706
ARG1 ENSG00000118520.8 0.122808 0.077485 ENSG00000118520
RABL2A ENSG00000144134.14 0.142976 0.077813 ENSG00000144134
TEPP ENSG00000159648.7 0.318713 0.07958 ENSG00000159648
ALS2CL ENSG00000178038.12 0.112253 0.065594 ENSG00000178038
CAPN8 ENSG00000203697.7 0.138486 0.066777 ENSG00000203697
MACROD2 ENSG00000172264.12 0.290306 0.093673 ENSG00000172264
FKRP ENSG00000181027.6 0.184574 0.09623 ENSG00000181027
FAM153B ENSG00000182230.7 0.197951 0.07223 ENSG00000182230
DDX59 ENSG00000118197.9 0.270114 0.079918 ENSG00000118197
SUCO ENSG00000094975.8 0.158005 0.068654 ENSG00000094975
PDSS2 ENSG00000164494.7 0.239784 0.088055 ENSG00000164494
SBK2 ENSG00000187550.4 0.102337 0.091985 ENSG00000187550
S100P ENSG00000163993.6 0.174786 0.101319 ENSG00000163993
ZFYVE16 ENSG00000039319.12 0.111005 0.069572 ENSG00000039319
AK9 ENSG00000155085.11 0.131421 0.062422 ENSG00000155085
SIGLEC11 ENSG00000161640.11 0.21322 0.08089 ENSG00000161640
WDR75 ENSG00000115368.5 0.111875 0.06142 ENSG00000115368
ZNF251 ENSG00000198169.4 0.114508 0.070385 ENSG00000198169
TIMM10 ENSG00000134809.4 0.374497 0.087328 ENSG00000134809
RD3 ENSG00000198570.5 0.12529 0.068677 ENSG00000198570
VSTM4 ENSG00000165633.7 0.11261 0.063995 ENSG00000165633
PYCARD ENSG00000103490.13 0.12841 0.087739 ENSG00000103490
NAGLU ENSG00000108784.5 0.151354 0.079859 ENSG00000108784
STIP1 ENSG00000168439.12 0.112852 0.068072 ENSG00000168439
COQ5 ENSG00000110871.10 0.358849 0.077429 ENSG00000110871
SYPL2 ENSG00000143028.7 0.383984 0.082422 ENSG00000143028
CATSPER2 ENSG00000166762.12 0.376136 0.092266 ENSG00000166762
AGAP6 ENSG00000204149.5 0.256074 0.077371 ENSG00000204149
NADK ENSG00000008130.11 0.102255 0.065153 ENSG00000008130
PXK ENSG00000168297.11 0.10085 0.061166 ENSG00000168297
NMT1 ENSG00000136448.7 0.114177 0.063665 ENSG00000136448
TDRD5 ENSG00000162782.11 0.24898 0.07186 ENSG00000162782
CHDH ENSG00000016391.5 0.127889 0.073021 ENSG00000016391
PRMT7 ENSG00000132600.12 0.233 0.075544 ENSG00000132600
PDHB ENSG00000168291.8 0.12532 0.063699 ENSG00000168291
FAM117A ENSG00000121104.3 0.151986 0.080632 ENSG00000121104
TUBG2 ENSG00000037042.8 0.165103 0.073601 ENSG00000037042
HSD11B1L ENSG00000167733.9 0.130699 0.091909 ENSG00000167733
GGH ENSG00000137563.7 0.159979 0.072892 ENSG00000137563
APTX ENSG00000137074.14 0.172636 0.072696 ENSG00000137074
ZCCHC9 ENSG00000131732.7 0.100404 0.065595 ENSG00000131732
GPR17 ENSG00000144230.12 0.436604 0.079056 ENSG00000144230
ALDH16A1 ENSG00000161618.5 0.449917 0.083845 ENSG00000161618
RHBDD2 ENSG00000005486.12 0.109193 0.068144 ENSG00000005486
TMED6 ENSG00000157315.4 0.20058 0.078159 ENSG00000157315
NCLN ENSG00000125912.6 0.249472 0.089627 ENSG00000125912
GIMAP8 ENSG00000171115.3 0.212331 0.084705 ENSG00000171115
ZFP36L1 ENSG00000185650.8 0.128616 0.079721 ENSG00000185650
NUDT12 ENSG00000112874.5 0.116382 0.080696 ENSG00000112874
BEND6 ENSG00000151917.13 0.155284 0.059414 ENSG00000151917
DNA2 ENSG00000138346.10 0.385953 0.084762 ENSG00000138346
DOCK7 ENSG00000116641.11 0.149361 0.074255 ENSG00000116641
MMP23B ENSG00000189409.8 0.109202 0.068172 ENSG00000189409
PI4K2B ENSG00000038210.9 0.120504 0.084077 ENSG00000038210
ANO5 ENSG00000171714.10 0.398883 0.076748 ENSG00000171714
ARHGEF37 ENSG00000183111.7 0.107657 0.07736 ENSG00000183111
ASB16 ENSG00000161664.2 0.20608 0.075676 ENSG00000161664
B3GALTL ENSG00000187676.7 0.17394 0.068377 ENSG00000187676
ZNHIT6 ENSG00000117174.6 0.303361 0.078923 ENSG00000117174
MED28 ENSG00000118579.6 0.109489 0.066834 ENSG00000118579
GTSF1L ENSG00000124196.5 0.101096 0.084313 ENSG00000124196
UGT2B4 ENSG00000156096.8 0.442261 0.076947 ENSG00000156096
AQP3 ENSG00000165272.10 0.231114 0.082491 ENSG00000165272
ASCC1 ENSG00000138303.13 0.104793 0.078876 ENSG00000138303
PCSK1 ENSG00000175426.6 0.101396 0.066223 ENSG00000175426
USH1C ENSG00000006611.11 0.414534 0.083141 ENSG00000006611
PPA1 ENSG00000180817.6 0.102508 0.077256 ENSG00000180817
FLT3 ENSG00000122025.10 0.107428 0.075477 ENSG00000122025
RPL8 ENSG00000161016.11 0.137578 0.060937 ENSG00000161016
GSN ENSG00000148180.12 0.106095 0.08014 ENSG00000148180
TRIP4 ENSG00000103671.5 0.148653 0.066517 ENSG00000103671
PMS1 ENSG00000064933.12 0.114804 0.070357 ENSG00000064933
MRPS16 ENSG00000182180.9 0.138454 0.07344 ENSG00000182180
MRAP2 ENSG00000135324.5 0.110665 0.06279 ENSG00000135324
EPB41L4A ENSG00000129595.8 0.147333 0.064299 ENSG00000129595
COLEC10 ENSG00000184374.2 0.178265 0.072454 ENSG00000184374
YIPF3 ENSG00000137207.7 0.107146 0.070323 ENSG00000137207
ERCC3 ENSG00000163161.8 0.148626 0.064568 ENSG00000163161
NXPE3 ENSG00000144815.9 0.111978 0.065173 ENSG00000144815
GSTA4 ENSG00000170899.6 0.170398 0.078468 ENSG00000170899
RPS24 ENSG00000138326.14 0.176396 0.082403 ENSG00000138326
IVD ENSG00000128928.4 0.200506 0.076851 ENSG00000128928
KIR3DL1 ENSG00000167633.12 0.106664 0.075892 ENSG00000167633
KIR2DL4 ENSG00000189013.9 0.11895 0.081322 ENSG00000189013
MAP3K3 ENSG00000198909.3 0.126989 0.063351 ENSG00000198909
TRIM66 ENSG00000166436.11 0.461643 0.083917 ENSG00000166436
SPC24 ENSG00000161888.7 0.103076 0.062066 ENSG00000161888
DNAJB12 ENSG00000148719.9 0.104611 0.065532 ENSG00000148719
RNF123 ENSG00000164068.11 0.104586 0.06656 ENSG00000164068
C2CD5 ENSG00000111731.8 0.214317 0.073816 ENSG00000111731
C10orf112 ENSG00000204740.5 0.271197 0.087225 ENSG00000204740
RASA3 ENSG00000185989.9 0.121552 0.07305 ENSG00000185989
PGAM5 ENSG00000247077.2 0.121081 0.066776 ENSG00000247077
SLC22A16 ENSG00000004809.9 0.383587 0.100831 ENSG00000004809
LINGO1 ENSG00000169783.8 0.109534 0.057606 ENSG00000169783
IMMP2L ENSG00000184903.5 0.104511 0.05907 ENSG00000184903
RBBP6 ENSG00000122257.14 0.109771 0.07166 ENSG00000122257
MMS22L ENSG00000146263.7 0.157966 0.063967 ENSG00000146263
STK35 ENSG00000125834.8 0.156803 0.079416 ENSG00000125834
DR1 ENSG00000117505.7 0.16393 0.074791 ENSG00000117505
SMIM8 ENSG00000111850.5 0.158332 0.074597 ENSG00000111850
ZNF577 ENSG00000161551.8 0.315228 0.083182 ENSG00000161551
SRRD ENSG00000100104.7 0.182609 0.092369 ENSG00000100104
CAPZA3 ENSG00000177938.3 0.113533 0.066942 ENSG00000177938
CNOT8 ENSG00000155508.9 0.426776 0.086206 ENSG00000155508
SLC36A2 ENSG00000186335.4 0.150332 0.078858 ENSG00000186335
SRRT ENSG00000087087.14 0.128574 0.066355 ENSG00000087087
NOC3L ENSG00000173145.7 0.182314 0.072091 ENSG00000173145
MAP3K2 ENSG00000169967.12 0.116254 0.06549 ENSG00000169967
ADAL ENSG00000168803.10 0.317033 0.095769 ENSG00000168803
CTD-2210P24.4 ENSG00000205106.2 0.18115 0.080455 ENSG00000205106
C11orf70 ENSG00000137691.8 0.111125 0.082575 ENSG00000137691
ITPRIPL1 ENSG00000198885.5 0.145233 0.074078 ENSG00000198885
FHDC1 ENSG00000137460.4 0.153075 0.077888 ENSG00000137460
SLC39A8 ENSG00000138821.8 0.134304 0.068848 ENSG00000138821
TUBGCP3 ENSG00000126216.8 0.112331 0.076495 ENSG00000126216
MYBPC3 ENSG00000134571.6 0.116109 0.063578 ENSG00000134571
ENOX1 ENSG00000120658.8 0.23655 0.084723 ENSG00000120658
FCER2 ENSG00000104921.10 0.206009 0.097433 ENSG00000104921
PDHX ENSG00000110435.7 0.171287 0.073294 ENSG00000110435
DZIP1L ENSG00000158163.10 0.131315 0.092034 ENSG00000158163
YPEL3 ENSG00000090238.7 0.153145 0.061205 ENSG00000090238
AKR1E2 ENSG00000165568.13 0.165012 0.079489 ENSG00000165568
HKDC1 ENSG00000156510.11 0.196442 0.090215 ENSG00000156510
PCDHB12 ENSG00000120328.4 0.191862 0.075049 ENSG00000120328
ABRACL ENSG00000146386.7 0.256593 0.079702 ENSG00000146386
ZNF211 ENSG00000121417.9 0.130455 0.067523 ENSG00000121417
FCHSD1 ENSG00000197948.5 0.208751 0.084704 ENSG00000197948
AKR1C3 ENSG00000196139.7 0.150458 0.084439 ENSG00000196139
OSCP1 ENSG00000116885.14 0.112741 0.062082 ENSG00000116885
GCOM1 ENSG00000137878.12 0.151886 0.076237 ENSG00000137878
CYP3A5 ENSG00000106258.9 0.104715 0.062337 ENSG00000106258
DIS3L ENSG00000166938.8 0.329627 0.084989 ENSG00000166938
CERS4 ENSG00000090661.7 0.312833 0.092875 ENSG00000090661
MAF1 ENSG00000179632.5 0.11267 0.066728 ENSG00000179632
C10orf12 ENSG00000155640.5 0.102482 0.064185 ENSG00000155640
PPP1R12C ENSG00000125503.8 0.102258 0.087816 ENSG00000125503
C10orf68 ENSG00000150076.18 0.196853 0.071557 ENSG00000150076
HHLA3 ENSG00000197568.9 0.248454 0.083262 ENSG00000197568
ARMC2 ENSG00000118690.8 0.227642 0.080354 ENSG00000118690
GTPBP10 ENSG00000105793.11 0.131882 0.065873 ENSG00000105793
CHKB ENSG00000100288.15 0.243692 0.082115 ENSG00000100288
GFI1 ENSG00000162676.7 0.169581 0.084281 ENSG00000162676
AC009403.2 ENSG00000216895.4 0.138734 0.092803 ENSG00000216895
NRXN2 ENSG00000110076.14 0.32179 0.072931 ENSG00000110076
ICAM3 ENSG00000076662.5 0.12486 0.072801 ENSG00000076662
RGPD8 ENSG00000169629.7 0.4782 0.073722 ENSG00000169629
ZNF574 ENSG00000105732.9 0.114894 0.068245 ENSG00000105732
CLCN7 ENSG00000103249.13 0.171732 0.079243 ENSG00000103249
GSTM3 ENSG00000134202.6 0.585705 0.07589 ENSG00000134202
