AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
DNAAF3 ENSG00000167646.9 0.107769 0.081597 ENSG00000167646
NUP50 ENSG00000093000.13 0.110189 0.079474 ENSG00000093000
KIF21A ENSG00000139116.13 0.163901 0.067136 ENSG00000139116
RP11-215A19.2 ENSG00000272297.1 0.122221 0.072397 ENSG00000272297
TSLP ENSG00000145777.10 0.162574 0.069984 ENSG00000145777
RNF41 ENSG00000181852.13 0.13469 0.067589 ENSG00000181852
SAMD4B ENSG00000179134.10 0.11482 0.071559 ENSG00000179134
RAP2B ENSG00000181467.2 0.107071 0.071038 ENSG00000181467
SOGA2 ENSG00000168502.13 0.1402 0.07482 ENSG00000168502
PARD6G ENSG00000178184.11 0.122505 0.065783 ENSG00000178184
DGKA ENSG00000065357.15 0.119134 0.06135 ENSG00000065357
DISP2 ENSG00000140323.4 0.352498 0.086362 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.10067 0.0514 ENSG00000153246
ZNF415 ENSG00000170954.7 0.101856 0.078224 ENSG00000170954
APMAP ENSG00000101474.7 0.144836 0.085975 ENSG00000101474
ATP8A2 ENSG00000132932.12 0.200872 0.077099 ENSG00000132932
ZC3H3 ENSG00000014164.6 0.371866 0.073878 ENSG00000014164
IKZF3 ENSG00000161405.12 0.104605 0.065816 ENSG00000161405
WDYHV1 ENSG00000156795.2 0.126149 0.071576 ENSG00000156795
LRRC73 ENSG00000204052.4 0.148602 0.075997 ENSG00000204052
CEP290 ENSG00000198707.10 0.130599 0.071802 ENSG00000198707
TSTD2 ENSG00000136925.10 0.135546 0.076647 ENSG00000136925
ANKRD23 ENSG00000163126.10 0.114508 0.06484 ENSG00000163126
SPAG8 ENSG00000137098.9 0.101822 0.058019 ENSG00000137098
C4BPB ENSG00000123843.8 0.120233 0.06889 ENSG00000123843
PSMB7 ENSG00000136930.8 0.108887 0.081182 ENSG00000136930
ALDOB ENSG00000136872.12 0.105006 0.078563 ENSG00000136872
IGSF9 ENSG00000085552.12 0.122742 0.066569 ENSG00000085552
DNASE1L3 ENSG00000163687.9 0.123889 0.062441 ENSG00000163687
SPRR1B ENSG00000169469.7 0.101291 0.063852 ENSG00000169469
PCDHB3 ENSG00000113205.2 0.108521 0.058055 ENSG00000113205
SATB1 ENSG00000182568.12 0.120123 0.068213 ENSG00000182568
ACSBG1 ENSG00000103740.5 0.127631 0.071206 ENSG00000103740
DYNC1I2 ENSG00000077380.11 0.109777 0.059666 ENSG00000077380
IL4I1 ENSG00000104951.11 0.110039 0.073746 ENSG00000104951
LINS ENSG00000140471.12 0.164729 0.079055 ENSG00000140471
FAM53B ENSG00000189319.9 0.11062 0.065849 ENSG00000189319
SMLR1 ENSG00000256162.2 0.172789 0.072953 ENSG00000256162
DUSP10 ENSG00000143507.13 0.124859 0.060005 ENSG00000143507
CA12 ENSG00000074410.9 0.10499 0.063995 ENSG00000074410
KCNJ12 ENSG00000184185.5 0.112117 0.061594 ENSG00000184185
FBXO46 ENSG00000177051.5 0.122722 0.078277 ENSG00000177051
USP3 ENSG00000140455.12 0.125566 0.071202 ENSG00000140455
ADCYAP1 ENSG00000141433.8 0.153294 0.07634 ENSG00000141433
CCDC122 ENSG00000151773.8 0.136864 0.066132 ENSG00000151773
RNF32 ENSG00000105982.12 0.153469 0.080314 ENSG00000105982
GNG4 ENSG00000168243.6 0.103612 0.062405 ENSG00000168243
ODF2L ENSG00000122417.11 0.117301 0.060582 ENSG00000122417
MFGE8 ENSG00000140545.10 0.100327 0.073928 ENSG00000140545
ST5 ENSG00000166444.13 0.100679 0.064084 ENSG00000166444
NKTR ENSG00000114857.13 0.114585 0.059027 ENSG00000114857
URAD ENSG00000183463.4 0.299538 0.088473 ENSG00000183463
MRPS10 ENSG00000048544.5 0.123239 0.068389 ENSG00000048544
PDGFRL ENSG00000104213.8 0.103255 0.065521 ENSG00000104213
NRTN ENSG00000171119.2 0.109943 0.084015 ENSG00000171119
ATXN7L1 ENSG00000146776.10 0.13307 0.085901 ENSG00000146776
BFSP1 ENSG00000125864.7 0.1036 0.067777 ENSG00000125864
DDX18 ENSG00000088205.8 0.146952 0.065094 ENSG00000088205
FAM175B ENSG00000165660.7 0.130236 0.067733 ENSG00000165660
EIF3E ENSG00000104408.5 0.12517 0.065441 ENSG00000104408
CLIC4 ENSG00000169504.10 0.100274 0.065344 ENSG00000169504
SPATA13 ENSG00000182957.10 0.1405 0.065859 ENSG00000182957
ARHGEF18 ENSG00000104880.13 0.105701 0.080342 ENSG00000104880
CELSR2 ENSG00000143126.7 0.141644 0.072149 ENSG00000143126
CLEC12A ENSG00000172322.9 0.178827 0.075355 ENSG00000172322
FAM26E ENSG00000178033.5 0.178723 0.07138 ENSG00000178033
CENPQ ENSG00000031691.6 0.133152 0.060309 ENSG00000031691
GPR107 ENSG00000148358.15 0.108414 0.076301 ENSG00000148358
FAM71D ENSG00000172717.11 0.138491 0.068565 ENSG00000172717
MAP2K5 ENSG00000137764.15 0.170603 0.072973 ENSG00000137764
PHLPP2 ENSG00000040199.14 0.103977 0.05747 ENSG00000040199
CDH9 ENSG00000113100.5 0.143021 0.078504 ENSG00000113100
PGGT1B ENSG00000164219.5 0.214682 0.08234 ENSG00000164219
PCK1 ENSG00000124253.9 0.106342 0.071246 ENSG00000124253
GABRB2 ENSG00000145864.8 0.102693 0.066105 ENSG00000145864
NIPAL4 ENSG00000172548.10 0.356977 0.073981 ENSG00000172548
CTSC ENSG00000109861.11 0.11193 0.068469 ENSG00000109861
NOTCH2NL ENSG00000213240.7 0.105573 0.065339 ENSG00000213240
PKD1L2 ENSG00000269323.1 0.124651 0.074872 ENSG00000269323
CTC-786C10.1 ENSG00000262601.1 0.141649 0.08574 ENSG00000262601
RP11-867G23.8 ENSG00000255468.2 0.107008 0.069795 ENSG00000255468
INSL3 ENSG00000248099.3 0.193286 0.079649 ENSG00000248099
ARHGEF38 ENSG00000236699.4 0.103718 0.054222 ENSG00000236699
TMEM233 ENSG00000224982.2 0.106995 0.07432 ENSG00000224982
C19orf38 ENSG00000214212.4 0.131173 0.063266 ENSG00000214212
GBP7 ENSG00000213512.1 0.41577 0.07929 ENSG00000213512
MUC19 ENSG00000205592.8 0.103133 0.05776 ENSG00000205592
GNB2L1 ENSG00000204628.7 0.17458 0.074692 ENSG00000204628
HLA-DOA ENSG00000204252.8 0.107623 0.06192 ENSG00000204252
GIGYF2 ENSG00000204120.10 0.201643 0.075666 ENSG00000204120
C1orf138 ENSG00000203804.3 0.117397 0.070064 ENSG00000203804
EFCAB2 ENSG00000203666.8 0.234341 0.07822 ENSG00000203666
ABCA4 ENSG00000198691.7 0.12484 0.07002 ENSG00000198691
CCDC151 ENSG00000198003.7 0.130933 0.070271 ENSG00000198003
DHRS4-AS1 ENSG00000197775.1 0.176806 0.067694 ENSG00000197775
SVIL ENSG00000197321.10 0.106973 0.076133 ENSG00000197321
LAMA2 ENSG00000196569.7 0.139784 0.076675 ENSG00000196569
GDAP2 ENSG00000196505.5 0.113391 0.067706 ENSG00000196505
ESRRG ENSG00000196482.12 0.1222 0.072264 ENSG00000196482
FAM47E ENSG00000189157.9 0.114453 0.066802 ENSG00000189157
OR7D2 ENSG00000188000.2 0.134046 0.077616 ENSG00000188000
SPRY4 ENSG00000187678.8 0.101981 0.072166 ENSG00000187678
HAPLN4 ENSG00000187664.8 0.11706 0.053506 ENSG00000187664
KRTAP12-1 ENSG00000187175.5 0.113229 0.059364 ENSG00000187175
LILRB4 ENSG00000186818.8 0.118024 0.077472 ENSG00000186818
PRR5 ENSG00000186654.16 0.126993 0.078686 ENSG00000186654
CYP4Z1 ENSG00000186160.4 0.111682 0.061514 ENSG00000186160
LSAMP ENSG00000185565.6 0.227426 0.07524 ENSG00000185565
RAB11B ENSG00000185236.7 0.11538 0.069906 ENSG00000185236
NELFA ENSG00000185049.7 0.148862 0.080986 ENSG00000185049
BPIFC ENSG00000184459.4 0.113919 0.068088 ENSG00000184459
PRKD1 ENSG00000184304.10 0.12637 0.073294 ENSG00000184304
TBX1 ENSG00000184058.8 0.111786 0.063607 ENSG00000184058
KCTD8 ENSG00000183783.6 0.214929 0.075288 ENSG00000183783
C19orf59 ENSG00000183019.3 0.127174 0.082397 ENSG00000183019
FBXL6 ENSG00000182325.6 0.104299 0.060097 ENSG00000182325
PTCHD3 ENSG00000182077.6 0.232183 0.07026 ENSG00000182077
C4orf50 ENSG00000181215.8 0.105189 0.073909 ENSG00000181215
ZNF572 ENSG00000180938.5 0.101073 0.067697 ENSG00000180938
ANKRD18A ENSG00000180071.13 0.144687 0.072712 ENSG00000180071
ATOH7 ENSG00000179774.7 0.11909 0.065391 ENSG00000179774
RPRML ENSG00000179673.3 0.172968 0.07485 ENSG00000179673
LACC1 ENSG00000179630.6 0.118689 0.057878 ENSG00000179630
SEPW1 ENSG00000178980.10 0.353357 0.082956 ENSG00000178980
LGALS7B ENSG00000178934.4 0.16402 0.08663 ENSG00000178934
WDR6 ENSG00000178252.12 0.204039 0.078225 ENSG00000178252
LCORL ENSG00000178177.9 0.125655 0.066365 ENSG00000178177
DMAP1 ENSG00000178028.9 0.126037 0.076015 ENSG00000178028
RPS27 ENSG00000177954.7 0.146625 0.072203 ENSG00000177954
SAMD9L ENSG00000177409.7 0.178728 0.078567 ENSG00000177409
MTX3 ENSG00000177034.10 0.111341 0.062608 ENSG00000177034
RIMS2 ENSG00000176406.16 0.232672 0.071713 ENSG00000176406
ZDHHC21 ENSG00000175893.6 0.128697 0.072339 ENSG00000175893
RBM4 ENSG00000173933.15 0.120172 0.080351 ENSG00000173933
SMARCC1 ENSG00000173473.6 0.104116 0.068192 ENSG00000173473
RNASE11 ENSG00000173464.9 0.134937 0.071776 ENSG00000173464
HPSE ENSG00000173083.10 0.107005 0.069172 ENSG00000173083
RCAN2 ENSG00000172348.10 0.110484 0.068161 ENSG00000172348
CXCR6 ENSG00000172215.5 0.120787 0.065605 ENSG00000172215
FBXW10 ENSG00000171931.8 0.114138 0.071725 ENSG00000171931
RNASEH1 ENSG00000171865.5 0.207625 0.084716 ENSG00000171865
SLC25A33 ENSG00000171612.6 0.104241 0.064992 ENSG00000171612
COL24A1 ENSG00000171502.10 0.160351 0.069112 ENSG00000171502
RP11-1055B8.7 ENSG00000171282.9 0.112411 0.074728 ENSG00000171282
ZNF692 ENSG00000171163.11 0.106299 0.069865 ENSG00000171163
INSR ENSG00000171105.9 0.106987 0.076954 ENSG00000171105
CHRNA5 ENSG00000169684.9 0.169459 0.064233 ENSG00000169684
UPF3A ENSG00000169062.10 0.139594 0.063321 ENSG00000169062
REEP4 ENSG00000168476.7 0.106102 0.073861 ENSG00000168476
SCN11A ENSG00000168356.7 0.111301 0.055074 ENSG00000168356
COA6 ENSG00000168275.10 0.129119 0.069608 ENSG00000168275
NYAP1 ENSG00000166924.4 0.174609 0.070699 ENSG00000166924
SEC11C ENSG00000166562.4 0.100051 0.079786 ENSG00000166562
PRTG ENSG00000166450.8 0.256796 0.080128 ENSG00000166450
TBATA ENSG00000166220.8 0.221753 0.084931 ENSG00000166220
C1QL3 ENSG00000165985.8 0.133923 0.07892 ENSG00000165985
C12orf50 ENSG00000165805.5 0.124372 0.074876 ENSG00000165805
STRBP ENSG00000165209.14 0.115914 0.071609 ENSG00000165209
SVEP1 ENSG00000165124.13 0.123712 0.077412 ENSG00000165124
SYK ENSG00000165025.10 0.100563 0.080485 ENSG00000165025
CHMP4C ENSG00000164695.4 0.146735 0.081755 ENSG00000164695
ABLIM2 ENSG00000163995.14 0.111536 0.061735 ENSG00000163995
TTC14 ENSG00000163728.6 0.10326 0.062947 ENSG00000163728
CADPS ENSG00000163618.13 0.104888 0.071983 ENSG00000163618
LRRIQ3 ENSG00000162620.11 0.164844 0.064619 ENSG00000162620
TPCN2 ENSG00000162341.11 0.153828 0.083426 ENSG00000162341
FAM207A ENSG00000160256.8 0.182933 0.078836 ENSG00000160256
ZSCAN12 ENSG00000158691.10 0.124947 0.067864 ENSG00000158691
LSM11 ENSG00000155858.5 0.106598 0.055555 ENSG00000155858
PIEZO2 ENSG00000154864.7 0.119232 0.07325 ENSG00000154864
GBP5 ENSG00000154451.10 0.112915 0.06126 ENSG00000154451
CACNA2D1 ENSG00000153956.11 0.120854 0.071196 ENSG00000153956
FRMD1 ENSG00000153303.12 0.147613 0.077231 ENSG00000153303
PABPC3 ENSG00000151846.7 0.16861 0.075086 ENSG00000151846
TIRAP ENSG00000150455.9 0.100109 0.063903 ENSG00000150455
GRIN2B ENSG00000150086.3 0.118282 0.078007 ENSG00000150086
GLYAT ENSG00000149124.6 0.112546 0.058989 ENSG00000149124
RGS10 ENSG00000148908.10 0.10258 0.07615 ENSG00000148908
PAOX ENSG00000148832.10 0.136093 0.069782 ENSG00000148832
FAM135B ENSG00000147724.7 0.104123 0.071919 ENSG00000147724
RASGEF1C ENSG00000146090.11 0.160147 0.070788 ENSG00000146090
BOD1 ENSG00000145919.6 0.100788 0.069433 ENSG00000145919
TMEM177 ENSG00000144120.8 0.105728 0.059272 ENSG00000144120
TP53BP2 ENSG00000143514.12 0.115479 0.068217 ENSG00000143514
ANAPC11 ENSG00000141552.13 0.103472 0.081053 ENSG00000141552
TP53 ENSG00000141510.11 0.118727 0.071014 ENSG00000141510
GCSH ENSG00000140905.5 0.112769 0.077458 ENSG00000140905
DUOXA2 ENSG00000140274.9 0.117666 0.065515 ENSG00000140274
FRMD6 ENSG00000139926.11 0.127153 0.078589 ENSG00000139926
OLA1 ENSG00000138430.11 0.120563 0.071833 ENSG00000138430
METTL5 ENSG00000138382.9 0.115885 0.068916 ENSG00000138382
CYP2C9 ENSG00000138109.9 0.11056 0.060613 ENSG00000138109
CGREF1 ENSG00000138028.10 0.110728 0.069224 ENSG00000138028
TRPC6 ENSG00000137672.8 0.104529 0.065191 ENSG00000137672
AGT ENSG00000135744.7 0.182178 0.076185 ENSG00000135744
HTR1B ENSG00000135312.4 0.152857 0.074374 ENSG00000135312
KLB ENSG00000134962.6 0.111815 0.068582 ENSG00000134962
CARS2 ENSG00000134905.12 0.137742 0.07396 ENSG00000134905
PHC2 ENSG00000134686.12 0.123835 0.064925 ENSG00000134686
IL6ST ENSG00000134352.15 0.100781 0.057968 ENSG00000134352
SPINK5 ENSG00000133710.11 0.257354 0.0716 ENSG00000133710
WASF3 ENSG00000132970.8 0.102938 0.072282 ENSG00000132970
PODNL1 ENSG00000132000.7 0.179793 0.07962 ENSG00000132000
EXOC4 ENSG00000131558.10 0.129501 0.067645 ENSG00000131558
NR1H2 ENSG00000131408.9 0.101858 0.07005 ENSG00000131408
DPP6 ENSG00000130226.12 0.306303 0.084746 ENSG00000130226
HOXD11 ENSG00000128713.11 0.111342 0.066245 ENSG00000128713
HOXD1 ENSG00000128645.11 0.102627 0.062441 ENSG00000128645
GFER ENSG00000127554.12 0.149557 0.072807 ENSG00000127554
DNAJC8 ENSG00000126698.6 0.118059 0.071373 ENSG00000126698
PSMF1 ENSG00000125818.12 0.10326 0.072377 ENSG00000125818
EFNB2 ENSG00000125266.6 0.11704 0.074977 ENSG00000125266
MEA1 ENSG00000124733.3 0.189635 0.082007 ENSG00000124733
ATP5E ENSG00000124172.5 0.121373 0.078169 ENSG00000124172
ACADS ENSG00000122971.4 0.107559 0.055126 ENSG00000122971
VPS26A ENSG00000122958.10 0.11525 0.062654 ENSG00000122958
SPINK4 ENSG00000122711.4 0.102716 0.064691 ENSG00000122711
CCR2 ENSG00000121807.5 0.127212 0.067485 ENSG00000121807
KCNJ5 ENSG00000120457.7 0.171693 0.074733 ENSG00000120457
CRHR1 ENSG00000120088.10 0.237705 0.070386 ENSG00000120088
TCF21 ENSG00000118526.6 0.134432 0.071611 ENSG00000118526
RPL22 ENSG00000116251.5 0.169487 0.083719 ENSG00000116251
AAK1 ENSG00000115977.14 0.115012 0.061153 ENSG00000115977
PROC ENSG00000115718.13 0.13056 0.067917 ENSG00000115718
STEAP3 ENSG00000115107.15 0.120308 0.064218 ENSG00000115107
EEF1B2 ENSG00000114942.9 0.14259 0.079168 ENSG00000114942
HGD ENSG00000113924.7 0.149649 0.071779 ENSG00000113924
CHORDC1 ENSG00000110172.7 0.176548 0.075084 ENSG00000110172
CPD ENSG00000108582.7 0.156796 0.078522 ENSG00000108582
RASD1 ENSG00000108551.4 0.100464 0.070989 ENSG00000108551
CWC25 ENSG00000108296.6 0.110002 0.069407 ENSG00000108296
PITRM1 ENSG00000107959.11 0.131389 0.073998 ENSG00000107959
PALD1 ENSG00000107719.8 0.164988 0.088589 ENSG00000107719
AEBP1 ENSG00000106624.4 0.151451 0.081082 ENSG00000106624
HOXA13 ENSG00000106031.6 0.114771 0.063555 ENSG00000106031
TMEM59L ENSG00000105696.4 0.171756 0.075122 ENSG00000105696
ERICH1 ENSG00000104714.9 0.115999 0.076903 ENSG00000104714
EYA1 ENSG00000104313.13 0.115485 0.068148 ENSG00000104313
MRPS31 ENSG00000102738.6 0.103858 0.067327 ENSG00000102738
ISM2 ENSG00000100593.13 0.100261 0.067665 ENSG00000100593
MTMR3 ENSG00000100330.11 0.12518 0.063652 ENSG00000100330
THOC5 ENSG00000100296.9 0.277389 0.077523 ENSG00000100296
FBXO7 ENSG00000100225.13 0.100244 0.067735 ENSG00000100225
CATSPERG ENSG00000099338.18 0.104772 0.064285 ENSG00000099338
RAB18 ENSG00000099246.12 0.116179 0.059488 ENSG00000099246
RFFL ENSG00000092871.12 0.114534 0.081698 ENSG00000092871
ACHE ENSG00000087085.9 0.175634 0.072933 ENSG00000087085
WDFY1 ENSG00000085449.10 0.101964 0.067208 ENSG00000085449
FAT1 ENSG00000083857.9 0.15626 0.079687 ENSG00000083857
HSPB11 ENSG00000081870.7 0.142775 0.075594 ENSG00000081870
FKBP7 ENSG00000079150.13 0.100157 0.056241 ENSG00000079150
POLD3 ENSG00000077514.4 0.170372 0.075653 ENSG00000077514
SRI ENSG00000075142.9 0.121822 0.062264 ENSG00000075142
ANO8 ENSG00000074855.6 0.100692 0.069296 ENSG00000074855
ADAM11 ENSG00000073670.9 0.10505 0.066609 ENSG00000073670
ALPK1 ENSG00000073331.13 0.111001 0.066312 ENSG00000073331
FRMPD1 ENSG00000070601.5 0.131726 0.067462 ENSG00000070601
SYNE2 ENSG00000054654.11 0.100642 0.065785 ENSG00000054654
OFD1 ENSG00000046651.10 0.187038 0.093762 ENSG00000046651
SPDL1 ENSG00000040275.12 0.127039 0.073955 ENSG00000040275
TNFRSF1B ENSG00000028137.12 0.107507 0.058858 ENSG00000028137
UBE3C ENSG00000009335.13 0.104041 0.064714 ENSG00000009335
