AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
AOC3 ENSG00000131471.2 0.157818 0.07262 ENSG00000131471
SYNRG ENSG00000006114.11 0.348106 0.079413 ENSG00000006114
TAF2 ENSG00000064313.7 0.226198 0.080643 ENSG00000064313
GPR180 ENSG00000152749.7 0.463431 0.079512 ENSG00000152749
IZUMO1 ENSG00000182264.4 0.310849 0.088717 ENSG00000182264
LRGUK ENSG00000155530.2 0.201111 0.085626 ENSG00000155530
LILRB3 ENSG00000204577.7 0.396152 0.095917 ENSG00000204577
TMEFF2 ENSG00000144339.7 0.198869 0.07184 ENSG00000144339
CYBRD1 ENSG00000071967.7 0.359565 0.08086 ENSG00000071967
DNAJC15 ENSG00000120675.4 0.57962 0.070882 ENSG00000120675
DOPEY1 ENSG00000083097.10 0.227516 0.072031 ENSG00000083097
METTL2B ENSG00000165055.10 0.169377 0.069294 ENSG00000165055
KANSL2 ENSG00000139620.8 0.287004 0.081655 ENSG00000139620
TMED2 ENSG00000086598.6 0.150771 0.074998 ENSG00000086598
IFRD1 ENSG00000006652.9 0.215352 0.077459 ENSG00000006652
ANGEL1 ENSG00000013523.5 0.178186 0.084663 ENSG00000013523
NUP85 ENSG00000125450.6 0.397149 0.086419 ENSG00000125450
GOT2 ENSG00000125166.8 0.146097 0.060534 ENSG00000125166
KRT34 ENSG00000131737.5 0.248777 0.084229 ENSG00000131737
C17orf67 ENSG00000214226.4 0.240045 0.091963 ENSG00000214226
COPG2 ENSG00000158623.10 0.26358 0.076569 ENSG00000158623
INO80E ENSG00000169592.10 0.158715 0.06227 ENSG00000169592
EBPL ENSG00000123179.9 0.375031 0.073943 ENSG00000123179
DARS ENSG00000115866.6 0.141067 0.06693 ENSG00000115866
RALGPS2 ENSG00000116191.12 0.302122 0.080605 ENSG00000116191
LARGE ENSG00000133424.15 0.159259 0.07797 ENSG00000133424
FASTKD1 ENSG00000138399.13 0.129181 0.062393 ENSG00000138399
FAM89A ENSG00000182118.5 0.144899 0.071166 ENSG00000182118
MTIF3 ENSG00000122033.10 0.35038 0.077135 ENSG00000122033
LY75 ENSG00000054219.9 0.352345 0.074938 ENSG00000054219
CD79B ENSG00000007312.8 0.212201 0.071028 ENSG00000007312
NOXA1 ENSG00000188747.4 0.1955 0.082313 ENSG00000188747
GXYLT2 ENSG00000172986.8 0.315326 0.083951 ENSG00000172986
DLG5 ENSG00000151208.12 0.464357 0.072535 ENSG00000151208
RGL4 ENSG00000159496.10 0.203306 0.072913 ENSG00000159496
PACRGL ENSG00000163138.14 0.287493 0.083044 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.368797 0.080948 ENSG00000163281
VPS13A ENSG00000197969.7 0.24797 0.077601 ENSG00000197969
NSUN6 ENSG00000241058.1 0.308112 0.073747 ENSG00000241058
CFDP1 ENSG00000153774.4 0.156109 0.065906 ENSG00000153774
MAP3K11 ENSG00000173327.3 0.136717 0.060363 ENSG00000173327
RNF14 ENSG00000013561.13 0.176125 0.067794 ENSG00000013561
SPATA5L1 ENSG00000171763.13 0.199243 0.063467 ENSG00000171763
ROM1 ENSG00000149489.4 0.235538 0.073216 ENSG00000149489
HSD17B13 ENSG00000170509.7 0.216128 0.078754 ENSG00000170509
TONSL ENSG00000160949.12 0.163816 0.065962 ENSG00000160949
ASB13 ENSG00000196372.8 0.290273 0.100746 ENSG00000196372
DBNDD1 ENSG00000003249.9 0.253048 0.099763 ENSG00000003249
RPS9 ENSG00000170889.9 0.435628 0.08559 ENSG00000170889
THEM6 ENSG00000130193.7 0.170485 0.071826 ENSG00000130193
ANKLE2 ENSG00000176915.10 0.142795 0.067715 ENSG00000176915
SLC25A41 ENSG00000181240.9 0.598827 0.06934 ENSG00000181240
HTATIP2 ENSG00000109854.9 0.713521 0.064919 ENSG00000109854
AGAP8 ENSG00000174194.11 0.578101 0.079674 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.269748 0.089511 ENSG00000198945
UBTD2 ENSG00000168246.5 0.16124 0.074189 ENSG00000168246
AGAP9 ENSG00000198035.9 0.188701 0.073486 ENSG00000198035
FAM21A ENSG00000099290.11 0.585436 0.069179 ENSG00000099290
RPS27L ENSG00000185088.8 0.263246 0.074056 ENSG00000185088
ZNF468 ENSG00000204604.5 0.310873 0.092976 ENSG00000204604
TRPT1 ENSG00000149743.9 0.252976 0.0794 ENSG00000149743
SH3GLB1 ENSG00000097033.10 0.135574 0.066931 ENSG00000097033
EP400NL ENSG00000185684.8 0.379663 0.081351 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.270455 0.077539 ENSG00000163320
CLEC18A ENSG00000157322.12 0.417661 0.074697 ENSG00000157322
ACTR8 ENSG00000113812.9 0.152837 0.062326 ENSG00000113812
GALNT3 ENSG00000115339.9 0.281756 0.072036 ENSG00000115339
KCNK1 ENSG00000135750.10 0.367699 0.087136 ENSG00000135750
ULK4 ENSG00000168038.6 0.218667 0.069005 ENSG00000168038
SLC52A3 ENSG00000101276.10 0.17132 0.083902 ENSG00000101276
AP1S1 ENSG00000106367.9 0.156014 0.07232 ENSG00000106367
RABGAP1L ENSG00000152061.17 0.204631 0.076851 ENSG00000152061
DNAJB14 ENSG00000164031.12 0.144468 0.067375 ENSG00000164031
TMEM60 ENSG00000135211.5 0.130373 0.062421 ENSG00000135211
CREG1 ENSG00000143162.7 0.198845 0.082887 ENSG00000143162
IL27RA ENSG00000104998.2 0.255842 0.086835 ENSG00000104998
NUAK2 ENSG00000163545.7 0.139875 0.066742 ENSG00000163545
ZNF304 ENSG00000131845.10 0.27261 0.078409 ENSG00000131845
HOXD3 ENSG00000128652.7 0.232564 0.088507 ENSG00000128652
SERGEF ENSG00000129158.6 0.241154 0.073939 ENSG00000129158
HAUS6 ENSG00000147874.6 0.235024 0.074836 ENSG00000147874
EPS15 ENSG00000085832.12 0.350217 0.102803 ENSG00000085832
GPD2 ENSG00000115159.11 0.190764 0.071861 ENSG00000115159
TEX264 ENSG00000164081.8 0.202616 0.092828 ENSG00000164081
ZNF7 ENSG00000147789.11 0.256268 0.073663 ENSG00000147789
ZNF772 ENSG00000197128.7 0.14704 0.069761 ENSG00000197128
SMIM2 ENSG00000139656.5 0.347182 0.083258 ENSG00000139656
VPS9D1 ENSG00000075399.8 0.221911 0.075107 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.434245 0.071185 ENSG00000053900
SMDT1 ENSG00000183172.7 0.586815 0.067715 ENSG00000183172
PDE4C ENSG00000105650.16 0.156033 0.072829 ENSG00000105650
KIAA1683 ENSG00000130518.11 0.275041 0.078128 ENSG00000130518
PHYH ENSG00000107537.9 0.248548 0.090871 ENSG00000107537
RABL2A ENSG00000144134.14 0.123267 0.060464 ENSG00000144134
CFHR1 ENSG00000244414.1 0.156611 0.064346 ENSG00000244414
TXNL4B ENSG00000140830.4 0.168405 0.07637 ENSG00000140830
PPDPF ENSG00000125534.5 0.302918 0.09453 ENSG00000125534
MFSD4 ENSG00000174514.8 0.200646 0.07066 ENSG00000174514
CRYL1 ENSG00000165475.9 0.385102 0.085468 ENSG00000165475
SCPEP1 ENSG00000121064.8 0.185865 0.084858 ENSG00000121064
DDX59 ENSG00000118197.9 0.184361 0.074126 ENSG00000118197
AK9 ENSG00000155085.11 0.144378 0.060465 ENSG00000155085
SCAF8 ENSG00000213079.5 0.196932 0.078284 ENSG00000213079
WDR75 ENSG00000115368.5 0.12565 0.061754 ENSG00000115368
ZNF251 ENSG00000198169.4 0.225603 0.08356 ENSG00000198169
LRRC3DN ENSG00000269430.1 0.206295 0.08971 ENSG00000269430
TIMM10 ENSG00000134809.4 0.293586 0.083082 ENSG00000134809
HRCT1 ENSG00000196196.2 0.24291 0.077028 ENSG00000196196
TSPO ENSG00000100300.13 0.323367 0.084127 ENSG00000100300
DHODH ENSG00000102967.7 0.242633 0.078802 ENSG00000102967
NAGLU ENSG00000108784.5 0.24074 0.081969 ENSG00000108784
CIAPIN1 ENSG00000005194.10 0.175258 0.077253 ENSG00000005194
COQ5 ENSG00000110871.10 0.422957 0.078701 ENSG00000110871
AGAP6 ENSG00000204149.5 0.464711 0.071915 ENSG00000204149
PXK ENSG00000168297.11 0.115956 0.055477 ENSG00000168297
NMT1 ENSG00000136448.7 0.115335 0.057525 ENSG00000136448
UPB1 ENSG00000100024.10 0.198345 0.072482 ENSG00000100024
TDRD5 ENSG00000162782.11 0.392925 0.075365 ENSG00000162782
CHDH ENSG00000016391.5 0.197336 0.070057 ENSG00000016391
PRMT7 ENSG00000132600.12 0.32632 0.082009 ENSG00000132600
TUBG2 ENSG00000037042.8 0.20484 0.068992 ENSG00000037042
APTX ENSG00000137074.14 0.262491 0.075825 ENSG00000137074
BCS1L ENSG00000074582.8 0.186709 0.071166 ENSG00000074582
DOC2B ENSG00000262359.1 0.199205 0.080158 ENSG00000262359
GPR17 ENSG00000144230.12 0.4187 0.079957 ENSG00000144230
IMPDH1 ENSG00000106348.12 0.311414 0.079848 ENSG00000106348
ARHGEF39 ENSG00000137135.13 0.189974 0.07906 ENSG00000137135
NCLN ENSG00000125912.6 0.236042 0.087023 ENSG00000125912
GIMAP8 ENSG00000171115.3 0.297738 0.083138 ENSG00000171115
DDRGK1 ENSG00000198171.8 0.147032 0.072758 ENSG00000198171
NUDT12 ENSG00000112874.5 0.309374 0.081773 ENSG00000112874
BEND6 ENSG00000151917.13 0.129313 0.058675 ENSG00000151917
DNA2 ENSG00000138346.10 0.354178 0.078285 ENSG00000138346
CDK5RAP3 ENSG00000108465.10 0.155298 0.057688 ENSG00000108465
ANO5 ENSG00000171714.10 0.210361 0.074709 ENSG00000171714
B3GALTL ENSG00000187676.7 0.156498 0.068556 ENSG00000187676
ZNHIT6 ENSG00000117174.6 0.204936 0.066102 ENSG00000117174
RNF24 ENSG00000101236.11 0.262024 0.085153 ENSG00000101236
UGT2B4 ENSG00000156096.8 0.158095 0.064789 ENSG00000156096
NICN1 ENSG00000145029.7 0.145668 0.07057 ENSG00000145029
RPL8 ENSG00000161016.11 0.197334 0.069937 ENSG00000161016
WDR52 ENSG00000206530.4 0.140522 0.059476 ENSG00000206530
MRPS16 ENSG00000182180.9 0.174868 0.077896 ENSG00000182180
CCDC13 ENSG00000244607.1 0.194532 0.074024 ENSG00000244607
EPB41L4A ENSG00000129595.8 0.253257 0.072683 ENSG00000129595
MXD3 ENSG00000213347.6 0.297296 0.080841 ENSG00000213347
PCDHGA11 ENSG00000253873.1 0.181046 0.072669 ENSG00000253873
ERCC3 ENSG00000163161.8 0.315381 0.073568 ENSG00000163161
IVD ENSG00000128928.4 0.163847 0.074517 ENSG00000128928
TRIM66 ENSG00000166436.11 0.356055 0.084599 ENSG00000166436
DNAJB12 ENSG00000148719.9 0.164418 0.071222 ENSG00000148719
C2CD5 ENSG00000111731.8 0.22675 0.076705 ENSG00000111731
C10orf112 ENSG00000204740.5 0.523117 0.082578 ENSG00000204740
RASA3 ENSG00000185989.9 0.186593 0.066326 ENSG00000185989
SLC22A16 ENSG00000004809.9 0.186585 0.081965 ENSG00000004809
KRT7 ENSG00000135480.10 0.327323 0.090899 ENSG00000135480
POLR1C ENSG00000171453.13 0.158754 0.074744 ENSG00000171453
DR1 ENSG00000117505.7 0.13485 0.058464 ENSG00000117505
SMIM8 ENSG00000111850.5 0.259077 0.083033 ENSG00000111850
ZNF577 ENSG00000161551.8 0.319769 0.077702 ENSG00000161551
PCDHB15 ENSG00000113248.3 0.292122 0.084048 ENSG00000113248
CNOT8 ENSG00000155508.9 0.271364 0.081759 ENSG00000155508
MAL2 ENSG00000147676.9 0.299359 0.080446 ENSG00000147676
SRRT ENSG00000087087.14 0.158394 0.067156 ENSG00000087087
NMNAT2 ENSG00000157064.6 0.212308 0.08109 ENSG00000157064
NOC3L ENSG00000173145.7 0.194759 0.071532 ENSG00000173145
MAP3K2 ENSG00000169967.12 0.171609 0.068046 ENSG00000169967
ADAL ENSG00000168803.10 0.380043 0.098468 ENSG00000168803
NAPEPLD ENSG00000161048.7 0.143992 0.069501 ENSG00000161048
TXNDC12 ENSG00000117862.6 0.172697 0.072432 ENSG00000117862
LARP6 ENSG00000166173.9 0.164856 0.066949 ENSG00000166173
PAK2 ENSG00000180370.6 0.146377 0.071958 ENSG00000180370
ENOX1 ENSG00000120658.8 0.212635 0.078218 ENSG00000120658
TRIM24 ENSG00000122779.12 0.315598 0.080716 ENSG00000122779
FCER2 ENSG00000104921.10 0.371995 0.090307 ENSG00000104921
PLCD3 ENSG00000161714.7 0.224764 0.075865 ENSG00000161714
SCYL2 ENSG00000136021.13 0.160695 0.07831 ENSG00000136021
YPEL3 ENSG00000090238.7 0.347086 0.083407 ENSG00000090238
AKR1E2 ENSG00000165568.13 0.213879 0.082096 ENSG00000165568
PCDHB12 ENSG00000120328.4 0.224663 0.07719 ENSG00000120328
ZNF414 ENSG00000133250.9 0.177696 0.077032 ENSG00000133250
ABRACL ENSG00000146386.7 0.186024 0.071597 ENSG00000146386
ZNF211 ENSG00000121417.9 0.201741 0.07249 ENSG00000121417
SLC6A16 ENSG00000063127.11 0.153434 0.066716 ENSG00000063127
DIS3L ENSG00000166938.8 0.257697 0.075663 ENSG00000166938
CERS4 ENSG00000090661.7 0.433195 0.094246 ENSG00000090661
DPP7 ENSG00000176978.9 0.244093 0.088807 ENSG00000176978
LAMTOR5 ENSG00000134248.9 0.182879 0.077885 ENSG00000134248
PAPSS2 ENSG00000198682.8 0.168306 0.068005 ENSG00000198682
C10orf68 ENSG00000150076.18 0.200089 0.065235 ENSG00000150076
HHLA3 ENSG00000197568.9 0.353231 0.083046 ENSG00000197568
DSTYK ENSG00000133059.12 0.152321 0.061931 ENSG00000133059
CHKB ENSG00000100288.15 0.143511 0.068672 ENSG00000100288
PLK5 ENSG00000185988.7 0.304929 0.097593 ENSG00000185988
NRXN2 ENSG00000110076.14 0.197472 0.074054 ENSG00000110076
ICAM3 ENSG00000076662.5 0.237116 0.084204 ENSG00000076662
RGPD8 ENSG00000169629.7 0.518128 0.072251 ENSG00000169629
FSHB ENSG00000131808.6 0.15105 0.072283 ENSG00000131808
CLCN7 ENSG00000103249.13 0.389468 0.088898 ENSG00000103249
RASL10B ENSG00000141150.3 0.192213 0.073359 ENSG00000141150
GSTM3 ENSG00000134202.6 0.653479 0.062931 ENSG00000134202
KIAA1324L ENSG00000164659.10 0.196091 0.073754 ENSG00000164659
SLC27A6 ENSG00000113396.8 0.125263 0.062046 ENSG00000113396
SSPN ENSG00000123096.7 0.234337 0.079562 ENSG00000123096
ZKSCAN2 ENSG00000155592.11 0.177292 0.069253 ENSG00000155592
FBLN7 ENSG00000144152.8 0.157557 0.074701 ENSG00000144152
NUDT2 ENSG00000164978.13 0.671382 0.055937 ENSG00000164978
NME7 ENSG00000143156.9 0.331813 0.08107 ENSG00000143156
LILRA2 ENSG00000239998.1 0.259077 0.086623 ENSG00000239998
LYNX1 ENSG00000180155.14 0.472327 0.077966 ENSG00000180155
LDB3 ENSG00000122367.15 0.386162 0.075594 ENSG00000122367
MPP7 ENSG00000150054.14 0.193175 0.079433 ENSG00000150054
MRPS26 ENSG00000125901.5 0.283332 0.080911 ENSG00000125901
SLC35A5 ENSG00000138459.4 0.45169 0.080974 ENSG00000138459
GUF1 ENSG00000151806.9 0.35694 0.077744 ENSG00000151806
ALG11 ENSG00000253710.1 0.212034 0.069032 ENSG00000253710
CNOT6L ENSG00000138767.8 0.140481 0.05726 ENSG00000138767
TADA2A ENSG00000108264.12 0.39704 0.074169 ENSG00000108264
MED19 ENSG00000156603.10 0.291705 0.08366 ENSG00000156603
CCDC92 ENSG00000119242.4 0.29954 0.084199 ENSG00000119242
UGGT2 ENSG00000102595.14 0.252038 0.073844 ENSG00000102595
TBCE ENSG00000116957.8 0.143953 0.070331 ENSG00000116957
CSGALNACT2 ENSG00000169826.6 0.369069 0.079464 ENSG00000169826
PCDHB2 ENSG00000112852.4 0.113579 0.055794 ENSG00000112852
SLC38A10 ENSG00000157637.8 0.199447 0.089234 ENSG00000157637
MZT2A ENSG00000173272.9 0.239374 0.073523 ENSG00000173272
MEI1 ENSG00000167077.8 0.109471 0.052214 ENSG00000167077
UGGT1 ENSG00000136731.8 0.126811 0.062584 ENSG00000136731
SPPL3 ENSG00000157837.11 0.234442 0.071297 ENSG00000157837
TUSC1 ENSG00000198680.3 0.207715 0.094268 ENSG00000198680
ARPC5 ENSG00000162704.11 0.194038 0.066446 ENSG00000162704
PNPO ENSG00000108439.5 0.160132 0.065624 ENSG00000108439
DCAF16 ENSG00000163257.6 0.207986 0.076436 ENSG00000163257
RIBC2 ENSG00000128408.7 0.164159 0.076418 ENSG00000128408
DPH7 ENSG00000148399.7 0.147032 0.068478 ENSG00000148399
RPS6KC1 ENSG00000136643.7 0.142161 0.065086 ENSG00000136643
ZNF34 ENSG00000196378.7 0.201221 0.067952 ENSG00000196378
CDK10 ENSG00000185324.17 0.372175 0.079396 ENSG00000185324
BNIP1 ENSG00000113734.13 0.30129 0.084419 ENSG00000113734
BICC1 ENSG00000122870.7 0.191692 0.075995 ENSG00000122870
VNN2 ENSG00000112303.9 0.242694 0.076481 ENSG00000112303
RRAS2 ENSG00000133818.8 0.140334 0.063935 ENSG00000133818
CUX1 ENSG00000257923.5 0.146164 0.066523 ENSG00000257923
ATF5 ENSG00000169136.4 0.181626 0.082516 ENSG00000169136
C15orf65 ENSG00000261652.2 0.167403 0.072539 ENSG00000261652
ZNF432 ENSG00000256087.2 0.146632 0.071323 ENSG00000256087
CHMP1A ENSG00000131165.10 0.294898 0.090066 ENSG00000131165
RASA4 ENSG00000105808.13 0.122069 0.060968 ENSG00000105808
TEX14 ENSG00000121101.11 0.143903 0.069077 ENSG00000121101
AXDND1 ENSG00000162779.16 0.208605 0.071311 ENSG00000162779
CRELD2 ENSG00000184164.10 0.165274 0.072985 ENSG00000184164
ATP6V0A2 ENSG00000185344.9 0.215675 0.076613 ENSG00000185344
RPF2 ENSG00000197498.8 0.153225 0.06503 ENSG00000197498
ACSF3 ENSG00000176715.11 0.256139 0.083492 ENSG00000176715
RBM27 ENSG00000091009.6 0.160697 0.074041 ENSG00000091009
DPY19L4 ENSG00000156162.12 0.243087 0.082639 ENSG00000156162
SMG7 ENSG00000116698.16 0.229529 0.083886 ENSG00000116698
SUCLG2 ENSG00000172340.10 0.197857 0.076782 ENSG00000172340
REEP5 ENSG00000129625.8 0.132164 0.062937 ENSG00000129625
AFF3 ENSG00000144218.13 0.144943 0.067356 ENSG00000144218
LARS ENSG00000133706.13 0.18152 0.057666 ENSG00000133706
SH2B1 ENSG00000178188.10 0.18724 0.072877 ENSG00000178188
ZNF10 ENSG00000256223.1 0.143052 0.070165 ENSG00000256223
CYP4A11 ENSG00000187048.8 0.275485 0.076964 ENSG00000187048
FAM184A ENSG00000111879.14 0.233838 0.075573 ENSG00000111879
LPCAT2 ENSG00000087253.7 0.231579 0.07879 ENSG00000087253
NEDD4 ENSG00000069869.11 0.28974 0.087916 ENSG00000069869
SMPD2 ENSG00000135587.4 0.181686 0.065541 ENSG00000135587
FKBP11 ENSG00000134285.6 0.250298 0.081476 ENSG00000134285
MRPL54 ENSG00000183617.4 0.41676 0.085579 ENSG00000183617
HBS1L ENSG00000112339.10 0.220249 0.070112 ENSG00000112339
CCDC171 ENSG00000164989.11 0.182678 0.079665 ENSG00000164989
SETDB2 ENSG00000136169.12 0.172275 0.078952 ENSG00000136169
EXOSC6 ENSG00000223496.1 0.405667 0.085134 ENSG00000223496
PLEKHA6 ENSG00000143850.8 0.180121 0.080848 ENSG00000143850
MRPL14 ENSG00000180992.5 0.297726 0.085812 ENSG00000180992
STAMBPL1 ENSG00000138134.7 0.175505 0.072742 ENSG00000138134
LRWD1 ENSG00000161036.6 0.136182 0.067343 ENSG00000161036
MPHOSPH6 ENSG00000135698.5 0.294794 0.086793 ENSG00000135698
LONP1 ENSG00000196365.7 0.381772 0.081959 ENSG00000196365
ABLIM3 ENSG00000173210.15 0.165616 0.071328 ENSG00000173210
FKBP10 ENSG00000141756.14 0.214191 0.075949 ENSG00000141756
TCTN2 ENSG00000168778.7 0.298802 0.070503 ENSG00000168778
CRYZ ENSG00000116791.9 0.643615 0.062085 ENSG00000116791
EIF3CL ENSG00000205609.8 0.131616 0.064914 ENSG00000205609
SLC35F5 ENSG00000115084.8 0.161877 0.066373 ENSG00000115084
PLLP ENSG00000102934.5 0.196097 0.07999 ENSG00000102934
SYCE1L ENSG00000205078.5 0.588222 0.070575 ENSG00000205078
AC021860.1 ENSG00000196355.2 0.506921 0.072659 ENSG00000196355
KCNC3 ENSG00000131398.9 0.266957 0.081029 ENSG00000131398
CENPN ENSG00000166451.9 0.21037 0.094313 ENSG00000166451
FPGT ENSG00000254685.1 0.201388 0.069041 ENSG00000254685
SLC36A1 ENSG00000123643.7 0.406198 0.089772 ENSG00000123643
PIGB ENSG00000069943.5 0.261959 0.077295 ENSG00000069943
SAMM50 ENSG00000100347.10 0.499434 0.081177 ENSG00000100347
TMEM8B ENSG00000137103.12 0.216953 0.070518 ENSG00000137103
SIRT3 ENSG00000142082.10 0.337517 0.08065 ENSG00000142082
C6orf163 ENSG00000203872.5 0.197833 0.070092 ENSG00000203872
PHLDB2 ENSG00000144824.15 0.148002 0.072719 ENSG00000144824
HAP1 ENSG00000173805.11 0.259083 0.08908 ENSG00000173805
PGM2 ENSG00000169299.9 0.36372 0.076544 ENSG00000169299
NAGS ENSG00000161653.6 0.151953 0.073988 ENSG00000161653
ZNF471 ENSG00000196263.3 0.267205 0.080481 ENSG00000196263
HFM1 ENSG00000162669.11 0.465027 0.084656 ENSG00000162669
LRRK2 ENSG00000188906.9 0.153164 0.065128 ENSG00000188906
ZSCAN29 ENSG00000140265.8 0.225907 0.085414 ENSG00000140265
C7orf73 ENSG00000243317.3 0.197128 0.06925 ENSG00000243317
NUDT13 ENSG00000166321.9 0.272618 0.083237 ENSG00000166321
KIAA1875 ENSG00000179698.9 0.333053 0.078433 ENSG00000179698
HIGD1A ENSG00000181061.9 0.171756 0.072672 ENSG00000181061
NAPRT1 ENSG00000147813.11 0.749336 0.0498 ENSG00000147813
NT5C2 ENSG00000076685.14 0.137107 0.064781 ENSG00000076685
ZFYVE19 ENSG00000166140.13 0.241275 0.068779 ENSG00000166140
TPBG ENSG00000146242.5 0.115422 0.055649 ENSG00000146242
TOR3A ENSG00000186283.9 0.145511 0.06084 ENSG00000186283
ZDHHC7 ENSG00000153786.8 0.248489 0.089243 ENSG00000153786
FAM107A ENSG00000168309.12 0.247159 0.084314 ENSG00000168309
VDAC2 ENSG00000165637.9 0.168979 0.067566 ENSG00000165637
MAP7 ENSG00000135525.14 0.146509 0.069371 ENSG00000135525
PLAC9 ENSG00000189129.9 0.174888 0.073209 ENSG00000189129
METTL21D ENSG00000100483.9 0.237765 0.073258 ENSG00000100483
MED24 ENSG00000008838.13 0.334953 0.074967 ENSG00000008838
WDSUB1 ENSG00000196151.6 0.43207 0.077861 ENSG00000196151
SLC44A5 ENSG00000137968.12 0.30493 0.076203 ENSG00000137968
SFMBT1 ENSG00000163935.9 0.188512 0.069844 ENSG00000163935
LYPD6 ENSG00000187123.10 0.147428 0.068924 ENSG00000187123
KIAA1211 ENSG00000109265.8 0.253983 0.082089 ENSG00000109265
AC109829.1 ENSG00000233438.1 0.132186 0.062995 ENSG00000233438
FAM114A1 ENSG00000197712.7 0.141353 0.066893 ENSG00000197712
MARCO ENSG00000019169.9 0.221059 0.083095 ENSG00000019169
CASP8 ENSG00000064012.17 0.277987 0.081216 ENSG00000064012
XRCC2 ENSG00000196584.2 0.234314 0.092587 ENSG00000196584
C2orf76 ENSG00000186132.10 0.161978 0.071144 ENSG00000186132
LAMB1 ENSG00000091136.9 0.144926 0.070781 ENSG00000091136
SPTBN5 ENSG00000137877.8 0.577493 0.073487 ENSG00000137877
TPM1 ENSG00000140416.15 0.172185 0.069866 ENSG00000140416
NSUN7 ENSG00000179299.12 0.261784 0.087867 ENSG00000179299
AP1AR ENSG00000138660.7 0.117207 0.056986 ENSG00000138660
DDX55 ENSG00000111364.11 0.138656 0.059453 ENSG00000111364
EFCAB6 ENSG00000186976.10 0.246933 0.085727 ENSG00000186976
ZNF837 ENSG00000152475.6 0.23914 0.082132 ENSG00000152475
STK33 ENSG00000130413.11 0.164495 0.076619 ENSG00000130413
WNT3 ENSG00000108379.5 0.122628 0.054504 ENSG00000108379
ARL17A ENSG00000185829.11 0.64088 0.069399 ENSG00000185829
EXT2 ENSG00000151348.9 0.235189 0.078911 ENSG00000151348
RP11-419C5.2 ENSG00000226232.3 0.543832 0.074185 ENSG00000226232
C4orf33 ENSG00000151470.7 0.193204 0.065997 ENSG00000151470
NELL2 ENSG00000184613.6 0.414238 0.07461 ENSG00000184613
CTD-2368P22.1 ENSG00000176593.3 0.35045 0.082664 ENSG00000176593
SAP25 ENSG00000205307.6 0.176754 0.078924 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.492183 0.076637 ENSG00000254521
GEMIN4 ENSG00000179409.6 0.160328 0.079127 ENSG00000179409
ALX3 ENSG00000156150.6 0.181361 0.076459 ENSG00000156150
COTL1 ENSG00000103187.6 0.298449 0.097078 ENSG00000103187
EDEM3 ENSG00000116406.14 0.119731 0.057165 ENSG00000116406
FAM26F ENSG00000188820.8 0.143417 0.059404 ENSG00000188820
TNKS2 ENSG00000107854.5 0.342736 0.07846 ENSG00000107854
NDUFA3 ENSG00000170906.11 0.174934 0.086848 ENSG00000170906
CENPC ENSG00000145241.6 0.18315 0.078062 ENSG00000145241
OXR1 ENSG00000164830.13 0.126956 0.062367 ENSG00000164830
FAM171B ENSG00000144369.8 0.135577 0.064521 ENSG00000144369
DNAAF3 ENSG00000167646.9 0.226702 0.088866 ENSG00000167646
NUP50 ENSG00000093000.13 0.269384 0.091597 ENSG00000093000
KIF21A ENSG00000139116.13 0.231451 0.074392 ENSG00000139116
RP11-215A19.2 ENSG00000272297.1 0.263627 0.087683 ENSG00000272297
SLC52A2 ENSG00000185803.4 0.314864 0.079748 ENSG00000185803
TSLP ENSG00000145777.10 0.325625 0.078287 ENSG00000145777
MAPK12 ENSG00000188130.9 0.309141 0.085681 ENSG00000188130
CCDC163P ENSG00000236624.4 0.659636 0.056619 ENSG00000236624
NRIP3 ENSG00000175352.6 0.171836 0.07211 ENSG00000175352
ZCCHC11 ENSG00000134744.9 0.15821 0.066586 ENSG00000134744
DUS3L ENSG00000141994.11 0.46308 0.082757 ENSG00000141994
DISP2 ENSG00000140323.4 0.716557 0.053735 ENSG00000140323
CRMP1 ENSG00000072832.10 0.284918 0.091673 ENSG00000072832
CFH ENSG00000000971.11 0.15128 0.072064 ENSG00000000971
PRMT3 ENSG00000185238.8 0.185639 0.084636 ENSG00000185238
DKKL1 ENSG00000104901.2 0.163025 0.068454 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.1849 0.07401 ENSG00000152583
ZNF502 ENSG00000196653.7 0.284791 0.085605 ENSG00000196653
MTHFSD ENSG00000103248.13 0.410143 0.097694 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.261201 0.089075 ENSG00000239665
ZNF415 ENSG00000170954.7 0.298951 0.097246 ENSG00000170954
ATP8A2 ENSG00000132932.12 0.256291 0.07894 ENSG00000132932
ZC3H3 ENSG00000014164.6 0.611098 0.061558 ENSG00000014164
TMEM232 ENSG00000186952.10 0.158844 0.063183 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.452353 0.077364 ENSG00000156795
SH3BGRL2 ENSG00000198478.6 0.133813 0.066011 ENSG00000198478
STOML1 ENSG00000067221.9 0.139561 0.066635 ENSG00000067221
FAM21C ENSG00000172661.13 0.209005 0.072806 ENSG00000172661
