AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
CD97 ENSG00000123146.15 0.056289 0.051074 ENSG00000123146
TADA2B ENSG00000173011.11 0.05626 0.056612 ENSG00000173011
ZBTB7C ENSG00000184828.5 0.056259 0.048011 ENSG00000184828
TRIP6 ENSG00000087077.7 0.056248 0.042885 ENSG00000087077
CORO1A ENSG00000102879.11 0.056214 0.042201 ENSG00000102879
FAM221A ENSG00000188732.6 0.0562 0.053098 ENSG00000188732
ME3 ENSG00000151376.12 0.056197 0.052093 ENSG00000151376
HNRNPA1L2 ENSG00000139675.10 0.056195 0.051024 ENSG00000139675
SERTAD1 ENSG00000197019.4 0.056168 0.045794 ENSG00000197019
RAB13 ENSG00000143545.4 0.056167 0.043773 ENSG00000143545
RARA ENSG00000131759.13 0.056143 0.04194 ENSG00000131759
RASGRP2 ENSG00000068831.14 0.056139 0.046207 ENSG00000068831
FAM60A ENSG00000139146.9 0.056138 0.046798 ENSG00000139146
TIMELESS ENSG00000111602.7 0.056135 0.044711 ENSG00000111602
CLCF1 ENSG00000175505.9 0.056131 0.034351 ENSG00000175505
REEP3 ENSG00000165476.8 0.056128 0.039132 ENSG00000165476
C7orf50 ENSG00000146540.10 0.056125 0.038663 ENSG00000146540
ZMYND19 ENSG00000165724.5 0.05608 0.048928 ENSG00000165724
BHLHA15 ENSG00000180535.2 0.056062 0.045867 ENSG00000180535
NDC1 ENSG00000058804.10 0.056052 0.041513 ENSG00000058804
METTL3 ENSG00000165819.7 0.056051 0.058508 ENSG00000165819
EXOC6B ENSG00000144036.10 0.05604 0.043532 ENSG00000144036
EXOG ENSG00000157036.8 0.055997 0.051095 ENSG00000157036
RPL38 ENSG00000172809.8 0.055932 0.054585 ENSG00000172809
RPN2 ENSG00000118705.12 0.055896 0.054546 ENSG00000118705
DNM3 ENSG00000197959.9 0.055835 0.048767 ENSG00000197959
PHF5A ENSG00000100410.3 0.055824 0.047863 ENSG00000100410
SMIM18 ENSG00000253457.1 0.055783 0.048551 ENSG00000253457
USF2 ENSG00000105698.10 0.055723 0.043384 ENSG00000105698
MRPL1 ENSG00000169288.13 0.055695 0.040736 ENSG00000169288
BIN1 ENSG00000136717.10 0.055663 0.045225 ENSG00000136717
NUDC ENSG00000090273.9 0.055663 0.045946 ENSG00000090273
ACTR3C ENSG00000106526.6 0.055659 0.052051 ENSG00000106526
HBG2 ENSG00000196565.8 0.055653 0.049945 ENSG00000196565
HRASLS5 ENSG00000168004.5 0.055605 0.048432 ENSG00000168004
SOX9 ENSG00000125398.5 0.055553 0.047319 ENSG00000125398
ZNF736 ENSG00000234444.4 0.055548 0.047843 ENSG00000234444
SFR1 ENSG00000156384.10 0.05554 0.062192 ENSG00000156384
NDUFV1 ENSG00000167792.7 0.055537 0.053416 ENSG00000167792
ZNF260 ENSG00000254004.2 0.055504 0.047615 ENSG00000254004
ENPEP ENSG00000138792.5 0.055503 0.04413 ENSG00000138792
AIRE ENSG00000160224.12 0.055495 0.039385 ENSG00000160224
CSDC2 ENSG00000172346.10 0.055471 0.040934 ENSG00000172346
NHP2 ENSG00000145912.4 0.055471 0.042974 ENSG00000145912
GPR108 ENSG00000125734.9 0.055458 0.059126 ENSG00000125734
LECT2 ENSG00000145826.4 0.055456 0.048934 ENSG00000145826
RTKN ENSG00000114993.11 0.055448 0.052066 ENSG00000114993
TAGLN2 ENSG00000158710.10 0.055438 0.041147 ENSG00000158710
LRP5L ENSG00000100068.7 0.055434 0.055766 ENSG00000100068
PGLYRP1 ENSG00000008438.4 0.05543 0.041891 ENSG00000008438
DDX27 ENSG00000124228.10 0.055404 0.048201 ENSG00000124228
CLUAP1 ENSG00000103351.8 0.055395 0.040394 ENSG00000103351
SECTM1 ENSG00000141574.3 0.055365 0.04901 ENSG00000141574
SMC4 ENSG00000113810.11 0.055317 0.047385 ENSG00000113810
USP44 ENSG00000136014.7 0.055283 0.047187 ENSG00000136014
CD109 ENSG00000156535.9 0.055267 0.048735 ENSG00000156535
SMG5 ENSG00000198952.6 0.055216 0.045019 ENSG00000198952
FAM193B ENSG00000146067.11 0.055214 0.043694 ENSG00000146067
RNF114 ENSG00000124226.7 0.055201 0.054436 ENSG00000124226
MAP4K2 ENSG00000168067.7 0.055183 0.040094 ENSG00000168067
C9orf40 ENSG00000135045.6 0.055178 0.050989 ENSG00000135045
RHAG ENSG00000112077.11 0.055157 0.039368 ENSG00000112077
SDCBP2 ENSG00000125775.10 0.055154 0.04935 ENSG00000125775
SLITRK5 ENSG00000165300.6 0.05513 0.045477 ENSG00000165300
SGCE ENSG00000127990.11 0.055116 0.051483 ENSG00000127990
FLT4 ENSG00000037280.11 0.055108 0.059818 ENSG00000037280
ZNF644 ENSG00000122482.16 0.055085 0.044003 ENSG00000122482
ITGB6 ENSG00000115221.6 0.055053 0.04455 ENSG00000115221
ATG10 ENSG00000152348.11 0.055038 0.046829 ENSG00000152348
CHAF1B ENSG00000159259.6 0.055036 0.047441 ENSG00000159259
SBF1 ENSG00000100241.15 0.05503 0.039501 ENSG00000100241
EML6 ENSG00000214595.7 0.055013 0.043489 ENSG00000214595
CSNK1G2 ENSG00000133275.11 0.054994 0.054416 ENSG00000133275
MAP3K12 ENSG00000139625.8 0.054962 0.04983 ENSG00000139625
FBN2 ENSG00000138829.6 0.054962 0.042843 ENSG00000138829
ARSG ENSG00000141337.8 0.054956 0.055209 ENSG00000141337
CCDC85B ENSG00000175602.2 0.054947 0.042275 ENSG00000175602
SLC15A2 ENSG00000163406.6 0.054888 0.037368 ENSG00000163406
GALNS ENSG00000141012.8 0.054872 0.039184 ENSG00000141012
FAM124B ENSG00000124019.9 0.054866 0.050702 ENSG00000124019
ACP1 ENSG00000143727.11 0.054852 0.043749 ENSG00000143727
C5orf46 ENSG00000178776.4 0.054801 0.046136 ENSG00000178776
AFF1 ENSG00000172493.16 0.054798 0.041627 ENSG00000172493
FAM65C ENSG00000042062.7 0.054796 0.04189 ENSG00000042062
SHANK1 ENSG00000161681.11 0.054773 0.0527 ENSG00000161681
MLYCD ENSG00000103150.4 0.054759 0.049111 ENSG00000103150
DDX10 ENSG00000178105.5 0.054756 0.0439 ENSG00000178105
IFT52 ENSG00000101052.8 0.054749 0.04173 ENSG00000101052
RAMP2 ENSG00000131477.6 0.054745 0.040684 ENSG00000131477
TMEM154 ENSG00000170006.7 0.054744 0.043618 ENSG00000170006
MMRN2 ENSG00000173269.8 0.05474 0.037726 ENSG00000173269
CENPA ENSG00000115163.10 0.054724 0.04395 ENSG00000115163
MACROD1 ENSG00000133315.6 0.05472 0.043839 ENSG00000133315
E2F8 ENSG00000129173.8 0.054685 0.050873 ENSG00000129173
SLC35F3 ENSG00000183780.8 0.054674 0.064022 ENSG00000183780
AC010536.1 ENSG00000226180.2 0.054663 0.049213 ENSG00000226180
RASSF2 ENSG00000101265.11 0.054661 0.053366 ENSG00000101265
ZBED2 ENSG00000177494.5 0.054639 0.044154 ENSG00000177494
SRSF12 ENSG00000154548.8 0.054634 0.045548 ENSG00000154548
SLC23A2 ENSG00000089057.10 0.054623 0.047545 ENSG00000089057
FTSJD1 ENSG00000180917.12 0.054617 0.038094 ENSG00000180917
LDB2 ENSG00000169744.8 0.054612 0.051351 ENSG00000169744
TMEM51 ENSG00000171729.9 0.054571 0.041367 ENSG00000171729
ACKR3 ENSG00000144476.5 0.054562 0.048134 ENSG00000144476
LAMB3 ENSG00000196878.8 0.05454 0.051805 ENSG00000196878
POLR2B ENSG00000047315.10 0.054524 0.042761 ENSG00000047315
KLHL32 ENSG00000186231.12 0.054522 0.045053 ENSG00000186231
PTPN18 ENSG00000072135.8 0.054491 0.040244 ENSG00000072135
PARVA ENSG00000197702.7 0.054479 0.049863 ENSG00000197702
BEND3 ENSG00000178409.9 0.054476 0.050215 ENSG00000178409
ABR ENSG00000159842.10 0.054473 0.045468 ENSG00000159842
TOMM22 ENSG00000100216.4 0.054472 0.046223 ENSG00000100216
NSUN5 ENSG00000130305.12 0.054468 0.0395 ENSG00000130305
PLEKHS1 ENSG00000148735.10 0.054462 0.045622 ENSG00000148735
ZNF699 ENSG00000196110.3 0.054406 0.040062 ENSG00000196110
HARS2 ENSG00000112855.10 0.054403 0.04532 ENSG00000112855
CAPN2 ENSG00000162909.13 0.054397 0.042306 ENSG00000162909
DUSP1 ENSG00000120129.5 0.054384 0.044468 ENSG00000120129
AP1M1 ENSG00000072958.4 0.054371 0.047753 ENSG00000072958
CRYZL1 ENSG00000205758.7 0.054357 0.05711 ENSG00000205758
LRRC14 ENSG00000160959.3 0.054337 0.037099 ENSG00000160959
CUL7 ENSG00000044090.4 0.054336 0.042046 ENSG00000044090
PCMTD1 ENSG00000168300.9 0.054333 0.041225 ENSG00000168300
SNRPB2 ENSG00000125870.6 0.054313 0.048256 ENSG00000125870
CYP4V2 ENSG00000145476.11 0.054307 0.051134 ENSG00000145476
CCDC24 ENSG00000159214.8 0.054296 0.036858 ENSG00000159214
CLPP ENSG00000125656.4 0.054283 0.063951 ENSG00000125656
ZNF160 ENSG00000170949.13 0.054274 0.061114 ENSG00000170949
NDUFAF4 ENSG00000123545.5 0.054264 0.046666 ENSG00000123545
PLTP ENSG00000100979.10 0.054251 0.038826 ENSG00000100979
GLTP ENSG00000139433.5 0.054248 0.041246 ENSG00000139433
CCDC159 ENSG00000183401.7 0.054241 0.052267 ENSG00000183401
C21orf33 ENSG00000160221.12 0.05423 0.051618 ENSG00000160221
ZNF180 ENSG00000167384.6 0.05421 0.052677 ENSG00000167384
PRPS1L1 ENSG00000229937.4 0.054188 0.053728 ENSG00000229937
CORT ENSG00000241563.2 0.054185 0.052011 ENSG00000241563
PCCB ENSG00000114054.9 0.054184 0.047279 ENSG00000114054
CDYL ENSG00000153046.13 0.054143 0.052379 ENSG00000153046
CTD-3105H18.14 ENSG00000268744.1 0.054126 0.050734 ENSG00000268744
RTKN2 ENSG00000182010.6 0.054123 0.05056 ENSG00000182010
PMAIP1 ENSG00000141682.11 0.054121 0.050386 ENSG00000141682
HRAS ENSG00000174775.12 0.054108 0.045306 ENSG00000174775
FBXO22 ENSG00000167196.9 0.05409 0.042559 ENSG00000167196
ZNF689 ENSG00000156853.7 0.054047 0.045043 ENSG00000156853
AOC3 ENSG00000131471.2 0.054045 0.0409 ENSG00000131471
API5 ENSG00000166181.8 0.054004 0.047963 ENSG00000166181
NCOA5 ENSG00000124160.7 0.053992 0.05223 ENSG00000124160
WDR27 ENSG00000184465.11 0.053963 0.053014 ENSG00000184465
STEAP4 ENSG00000127954.8 0.053902 0.041734 ENSG00000127954
LRTOMT ENSG00000184154.8 0.053889 0.047634 ENSG00000184154
FBXW8 ENSG00000174989.8 0.053866 0.044972 ENSG00000174989
GNAO1 ENSG00000087258.9 0.053864 0.056178 ENSG00000087258
HIST2H3D ENSG00000183598.3 0.053863 0.038984 ENSG00000183598
LRCH3 ENSG00000186001.8 0.053841 0.045137 ENSG00000186001
CAMSAP2 ENSG00000118200.10 0.053808 0.048204 ENSG00000118200
UNC13A ENSG00000130477.10 0.053807 0.059591 ENSG00000130477
PCSK2 ENSG00000125851.5 0.053775 0.05235 ENSG00000125851
GKN1 ENSG00000169605.5 0.053769 0.043915 ENSG00000169605
KCNE2 ENSG00000159197.2 0.05376 0.055805 ENSG00000159197
SF1 ENSG00000168066.16 0.053759 0.039121 ENSG00000168066
C11orf58 ENSG00000110696.5 0.053756 0.045571 ENSG00000110696
CLDN10 ENSG00000134873.5 0.053694 0.050752 ENSG00000134873
MARS ENSG00000166986.8 0.053657 0.062685 ENSG00000166986
ILDR2 ENSG00000143195.8 0.053657 0.046961 ENSG00000143195
BAI3 ENSG00000135298.9 0.05365 0.049141 ENSG00000135298
TIAM2 ENSG00000146426.13 0.053645 0.044949 ENSG00000146426
ZNF235 ENSG00000159917.10 0.053631 0.04972 ENSG00000159917
SYNRG ENSG00000006114.11 0.053627 0.053509 ENSG00000006114
CLDN20 ENSG00000171217.5 0.053592 0.046751 ENSG00000171217
GGA1 ENSG00000100083.14 0.05359 0.046886 ENSG00000100083
SHKBP1 ENSG00000160410.10 0.053586 0.048831 ENSG00000160410
FERMT3 ENSG00000149781.8 0.053558 0.045051 ENSG00000149781
ARHGAP1 ENSG00000175220.7 0.053543 0.038159 ENSG00000175220
IGSF23 ENSG00000216588.4 0.05354 0.049998 ENSG00000216588
TNFAIP8L3 ENSG00000183578.5 0.053506 0.046183 ENSG00000183578
TAF2 ENSG00000064313.7 0.053504 0.045874 ENSG00000064313
MYF6 ENSG00000111046.3 0.053478 0.052297 ENSG00000111046
BASP1 ENSG00000176788.7 0.053473 0.047592 ENSG00000176788
VEPH1 ENSG00000197415.7 0.053467 0.047054 ENSG00000197415
ZNF627 ENSG00000198551.5 0.053465 0.045942 ENSG00000198551
GPR180 ENSG00000152749.7 0.05346 0.0536 ENSG00000152749
MIER1 ENSG00000198160.10 0.053456 0.049276 ENSG00000198160
PRKAR1A ENSG00000108946.9 0.053453 0.05271 ENSG00000108946
CH25H ENSG00000138135.5 0.053421 0.041236 ENSG00000138135
EHD2 ENSG00000024422.7 0.053393 0.043713 ENSG00000024422
IL33 ENSG00000137033.7 0.05339 0.047424 ENSG00000137033
MCM7 ENSG00000166508.13 0.053388 0.039868 ENSG00000166508
MAEL ENSG00000143194.8 0.053379 0.049151 ENSG00000143194
KHSRP ENSG00000088247.11 0.053365 0.045559 ENSG00000088247
TAF6 ENSG00000106290.10 0.053355 0.045614 ENSG00000106290
ARMC7 ENSG00000125449.2 0.053315 0.041356 ENSG00000125449
RBM4B ENSG00000173914.7 0.053314 0.046042 ENSG00000173914
ZNF460 ENSG00000197714.4 0.05331 0.053986 ENSG00000197714
COX4I1 ENSG00000131143.4 0.05331 0.066886 ENSG00000131143
RIPK1 ENSG00000137275.9 0.053304 0.036607 ENSG00000137275
CHD2 ENSG00000173575.13 0.053293 0.044245 ENSG00000173575
CSTF2T ENSG00000177613.7 0.05329 0.053381 ENSG00000177613
IZUMO1 ENSG00000182264.4 0.053284 0.040244 ENSG00000182264
OARD1 ENSG00000124596.12 0.053283 0.043646 ENSG00000124596
CA5A ENSG00000174990.3 0.053274 0.051808 ENSG00000174990
PCBD1 ENSG00000166228.4 0.053263 0.051852 ENSG00000166228
PPIL4 ENSG00000131013.3 0.053259 0.049198 ENSG00000131013
ENTHD1 ENSG00000176177.9 0.053249 0.04432 ENSG00000176177
PMF1 ENSG00000160783.14 0.053221 0.046557 ENSG00000160783
A2M ENSG00000175899.10 0.053195 0.047207 ENSG00000175899
POLR3B ENSG00000013503.5 0.053195 0.043833 ENSG00000013503
SLC6A4 ENSG00000108576.5 0.053191 0.045933 ENSG00000108576
LRGUK ENSG00000155530.2 0.05319 0.044924 ENSG00000155530
BLZF1 ENSG00000117475.9 0.053182 0.045166 ENSG00000117475
ZNF142 ENSG00000115568.11 0.053182 0.045688 ENSG00000115568
C2orf81 ENSG00000159239.7 0.053155 0.039699 ENSG00000159239
CYP2B6 ENSG00000197408.4 0.053143 0.044536 ENSG00000197408
GYS1 ENSG00000104812.10 0.05312 0.043163 ENSG00000104812
TNXB ENSG00000168477.13 0.053113 0.041619 ENSG00000168477
AKR1B1 ENSG00000085662.9 0.053102 0.047498 ENSG00000085662
MFSD1 ENSG00000118855.14 0.053085 0.047127 ENSG00000118855
MXRA7 ENSG00000182534.9 0.053049 0.045159 ENSG00000182534
ORC1 ENSG00000085840.7 0.053031 0.034247 ENSG00000085840
PNKD ENSG00000127838.9 0.053021 0.043081 ENSG00000127838
CUL1 ENSG00000055130.11 0.05302 0.04647 ENSG00000055130
CDH12 ENSG00000154162.9 0.053005 0.056488 ENSG00000154162
FAM8A1 ENSG00000137414.5 0.052998 0.040354 ENSG00000137414
STOML2 ENSG00000165283.11 0.052978 0.038902 ENSG00000165283
PRKCE ENSG00000171132.9 0.052975 0.039799 ENSG00000171132
C4orf3 ENSG00000164096.10 0.052934 0.036713 ENSG00000164096
FAM219B ENSG00000178761.10 0.052933 0.041124 ENSG00000178761
TSEN2 ENSG00000154743.13 0.052914 0.040648 ENSG00000154743
ULK2 ENSG00000083290.15 0.052912 0.044464 ENSG00000083290
DYRK1B ENSG00000105204.9 0.052901 0.048032 ENSG00000105204
LILRB3 ENSG00000204577.7 0.052898 0.069216 ENSG00000204577
ANXA1 ENSG00000135046.9 0.052897 0.039931 ENSG00000135046
FAM96B ENSG00000166595.7 0.052895 0.044985 ENSG00000166595
C19orf77 ENSG00000095932.5 0.052889 0.058084 ENSG00000095932
LMNB1 ENSG00000113368.7 0.052874 0.046827 ENSG00000113368
BAZ2B ENSG00000123636.13 0.052822 0.040402 ENSG00000123636
RPAP3 ENSG00000005175.5 0.052818 0.043977 ENSG00000005175
MGST2 ENSG00000085871.4 0.052816 0.044263 ENSG00000085871
IFITM10 ENSG00000244242.1 0.052811 0.035313 ENSG00000244242
NEK1 ENSG00000137601.11 0.052804 0.051862 ENSG00000137601
PCDHGB6 ENSG00000253305.1 0.052797 0.051492 ENSG00000253305
EXOSC9 ENSG00000123737.8 0.052792 0.044546 ENSG00000123737
TG ENSG00000042832.7 0.052781 0.050361 ENSG00000042832
KBTBD6 ENSG00000165572.6 0.052769 0.039716 ENSG00000165572
SMPD3 ENSG00000103056.7 0.052764 0.041798 ENSG00000103056
ZDHHC12 ENSG00000160446.14 0.052759 0.046102 ENSG00000160446
OTX2 ENSG00000165588.12 0.052753 0.047298 ENSG00000165588
WDR62 ENSG00000075702.11 0.05274 0.039563 ENSG00000075702
GOLGA6L10 ENSG00000205281.6 0.052714 0.054295 ENSG00000205281
MPPE1 ENSG00000154889.12 0.052711 0.057097 ENSG00000154889
CACNG4 ENSG00000075461.5 0.052708 0.052577 ENSG00000075461
XPO7 ENSG00000130227.12 0.052703 0.039489 ENSG00000130227
TMEFF2 ENSG00000144339.7 0.052698 0.047895 ENSG00000144339
TGM2 ENSG00000198959.7 0.052691 0.05415 ENSG00000198959
EMILIN3 ENSG00000183798.4 0.052668 0.046302 ENSG00000183798
P2RX2 ENSG00000187848.8 0.052651 0.039349 ENSG00000187848
CYBRD1 ENSG00000071967.7 0.052643 0.044064 ENSG00000071967
NUDCD1 ENSG00000120526.6 0.052603 0.038977 ENSG00000120526
CASP9 ENSG00000132906.13 0.052596 0.040165 ENSG00000132906
DAPP1 ENSG00000070190.8 0.052596 0.041792 ENSG00000070190
SMCR8 ENSG00000176994.9 0.052589 0.040546 ENSG00000176994
MARC2 ENSG00000117791.11 0.052584 0.042804 ENSG00000117791
SEMA5A ENSG00000112902.7 0.052579 0.04459 ENSG00000112902
TRPV2 ENSG00000187688.10 0.05257 0.051886 ENSG00000187688
NT5C ENSG00000125458.2 0.05255 0.041512 ENSG00000125458
ZNF878 ENSG00000257446.2 0.052541 0.045532 ENSG00000257446
PRSS45 ENSG00000188086.8 0.052529 0.041928 ENSG00000188086
ZNF562 ENSG00000171466.5 0.052524 0.038258 ENSG00000171466
FCER1A ENSG00000179639.6 0.05248 0.048614 ENSG00000179639
HUS1B ENSG00000188996.4 0.052455 0.042137 ENSG00000188996
DNAJC15 ENSG00000120675.4 0.05245 0.043376 ENSG00000120675
RBM48 ENSG00000127993.10 0.052448 0.044278 ENSG00000127993
STC2 ENSG00000113739.6 0.052447 0.050316 ENSG00000113739
CLPB ENSG00000162129.8 0.052425 0.048512 ENSG00000162129
STX1B ENSG00000099365.5 0.052398 0.036549 ENSG00000099365
DKFZP667F0711 ENSG00000212743.1 0.052376 0.059413 ENSG00000212743
PLCB2 ENSG00000137841.7 0.052363 0.058447 ENSG00000137841
COL17A1 ENSG00000065618.12 0.052352 0.045478 ENSG00000065618
ZNF620 ENSG00000177842.7 0.052326 0.046541 ENSG00000177842
MYO6 ENSG00000196586.9 0.052322 0.041883 ENSG00000196586
MTFR1L ENSG00000117640.13 0.05231 0.045067 ENSG00000117640
MRPS7 ENSG00000125445.6 0.05228 0.049172 ENSG00000125445
GALNT5 ENSG00000136542.4 0.052272 0.047758 ENSG00000136542
RPS6KA5 ENSG00000100784.5 0.052227 0.047238 ENSG00000100784
RPL23A ENSG00000198242.9 0.052193 0.042519 ENSG00000198242
DOPEY1 ENSG00000083097.10 0.05217 0.034889 ENSG00000083097
METTL2B ENSG00000165055.10 0.052162 0.037947 ENSG00000165055
NKX6-2 ENSG00000148826.6 0.05214 0.049859 ENSG00000148826
KANSL2 ENSG00000139620.8 0.052139 0.037385 ENSG00000139620
ACSBG2 ENSG00000130377.9 0.052139 0.059824 ENSG00000130377
IGIP ENSG00000182700.3 0.052138 0.041266 ENSG00000182700
UBL3 ENSG00000122042.9 0.052129 0.052153 ENSG00000122042
PRX ENSG00000105227.10 0.052117 0.039292 ENSG00000105227
EML3 ENSG00000149499.7 0.052099 0.039461 ENSG00000149499
ZNF668 ENSG00000167394.8 0.052087 0.039949 ENSG00000167394
GZMA ENSG00000145649.7 0.052083 0.047188 ENSG00000145649
CXCL5 ENSG00000163735.6 0.052058 0.042106 ENSG00000163735
TMED2 ENSG00000086598.6 0.052057 0.041031 ENSG00000086598
SMAD1 ENSG00000170365.5 0.052052 0.037831 ENSG00000170365
TRPC3 ENSG00000138741.6 0.052032 0.047895 ENSG00000138741
TBK1 ENSG00000183735.5 0.052021 0.041409 ENSG00000183735
ANKS1A ENSG00000064999.12 0.052008 0.05056 ENSG00000064999
FAM217B ENSG00000196227.6 0.052002 0.039522 ENSG00000196227
RNF19A ENSG00000034677.7 0.051995 0.048549 ENSG00000034677
RC3H2 ENSG00000056586.11 0.051993 0.04365 ENSG00000056586
NGDN ENSG00000129460.11 0.051987 0.040794 ENSG00000129460
DFNB59 ENSG00000204311.7 0.051953 0.040668 ENSG00000204311
PTGIS ENSG00000124212.5 0.051947 0.05635 ENSG00000124212
CCKAR ENSG00000163394.5 0.051912 0.054765 ENSG00000163394
ARL11 ENSG00000152213.3 0.05191 0.040384 ENSG00000152213
FRMD4B ENSG00000114541.10 0.051901 0.047057 ENSG00000114541
RAPGEF2 ENSG00000109756.4 0.051869 0.047395 ENSG00000109756
HNRNPR ENSG00000125944.14 0.051864 0.051456 ENSG00000125944
CX3CR1 ENSG00000168329.9 0.051827 0.044405 ENSG00000168329
SERTAD3 ENSG00000167565.8 0.051782 0.056878 ENSG00000167565
OTUD7A ENSG00000169918.5 0.051768 0.048071 ENSG00000169918
POGK ENSG00000143157.7 0.051758 0.04865 ENSG00000143157
AKAP8 ENSG00000105127.3 0.051758 0.051495 ENSG00000105127
GEMIN2 ENSG00000092208.12 0.051726 0.043982 ENSG00000092208
C22orf29 ENSG00000215012.4 0.051725 0.053388 ENSG00000215012
TEX9 ENSG00000151575.10 0.051705 0.045385 ENSG00000151575
IFRD1 ENSG00000006652.9 0.05167 0.046698 ENSG00000006652
PRTN3 ENSG00000196415.5 0.051669 0.039943 ENSG00000196415
ST6GALNAC4 ENSG00000136840.14 0.051664 0.051222 ENSG00000136840
RBP1 ENSG00000114115.5 0.051652 0.043538 ENSG00000114115
DPP8 ENSG00000074603.14 0.051638 0.036073 ENSG00000074603
PPM1K ENSG00000163644.9 0.051628 0.04746 ENSG00000163644
LRRK1 ENSG00000154237.8 0.051621 0.048271 ENSG00000154237
DNAJC18 ENSG00000170464.5 0.051612 0.038906 ENSG00000170464
ELL2 ENSG00000118985.10 0.051612 0.046185 ENSG00000118985
FAM35A ENSG00000122376.7 0.05161 0.046122 ENSG00000122376
SLC38A6 ENSG00000139974.11 0.051584 0.056729 ENSG00000139974
GIN1 ENSG00000145723.12 0.051567 0.04086 ENSG00000145723
NUFIP2 ENSG00000108256.4 0.051565 0.052823 ENSG00000108256
ZNF552 ENSG00000178935.5 0.051515 0.042927 ENSG00000178935
ANGEL1 ENSG00000013523.5 0.05151 0.048479 ENSG00000013523
THUMPD1 ENSG00000066654.8 0.051502 0.052835 ENSG00000066654
NUP85 ENSG00000125450.6 0.051488 0.048942 ENSG00000125450
TMEM213 ENSG00000214128.6 0.051473 0.047727 ENSG00000214128
CGNL1 ENSG00000128849.9 0.05146 0.043237 ENSG00000128849
TRAF6 ENSG00000175104.10 0.051452 0.040419 ENSG00000175104
PPP4R1 ENSG00000154845.11 0.051451 0.060003 ENSG00000154845
GOT2 ENSG00000125166.8 0.051451 0.047082 ENSG00000125166
PRKAA2 ENSG00000162409.6 0.051428 0.05122 ENSG00000162409
AQP4 ENSG00000171885.9 0.051425 0.061922 ENSG00000171885
ANKRD28 ENSG00000206560.6 0.051421 0.042441 ENSG00000206560
SIGLEC7 ENSG00000168995.9 0.051414 0.058446 ENSG00000168995
PPM1M ENSG00000164088.13 0.051408 0.042138 ENSG00000164088
NDUFA4 ENSG00000189043.5 0.051402 0.045744 ENSG00000189043
URGCP ENSG00000106608.12 0.051401 0.040199 ENSG00000106608
KRT34 ENSG00000131737.5 0.051393 0.050643 ENSG00000131737
HEPACAM ENSG00000165478.6 0.051388 0.061882 ENSG00000165478
RIN1 ENSG00000174791.6 0.051383 0.046519 ENSG00000174791
KIAA1407 ENSG00000163617.6 0.051367 0.038729 ENSG00000163617
RAD51 ENSG00000051180.12 0.051342 0.04022 ENSG00000051180
C17orf67 ENSG00000214226.4 0.051325 0.047461 ENSG00000214226
CCL3 ENSG00000006075.11 0.051295 0.041735 ENSG00000006075
SLC7A8 ENSG00000092068.14 0.051268 0.053307 ENSG00000092068
ZNF625 ENSG00000257591.1 0.051249 0.050002 ENSG00000257591
ZSWIM7 ENSG00000214941.3 0.051243 0.045964 ENSG00000214941
PMCH ENSG00000183395.4 0.051242 0.047851 ENSG00000183395
RASSF7 ENSG00000099849.10 0.051235 0.039301 ENSG00000099849
DAZL ENSG00000092345.9 0.051229 0.051699 ENSG00000092345
FCGRT ENSG00000104870.8 0.051225 0.046149 ENSG00000104870
COPG2 ENSG00000158623.10 0.051221 0.05097 ENSG00000158623
POLR3F ENSG00000132664.7 0.051205 0.042809 ENSG00000132664
PAF1 ENSG00000006712.10 0.051194 0.041556 ENSG00000006712
FAM131C ENSG00000185519.8 0.051193 0.051001 ENSG00000185519
PMEL ENSG00000185664.10 0.05117 0.0474 ENSG00000185664
C14orf37 ENSG00000139971.11 0.051162 0.055282 ENSG00000139971
NIPSNAP3B ENSG00000165028.7 0.05116 0.052252 ENSG00000165028
INO80E ENSG00000169592.10 0.051144 0.034764 ENSG00000169592
FAM57A ENSG00000167695.10 0.051135 0.046911 ENSG00000167695
HMGB3 ENSG00000029993.10 0.051127 0.045241 ENSG00000029993
SYNJ1 ENSG00000159082.13 0.051106 0.043283 ENSG00000159082
MYB ENSG00000118513.14 0.051105 0.046333 ENSG00000118513
SAA1 ENSG00000173432.6 0.0511 0.043496 ENSG00000173432
SKIV2L ENSG00000204351.7 0.051097 0.038133 ENSG00000204351
ZFP41 ENSG00000181638.13 0.051079 0.038432 ENSG00000181638
P4HB ENSG00000185624.10 0.051076 0.038471 ENSG00000185624
CALM2 ENSG00000143933.11 0.051073 0.045366 ENSG00000143933
EBPL ENSG00000123179.9 0.051067 0.04218 ENSG00000123179
C11orf45 ENSG00000174370.5 0.051061 0.049918 ENSG00000174370
HMGB4 ENSG00000176256.6 0.051029 0.052128 ENSG00000176256
IPMK ENSG00000151151.5 0.050968 0.044706 ENSG00000151151
DARS ENSG00000115866.6 0.050956 0.046968 ENSG00000115866
ZNF84 ENSG00000198040.6 0.050949 0.040351 ENSG00000198040
WDR70 ENSG00000082068.4 0.050935 0.044373 ENSG00000082068
RALGPS2 ENSG00000116191.12 0.050932 0.043346 ENSG00000116191
VILL ENSG00000136059.10 0.050914 0.039818 ENSG00000136059
ZKSCAN7 ENSG00000196345.7 0.05088 0.044684 ENSG00000196345
CRELD1 ENSG00000163703.13 0.050875 0.040318 ENSG00000163703
